prompt,prompt_len,target
LINDEN HILL UNITED METHODIST CEMETERY,11,Queens
PINK HOUSES BUILDING 2,7,Brooklyn
ST GEORGE LIBRARY CENTER,5,Staten Island
ENGINE 153 LADDER 77,12,Staten Island
CONCRETE PLANT CLASSROOM TRAILER,8,Bronx
MT SINAI UNITED CHRISTIAN CHURCH,7,Staten Island
ADLEPHI POST OFFICE,6,Brooklyn
BROOKLYN NAVY YARD - BUILDING 41,11,Brooklyn
PLAYGROUND NINETY XC,6,Queens
MARINER'S HARBOR HSES BLDG 19,15,Staten Island
PS 121 THROOP,8,Bronx
NATIONAL ARTS CLUB,4,Manhattan
HIGHLAND PARK,4,Queens
PATTERSON HOUSES BUILDING 4,9,Bronx
EVANGELICAL UNITED METHODIST CHURCH CO OP CITY,11,Bronx
MARINE INSPECTION OFC,6,Manhattan
ROCKAWAY COMMUNITY PLAYGROUND,6,Queens
VANBRO CORPORATION,4,Staten Island
LITTLE STARS TOO EARLY CHILDHOOD CENTER,8,Bronx
RARITAN BAY LIGHT 42,8,Staten Island
WYCKOFF HOUSE,5,Brooklyn
BELOVED DISCIPLE CHAPEL,8,Manhattan
HILTON GARDEN INN HOTEL TIMES SQUARE,8,Manhattan
FDNY EMS DIVISION 1 HQ,8,Manhattan
HARRISON AVENUE REHAB (GROUP A),10,Bronx
STAR SPANGLED PLAYGROUND BASKETBALL COURT,10,Brooklyn
UNION TPKE OV J ROBINSON PARKWAY,9,Queens
BETH-EL CEMETERY,7,Queens
BLAZED AND WILLOWBROOK ROADS TABLET,11,Staten Island
PS 60 PLAYGROUND,7,Staten Island
SUNKEN MEADOW FIELD 25,9,Manhattan
PENNSYLVANIA AVENUE-WORTMAN AVENUE HOUSES,11,Brooklyn
NECK CREEK MARSH PARK,6,Staten Island
MONACO MISSION TO UN,6,Manhattan
KINGS BAY YM-YWHA NURSERY,10,Brooklyn
BROOKLYN HEIGHTS PROMENADE AT ORANGE ST,11,Brooklyn
MS 61 DR GLADSTONE H ATWELL,11,Brooklyn
CARDONA SQUARE,4,Bronx
SHERMAN SQUARE,5,Manhattan
HARVARD YARD,5,Staten Island
DAHESH MUSEUM OF ART,7,Manhattan
RALPH R MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,12,Staten Island
E 173 STREET VYSE AVE HOUSES BUILDING 2,15,Bronx
OUR SAVIOURS ATONEMENT LUTHERAN CHURCH,12,Manhattan
REVELATION CHURCH,5,Bronx
WAGNER COLLEGE HORRMANN LIBRARY,9,Staten Island
UNION SQUARE PARK PAVILION,7,Manhattan
ST THOMAS LIBERAL CATHOLIC CHURCH,8,Manhattan
PROSPECT PARK THREE ISLANDS,6,Brooklyn
CAPTAIN MIKES MARINA,7,Queens
CORONA ARTS AND SCIENCES ACADEMY,7,Queens
VAN DYKE I HOUSES BUILDING 4,10,Brooklyn
HARLEM PREP ELEMENTARY SCHOOL,8,Manhattan
WASHINGTON HOUSES BUILDING 10,8,Manhattan
TODT HILL HOUSES BUILDING 4,9,Staten Island
ITALIAN CONSULATE,5,Manhattan
PS 205 FIORELLO LAGUARDIA,14,Bronx
COMMODORE BARRY PARK SOFTBALL FIELD,10,Brooklyn
THE VIDA BOGART SCHOOL FOR ALL CHILDREN,9,Bronx
ACADEMY OF MEDICAL TECHNOLOGY A COLLEGE BOARD SCHOOL,10,Queens
ST THOMAS THE APOSTLE CHURCH,8,Staten Island
HIGHWAY PATROL 5 STATION,8,Staten Island
62 PRECINCT,6,Brooklyn
HARLEM GROWN 134 STREET FARM,11,Manhattan
PAERDEGAT PARK BASEBALL FIELD,9,Brooklyn
INWOOD BASKETBALL COURTS,7,Manhattan
SI CONSERVATORY OF MUSIC,6,Staten Island
GEN DOUGLAS MACARTHUR PARK,7,Staten Island
MARCY HOUSES BUILDING 13,9,Brooklyn
BNY MELLON BUILDING,7,Manhattan
EPIPHANY LUTHERAN SCHOOL,8,Brooklyn
PLAYGROUND 149,7,Manhattan
PLAYGROUND EIGHTY (LXXX),9,Queens
MURRAY ST OVR LIRR PORT WASH BR,11,Queens
AMSTERDAM HOUSES BUILDING 13,10,Manhattan
KAZAKHSTAN MISSION TO UN,8,Manhattan
QUEENSBRIDGE SOUTH HOUSES BUILDING 15,11,Queens
PERETZ SQUARE,4,Manhattan
HRA MEDICAID OFFICE CHINATOWN,10,Manhattan
LITTLE NECK CARE CENTER,6,Queens
FLUSHING BAY LIGHT 8,7,Queens
MOTT HAVEN SITE 9 A HOUSES,11,Bronx
RED STAIRS TIMES SQUARE,6,Manhattan
NANSEN LODGE,6,Staten Island
LITTLE SMARTIES PRESCHOOL,6,Staten Island
WILLOWBROOK PARK BASEBALL FIELDS,8,Staten Island
FIORENTINO PLAZA BLDG 11,13,Brooklyn
WOODROW METHODIST CHURCH COMPLEX,7,Staten Island
ST JOHNS U LOURDES HALL,9,Queens
CON ED OBSERVATION BUILDING,6,Queens
VAN CORTLANDT PARK CARLEY FIELD,9,Bronx
LINDOWER PARK COMFORT STATION,7,Brooklyn
HIGHBRIDGE PARK FORT GEORGE HILL MOUNTAIN BIKE TRAIL,11,Manhattan
WASHINGTON SQUARE HOTEL,4,Manhattan
MARITIME COLLEGE TODE HALL,8,Bronx
PURPLE PLAYGROUND,5,Brooklyn
MANHATTAN BAPTIST CHURCH,9,Manhattan
BROOKS LAKE,4,Staten Island
1 ASTOR PLAZA,6,Manhattan
BROOK PARK,3,Bronx
MARJAM SUPPLIES,4,Brooklyn
SINGAPORE ECON DEVELOP BOARD,6,Manhattan
SMILING FACES CHRISTIAN DAY CARE CENTER MYRTLE AVE,12,Brooklyn
ORCHARD BEACH SOUTH,6,Bronx
ST BARTHOLOMEW RC CHURCH,9,Queens
ZETA SCHOOL BRONX 2 ELEMENTARY,10,Bronx
CLAREMONT REHABS GROUP 4,10,Bronx
LA QUINTA HOTEL 38 AVE,9,Queens
LITTLE EXCELLENCE PRESCHOOL,6,Staten Island
MERRIAM PLAYGROUND (UPPER),9,Bronx
JCC AVIS SOUTH SHORE,8,Staten Island
FDNY EMS STATION 59,8,Brooklyn
THROGGS NECK ADDITION HOUSES,10,Bronx
VINCENTS CLAM BAR,7,Queens
FORDHAM UNIVERSITY WILLIAM D WALSH LIBRARY,10,Bronx
MACHPELAH CEMETERY,7,Queens
ROCKAWAY POINT YACHT CLUB,7,Queens
ENGINE 313 LADDER 164,13,Queens
CONCOURSE DAY CARE CENTER,6,Bronx
CHIMNEY SWEEPS ISLANDS,8,Bronx
THE NARROWS,4,Staten Island
EMERGENCY SERVICE UNIT 1,6,Manhattan
LORD & TAYLOR STORE,5,Manhattan
VIETNAM CONSULATE & MISSION TO UN,10,Manhattan
GRAVESEND HOUSES BLDG 1,11,Brooklyn
EDISON HOTEL,4,Manhattan
BRILLA COLLEGE PREP CHARTER SCHOOL,9,Bronx
HUNGARIAN BAPTIST CHURCH,8,Manhattan
MARKHAM GARDENS BUILDING 3,8,Staten Island
PS 255 BARBARA REING SCHOOL,10,Brooklyn
FABER PARK,4,Staten Island
PS 36 ANNEX,6,Staten Island
MARINE AVIATION PIER 10,9,Staten Island
US POWERGEN GENERATING STA 2,9,Queens
GUN HILL ROAD OVER BRONX RIVER,8,Bronx
BRONX CC HAVEMEYER LABORATORY,8,Bronx
BACHMAN FOODS INC,6,Brooklyn
ST THOMAS CHURCH 5 AVE,7,Manhattan
STATEN ISLAND MENTAL HEALTH HS OSGOOD AVE,10,Staten Island
THE RICHARD H HUNGERFORD SCHOOL,8,Staten Island
LONG ISLAND BAPTIST HOUSES,8,Brooklyn
ST LEO SCHOOL,4,Queens
CHURCH OF THE INTERCESSION,7,Manhattan
THE LIFE SKILLS SCHOOL,5,Queens
W BRIGHTON I HOUSES BUILDING 6,11,Staten Island
NEW DORP EVENING HIGH SCHOOL M/W,10,Staten Island
PS 63 OLD SOUTH,7,Queens
CON ED A-11 DOCK,9,Queens
ST MARYS RC CHURCH,6,Staten Island
COLUMBIA UNIVERSITY JEROME GREENE HALL,9,Manhattan
CONEY ISLAND HOUSES BUILDING 5,9,Brooklyn
LEHMAN VILLAGE COMMUNITY CENTER,7,Manhattan
LINCOLN HOUSES BUILDING 12,9,Manhattan
CON ED TRANSPORTATION GARAGE,6,Queens
ROSEDALE BUS STOP,6,Bronx
CON ED-GENERATION,6,Staten Island
STEINWAY CREEK WHARF LIGHT,8,Queens
JOHN JAY COLLEGE HAAREN HALL,8,Manhattan
YESHIVA VYELIPOL,8,Brooklyn
ST CAMILLUS ST VIRGILLUS RC CHURCH,12,Queens
DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,13,Brooklyn
BROOKLYN NAVY YARD FERRY LANDING,10,Brooklyn
VILLAGE DAY CARE,5,Bronx
JHS 98 HERMAN RIDDER,10,Bronx
BROOKS METHODIST CHURCH,6,Queens
ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,11,Brooklyn
MOTT PLAYGROUND,5,Bronx
SAILORS SNUG HARBOR,8,Staten Island
DEPOT PL BR OV METRO N HUDSON LA,11,Bronx
SAMUEL CITY HOUSES BUILDING 45,10,Manhattan
METROPOLITAN LIFE TOWER,6,Manhattan
PORT RICHMOND LIBRARY,5,Staten Island
GRAVESEND HOUSES BUILDING 3,9,Brooklyn
OL MERCY CHURCH,5,Brooklyn
ST SIMON STOCK SCHOOL,5,Bronx
LUNA PARK PLAYGROUND,6,Brooklyn
WILLIAMSBURG HOUSES BUILDING 17,10,Brooklyn
SAMUEL CITY HOUSES BUILDING 13,10,Manhattan
UNDERWOOD PARK PLAYGROUND,6,Brooklyn
MT SINAI CHRISTIAN CHURCH,6,Staten Island
CHARLIES PLACE,5,Brooklyn
ST JOSEPHS ANGLICAN CHURCH TRINITY CHURCH EAST NY,13,Brooklyn
W BRIGHTON II HOUSES BUILDING 9,11,Staten Island
CARROLL GARDENS LIBRARY,6,Brooklyn
SEAMENS CHURCH INSTITUTE,6,Manhattan
ALTERNATE LEARNING CENTER ROYAL 180 ACADEMY,11,Queens
ENGINE 237,6,Brooklyn
ROBERT E VENABLE PRK COMFORT STATION,9,Brooklyn
RED HOOK PARK COMFORT STATION,6,Brooklyn
CULINARY KIDS GARDEN,5,Queens
THROGGS NECK HOUSES BLDG 27,14,Bronx
FEDERATION OF ITALIAN AMERICAN ORGANIZATION OF QUEENS INC SOCCER FIELD,15,Queens
COOPER PARK HOUSES BLDG 1,11,Brooklyn
SQUAD 252,7,Brooklyn
MORRIS I HOUSES BUILDING 3,9,Bronx
TONY DAPOLITO RECREATION CENTER,8,Manhattan
PROSPECT PARK CAROUSEL,7,Brooklyn
HAWTHORNE CORNERS DAY CARE CENTER,9,Brooklyn
ZION TRIANGLE,5,Brooklyn
GREENWOOD CEMETERY,6,Brooklyn
ELEANOR ROOSEVELT PLAYGROUND,10,Brooklyn
CONGREGATION LMAAN ACHAI BUKHORIM,13,Brooklyn
SEWARD PARK EXTENSION HOUSES SHED,9,Manhattan
BAYSIDE UNITED METHODIST CHURCH,8,Queens
PS 234 ANNEX,7,Manhattan
FDNY FOAM APPARATUS 85,9,Staten Island
GARVEY SCHOOL HUTCHINSON RIVER PARKWAY EAST,11,Bronx
TRIANGLE 54,6,Queens
BARROW STREET NURSERY SCHOOL,7,Manhattan
MELLETT PLAYGROUND HANDBALL COURT,9,Brooklyn
STATEN ISLAND ZOO EMUS BUILDING,9,Staten Island
SAMUEL CITY HOUSES BUILDING 4,9,Manhattan
MORRISANIA POST OFFICE,6,Bronx
LEMON CREEK BOATMENS ASSOCIATION,8,Staten Island
FOREST AV OVR CLOVE LKS PK STRM,12,Staten Island
LITHUANIA SQUARE,6,Brooklyn
RUPPERT PARK,4,Manhattan
DIMATTINA PARK BASEBALL FIELD,8,Brooklyn
OUR LADY QUEEN MARTYRS CHURCH,8,Manhattan
HANSON PLACE SEVENTH DAY ADVENTIST SCHOOL,9,Brooklyn
BAYSWATER PARK SKATE PARK,8,Queens
PELHAM BAY PARK BALLFIELD 1,9,Bronx
STAATS CIRCLE,4,Staten Island
WASHINGTON HOUSES BUILDING 4,7,Manhattan
CHAPPETTO SQUARE,6,Queens
MOTT HAVEN COMMUNITY CENTER,7,Bronx
HIGHWAY CHRISTIAN ACADEMY,5,Manhattan
ROOSEVELT IS,6,Manhattan
WAGNER COLLEGE HORRMANN LIBRARY,9,Staten Island
TO PARK ROW OVER ROSE STREET,7,Manhattan
LITTLE SUN PEOPLE CHILD CARE,6,Brooklyn
DSNY SOUTHWEST BROOKLYN MARINE TRANSFER STATION,10,Brooklyn
PORT RICHMOND SCHOOL FOR VISIONARY LEARNING,9,Staten Island
PS 214 PLAYGROUND,8,Brooklyn
EDENWALD HOUSES BUILDING 35,10,Bronx
PS 312 BERGEN BEACH,9,Brooklyn
JACKSON POND PLAYGROUND,6,Queens
BRONX ZOO CONGENERATION PLANT,9,Bronx
FORDHAM PREPARATORY SCHOOL,7,Bronx
BREUKELEN HOUSES BUILDING 6,9,Brooklyn
TEMPLE SHAARAY TEFILA,9,Manhattan
SECOND CALVARY CEMETERY,8,Queens
H MANN SCHOOL TILLINGHAST HALL,10,Bronx
FOREVER YOUNG SENIOR CENTER,6,Staten Island
SECOND PROVIDENCE BAPTIST CHURCH,8,Manhattan
PS 199 MAURICE A FITZGERALD,13,Queens
YESHIVA KEHILATH YAKOV 40 ST,14,Brooklyn
WILLOUGHBY PLAYGROUND BASKETBALL COURT,9,Brooklyn
DIVISION 7 ENGINE 48 LADDER 56,14,Bronx
WATERSIDE CHILDRENS STUDIO SCHOOL,9,Queens
UDALLS RAVINE,6,Queens
MARINERS HARBOR FINANCE POST OFFICE,9,Staten Island
GOVERNORS ISLAND PARADE GROUND,7,Manhattan
SUCCESS ACADEMY CHARTER SCHOOL HARLEM 1,10,Manhattan
GRAND CONCOURSE SDA CHURCH,6,Bronx
E TREMONT AVE OV HUTCH RIV PKWY,12,Bronx
STATEN ISLAND YMCA NURSERY SCHOOL,8,Staten Island
ACS OFFICE ARCHER AVE,6,Queens
TOMER DVORAH HIGH SCHOOL,8,Brooklyn
ST STEPHENS EPISCOPAL CHURCH,10,Staten Island
RAVENSWOOD HOUSES BUILDING 17,10,Queens
FT HAMILTON DOUBLEDAY VILLAGE APTS,10,Brooklyn
AIRWAY INN AT LAGUARDIA,9,Queens
VAN CORTLANDT POOL,6,Bronx
PS 375 JACKIE ROBINSON SCHOOL,10,Brooklyn
YESHIVA AHABA VE AHAVA BAIT YAACOV SCHOOL,15,Brooklyn
MOTOR PKWY PED BR OV SPRFLD BLVD,12,Queens
SCHOOL FOR FUTURE LEADERS,6,Brooklyn
ST PAULS BAPTIST CHURCH,8,Manhattan
PINK HOUSES BUILDING 16,8,Brooklyn
RANDALLS ISLAND FIELD 71,9,Manhattan
OCEAN BAY APARTMENTS (OCEANSIDE),12,Queens
DPR FIVE BORO GARAGE STORAGE,9,Manhattan
CORPUS CHRISTI CHURCH,6,Queens
TATHAM HOUSE,5,Manhattan
MACYS HERALD SQUARE,6,Manhattan
MARINER'S HARBOR HSES BLDG 15,15,Staten Island
BETANCES III 13 HOUSES,9,Bronx
IS 75 PLAYGROUND,7,Staten Island
HOE GARDEN,3,Bronx
CLEARVIEW PLAYGROUND,5,Queens
ALICE AUSTIN PARK,4,Staten Island
MONROE HOUSES BUILDING 3,8,Bronx
PELHAM PARKWAY HOUSES,7,Bronx
CLAREMONT REHAB GROUP 4 BUILDING 1,12,Bronx
HUNTER COLLEGE BROOKDALE CAMPUS NORTH BUILDING,9,Manhattan
NYU BROADWAY BLOCK B,7,Manhattan
HOUSTON PLAYGROUND,5,Brooklyn
SCHOMBURG PLAZA SENIOR CITIZEN CENTER,10,Manhattan
ENGINE 52 LADDER 52,11,Bronx
PS 154 JONATHAN D HYATT,11,Bronx
ISABELLA CHILD DAY CARE CENTER,8,Manhattan
NEW WORLD HOTEL,4,Manhattan
FORLINIS RESTAURANT,5,Manhattan
IGLESIA NI CRISTO,7,Staten Island
VAN CORT PK PED BR OV H HDSN PKW,13,Bronx
THE EAST NEW YORK ARTS AND CIVICS HIGH SCHOOL,11,Brooklyn
ASTORIA HOUSES BUILDING 10,9,Queens
SOUTH BEACH WETLANDS,5,Staten Island
ST PHILIPS CHRISTIAN CHURCH,6,Brooklyn
BETH OLAM CEMETERY,7,Queens
CON ED LIQUIFIED NAT GAS TANK,9,Queens
QUEENS COMMUNITY BOARD 3,7,Queens
BATTALION 1 ENGINE 7 LADDER 1,15,Manhattan
MACEDONIA CHRIST CHURCH,6,Brooklyn
GOODHUE POOL,5,Staten Island
GUN HILL HOUSES BUILDING 4,8,Bronx
MARITIME COLLEGE OIL PUMP HOUSE,8,Bronx
ST PHILIPS CHRISTIAN CHURCH,6,Brooklyn
ELMHURST POST OFFICE,7,Queens
RIVERDALE NEIGHBORHOOD HOUSE,8,Bronx
GOVERNOR SMITH PLAYGROUND,6,Bronx
FONTBONNE HALL ACADEMY,6,Brooklyn
DSNY GARAGE BRONX 9,9,Bronx
ST CHARLES BOROMEO SCHOOL,7,Manhattan
PS 36 J C DRUMGOOLE,10,Staten Island
ANDREWS METHODIST CHURCH,6,Brooklyn
REDEEMER LUTHERAN CHURCH,9,Bronx
HOSTOS COLLEGE BUILDING B,6,Bronx
RICHARD KOEHLER FIELD,7,Queens
QUEENSBRIDGE NORTH HOUSES BUILDING 12,11,Queens
EAST  177 ST OVER AMTRAK,11,Bronx
YANKEE CLUBHOUSE STORE YANKEE STADIUM,12,Bronx
JACKSON HOUSES BUILDING 7,8,Bronx
AMUNDSEN CIRCLE,5,Staten Island
ST JOHNS U ST ALBERT HALL,8,Queens
ENGINE 10 LADDER 10,11,Manhattan
BELT SHORE PKWY OVER OCEAN AVE,11,Brooklyn
ST JUDE CHURCH,5,Brooklyn
PS 48 WILLIAM WORDSWORTH,8,Queens
OUR LADY STAR OF THE SEA CHURCH,8,Staten Island
18 AVENUE OVER LIRR BAY RIDGE,9,Brooklyn
PS 89 ELMHURST,9,Queens
DOLGON PLAYGROUND BASKETBALL COURT,8,Brooklyn
PS/IS 30 MARY WHITE OVINGTON,11,Brooklyn
BRONX YMCA,4,Bronx
RAVENSWOOD HOUSES BUILDING 3,9,Queens
AMSTERDAM HOUSES BUILDING 12,10,Manhattan
PS 187 PLAYGROUND,8,Queens
PS 196 GRAND CENTRAL PARKWAY,10,Queens
HALLETS COVE PLAYGROUND BASKETBALL COURTS,11,Queens
BUTLER HOUSES BUILDING 3,8,Bronx
FDNY EMS STATION 46,8,Queens
PS 56 NORWOOD HEIGHTS,9,Bronx
POLICE ACADEMY EAST CAMPUS,6,Queens
ST JEMUEL FAMILY DAY CARE,8,Bronx
JOSEPH RODMAN DRAKE PARK,7,Bronx
PARK LANE AT SEAVIEW SENIOR RESIDENCE,9,Staten Island
MARILYN DAVID IVDU UPPER SCHOOL,9,Brooklyn
RESCUE BAPTIST CHURCH,7,Manhattan
THROGGS NECK HOUSES BLDG 1,13,Bronx
MEDGAR EVERS COLLEGE BEDFORD BUILDING,9,Brooklyn
STATEN ISLAND MONTESSORI SCHOOL,8,Staten Island
DSNY DISTRICTS 1 ADMINISTRATION BUILDING,9,Bronx
FERRARA BROTHERS COLLEGE POINT,7,Queens
DEP WARDS ISLAND OLD ADMINISTRATION BUILDING,8,Manhattan
WHITE PARK,3,Staten Island
BRAZIL CONSULATE,5,Manhattan
MAURICE SENDAK COMMUNITY SCHOOL,8,Brooklyn
REDFERN PLAYGROUND,6,Queens
TOT LOT 110,7,Manhattan
RIVERDALE COUNTRY SCHOOL LOWER,7,Bronx
ENGINE 10 LADDER 10,11,Manhattan
ENGINE 5,4,Manhattan
SEAWAY MARINA,5,Queens
CROWN HEIGHTS PROJECTS BLDG 6,11,Brooklyn
W BRIGHTON I HOUSES BUILDING 8,11,Staten Island
FLUSHING YMCA ECC,5,Queens
COLLEGE OF STATEN ISLAND DOLPHIN COVE NORTH,12,Staten Island
DYKER HEIGHTS POST OFFICE,7,Brooklyn
EAST  177 ST OVER AMTRAK,11,Bronx
FRANKLIN AVENUE I CONVENTIONAL BUIDING 9,13,Bronx
CHINATOWN HEADSTART,6,Manhattan
INTERNATIONAL TOWERS SENIOR CENTER,6,Queens
NYS ARSENAL,6,Brooklyn
DYKER BEACH PARK BOCCE CRTS REAR,10,Brooklyn
COOPER UNION FOUNDATION BUILDING,6,Manhattan
REECE SCHOOL,4,Manhattan
DMV JAMAICA,5,Queens
BUSHWICKPLAYGROUND BASEBALL FIELD,9,Brooklyn
ST MARYS RC CHURCH,6,Staten Island
FDNY ACADEMY OLD LAW TENEMENT,8,Manhattan
BET YAAKOV ATERET TORAH HIGH SCHOOL,12,Brooklyn
ST JOHNS U HOLLIS HALL,8,Queens
CAREY GARDENS BUILDING 3,8,Brooklyn
FOX PLAYGROUND HANDBALL COURT,7,Brooklyn
SNUG HARBOR LILLIAN BEYER SCHWARTZ GARDEN,14,Staten Island
SIMONSON AVENUE OVER B&O RAILRD,11,Staten Island
YOUNG WOMENS LEADERSHIP SCHOOL,7,Queens
LADDER 117,8,Queens
RANDALL AVE-BALCOM AVENUE HOUSES,10,Bronx
ST JOHNS LUTHERAN CHURCH 114 ST,13,Queens
AMC 19 ST EAST THEATER,9,Manhattan
JEHOVAHS WITNESSES MADISON AV,9,Manhattan
FDNY EMS STATION 8,7,Manhattan
BEN VITALE ATHLETIC FIELDS,8,Brooklyn
ENGINE 255 LADDER 157,13,Brooklyn
JHS 98 HERMAN RIDDER,10,Bronx
FT TRYON SOUTHBOUND-DOWNTOWN BUS STOP,12,Manhattan
FOREST HILLS POST OFFICE,5,Queens
PS 163 FLUSHING HEIGHTS,11,Queens
LADDER 134,8,Queens
BRONX CHARTER SCHOOL FOR EXCELLENCE 5,11,Bronx
PS 50 PLAYGROUND,7,Staten Island
HUDSON YARDS SHOPS AND RESTAURANTS,10,Manhattan
210 STREET PLAYGROUND,7,Queens
MARINE INSPECTION OFC,6,Manhattan
FRANK M CHARLES MEMORIAL PARK,6,Queens
BATTERY PARK SEAGLASS CAROUSEL,10,Manhattan
STATEN IS ZOO PAVILION,9,Staten Island
VITALE FIELDS BALLFIELD 6,8,Brooklyn
WILLIAMSBRIDGE POST OFFICE,6,Bronx
NOTRE DAME ACADEMY ELEMENTARY SCHOOL,9,Staten Island
LONG ISLAND UNIVERSITY KUMBLE THEATER,9,Brooklyn
DR CHARLES R DREW PARK FIELD,8,Queens
LAGUARDIA LANDING LIGHTS 82 ST & ASTORIA BLVD,17,Queens
KNOX-GATES PLAYGROUND,8,Bronx
LEFFERTS BOULEVARD OVER LIRR,10,Queens
ST STEPHEN OF HUNGARY SCHOOL,8,Manhattan
MOSHOLU PARKWAY OVER BRONX RIVER,10,Bronx
HILTON GARDEN INN HOTEL LONG ISLAND CITY,9,Queens
PS 69 JOURNEY PREP SCHOOL,9,Bronx
CENTRAL PARK NAUMBURG BANDSHELL,8,Manhattan
NINE HEROES PLAZA,7,Queens
BUSHWICK II (A & C) BLDG 4,15,Brooklyn
SNUG HARBOR LILLIAN BEYER SCHWARTZ GARDEN,14,Staten Island
RAIN EASTCHESTER SENIOR CENTER,6,Bronx
DPR RANDALLS ISLAND COMPLEX,8,Manhattan
HRA OCSS CENTER BRONX BOROUGH OFFICE,11,Bronx
ROOSEVELT I HOUSES BLDG 4,13,Brooklyn
BIJOU CINEMA,6,Manhattan
ENGINE 157 LADDER 80,12,Staten Island
BUILDING BLOCKS MONTESSORI SCHOOL,8,Staten Island
MORRISANIA HOUSES BLDG 2,11,Bronx
STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,9,Staten Island
CENTER DR OVR PED PATH 63 ST,11,Manhattan
MARINE PARK INLET,6,Brooklyn
NEW VANDERBILT REHABILITATION & CARE CENTER,13,Staten Island
BROOKLYN NAVY YARD - BUILDING 41,11,Brooklyn
BERRY HOUSES BUILDING 7,7,Staten Island
SNRSE HW WB OV BELT LRLTN PKW EB,14,Queens
FAGAN SQUARE,4,Queens
OCTAGON BUILDING,4,Queens
USTA PRESIDENTS GATE,6,Queens
ST PETERS LUTHERAN CHURCH E 219 ST,13,Bronx
ASSER LEVY PARK,6,Manhattan
INGERSOLL PROJECTS BUILDING 19,10,Brooklyn
GREATER FAITH BAPTIST CHURCH,7,Bronx
TBTA RANDALLS ISLAND COMPLEX,8,Manhattan
CENTRAL PARK ZOO GIFT SHOP,7,Manhattan
CHINESE CONSOLIDATED BENEVOLENT ASSOCIATION,11,Manhattan
MACHZIK BRACHA LEARNING CENTER,9,Brooklyn
STATEN ISLAND ZOO EMUS BUILDING,9,Staten Island
