prompt,prompt_len,target
who thinks she cannot afford to kill a slave boy?,12,1
Greg think,3,1
What does the narrator believe might be true?,10,1
Chihuly believes that,6,1
How long has Snout and Patch known each other?,12,0
Who told their supporters to not pay attention to Democrats?,12,0
What does the narrator think his neighbors should've done?,13,1
What does the author think about recommendations from friends?,11,1
How long was the candidate's wife pregnant?,11,0
The researchers believe that academics that schedule are:,10,1
What does the author believe the last self portrait will compare to the first?,16,1
The narrator believes that the rules for his client:,11,1
How did Little Bit think Tiger was swimming?,10,1
The first bride thinks he is crying because?,10,1
The museum curators believe that:,8,1
When did the author and Riah take pictures of things in Claire's apartment?,18,0
Why does the author probably feel that exerting more effort in the performance of chores is a good weight loss strategy?,23,1
Stress is most beneficial when:,7,0
This customer is likely:,6,0
What does the narrator think about Luna?,9,1
What does the author think about how impact occurs?,11,1
How does Bob feel about marijuana?,8,1
The democrats probably believe,5,1
What are the two men on watch with Roland talking about?,13,0
House Leadership probably thinks that:,7,1
The junior level employee feel more influential than:,10,1
How long will the results from using detox products last?,12,0
What does the author do when they see someone ask what the best detox to do is?,19,0
What does the narrator think about the purchase BT plans to make?,14,1
Ray thinks that John Donovan is:,8,1
The silver burglar probably feels what towards the fingerprint examiner?,12,1
Nick probably thought,4,1
Who was as tall as a King?,9,0
Why did dad turn on the electricity?,9,0
Who had to prevent the rape?,8,0
Cedric believes that Dorian was:,8,1
What is probably true about the person who had a blackout?,13,0
What was the author probably feel at bedtime?,10,1
why did the author believe he wanted revenge on Scut,12,1
How does Michael Kelly feel about the church?,10,1
How long did the author probably study European Law?,11,0
What is probably true about Trump?,8,0
How do the elderly feel about falls?,9,1
How long they think Digger usually sleep?,10,1
Why are Brighteyes' babies weak?,11,0
Why was the ER nurse grossed out?,10,0
The author believes that,5,1
What did facebook try to achieve?,8,0
"After the end of this story, Mueller is probably still",12,0
"During the reaction to their question, the author probably felt:",13,1
How would Donald Trump probably feel about the cost of North Korea's denuclearization?,19,1
What Kurt belived will happen to him?,10,1
how does the man feel?,7,1
How does the narrator feel about the situation at the health clinic?,14,1
When did the author find their boyfriend?,9,0
About how many times has the author visited York over the years?,14,0
What is probably true about Trump?,8,0
What will she think she will probably do?,10,1
Who wanted the volume up?,7,1
What does the narrator think is different since the event took place?,14,0
What must happen in order for human rights to be part of it?,15,0
"Immediately after this story ends, what happens to trisha?",13,0
What does the author probably feel about work?,10,1
"After wining the article, the author is probably:",12,0
Probublica probably feel that the treatment of the illegal immigrants,13,1
The American College of Sports Medicine believes that:,10,1
People in Utah all believed Pa is an Ambassador for,11,1
Annie Dillard believes that,6,1
What do the neighbors and church goers think about Jimbob?,14,1
Why does a frenetic lifestyle lead to poor diet?,12,0
The narrator believes that,5,1
Diane's feelings standing on the wall was:,11,1
When did the author became aware of Gilbert's plan?,13,0
How did the actress probably feel about being rejecte?,13,1
Who did the monsters belong to?,8,0
"After the end of the story, the wife is probably",12,0
Who had been looking into ways to revise the ECPA?,13,0
Participants of the Wear Orange movement likely believe that:,11,1
Zeke is worried that Justin:,8,1
What does Pres Trump probably believe about the chinese,10,1
He answered the phone,5,0
What does the author believe about the airstrikes,10,1
The waiters immediate reaction to the event probably was:,11,0
What does the narrator believe might be true?,10,1
Who did Celenda think it was okay to hit?,12,1
How does the author probably feel about the Trump Cohen relationship?,13,1
Why the disappointed father was angry?,8,0
What is Chloe probably wearing after the party?,10,0
The narrator feels proud to live in Italy because,10,1
"After feeling the chill in his bones, Marlin felt:",12,1
What is the most probable reason why Amazon put together a Four Day Survival Kit?,17,0
How did the daughter feel about the cat?,10,0
The narrator feels proud to live in Italy because,10,1
When did the author leave her husband?,9,0
What is likely true of  President Trump's stance relative to that of the other nations following the summit?,23,0
"After the end of the story, the daughter is probably/",13,0
Why did he cry at his second wedding?,10,0
When will the tax plan be made law?,10,0
Why did Trump say that the Libya model did not apply to North Korea?,16,0
The author probably feels that:,7,1
Paul is probably:,5,0
Who character thought to be annoing?,9,1
why did the dad and daughter leave?,9,0
Why was DeRay McKesson protesting,8,0
Who thinks Keven Stacey is coming for some kind of bullshit?,14,1
How does Maloney probably feel about including a citizenship question?,12,1
Why did the Republican National Committee set up the website lyincomey.com?,17,0
Sondra thinks that:,6,1
"After the end of the story, the author probably:",12,0
What does the White House think about the latest North Korea prison release?,15,1
Who is the District Attorney?,7,0
"What type of school did the author attend when he first met the ""vicious bully?",19,0
What is probably true of Biden?,8,0
Pomeroy probably believes that,7,1
Why did the narrator not want to back out?,11,0
The writer probably thinks that:,7,1
The agent probably felt ____ when talking to naughty person,11,1
Medical professionals probably believe that,6,1
How does the narrator believe Asterion is doing?,11,1
When did Patch meet Snout?,8,0
How long after going to Mayo Clinic did he get his diagnosis?,14,0
What is probably true about the scientists?,9,0
The woman wore her pajamas:,7,0
What did Bluejay say to Patch?,9,1
When did the man start kicking the stones off the road?,13,0
What does Justin do after the story ends?,10,0
What does the author believe about the failed testers?,11,1
What has Nagoski found as far as correlation between stress and sexual desire?,16,0
How does the author's wife feel the same about the marriage?,15,1
What does Nawi think about Li Reiko's armor and sword?,16,1
How does Connie feel about the nurse who bathed her in cold water?,15,1
what does the author think of keith?,10,1
What happened when the narrator tried on the MAC Patent Polish Lip Pencil?,15,0
"The mother collapsed after carrying her young daughter, stroller and diaper bag:",15,0
How long does it probably take her to give up reading an inaccurate grammar article?,17,0
When he was introduced to dining for pleasure the author lived:,13,0
How does she feel about Rob?,8,1
What does the Indian man do for work?,10,0
The author probably feels that:,7,1
What is probably true about Annie Dillard?,10,0
"What did the fish have ""more of than any other fish?""",14,0
Sondra wishes that:,6,1
"Who made the phrase ""To Them Bag Away Now Now!""?",14,1
"After the 11-day holiday recess, Congress probably will:",15,0
The speaker says that Nick is a,8,1
How does the author feel about the value of the teacher's prank to the students?,19,1
how do Adesa and Naima probably feel?,11,1
What country is Andrei Lankov an expert on?,11,0
The author believes that,5,1
When did Sanders get asked to leave a Virginia restaurant?,12,0
What did Connie do once she recovered?,9,0
Why Kyle thinks Buford is the best defence attorney?,12,1
What is true about Char?,7,0
The Mom believes that?,6,1
How does Pres Trump feel about the tariffs?,10,1
What finally happened to the woman after the meeting.,11,0
What does President Trump believe his main goal is?,11,1
How does Kim Jong Un feel about being denuclearized the way Libya was?,17,1
Who is often focused on more serious health issues?,11,0
Why was the patient so grateful?,8,0
When did the author turn off the radio?,10,0
"Who ate at the McDonald's in Brasov, Transylvania?",14,0
"At the end of the summit, Trump most likely thinks that he is the first US Leader to:",21,0
The narrator believes that,5,1
What is probably true about the McPhillips corporation?,11,0
How long did it take to shut down the nuclear testing site?,14,0
How long do you need to drain the spinach and ricotta?,13,0
What language does Maria Isabella probably speak?,9,0
Who says that they want to know who the body is?,13,1
What is the name of Trump's lawyer?,11,0
What would be true of mother and siblings after a shopping trip?,14,0
Where was the battle at the Iranian/Afghan Border,11,0
What did Bluejay say to Patch?,9,1
The patient probably believes that:,7,1
The author probably believes that:,7,1
The cab driver probably believes that:,8,1
The narrator received the fish,6,0
The narrator probably feels that Soft & Gentle odordant,12,1
What does the author think about constantly pushing yourself?,11,1
Greg got into his car,6,0
Who serves as Virginia's secretary of education?,11,0
How does Aage feel about old-fashioned craftmanship?,13,0
Nicolette bent close to the King:,9,0
What does the author believe about the organic witch hazel gel shampoo?,14,1
What does Nieto believe?,6,1
"After the end of this story, Tom worked on?",12,0
Who suddenly started speaking and walking?,8,0
What did her OB think was causing her eyes to feel crossed?,14,0
Where did the bully end up going?,9,0
What did Kadin do after waking?,9,0
How long has Chan most likely been alive?,10,0
Who believes the narrator should stop drinking?,9,1
what can be said about the girl?,9,0
What does Clinton likely think about Mike Pence?,10,1
Where was the author living when he heard about OpenAdvantage?,13,0
President Trump likely believes that the Alabama Senate election:,11,1
Carnie believes that,5,1
This couple thinks their upstairs neighbors are:,9,1
Why was there blood?,6,0
Who thinks the sun somehow looks different now?,10,1
Why was the program created?,7,0
Why was the author too weary to put finger to touchscreen when a post came to him at 10 pm last night?,26,0
Where did the babies have to go,8,0
What is the name of Trump's former confrontational approach to dealing with North Korea?,19,0
Who would go to the papers?,8,0
The narrator thinks that:,6,1
"After the end of the story, who was my boss?",13,0
The stranger asked about the dead fiddler:,10,0
Why did former President Barack Obama unveil plans for a presidential library?,14,0
What was Person C missing?,7,0
What did I wonder?,6,1
How does Tillerson  feel about Trump?,10,1
The writer probably thinks that:,7,1
How did he feel when he grew up about the work his dad made him do as a youth?,21,1
The narrator believes that:,6,1
"After the end of this story, Reiko is:",12,0
What is probably true about Rick Saccone?,10,0
The author probably believes in,6,1
Who Cynthia belives to be abusive?,9,1
Who smoked a cigar?,6,0
The campaigns will probably last for:,8,0
What is the name of the B&B?,11,0
Why did DACA collapse?,7,0
"After sending their protest letter to Secretary of State Tillerson, human rights group Amnesty International is probably:",21,0
How does the author think the readers will react to the new AHA guidelines?,16,1
The manager probably believes that:,7,1
What is probably true about why the author knows about weight loss?,14,0
What is causing an obesity epidemic in the United States?,12,0
Who says that the author looks fit and in shape?,12,1
What does the father believe about the narrator?,10,1
What did Chloe make for them to eat?,10,0
we thought we were being punished,7,1
The writer probably believes that:,7,1
How does John probably feel about his first marriage now?,12,1
Ma thinks that:,5,1
What Kurt belived will happen to him?,10,1
"After feeling the chill in his bones, Marlin felt:",12,1
How much do those who are insecure about their work probably believe they should communicate their failures to others?,21,1
The main character thinks the house:,8,1
Donald Trump believes that:,6,1
How does the bully probably feel about his past actions now that he no longer bothers anyone?,19,0
Why was it blazing hot?,7,0
Who said there was nothing wrong?,8,0
what can you say about the dad?,9,0
Who married a born again Christian?,8,0
The author probably believes in:,7,1
How does she feel about the man?,9,1
"Who made the phrase ""To Them Bag Away Now Now!""?",14,1
Why was the student leaving the class?,9,0
What did Kurt Vonnegut probably think of his grandpa?,13,1
What does the author believe about the airstrikes,10,1
"After the end of this story, Trump will likely",11,0
the author believes:,5,1
The author probably feels that:,7,1
When was the military taken care of?,9,0
How do you change from hanging out with entrepreneurs?,11,0
How does Janet probably feel about the author?,10,1
Who was called a fascist at a Mexican restaurant in D.C.?,15,0
What happened before the doctor congratulated everyone?,9,0
What does Kudlow probably believe,7,1
How does the author feel about PR firms?,10,1
The narrator believes that:,6,1
What does the author think of the lighting in the film?,13,1
How long did it take the council to decide on a bridge design and build?,17,0
What does Donald Trump feel regarding Democrats?,9,1
Who is thinking of getting married?,8,1
Trump probably believes that:,6,1
Who only had to watch the movies once?,10,0
how does Randy Poskin feel about Trump?,10,1
Morzeny believes that:,7,1
What does the author likely believe?,8,1
How does he feel about the soundproofing he installed?,12,1
What does Maria Isabella know about Lorenzo when she first sees him?,14,1
Why did the therapist work mainly on the author's back?,14,0
The narrator probably believes that:,7,1
How accurate do top athletes probably think the recommended amount of protein is?,15,1
How does Simona feel about the author's visit?,12,1
Why did Paul think of getting a gun?,10,0
Who spent a week with his grandparents?,9,0
The author probably believes that:,7,1
How does China feel about America?,8,1
How long was the conversation between Person A and Person B's mom?,16,0
When does the author advise that adding super foods should occur after beginning clean eating?,17,0
What happened to the boyfriend after they broke up?,11,0
Angela strongly believes that:,6,1
What did narrator thinks of his days as a publisher?,12,1
How many hours a week does Pete volunteer?,10,0
The author probably no longer thinks:,8,1
The author's father probably believes that:,10,1
The woman believed the lesson learned was:,9,1
"After the end of this story, did Trump probably:",12,0
Chloe belives what behavior is annoying?,9,1
When would Donald Trump receive the Farm Bill,9,0
What is probably true about Russia?,8,0
Narrator probably believes that,5,1
What did the author learn from her abusive relationship?,11,0
Why were the men staring at her?,9,0
why is it so hot?,7,0
What does the White House think about the latest North Korea prison release?,15,1
The author probably believes what about the size of his or her family?,15,1
North Korea probably thinks what about US's demands regarding nuclear disarmament?,15,1
Why is the author getting the flu shot?,10,0
The writer believes that,5,1
how long does the body need to repair?,10,0
after the story ends does Pyongyang take more prisoners?,11,0
Who is thinking of getting married?,8,1
Why did the author clean the second apartment so well?,12,0
Ryan probably believes that he should:,8,1
Why does the author think this birth was especially touching?,12,0
What does Maria Isabella know about Lorenzo when she first sees him?,14,1
The parents believed that,5,1
What is probably true about the author?,9,0
The mother felt conflicted because:,7,1
"How long did it take the prison population drop below 1,486,000",21,0
What is the author's preoccupation?,9,0
Where does Greg probably go in a few days?,11,0
How would Donald Trump probably feel about the cost of North Korea's denuclearization?,19,1
What is probably true about the cousin's father?,12,0
How did Julie feel about losing her job?,10,1
When did the scientists invent the new game?,10,0
How does the stranger feel the 14-year-old boy?,16,1
Stan believes that:,5,1
Who believed that another solution for schooling needed to be made?,13,1
The Interviewer probably believes that:,8,1
How does the people of South Korea feel about the decision President Moon made about having economic sanctions in place?,22,1
When did Keene and Kaczenski start preparing for the exhibition titled Sacred Landscapes?,17,0
"After completing her education, how does Larisa feel about her field of study?",17,0
Why was Grandmother Rosemary interviewed?,7,0
Ana probably thinks that Jean Paul is what kind of person?,13,1
When did 10 Republicans sign onto a petition?,12,0
What is probably true about those supporting the bill?,11,0
The historian probably believes that,6,1
The writer probably believes that:,7,1
How did the narrator make Miss Tennessee grin?,10,0
Who is the Russian President?,7,0
What does Paul cbelive Bee's hobby?,12,1
Who was making the sandwiches?,7,0
The writer probably believes that:,7,1
The author believes that:,6,1
Trump probably believes that:,6,1
What does the author believe about the risk of falling?,12,1
"After the end of this story, Dingo is",11,0
What is probably true of Sean Hannity?,10,0
What happened at week 38?,9,0
The Angel Families probably believe that:,8,1
The writer believes that:,6,1
Why did Diane have to leave?,8,0
Why was the disclosure about Hannity revealed?,10,0
Trump probably feels that he should go forward with the plan despite some polls indicating it is viewed negatively because...,22,1
What did Donald say the writing on Melania's jacket referred to?,16,0
Where did he create a fake account?,9,0
Jason said:,4,1
When might hemorrhoids occur?,8,0
How old did Angela think Porter was when he she interviewed to become the district attorney?,18,1
The first bride thinks he is crying because?,10,1
What did the utility man think of the author's request?,14,1
"When, according to the text, did North Korea carry out missile test-firing activities that proved successful?",22,0
The writer probably believes that:,7,1
What effect does the author probably believe that decluttering the house will have on it's market value?,22,1
Who says that the New York Times going bankrupt would be a tragedy?,15,1
The mom believes that,5,1
What helped Trump get the Republican party behind him?,11,0
"After the end of the story, Benedykt's family was probably:",17,0
The gallery is probably:,6,0
When was Abduraheem sent to prison?,10,0
How would he feel if other people knew what they were doing?,14,1
Who came across the paper forms for making colomba at the super market?,16,0
U.S military officials probably believe that:,10,1
Why did the author's hands hurt so much during his first wedding?,16,0
Rick Saccone likely believes that the congressional election:,11,1
Modi probably believes that:,6,1
What do researchers need to write about to avoid impact agenda?,13,0
"After this story, the Angel Families probably still:",11,0
Who does the author believe is responsible for changing his attitude?,13,1
When did this hospital scenario occur?,8,0
Patch left the drey:,6,0
What did the manager say after strolling out of the second theater?,14,1
Where dd the incident happen?,7,0
How does the writer feel about his father?,10,1
Where does the writer belives to be safe?,11,1
What did the family eat?,7,0
How would Donald Trump probably feel about the cost of North Korea's denuclearization?,19,1
What is probably true about the narrator?,9,0
What does Justin think that the hospital intern thought about him?,13,1
How have those workers in the UK felt with the recent proposed changes to the USS pension scheme?,20,1
What is probably true of Shumer,8,0
How did the narrator probably stayed in shape?,10,0
Who thinks the list of questions for trump are a joke?,13,0
"Who made the phrase ""To Them Bag Away Now Now!""?",14,1
How does the author feel about trying different diets?,11,1
Trump probably felt how about North Korea shutting down its Punggye-ri nuclear test site on Thursday?,22,1
The young man feels that:,7,1
His girlfriend probably believes,5,1
"Following the story, the author most probably leans which way politically?",14,0
The author probably believes in,6,1
When did Phil Murphy get elected Governor?,9,0
What is probably true of President Trump?,9,0
How does the student feel after calling his professor Mom?,12,1
The learning process probably lasted,6,0
"After the medication was found, how does the writer feel about them now?",16,0
What happened to the narrator after the article?,10,0
Who said Mitzi was as thin as an ear of barley?,14,1
The narrating office probably believes that:,9,1
Where is the main character?,7,0
Who believes the narrator should stop drinking?,9,1
How does the FDA feel about the Mediterranean diet?,11,1
The author lived in Bridges House:,8,0
What does the narrator think about Luna?,9,1
"When Tommy first sees the shoes, he is:",11,1
The author believes that,5,1
What happened to Rosemary when she was 28?,12,0
How does Edwards probably feels,6,1
Jason thinks that Sondra has:,8,1
When Mr. Waciejowski screamed?,10,0
Dr Hotshot probably thinks that,7,1
What is probably true about the author?,9,0
What does President Trump most likely believe about the link between immigrants and  the US crime rate?,20,1
Someone in the Air Force probably believed:,9,1
"After this passage, The writer and stuart are",11,0
The writer believes that,5,1
When did the narrator run into Brian Lopez?,10,0
Why was the narrator describing the park so much?,11,0
Why Kyle thinks Buford is the best defence attorney?,12,1
The author probably believes that:,7,1
Why did the people form a wall around their dog?,12,0
The speaker believes natural skincare and bodycare products,10,1
"Based on the text, what does Trump most likely believe about the current tariffs among the nations?",20,1
"Immediately after the story ends, Paul and Chloe",10,0
Victor Cha probably believes that:,7,1
The author's 21 year old daughter probably feels that her mother is:,18,1
What state was Judge Curiel raised in?,10,0
Why does it make sense to interview any prospective agents?,12,0
How long has the writer been on the Mediterranean diet?,12,0
"After the study on antioxidant supplements, the athletes involved probably:",13,0
How have those workers in the UK felt with the recent proposed changes to the USS pension scheme?,20,1
What is probably true about Macron?,8,0
How long did the ceremony last?,8,0
How does Marco feel about the author?,9,1
Who said Pa was making breakfast in the restaurant?,11,1
What did the narrator conclude about the green room.,11,0
Why did Syria have its chemical weapons facilities fired upon?,12,0
Donald Trump probably believes that:,7,1
How did the author feel after he saw the response to his expressed viewpoint at the meeting?,19,0
When did the author go to the ophthalmologist?,12,0
Why did Democrats not like the plan?,9,0
"At the end of the story, Christopher is:",11,0
how much time did the man spend with his lawyer?,12,0
What did the driver feel about the shooter?,10,1
Who was not intimidated?,6,0
"After the end of the story, the CNA is probably:",13,0
After the end of this story the narrator probably,10,0
What is probably true about the author?,9,0
The writer believes that:,6,1
Greg thinks Fontana,4,1
The author in the text believes:,8,1
The Mom believes that?,6,1
When did the author visit Yorkshire?,8,0
how did the senior member feel?,8,1
Gilbert probably believed that:,6,1
How does Pence feel about the US-South Korea deal?,13,1
After the end of the story Trump probably:,10,0
How does Justin feel after Zeke identifies the weather balloon?,12,0
The writer probably thinks that:,7,0
How does the author probably feel about the Trump Cohen relationship?,13,1
How long should you probably keep Luxury Rice Bran Face Soap in the fridge for?,17,0
The writer thinks the mailman is getting ready to:,12,1
Why are Californians deciding whether to eliminate the death penalty?,13,0
The pregnant woman believes she is having problems getting up from the table because,15,1
How does Ray probably feel about the last minute addmisions from the hospital?,17,0
The teens think that the program was what?,10,1
Why did Paul think of getting a gun?,10,0
Anna's grandmother does not believe Nicola is good for her because:,15,1
How does she probably feel about her job?,10,1
Trump probably felt how about North Korea shutting down its Punggye-ri nuclear test site on Thursday?,22,1
"Following the summit, what does Trump likely believe about North Korea's intent to honor the new agreement?",22,1
Immediately after the end of this text,8,0
the author probably believes that:,7,1
why is Jim Mattis hopeful?,8,0
Who does the author recommend should always request laboratory results?,12,0
How long did it probably take the US to convince the Soviet Union to tear down the Berlin Wall?,21,0
Who believes the narrator should stop drinking?,9,1
The author probably believes what?,7,1
The girl in the class probably believes:,9,1
What is the author's most likely age?,11,0
How does Trump feel about the future of U.S.-North Korean relations?,17,1
Why didn't Paul feel concern?,9,1
How long or often are supplements expected to be taken?,12,0
How does General John Kelly feel about the Obama administration?,12,1
Why was the program created?,7,0
What does the narrator think about the purchase BT plans to make?,14,1
How does Natalie feel?,6,1
The author probably thinks that:,7,1
What does the author likely think we should do?,11,1
The narrator probably feels that Soft & Gentle odordant,12,1
"After the end of this story, Trump is probably:",12,0
How does the student feel after calling his professor Mom?,12,1
What is the author's nickname for the MD?,12,0
How long did the washington conference last?,9,0
The driver desires,4,1
"How long after Trump cancels the summit with North Korea, does he contact them to consider meeting with them?",22,0
Who is the Speaker of the House?,9,0
How did the actress probably feel about being rejecte?,13,1
Why she changed her plan?,7,0
Who wants to be forgiven?,7,1
The narrator believes that:,6,1
The writer believed:,5,1
How does Bob feel about marijuana?,8,1
The mother felt conflicted because:,7,1
Democratic Senator Heidi Heitkamp probably feels?,10,1
When did Tillerson learn of his termination?,10,0
Who came across the paper forms for making colomba at the super market?,16,0
John believes that,4,1
How long would would the negotiations over the Singapore summit take?,13,0
Heading back to New Jersey took roughly how long?,11,0
How does Tim Kaine feel about the homelessness problem in America?,14,1
Carnie believes that,5,1
After the curators examined the cup:,9,0
"After the ban, How will farmers view Trump?",11,0
"When he emerges from his drey, Patch believes that:",12,1
How does the blogger feel about traveling?,9,1
What is likely true about the Republicans?,9,0
The writer probably feels that:,7,1
How long did the person attend college?,9,0
The author probably believes that:,7,1
Snout belives:,6,1
What Dingo said about his ex-wife?,11,1
What did William say contributed to Dick's drug abuse problem?,14,1
What does David Meyer do for a living?,10,0
When is the Lynn Canyon Suspension Bridge and the surrounding park is a lovely place to stay?,19,0
Why are some states voting on gun laws?,10,0
How did the Indian man feel about the kids helping him kick stones?,15,1
What does the author likely think we should do?,11,1
Hillary Clinton probably believes that:,7,1
where where they living?,6,0
What does the author believe about the organic witch hazel gel shampoo?,14,1
When did the son watch the movie,8,0
Why did the North Korea leader engage in denuclearization talks?,14,0
Who found tumors in the wife's brain?,11,0
The girls believe that,5,1
How does Nigeria feel about Trump's comments?,11,1
The group of friends probably believes that,8,1
The agent pulled out her phone,7,0
"In the future, the author will probably",9,0
What things dead do not have?,8,0
"After the movie situation, what parent does the daughter see movies with?",15,0
How does the main character feel now that she has a diagnosis?,14,1
What did Jenny do while working for James McPherson,10,0
