prompt,prompt_len,target
J.R. Smith,6,basketball
Claudell Washington,4,baseball
Az-Zahir Hakim,6,football
Doug McDermott,3,basketball
Mitchell Robinson,3,basketball
Todd Peterson,3,football
Mike Epstein,3,baseball
Bill Brooks,3,football
Matt Carpenter,3,baseball
Steve Grogan,4,football
Mike Glenn,3,basketball
Mark Duper,4,football
Michael Kidd-Gilchrist,6,basketball
Curtis Granderson,4,baseball
Woodie Held,4,baseball
Travis Best,3,basketball
Baker Mayfield,3,football
Rich Kelley,3,basketball
Roman Gabriel,3,football
Justin Morneau,4,baseball
Sonny Parker,3,basketball
Anderson Varejão,5,basketball
Benito Santiago,4,baseball
Miles Bridges,3,basketball
Bernard King,3,basketball
Hedo Türkoğlu,6,basketball
Hideki Matsui,5,baseball
Thurl Bailey,4,basketball
Chauncey Billups,6,basketball
Johnny Johnson,3,football
Bryon Russell,4,basketball
Derrick Mason,3,football
Carson Palmer,3,football
Ben Watson,3,football
Bam Morris,3,football
Fred Barnett,3,football
Gus Williams,3,basketball
Marvin Williams,3,basketball
Larry Kenon,4,basketball
Carl Crawford,3,baseball
Mike Epstein,3,baseball
Danny Granger,3,basketball
Travis Kelce,4,football
Lester Conner,3,basketball
Tyler Boyd,3,football
B.J. Surhoff,7,baseball
Nick Hundley,4,baseball
Dennis Rodman,4,basketball
Mike Yastrzemski,7,baseball
Donovan Mitchell,3,basketball
Bernard King,3,basketball
Kendrick Perkins,4,basketball
Michael Turner,3,football
Jason Terry,3,basketball
Dirk Nowitzki,5,basketball
Ray Rice,3,football
Brian Griese,4,football
Henry Aaron,3,baseball
Jerry Sichting,4,basketball
Stefon Diggs,5,football
Travis d'Arnaud,5,baseball
Tyrod Taylor,4,football
David Justice,3,baseball
Tony Franklin,3,football
Todd Helton,4,baseball
Ike Hilliard,4,football
Alfonso Soriano,3,baseball
Sal Bando,4,baseball
Shaquille O'Neal,6,basketball
Willie Aikens,4,baseball
Evan Gattis,4,baseball
Roger Maris,3,baseball
Marcell Ozuna,5,baseball
Mitch Garver,4,baseball
Leandro Barbosa,4,basketball
Matt Gay,3,football
Kole Calhoun,3,baseball
Robert Covington,3,basketball
Jerick McKinnon,4,football
Vincent Askew,4,basketball
Mike Miller,3,basketball
Marquis Grissom,6,baseball
Billy Joe DuPree,6,football
Henry Ellard,4,football
Rick Reichardt,4,baseball
Shannon Sharpe,3,football
Rob Bironas,4,football
Alan Henderson,3,basketball
Michael Pittman,3,football
Bilal Powell,4,football
Matthew Stafford,3,football
Tim Thomas,3,basketball
Rich Gannon,4,football
Homer Jones,3,football
Tyler Boyd,3,football
Joe Randa,4,baseball
Phil Simms,3,football
Dansby Swanson,4,baseball
Fred Whitfield,3,baseball
Dwight Powell,3,basketball
Joc Pederson,4,baseball
Reggie Sanders,4,baseball
Roger Craig,3,football
Jay Novacek,4,football
Gardner Minshew II,5,football
Pierre Garcon,4,football
Jesse Barfield,4,baseball
Ron Springs,3,football
Jalen Rose,4,basketball
Bill Madlock,4,baseball
Jerick McKinnon,4,football
Carney Lansford,5,baseball
Rajon Rondo,4,basketball
Mike Trout,3,baseball
David Lee,3,basketball
Kevin McHale,4,basketball
Joseph Addai,4,football
Michael Vick,3,football
Owen Daniels,3,football
Sherman Smith,3,football
Antonio Brown,3,football
Royce O'Neale,6,basketball
Matt Adams,3,baseball
Joe Harris,3,basketball
Mikki Moore,4,basketball
Adam Dunn,3,baseball
Kevin Duckworth,3,basketball
Jacoby Brissett,5,football
Ed Sprague,3,baseball
Lonnie Shelton,4,basketball
Bill White,3,baseball
Woodie Held,4,baseball
Nick Novak,3,football
Jim Paxson,4,basketball
Chris Boucher,3,basketball
Haven Moses,3,football
Nic Claxton,4,basketball
Billy Johnson,3,football
Ted Kluszewski,5,baseball
Lance Moore,3,football
Joe Torre,3,baseball
Kirk Hinrich,4,basketball
Roy Jefferson,3,football
Michael Pittman,3,football
Jerricho Cotchery,6,football
Troy Tulowitzki,6,baseball
Mike Pruitt,4,football
Wesley Person,3,basketball
Tony Martin,3,football
Matt Gay,3,football
Wendell Carter Jr.,6,basketball
Bill Brooks,3,football
Todd Frazier,3,baseball
Justin Bour,3,baseball
Calvin Johnson,3,football
Johnny Newman,3,basketball
Dan Majerle,4,basketball
Brian Sipe,4,football
Willie Stargell,5,baseball
Darin Erstad,5,baseball
Lorenzo White,3,football
Chris Duhon,4,basketball
Tony Martin,3,football
Mark Rypien,5,football
Mike Piazza,3,baseball
Rajon Rondo,4,basketball
Marcus Semien,4,baseball
Eddie Lee Ivery,5,football
Bill Buckner,4,baseball
Phil Plantier,4,baseball
Shandon Anderson,5,basketball
Dejounte Murray,6,basketball
Jimmy Rollins,3,baseball
Jack Howell,3,baseball
Wesley Walls,3,football
Willie Jones,3,baseball
Brendan Haywood,3,basketball
Jim Thome,4,baseball
Ahmad Bradshaw,3,football
Dan Driessen,4,baseball
Derrick Mason,3,football
Roy Sievers,4,baseball
Mike Jacobs,3,baseball
Dez Bryant,3,football
Ernie Whitt,4,baseball
Vince Young,3,football
Dan Uggla,5,baseball
Greg Ostertag,4,basketball
Doug Flutie,4,football
Dorsey Levens,5,football
Salvador Perez,3,baseball
José Bautista,3,baseball
Mason Plumlee,4,basketball
Andre Thornton,3,baseball
Reggie Cobb,4,football
Chris Iannetta,4,baseball
Rodney Holman,3,football
Warren Moon,3,football
Leonard Fournette,4,football
Paul Pressey,4,basketball
Marion Barber III,4,football
Lee Mazzilli,4,baseball
Ron Harper,3,basketball
Sean Elliott,3,basketball
Jim Paxson,4,basketball
Reggie Cobb,4,football
Brad Fullmer,4,baseball
Byron Scott,3,basketball
Jesse Barfield,4,baseball
Mike Miller,3,basketball
Bob Chandler,3,football
Derrick Mason,3,football
Bobby Phills,4,basketball
Corey Patterson,3,baseball
Davey Johnson,4,baseball
Chris Paul,3,basketball
Rod Barajas,4,baseball
Stephen Curry,3,basketball
Chris Sabo,3,baseball
Dave Duncan,3,baseball
Maurice Lucas,3,basketball
Sam Cassell,4,basketball
Devin Singletary,5,football
Mike Rozier,4,football
Luke Scott,3,baseball
Pete O'Brien,5,baseball
Doug Williams,3,football
Reggie Bullock,4,basketball
Carlos Lee,3,baseball
Tom Gugliotta,5,basketball
Rod Barajas,4,baseball
Jim Jackson,3,basketball
Willie Parker,3,football
James Wilder,3,football
Jim McMahon,3,football
Steve Balboni,4,baseball
Earl Campbell,3,football
Troy O'Leary,5,baseball
Wesley Walker,3,football
Tony Dorsett,4,football
Matt Holliday,3,baseball
Cecil Fielder,4,baseball
Tyrese Maxey,5,basketball
Otis Birdsong,4,basketball
Rickey Henderson,4,baseball
Kevin Mitchell,3,baseball
Jamison Crowder,5,football
Gary Trent,3,basketball
Reggie Wayne,4,football
Ken Henderson,3,baseball
Joe Burrow,3,football
Manu Ginóbili,5,basketball
Rodney Peete,4,football
Johnny Moore,3,basketball
Eric Williams,3,basketball
Tyler Boyd,3,football
J.T. Snow,6,baseball
Lyle Overbay,5,baseball
Hakeem Nicks,6,football
Nick Van Exel,5,basketball
Paul Blair,3,baseball
Ty Wigginton,5,baseball
Greg Colbrunn,4,baseball
Mercury Morris,3,football
Sammy Sosa,3,baseball
Tony Allen,3,basketball
Bruce Bowen,3,basketball
Pete Stoyanovich,5,football
Scott Brooks,3,basketball
Roberto Clemente,3,baseball
Donny Anderson,4,football
Gary Gaetti,4,baseball
Greg Monroe,3,basketball
Keenan Allen,4,football
Rick Reichardt,4,baseball
Bob Skinner,3,baseball
Pete Gogolak,4,football
Ivica Zubac,5,basketball
Mohamed Sanu,4,football
Lydell Mitchell,4,football
Dāvis Bertāns,7,basketball
Tyreke Evans,5,basketball
Derrick White,3,basketball
Scot Pollard,3,basketball
Damon Jones,3,basketball
Reggie Bush,4,football
Franklin Stubbs,3,baseball
Luke Kennard,4,basketball
Dave Hampton,3,football
Scott Spiezio,4,baseball
Christian Okoye,4,football
Steve Johnson,3,basketball
Stump Mitchell,4,football
Michael Adams,3,basketball
Andruw Jones,5,baseball
Jeremy Maclin,4,football
Will Perdue,4,basketball
Jeff Foster,3,basketball
Roy Smalley,4,baseball
Jimmie Hall,4,baseball
Willie Upshaw,4,baseball
George Rogers,3,football
David Wright,3,baseball
Terry Metcalf,3,football
George Johnson,3,basketball
Bobby Higginson,5,baseball
Matt Hasselbeck,4,football
Kevin Youkilis,5,baseball
Blake Bortles,4,football
Quinn Early,3,football
Brian McRae,3,baseball
Larry Kinnebrew,5,football
Cecil Cooper,3,baseball
Andre Thornton,3,baseball
Joe Smith,3,basketball
Giannis Antetokounmpo,7,basketball
Dave Cowens,4,basketball
Ahman Green,4,football
Julius Erving,4,basketball
Brandon Drury,3,baseball
Rodney Rogers,3,basketball
Dave Hampton,3,football
Drew Stubbs,3,baseball
Terry Allen,3,football
Roddy White,4,football
Carson Wentz,4,football
Danny Manning,3,basketball
Andy Seminick,4,baseball
Alton Lister,4,basketball
DeAndre Hopkins,4,football
Micheal Williams,4,basketball
Ronald Acuña Jr.,6,baseball
Bret Boone,3,baseball
Luke Voit,3,baseball
Maxi Kleber,4,basketball
LeSean McCoy,4,football
Shawn Green,3,baseball
Jamaal Williams,4,football
Pete O'Brien,5,baseball
Dennis Northcutt,4,football
Ernie Banks,3,baseball
Miguel Tejada,4,baseball
Julius Randle,4,basketball
Drew Pearson,3,football
Tyreek Hill,4,football
Billy Sims,3,football
Clemon Johnson,4,basketball
Marcus Smart,3,basketball
Rashard Mendenhall,6,football
Damon Stoudamire,6,basketball
Trae Young,4,basketball
Bob Lanier,4,basketball
George Kittle,4,football
Doc Rivers,3,basketball
Al Oliver,3,baseball
Carl Everett,3,baseball
Antawn Jamison,5,basketball
Rodney Peete,4,football
Kurt Warner,3,football
Tom Dempsey,3,football
Jared Goff,3,football
Danny Valencia,3,baseball
Geoff Blum,3,baseball
Lonnie Smith,4,baseball
Jim Northrup,4,baseball
Albert Pujols,4,baseball
Kevin Millar,3,baseball
Charlie Garner,3,football
Mark Eaton,3,basketball
Eric Gordon,3,basketball
Derrick Alexander,3,football
Elvin Hayes,4,basketball
Daniel Murphy,3,baseball
Herman Moore,3,football
David Garrard,4,football
Ervin Johnson,4,basketball
David Montgomery,3,football
Meyers Leonard,4,basketball
Frank Kaminsky,4,basketball
Marques Johnson,4,basketball
Dejounte Murray,6,basketball
Joey Votto,4,baseball
Richard Hidalgo,3,baseball
Charlie Garner,3,football
Hersey Hawkins,4,basketball
Michael Cage,3,basketball
David Thompson,3,basketball
Trent Tucker,3,basketball
Kareem Abdul-Jabbar,7,basketball
Jordy Nelson,4,football
George Hill,3,basketball
Carson Palmer,3,football
Nick Swisher,4,baseball
Toni Fritsch,4,football
Doug Martin,3,football
Jeffrey Hammonds,4,baseball
Andrew McCutchen,5,baseball
Robbie Grossman,3,baseball
Gary Roenicke,5,baseball
James Stewart,3,football
Gary Harris,3,basketball
Thomas Bryant,3,basketball
Brett Gardner,3,baseball
George Bell,3,baseball
Raymond Felton,3,basketball
Delon Wright,4,basketball
Michael Brantley,4,baseball
Grant Hill,3,basketball
Chris Davis,3,baseball
OG Anunoby,5,basketball
Ryan Grant,3,football
Vic Wertz,4,baseball
Al Rosen,3,baseball
Wayman Tisdale,5,basketball
C.J. Spiller,7,football
Jim Spencer,3,baseball
Derrick White,3,basketball
Richard Todd,3,football
Isaiah Crowell,4,football
Ian Happ,3,baseball
Ken Willard,3,football
Austin Kearns,3,baseball
Charlie Garner,3,football
Gene Tenace,4,baseball
Tom Brunansky,4,baseball
Ken Anderson,3,football
Moisés Alou,5,baseball
Kyle Orton,3,football
Matt Suhey,4,football
Dave Casper,3,football
DeSean Jackson,4,football
Doug DeCinces,5,baseball
Fuad Reveiz,5,football
Al Dark,3,baseball
Tyreke Evans,5,basketball
Trevor Lawrence,3,football
Lance Parrish,3,baseball
Derek Bell,3,baseball
C.J. Cron,6,baseball
Tom McMillen,5,basketball
Jalen Hurts,4,football
Mario Elie,3,basketball
Ersan İlyasova,7,basketball
Harold Carmichael,3,football
Alec Burks,4,basketball
Ben Grieve,4,baseball
Torry Holt,4,football
Rico Brogna,4,baseball
Bill Hanzlik,5,basketball
Samuel Dalembert,5,basketball
Jorge Posada,4,baseball
Wes Covington,3,baseball
Steve Buechele,5,baseball
Danny Granger,3,basketball
Rajon Rondo,4,basketball
Jeff McInnis,4,basketball
Ron Harper,3,basketball
Sid Gordon,3,baseball
Nick Foles,4,football
Micheal Williams,4,basketball
Mike Davis,3,baseball
Ricky Williams,3,football
Nick Folk,3,football
Ronnie Belliard,5,baseball
Lynn Swann,3,football
Martellus Bennett,5,football
Frank Gore,3,football
Marcus Camby,4,basketball
Emerson Boozer,4,football
Johnny Unitas,4,football
Bob Allison,3,baseball
Brandon Marshall,3,football
Tommy Harper,3,baseball
Nolan Arenado,4,baseball
Bill Cartwright,3,basketball
Ted Brown,3,football
Jaxson Hayes,4,basketball
Paul Blair,3,baseball
Andre Miller,3,basketball
Jeff Cirillo,4,baseball
Nick Hundley,4,baseball
Taysom Hill,5,football
Josh Donaldson,3,baseball
Bruce Bowen,3,basketball
Larry Hisle,4,baseball
Travis Lee,3,baseball
Kevin Duckworth,3,basketball
LaSalle Thompson,4,basketball
Bobby Engram,4,football
Wil Myers,3,baseball
Gerry Ellis,3,football
C.J. Spiller,7,football
Larry Fitzgerald,3,football
Dick Stuart,3,baseball
Jaylen Brown,4,basketball
Charlie Joiner,4,football
Ollie Brown,3,baseball
Chili Davis,3,baseball
Terry Bradshaw,3,football
Daryl Spencer,3,baseball
Tony Nathan,3,football
J.T. Realmuto,8,baseball
Chris Mullin,4,basketball
Marco Belinelli,4,basketball
Charley Johnson,4,football
Raymond Chester,3,football
Bam Adebayo,5,basketball
Vin Baker,3,basketball
Kenyan Drake,4,football
Charles Jones,3,basketball
Craig Ehlo,4,basketball
Dave Robisch,4,basketball
Anthony Parker,3,basketball
Ray Durham,3,baseball
Joe Cribbs,4,football
Dan Ford,3,baseball
Mike Bantom,4,basketball
Robert Woods,3,football
Phil Hubbard,3,basketball
Kurt Suzuki,3,baseball
Shayne Graham,4,football
Marion Butts,4,football
Bob Trumpy,4,football
Tiki Barber,4,football
Devon White,3,baseball
Doug Rader,4,baseball
Bill Hall,3,baseball
Michael Crabtree,4,football
David Akers,4,football
Tobias Harris,3,basketball
Roger Carr,3,football
Jon Koncak,4,basketball
Graham Gano,4,football
Sleepy Floyd,3,basketball
Sam Perkins,3,basketball
Rubén Sierra,4,baseball
Jerry Smith,3,football
Garo Yepremian,6,football
C.J. Spiller,7,football
David Akers,4,football
Mark van Eeghen,5,football
Christian Kirk,3,football
Dwyane Wade,5,basketball
John Hall,3,football
DeAngelo Williams,4,football
Mychal Thompson,4,basketball
Craig Wilson,3,baseball
Jerry Lynch,3,baseball
Rick Fox,3,basketball
Steve Francis,3,basketball
Robin Yount,4,baseball
Ray Butler,3,football
Patty Mills,3,basketball
Edgerrin James,6,football
Bob Brenly,4,baseball
David Boston,3,football
Roy Smalley,4,baseball
Bob Cerv,3,baseball
Vin Baker,3,basketball
Nikola Vučević,5,basketball
Don Demeter,4,baseball
James White,3,football
Mitch Moreland,4,baseball
Morris Peterson,3,basketball
Bob Thomas,3,football
Cleon Jones,4,baseball
Calvin Johnson,3,football
Kenny Britt,3,football
Russell Martin,3,baseball
Mike Pritchard,3,football
Dave Henderson,3,baseball
Marv Hubbard,4,football
Ricky Sobers,4,basketball
Brett Perriman,4,football
Kenny Anderson,3,basketball
Roy Jefferson,3,football
Warren Moon,3,football
Jalen Brunson,5,basketball
Jamal Mashburn,5,basketball
Aubrey Huff,4,baseball
Mike Garrett,3,football
Justin Turner,3,baseball
George McCloud,4,basketball
Gary Clark,3,football
Brandon Jennings,3,basketball
T.J. Houshmandzadeh,9,football
Willie Aikens,4,baseball
Rasheed Wallace,4,basketball
LaDainian Tomlinson,6,football
Stan Lopata,4,baseball
Smoky Burgess,4,baseball
Bobby Phills,4,basketball
Raheem Mostert,5,football
Elvis Grbac,4,football
Warren Moon,3,football
Jake Elliott,3,football
Rod Smith,3,football
Cadillac Williams,4,football
Danny Woodhead,4,football
Enes Freedom,4,basketball
Steve Kerr,3,basketball
Adrián González,4,baseball
Ken Landreaux,5,baseball
Earl Boykins,4,basketball
Ray Durham,3,baseball
Thabo Sefolosha,7,basketball
Bison Dele,4,basketball
Gerald Wallace,3,basketball
Hank Bauer,3,baseball
Brendan Haywood,3,basketball
Mike Evans,3,football
Thurl Bailey,4,basketball
Reggie Miller,4,basketball
Chris James,3,baseball
Mike Wallace,3,football
Brad Johnson,3,football
Asdrúbal Cabrera,6,baseball
Derrick Favors,4,basketball
Nerlens Noel,4,basketball
Robbie Chosen,3,football
Michael Cooper,3,basketball
Rashard Lewis,4,basketball
Derrick Favors,4,basketball
Marvin Webster,3,basketball
Patrick Patterson,3,basketball
Ron Harper,3,basketball
Curtis Conway,3,football
Darrell Evans,4,baseball
Gary Brown,3,football
Don Buse,4,basketball
Jerome Bettis,4,football
Norm Bulaich,5,football
Delvin Williams,4,football
Aaron Williams,3,basketball
Shohei Ohtani,6,baseball
Jimmy Garoppolo,5,football
O.J. Mayo,6,basketball
Kevin House,3,football
Zach LaVine,4,basketball
Boog Powell,4,baseball
Tony Parker,3,basketball
Ronnie Brown,3,football
Luc Mbah a Moute,7,basketball
Kimble Anders,4,football
Cody Ross,3,baseball
Chris Gatling,4,basketball
Trevor Story,3,baseball
Craig Ehlo,4,basketball
Ron Johnson,3,football
Fred VanVleet,5,basketball
Bobby Higginson,5,baseball
Kareem Abdul-Jabbar,7,basketball
Sterling Sharpe,3,football
Julian Edelman,3,football
Al Del Greco,4,football
Gil McDougald,5,baseball
Jimmie Giles,4,football
Jamal Crawford,4,basketball
Chauncey Billups,6,basketball
Dave Twardzik,5,basketball
Luke Easter,3,baseball
Reggie Williams,4,basketball
Josh McCown,4,football
Cedric Benson,4,football
Alge Crumpler,5,football
Gus Zernial,5,baseball
Mark Eaton,3,basketball
Norm Snead,4,football
Mercury Morris,3,football
Duke Johnson,3,football
Stefon Diggs,5,football
Duriel Harris,5,football
Connor Barth,3,football
Nelson Cruz,3,baseball
Drew Stubbs,3,baseball
James Silas,3,basketball
Steve Hawes,4,basketball
Gil Hodges,3,baseball
Josh Donaldson,3,baseball
Eric Chávez,3,baseball
Tony Collins,3,football
Bill Melton,3,baseball
Tommie Agee,5,baseball
Mike Conley,3,basketball
Bill Nelsen,4,football
Paul Westphal,4,basketball
Johnny Newman,3,basketball
Grady Sizemore,4,baseball
Phil Ford,3,basketball
Tim Thomas,3,basketball
Jay Vincent,3,basketball
Terry Steinbach,4,baseball
Terry Kirby,3,football
Darnay Scott,4,football
Sam Bradford,3,football
Teddy Bridgewater,3,football
Franklin Stubbs,3,baseball
Fred Cox,3,football
Brad Davis,3,basketball
Gene Banks,3,basketball
John Jaha,4,baseball
Terrell Brandon,4,basketball
Terrell Brandon,4,basketball
Junior Bridgeman,4,basketball
Johnny Roland,3,football
Orlando Woolridge,4,basketball
Byron Leftwich,4,football
Jason Williams,3,basketball
Ben Grieve,4,baseball
Hoyle Granger,4,football
Charlie Villanueva,3,basketball
Ozzie Newsome,5,football
José Calderón,3,basketball
CeeDee Lamb,4,football
Jim Edmonds,3,baseball
Robbie Grossman,3,baseball
Kent Hrbek,4,baseball
Greg Brock,3,baseball
Darryl Dawkins,3,basketball
Mark Kotsay,5,baseball
Mike Newlin,4,basketball
Isaiah Hartenstein,4,basketball
Ruben Patterson,3,basketball
Carney Lansford,5,baseball
Joe Washington,3,football
Ryne Sandberg,4,baseball
Delmon Young,4,baseball
Teoscar Hernández,4,baseball
Fred Cox,3,football
Matt Bryant,3,football
Shea Hillenbrand,5,baseball
Butch Hobson,3,baseball
Otto Porter Jr.,5,basketball
Jordy Nelson,4,football
Ed Sprague,3,baseball
Jeff Wilkins,3,football
Darren Collison,4,basketball
Davey Johnson,4,baseball
Jim Turner,3,football
Jamaal Wilkes,4,basketball
Kiki Vandeweghe,5,basketball
David DeJesus,4,baseball
Chris James,3,baseball
Danilo Gallinari,5,basketball
Rasual Butler,4,basketball
Shayne Graham,4,football
Jared Goff,3,football
Chad Pennington,3,football
Jodie Meeks,5,basketball
Alfonso Soriano,3,baseball
Jim Northrup,4,baseball
Jimmy Rollins,3,baseball
George Kittle,4,football
Billy Kilmer,4,football
Evan Gattis,4,baseball
John Riggins,4,football
Aaron Williams,3,basketball
Marshawn Lynch,5,football
Gordon Hayward,3,basketball
Mitchell Robinson,3,basketball
Harvey Grant,3,basketball
Pete Alonso,3,baseball
Vladimir Guerrero,3,baseball
Brian McRae,3,baseball
Dwyane Wade,5,basketball
Gus Triandos,4,baseball
Wes Unseld,5,basketball
Paul Millsap,4,basketball
Tommy Pham,3,baseball
Salvador Perez,3,baseball
Andrew Wiggins,3,basketball
Billy Knight,3,basketball
Steve Bono,3,football
Vince Carter,3,basketball
Reggie Cobb,4,football
Aaron Rodgers,3,football
David Ortiz,3,baseball
Bruce Bochte,4,baseball
Nenê,3,basketball
Fred Cox,3,football
Mark Grudzielanek,6,baseball
Terance Mann,4,basketball
Terry Glenn,3,football
Glenn Robinson,3,basketball
Dexter Bussey,4,football
Calvin Johnson,3,football
Mike Yastrzemski,7,baseball
Mel Gray,3,football
Corey Dickerson,3,baseball
Nate Colbert,3,baseball
Chad Henne,3,football
Bobby Thomson,3,baseball
Kenny Thomas,3,basketball
Jim Pagliaroni,5,baseball
Brandon Marshall,3,football
Brett Favre,3,football
Aubrey Huff,4,baseball
Jeff Ruland,4,basketball
Jeff Hostetler,5,football
Steve DeBerg,4,football
Artis Gilmore,3,basketball
Larry Nance,4,basketball
Willie Kirkland,3,baseball
Kirk Cousins,3,football
Marc Gasol,4,basketball
Geno Smith,3,football
Andy Van Slyke,5,baseball
Shaquille O'Neal,6,basketball
Tommy Pham,3,baseball
Jerome Williams,3,basketball
Charlie Garner,3,football
Lance Rentzel,4,football
Ömer Aşık,5,basketball
Justin Jefferson,3,football
Larry Drew,3,basketball
Pedro Guerrero,3,baseball
Chris James,3,baseball
Reggie Theus,5,basketball
Frank Robinson,3,baseball
Mike Vanderjagt,5,football
Devin Harris,3,basketball
James Donaldson,3,basketball
Jed Lowrie,4,baseball
Tony Battie,4,basketball
Larry Sheets,3,baseball
Deuce McAllister,4,football
Lonnie Shelton,4,basketball
Jabar Gaffney,5,football
Geoff Jenkins,3,baseball
Mike Conley,3,basketball
Phil Nevin,4,baseball
Nikola Jokić,5,basketball
Robert Covington,3,basketball
Brian Griese,4,football
Tony Conigliaro,5,baseball
Jarrett Jack,4,basketball
Calvin Murphy,3,basketball
Bernie Kosar,4,football
Clarence Weatherspoon,5,basketball
Jonathan Schoop,4,baseball
Curtis Dickey,3,football
Warrick Dunn,4,football
Tom Tresh,4,baseball
Russell Branyan,4,baseball
Ray Lankford,4,baseball
