prompt,prompt_len,target
"Methodological problems in evaluation of cardiovascular effects of stress in humans. Cardiovascular effects of stress in humans are often assessed by application of physical or emotional stimuli in a laboratory environment. Although this method provides important information, these procedures have several limitations. First, blood pressure and heart rate responses to laboratory stressors are characterized by a limited within-subject reproducibility. Second, there is poor correlation between blood pressure and heart rate responses to different stressors, which implies that individual reaction to stress may be estimated differently according to the test used. Finally, these responses bear only a limited relation to 24-hour or daytime blood pressure variability, that is, they reflect to only a limited extent the tendency of blood pressure to vary during daily activities. If assessed by techniques that allow blood pressure to be continuously recorded for 24 hours in ambulatory subjects, blood pressure variability represents a possible approach to observation of cardiovascular reactivity away from an artificial laboratory environment. However, whether blood pressure variability should be expressed as a percentage or in absolute values is controversial. Furthermore, although naturally occurring stress may markedly increase blood pressure, 24-hour blood pressure variations also depend on factors that are not related to emotional stimuli. Thus, the study of cardiovascular responses to stress in humans encounters several problems, regardless of the method used.",257,0
"Colonic motor activity in acute colitis in conscious dogs. The changes in motor activity of the colon during acute colitis were investigated in six conscious dogs. The motor activity was recorded with seven strain-gauge transducers. Colitis was induced in the entire colon by luminal perfusion of acetic acid. The dogs exhibited urgency and diarrhea with mucus and blood during colitis. The mucosa was diffusely erythematous and friable and there were scattered ulcerations over the mucosal surface. The motor activity of the colon changed in several ways during colitis: (a) the total duration per hour and the mean duration of contractile states decreased significantly; (b) the cycle length of colonic migrating motor complexes was significantly prolonged, and the nonmigrating motor complexes were almost completely absent; and (d) the incidence of giant migrating contractions increased significantly. About half of the giant migrating contractions were followed by defecation. The remaining expelled mucus or gas. Sometimes, a migrating motor complex in the colon was also followed by defecation; this was never observed in the normal state. The motor activity of the colon was still decreased and the cycle length prolonged 21 days after induction of colitis. However, the dogs were asymptomatic at this time and the mucosa looked normal at colonoscopy. The incidence of giant migrating contractions was also normal at this time. It was concluded that the dog is a good model for the study of colitis because of the similarity of symptoms with human ulcerative colitis. The phasic contractions of the colon decreases during colitis but the incidence of giant migrating contractions is increased. The diarrhea in colitis may primarily be due to the large number of giant migrating contractions in the middle and the distal colon.",335,0
"Nephrotic syndrome complicating adenocarcinoma of the lung with resolution after resection. Nephrotic syndrome is an uncommon complication of lung cancer. We present a case in which adenocarcinoma was complicated by the nephrotic syndrome, which resolved after resection of the cancer. ",53,1
"Acute central nervous system symptoms caused by ibuprofen in connective tissue disease. We describe 2 cases of acute encephalopathy in patients with connective tissue disease caused by small doses of ibuprofen. In addition to aseptic meningitis, both patients had altered mental status and focal neurologic signs, ophthalmoplegia in one and hemiparesis in the other. The spectrum of neurologic manifestations of ibuprofen hypersensitivity is reviewed.",82,0
"Spinal cord hemangioblastoma with subarachnoid hemorrhage. A case of subarachnoid hemorrhage caused by a cervical hemangioblastoma is presented. The clinical picture was indistinguishable from that of a subarachnoid hemorrhage from an intracranial lesion. The diagnosis was established by angiography and water-soluble contrast myelography followed by cervical computed tomographic scan. At surgery, the tumor was completely removed, and no neurological deficit was observed after the operation. ",92,1
"The IVH complex of lesions: cerebrovascular injury in the preterm infant. The term intraventricular hemorrhage has become associated with a variety of cerebrovascular insults in preterm infants. Because of a shared pathophysiology and timing, these are the neurologic lesions to search for when evaluating sick preterm infants. This complex of lesions is common and, when parenchymal injury occurs, likely to result in neurologic sequelae. A review of the variety of injuries, their pathophysiology, their diagnosis by cranial ultrasonography, and their prognosis is offered. Emphasis is placed on the need for assessment over time when evaluating parenchymal lesions in preterm infants. ",128,0
"Results of intracoronary stents for management of coronary dissection after balloon angioplasty. Dissections after coronary balloon angioplasty are risk factors for acute or subacute vessel closures. Intracoronary stenting was developed to avoid these complications by pressing the intimal and medial flaps against the vessel wall, thus reducing the risk of acute thrombosis. A total of 22 stents were implanted into the coronary arteries of 15 patients with dissections after balloon angioplasty causing angina pectoris or ischemic electrocardiographic changes. Stent delivery was successful in all cases. In 1 patient acute stent thrombosis was documented and treated successfully by thrombolytic therapy. Another patient underwent coronary artery bypass surgery 24 hours later because of persisting angina. Angiograms after 24 hours documented vessel patency in the remaining 14 patients. Late control angiograms after 4 to 6 months were obtained in 12 of 14 patients. Vessel patency without significant restenosis was observed in 8 patients, restenosis in 3 and reocclusion in 1 patient. All 3 patients with multiple stent implantation had restenosis (n = 2) or reocclusion (n = 1), compared with 1 patient with single stent implantation. Thus, intracoronary stenting appears to be a secure and effective method of handling bailout situations caused by dissection after balloon angioplasty, with good long-term results when only a single stent is implanted.",300,0
"A surgical approach to the cervicothoracic spine. We describe a method for approaching the lower cervical and upper thoracic spine, the brachial plexus and related vessels. The method involves the elevation of the medial corner of the manubrium, the sternoclavicular joint, and the medial half of the clavicle on a pedicle of the sternomastoid muscle. We have used this exposure in 17 cases with few complications and good results. Its successful performance requires high standards of anaesthesia, surgical technique and postoperative care.",108,0
"Cerebrovascular complications of inflammatory bowel disease. There is an increased incidence of central nervous system thromboembolic events in young patients with inflammatory bowel disease. A 33-yr-old woman previously diagnosed with pseudotumor cerebri suffered superior sagittal and transverse sinus thromboses during a severe flare of ulcerative colitis. These were documented on contrast computed tomographic (CT) and magnetic resonance imaging (MRI) scans. Stroke may be more common in patients with ulcerative colitis than in patients with Crohn's disease; arterial disease is more prevalent than venous and dural sinus disease, and is correlated with an active phase of inflammatory bowel disease. It is difficult to assess whether there is a relationship to concurrent steroid use, and a consistent relationship to duration of inflammatory bowel disease or to other extraintestinal manifestations is not apparent.",167,0
"Markers of chronic alcohol ingestion in patients with nonalcoholic steatohepatitis: an aid to diagnosis. We report here the use of the biochemical marker desialylated transferrin to aid in the diagnosis of nonalcoholic steatohepatitis. Conventional biochemical tests used for the detection of chronic alcohol consumption fail to differentiate nonalcoholic steatohepatitis patients from alcoholic subjects. In addition, even in those alcoholic subjects with alcoholic liver disease in whom biopsy has been performed, it is impossible to differentiate these two disease states on the basis of morphological examination alone. In this study we have examined two new markers of excessive alcohol intake, desialylated transferrin and mitochondrial AST in subjects with nonalcoholic steatohepatitis and in patients consuming excessive amounts of alcohol. All nonalcoholic steatohepatitis patients consumed minimal or no alcohol and were diagnosed by morphological criteria based on liver biopsy specimens. Alcoholic subjects were consuming in excess of 80 gm/day ethanol, often with clinical evidence of overt alcoholism. Control subjects included both healthy controls and patient controls with liver diseases unrelated to alcohol. The ratio of desialylated transferrin/total transferrin was elevated only in patients who consumed excessive amounts of alcohol, whereas the ratio of mitochondrial AST to total AST (mitochondrial AST/total AST) was not significantly different between alcoholic subjects and patients with nonalcoholic steatohepatitis. The sensitivity and specificity for the ratio desialylated transferrin/total transferrin was 81% and 98%, respectively, whereas the sensitivity for the mitochondrial AST/total AST ratio was 92%; the specificity was only 50%, indicating that there were a large number of false-positives. All the conventional markers were less sensitive and less specific than the ratio desialylated transferrin/total transferrin.",360,0
"The Merkel cell and associated neoplasms in the eyelids and periocular region. Merkel cells are clear oval cells in the epidermis and outer root sheaths of hair follicles, which are probably of epithelial origin, share ultrastructural features with neuroendocrine cells, and are found in association with touch receptors. In the eyelid, they occur singly in the epidermis and external root sheaths of hairs and eyelashes, and in specialized touch spots alternating with eyelashes. Their typical electron microscopical and antigenic features include dense-core granules, intranuclear rodlets, spinous processes, and a positive reaction for specific cytokeratins, epithelial membrane antigen, neuron-specific enolase, chromogranin and synaptophysin. Merkel cell carcinoma probably develops from precursor cells which give rise to keratinocytes and Merkel cells, and nearly one out of ten Merkel cell carcinomas occur in the eyelid and periocular region. They tend to be bulging lesions near the lid margin of elderly patients, reddish in color, and erythematous with telangiectatic vessels. The diagnosis is based on the frequent presence of neurofilaments and paranuclear aggregates of intermediate filaments in addition to features typical of normal Merkel cells. The tumor often mimics lymphoma or undifferentiated carcinoma and frequently invades lymphatic vessels. One third of Merkel cell carcinomas recur, almost two thirds give rise to regional node metastases, and up to one half metastasize widely and result in death. Initial treatment should be prompt and aggressive, with wide resection and routine postoperative irradiation. Although metastatic lesions often respond to radiation therapy and cytostatic drugs, these treatments are mainly of palliative value. ",329,1
"Strabismus caused by melanoma metastatic to an extraocular muscle. Nonocular melanoma rarely metastasizes to the orbit. We report the case of a melanoma presumably arising from an axillary lymph node sinus that metastasized to the left medial rectus muscle causing proptosis, diplopia, and reduced saccadic velocity measurements. Clinical, radiographic, and histopathologic data are presented and discussed. ",82,1
"Pearson's marrow-pancreas syndrome. A multisystem mitochondrial disorder in infancy. Pearson's marrow-pancreas syndrome (McKusick No. 26056) is a fatal disorder of hitherto unknown etiology involving the hematopoietic system, exocrine pancreas, liver, and kidneys. The observation of high lactate/pyruvate molar ratios in plasma and abnormal oxidative phosphorylation in lymphocytes led us to postulate that Pearson's syndrome belongs to the group of mitochondrial cytopathies. Since rearrangements of the mitochondrial genome between direct DNA repeats were consistently found in all tissues tested, our results show that this disease is in fact a multisystem mitochondrial disorder, as suggested by the clinical course of the patients. Based on these observations, we would suggest giving consideration to the hypothesis of a defect of oxidative phosphorylation in elucidating the origin of other syndromes, especially those associated with an abnormal oxidoreduction status in plasma.",184,0
"Serum enzyme alterations in chronic muscle disease. A biopsy-based diagnostic assessment. The results of interpretation of muscle biopsies were compared retrospectively to activities of serum enzymes and isoenzymes. A total of 137 patients seen at the Cleveland Clinic Foundation in 1986 and 1987 were included in this study. Serum enzymes evaluated were CK, AST, LD, and aldolase (ALS), as well as the percentage CK-MB isoenzyme. The units of CK-MB and the ratios of CK to AST, LD, and ALS were calculated. Descriptive statistics, Kruskal-Wallis one-way analysis of variance, and stepwise logistic regression were performed. A diagnostic algorithm was constructed using a computer-assisted rule generation program. Myopathic diseases yielded a greater mean increase in serum enzyme activity than atrophic diseases. By multivariate stepwise logistic regression, increases in serum AST and CK activity were independently associated with the presence of inflammation in a muscle biopsy specimen. The diagnostic algorithm allowed for the separation of myopathies from atrophies and could identify cases of Duchenne's muscular dystrophy and polymyositis.",230,0
"Fine-needle aspiration evaluation of lymphoproliferative lesions in human immunodeficiency virus-positive patients. A multiparameter approach. Forty-six fine-needle aspirates of lymphoproliferative lesions from 31 human immunodeficiency virus (HIV)-positive patients were reviewed using cytomorphologic, immunocytochemical, flow cytometric (FCM), cytogenetic, and molecular studies. There were 29 lymphomas (15 small non-cleaved cell [SNCL], 11 large cell [LCL], one small lymphocytic, and two Hodgkin's), 14 reactive hyperplasias, and three ""atypical lymphoid proliferations."" The reactive hyperplasias were characteristically polymorphic and polyclonal lymphoid populations; six of seven were diploid on FCM, the seventh was hypodiploid. Higher proliferative indices (mean, 11.6%) and higher RNA indices (mean, 1.2) characterized this subgroup compared with published reactive lymphoid hyperplasias from patients without HIV positivity. Aspirates of SNCL showed monotonous populations of intermediate-sized cells except in one patient where a giant cell syncytial variant occurred. Nine of 13 SNCL aspirates showed light chain restriction. JH rearrangement revealed B-cell lineage in one aspirate in which immunocytochemical study was negative for Kappa, lambda, B1, and Leu-4. Nine of 12 SNCL were diploid; the mean proliferative index was 25.6% and the mean RNA index 2.3. Chromosomal translocations involving the c-myc locus were demonstrated in five of seven SNCL aspirates karyotyped. Five of eight LCL showed light chain restriction the remaining three showed null cell phenotype. Large cell lymphomas were diploid on tetraploid with the mean proliferative index of 22.0% and mean RNA index of 2.2. One of two LCL aspirates karyotyped demonstrated c-myc translocation. Despite the multiparameter approach, a definitive diagnosis could not be reached in three aspirates.",426,1
"Application of the monoclonal antibody Ki-67 on prostate biopsies to assess the fraction of human prostatic carcinoma. The feasibility of using the monoclonal antibody Ki-67 as a proliferation marker in human prostatic carcinoma was studied on aspiration and core biopsy specimens obtained from 50 patients suspected of having prostate cancer. In 32 prostatic adenocarcinomas the Ki-67 index varied from 0.3 to 13.3% (mean 4.3) in cytological smears and from 0.8 to 17.8% (mean 5.1) in frozen sections from histological core biopsies. No significant correlation between the percentage of cells positive for Ki-67 and the histological tumor differentiation could be established. In 18 patients with benign prostatic hyperplasia the Ki-67 index varied from 0 to 3.0% (mean 1.2) and from 0 to 3.8% (mean 1.4) in cytological and histological material, respectively. The differences in the observed Ki-67 index between benign and malignant prostatic tissues are of statistical (p less than 0.001) and of clinical significance. Nine patients who underwent endocrine treatment or radiotherapy entered a followup protocol in which the Ki-67 staining procedure was applied to periodically obtained cytological aspiration biopsies. During month 1 after the start of therapy a statistically significant (p less than 0.05) decrease in the Ki-67 index to 58% of the initial values was found, while at 2 and 3 months the proliferative fraction showed a further decrease to 27 and 7%, respectively. As a marker, the monoclonal antibody Ki-67 was shown to provide a reliable method to estimate the proliferative cell fraction of human prostate cancer.",378,1
"Diagnostic value of DNA analysis in effusions by flow cytometry and image analysis. A prospective study on 102 patients as compared with cytologic examination One hundred twenty-six effusion samples from 102 patients were examined by cytology and flow cytometry (FCM). Overall, there was an 84% correlation between cytologic and FCM results. Of the 36 malignant cases determined by cytologic examination, FCM revealed an aneuploid peak in 20 (56%). Image analysis (IA) performed on the malignant cytologic cases with a diploid flow pattern detected two additional aneuploid peaks. In addition, FCM indicated three aneuploid cases in which cytologic characteristics were initially interpreted as benign (false negative). Aneuploidy was therefore detected in 64% of the malignant effusion specimens by FCM and IA. Twenty-three of the total of 24 aneuploid cases detected by FCM were associated with malignancy (predictive value = 96%). The one nonmalignant case was that of hemorrhagic pancreatitis with infected pseudocyst. FCM is an excellent tool when moderate to large numbers of tumor cells are present, whereas use of IA is advantageous for specimens containing smaller numbers of malignant cells because these can be directly analyzed. When an aneuploid peak is present, a diagnosis of malignancy must be suspected, and, if the initial cytologic screen is negative, a critical review of the cytology slides is justified. In those cases with an equivocal atypical cytology report and an abnormal cytometric histogram, additional investigation is warranted. In some malignancies the tumor cells will be diploid (in this study 36%) and neither FCM nor IA will add to tumor detection, leaving cytologic examination as the definitive technique.",362,0
Direct monitoring of capillary perfusion following normovolemic hemodilution in an experimental skin-flap model. The effects of normovolemic hemodilution on skin flap survival are studied in a recently developed skin-flap model (homozygous hairless mouse ear) in which nutritional capillary flow is monitored directly by means of intravital microscopy from the time of flap creation throughout the establishment of necrosis. Two diluting agents (dextran 60 and hydroxyethyl starch 200) are utilized. Our quantitative findings demonstrate that the amount of nonperfused tissue following flap creation in both the dextran (n = 23) and starch (n = 13) groups was significantly decreased as compared with controls (n = 19). Our qualitative observations suggest that improved hemorrheologic properties at the microcirculatory level are responsible for the observed decreased necrosis. Various mechanisms by which hemodilution may act to prevent necrosis are discussed.,197,0
"Intraperitoneal lymphokine-activated killer-cell and interleukin-2 therapy for malignancies limited to the peritoneal cavity. Autologous lymphokine-activated killer (LAK) cells and recombinant human interleukin-2 (rIL-2) were administered intraperitoneally (IP) to 24 patients with malignancies limited to the peritoneal space. Ten patients had ovarian cancer, 12 had colorectal cancer, and one patient each had endometrial carcinoma and primary small-bowel adenocarcinoma. All ovarian cancer patients, three of twelve colorectal cancer patients, and one patient with endometrial carcinoma had received prior therapy. Patients received IL-2 100,000 U/kg every 8 hours intravenously (IV) for 3 days, and 2 days later underwent daily leukapheresis for 5 days. LAK cells were generated in vitro by incubating the peripheral blood mononuclear cells in IL-2 for 7 days and were then administered IP daily for 5 days through a Tenckhoff catheter (Davol, Inc, Cranston, RI) together with IL-2 25,000 U/kg IP every 8 hours. All but one patient completed at least one cycle of therapy. Toxic side effects included minor to moderate hypotension, fever, chills, rash, nausea, vomiting, abdominal pain and distension, diarrhea, oliguria, fluid retention, thrombocytopenia, and minor elevations of liver function tests; all of these rapidly improved after discontinuation of IL-2. One patient had a grand mal seizure, and one suffered a colonic perforation; these were felt to be treatment-related. IP fibrosis developed in 14 patients and limited repeated cyclic administration of this therapy in five patients. Two of 10 (20%) ovarian cancer patients and five of 12 (42%) colorectal cancer patients had laparoscopy- or laparotomy-documented partial responses. We conclude that LAK cells and rIL-2 can be administered IP to cancer patients, resulting in moderate to severe short-term toxicity and modest therapeutic efficacy. Further investigation of this form of adoptive immunotherapy modified to address the problem of IP fibrosis and with lower IP IL-2 doses is justified by these initial results.",458,1
"Evidence of heterogeneous mechanisms in lipoprotein lipid alterations in hyperandrogenic women. Fifty-one hyperandrogenic women had their lipoprotein lipid profiles determined. Free and albumin-bound testosterone was associated with triglycerides and with high-density lipoprotein cholesterol independent of fasting insulin levels, percent ideal body weight, and waist/hip ratio. To gain insight into mechanisms of these lipid alterations, the women were subgrouped according to apparent source of androgen excess. Whereas all groups had low levels of high-density lipoprotein-2 cholesterol and high triglyceride concentrations, only in those with high luteinizing hormone-to-follicle-stimulating hormone ratios was free and albumin-bound testosterone associated with triglycerides and high-density lipoprotein cholesterol independent of fasting insulin levels. Relationships between percent ideal body weight and waist/hip ratios, free and albumin-bound testosterone, sex hormone binding globulin, fasting insulin and 2-hour insulin levels and blood pressure are not significant in all subgroups, suggesting differing endocrinological influences and differing mechanisms for lipoprotein lipid alterations.",206,1
"The effectiveness of double-gloving in otolaryngology. Thirty-four sets of consecutively used double gloves (68 pairs) used by otolaryngologists and their assistants in operations known to have a high risk of glove punctures were studied. The perforation rates for the outer and inner layers were 35.3 and 8.8% respectively, indicating that a second set of gloves substantially improves the likelihood of maintaining an intact barrier between medical staff and patient.",96,0
"Differentiated thyroid carcinomas in children and adolescents. An analysis of differentiated thyroid carcinomas in children and adolescents revealed that the incidence was 3.05% of total number of patients with differentiated thyroid cancers in all age groups. There was a female preponderance. The incidence of papillary, follicular and papillary with follicular elements was equal. There were no papillary carcinomas observed in children younger than 10 years. The predominant mode of presentation was a solitary nodule of thyroid and some of them had associated cervical adenopathy. A considerable number presented with only cervical adenopathy. The incidence of nodal metastases was 50% at time of presentation and lung involvement was present in 15% of children at the time of diagnosis. Radioiodine treatment was given in 70% of children. Ablation was achieved in 86% of patients given two doses of radioiodine (200 millicuries). The more resistant cases were those with lung and nodal metastases. There was complete ablation in 100% with only residual thyroid tissue, 83% in those with associated nodal metastases, and 57% in those with lung involvement. Average duration of follow-up was 10.3 years (range, 2 to 19 years). Recurrence rate or relapse was observed in 8.5% and was in the regional nodes. There was no recorded mortality due to the disease.",293,1
"Structural and ultrastructural study of the ovary in childhood leukemia after successful treatment. Ovarian biopsy specimens from ten girls (three postmenarcheal) who had undergone antiblastic treatment for acute lymphoblastic leukemia (ALL) and were in complete remission were examined by light microscope. The biopsy specimens from four of these patients (three postmenarcheal) were also observed by electron microscope. The structural and ultrastructural analysis showed a reduction in the number of follicles which were otherwise normal. No follicles were found in the thin sections from two of the three postmenarcheal girls, whereas normal follicles were observed in the third. The cortical stroma showed moderate to severe signs of fibrosis and changes of capillaries. All of these alterations were more evident in patients where ALL was diagnosed at an older age and this finding suggests that they are at a higher risk for low fertility or early menopause. ",178,1
"Multiple spinal epidural metastases; an unexpectedly frequent finding. In a prospective study, patients with known malignant disease who were suspected of having a spinal epidural metastasis, had myelography which was not confined to the clinically suspected site, but included at least the whole lumbar and thoracic spinal canal. Fifty four of the 106 myelograms revealed at least one epidural metastasis. Twelve of these 54 myelograms showed two separate lesions, and four myelograms showed three separate lesions. In all 16 cases with multiple lesions at least one of the lesions was asymptomatic at the time of the diagnosis. It is concluded that multiple spinal epidural metastases are of common occurrence and occur in about one third of the cases. This finding may have important clinical implications. Examination of the spinal canal for epidural metastases should not be confined to the clinically suspected site, but should include as extensive an area as possible of the spinal canal, whatever technique is to be used.",193,1
