prompt,prompt_len,target
TIBETAN COMMUNITY CENTER,7,0
RICHMAN (ECHO) PARK UPPER COMFORT STATION,10,0
ROEBLING PLAYGROUND BASKETBALL COURTS,10,1
ENGINE 52 LADDER 52,11,0
PS 251 PLAYGROUND DAVID A FOX MEMORIAL PARK,13,1
ROEBLING PLAYGROUND COMFORT STATION,8,1
VLADECK HOUSES BUILDING 11,10,0
STUDIO CLUB,3,0
ST ELIZABETH CHURCH,4,0
GAS STATION GRAND CENTRAL PKWY WB NR LGA,11,0
FENIMORE-LEFFERTS BUILDING 6,11,1
FLUSHING BAY,4,0
SPRING CREEK,3,1
ROCKEFELLER UNIVERSITY WEISS RESEARCH BUILDING,10,0
QUEENSBRIDGE SOUTH HOUSES BUILDING 26,11,0
UNION AVE - E 166TH STREET HOUSES BUILDING 6,16,0
NEW YORK THEOLOGICAL SEMINARY,7,0
HOWARD HOUSES BUILDING 3,8,1
FORDHAM UNIVERSITY THEBAUD HALL,9,0
BROOKLYN NAVY YARD BUILDING 385,11,1
GOVERNORS ISLAND THE HILLS,6,0
COLLEGE OF MT ST VINCENT LEGRAS HALL,11,0
OFFICE OF EMERGENCY MANAGEMENT,5,1
FDNY ACADEMY LIBRARY,5,0
THE THEATER AT MADISON SQUARE GARDEN,8,0
DSNY GARAGE BROOKLYN SOUTH 16,11,1
MARCY HOUSES BUILDING 5,8,1
JHS 157 STEPHEN A HALSEY,12,0
MONTESSORI DAY SCHOOL OF BROOKLY,9,1
SHEEPSHEAD BAY YACHT CLUB,8,1
ALL MY CHILDREN DC 69 AV,9,0
YESHIVA KEHILATH YAKOV 40 ST,14,1
PS 221 TOSSAINT LOUVERTURE,11,1
121 PRECINCT,7,0
HIGHLAND PARK,4,0
CLASON POINT GARDENS BLDG 14,12,0
HUGS & KIDDIES EARLY LEARNING CENTER,10,0
OL GOOD COUNSEL CHURCH AUSTIN PL,7,0
CYPRESS HILLS HOUSES BLDG 14,12,1
KINGS COUNTY DISTILLERY LAB & OFFICE,10,1
PETRIDES SCHOOL BUILDING D,7,0
AMSTERDAM HOUSES BUILDING 8,9,0
FERRIS FAMILY BURIAL PLOT,8,0
OCEAN PARKWAY MALLS,7,1
ANTIOCH BAPTIST CHURCH,8,1
THOMAS PELL WILDLIFE SANCTUARY,8,0
ALEXANDER HAMILTON PLAYGROUND,6,0
PS 251 PLAYGROUND DAVID A FOX MEMORIAL PARK,13,1
CINEMA VILLAGE THEATRE,5,0
AFGHANISTAN MISSION TO UN,8,0
ANDREW JACKSON SENIOR CENTER,5,0
LONG ISLAND BAPTIST HOUSES,8,1
PS 102 THE BAYVIEW,9,1
JOHN STREET PARK,4,1
LEXINGTON HOUSES,5,0
MT PISGAH BAPTIST CHURCH,9,1
BORINQUEN PLAZA II BUILDING 14,12,1
BROOKLYN THEATRE ARTS HIGH SCHOOL,7,1
AHRC BUSH TERMINAL ADULT DAY HABILITATION SERVICES,12,1
SQUAD 252,7,1
BUSH TERMINAL PUMP HOUSE-SHOP,9,1
RUTLAND TOWERS,6,1
CONCH PLAYGROUND,5,0
SISTERS MOSQUE,5,0
BRONX ZOO FRIENDS OF THE ZOO BUILDING,11,0
MASORES BAIS YAAKOV HIGH SCHOOL,10,1
EUROCRAFT CONTRACTING,5,1
CON ED A-11 DOCK,9,0
BLACK WALL MARSH,4,1
THOMAS GREENE PLAYGROUND,6,1
BAY PARK CENTER FOR NURSING,7,0
MARINE AVIATION PIER 8,8,0
COLLEGE OF STATEN ISLAND - TENNIS COURTS,11,0
METROPOLITAN LIFE TOWER,6,0
SEA TRAVELERS BOAT SALES,6,1
RED APPLE CHILD DEVELOPMENT CENTER 7TH AV,10,1
COLLEGIATE INSTITUTE FOR MATH AND SCIENCE HIGH SCHOOL,11,0
ENGINE 242,6,1
SHULAMITH SCHOOL FOR GIRLS,8,1
HAVILAND PLAYGROUND,6,0
FIVE STARS CHILD CARE 2,7,1
CRESCENT BEACH,5,0
RIIS 2 HOUSES BUILDING 14,11,0
HARBOR HILL SENIOR HOUSING,6,1
GLENMORE PLAZA BUILDING 1,9,1
HOUSE OF YES,4,1
POLICE SERVICE AREA 9 RAVENSWOOD SATELITE,13,0
WONDER YEARS PRESCHOOL,6,0
CYNTHIA JENKINS SCHOOL,8,0
ALL SAINTS RC CHURCH,6,0
BARROW STREET NURSERY SCHOOL,7,0
ST JOHNS UNIVERSITY LAVELLE HALL,9,0
HAMILTON,3,1
FRENCH DU ST ESPRIT CHURCH,8,0
JHS 234 ARTHUR W CUNNINGHAM,12,1
JOE HOLZKA COMMUNITY GARDEN,7,0
ITTY BITTY ADVENTURES PRESCHOOL,9,1
SOULCYCLE WILLIAMSBURG,7,1
HUGUENOT PONDS PARK,7,0
BROOKLYN ARMY TERMINAL,6,1
BUTTERMILK CHANNEL RANGE FRONT LIGHT,9,1
ST JOHNS LUTHERAN CHURCH 114 ST,13,0
BROOKLYN BRIDGE PARK CONSERVANCY BUILDING,8,1
TROOP C ARMORY,6,1
DREW-HAMILTON COMMUNITY CENTER,8,0
100% PLAYGROUND,7,1
DIV 11 FD\LEONARD,9,1
GATEWAY CENTER MALL,5,1
RICHMOND TERRACE HOUSES BUILDING 6,10,0
BETH ELOHIM CONGREGATION,8,1
EAST RIVER FIELDS SOCCER 84,9,0
ST LUCY ST PATRICK CHURCH,7,1
CENTRAL BAPTIST CHURCH,6,1
MACHZIK BRACHA LEARNING CENTER,9,1
BULGARIA MISSION TO UN,7,0
BERRY HOUSES BUILDING 7,7,0
FDNY EMS STATION 17,8,0
MONSIGNOR FARRELL HS,7,0
MANHATTAN COLLEGE ROBERT MAHAN PHYSICAL PLANT,11,0
PS 147 ISSAC REMSEN,10,1
US POWERGEN TANK 4,7,0
FORT #4 PLAYGROUND,6,0
EAST   14 ST OVER LIRR BAY RIDGE,11,1
WAGNER COLLEGE HORRMANN LIBRARY,9,0
NYC BOARD OF ELECTIONS,6,0
VAN DYKE II PROJECTS,6,1
VAN CORTLANDT PARK ARTHUR ROSS NURSERY,10,0
RAPPAPORT PLAYGROUND,7,1
SCHOMBERG ACADEMY GARDEN,6,0
BROOKLYN COLLEGE ROOSEVELT HALL EXTENSION,10,1
ENERGY TECH HIGH SCHOOL,5,0
TIBETAN COMMUNITY CENTER,7,0
YESHIVA DERECH HATORAH ELEMENTARY SCHOOL,12,1
ROOSEVELT IS,6,0
PS 48 WILLIAM WORDSWORTH,8,0
NEW HEIGHTS MIDDLE SCHOOL,6,1
PROSPECT PARK PARADE GROUND PBBS,9,1
MADISON AV BRDG PED & BIKE,10,0
DEP WARDS ISLAND POWER CENTER 5 A,10,0
QUEENS BOULEVARD OVER I-278 BQE,14,0
ST ADALBERT SCHOOL,6,0
LIBERATION DIPLOMA PLUS HIGH SCHOOL,9,1
BENSON PLAYGROUND BASKETBALL COURT,8,1
MT SINAI CHRISTIAN CHURCH,6,0
DORCHESTER SENIOR CENTER,5,1
ENGINE 237,6,1
DIGITAL ARTS & CINEMA TECHNOLOGY HIGH SCHOOL,9,1
QUEENS LUTHERAN SCHOOL,7,0
SUMNER HOUSES BUILDING 8,8,1
FDNY EMS STATION 58,8,1
SECOND CALVARY CEMETERY,8,0
FOOTBRIDGE OVER BROOKS LAKE DAM,8,0
INGERSOLL PROJECTS BUILDING 26,10,1
ROOSEVELT I HOUSES,8,1
BROOKLYN N TASK FORCE,6,1
PATHMARK NOSTRAND AV,7,1
COOPER PARK DOG RUN,6,1
CORPUS CHRISTI CHURCH,6,0
HHP SB RAMP   79 ST OV BOAT BSIN,14,0
CO-OP CITY GARAGE 1,9,0
PAERDEGAT PARK BASEBALL FIELD,9,1
JOHN ST PEDESTRIAN,6,0
HANSON PLACE SEVENTH DAY ADVENTIST SCHOOL,9,1
BENSON PLAYGROUND,5,1
KINGSBORO CC PHYSICAL EDUCATION,8,1
OUR LADY OF REFUGE CHURCH,7,1
PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD SCHOOL,12,0
QUEEN OF PEACE RECTORY,6,0
AL NOOR SCHOOL,5,1
PROSPECT PARK LAFAYETTE MONUMENT,10,1
SENIOR CENTER ON THE SQUARE,6,0
RCC 7 FL,5,1
BILDERSEE PLAYGROUND TRACK,8,1
PS 169 SUNSET PARK,9,1
HORACE MANN SCHOOL HAZEN GYMNASIUM,12,0
DYCKMAN HOUSES BUILDING 3,9,0
THE RIVERVIEW MIDDLE SCHOOL CORONA,8,0
FARRAGUT HOUSES BUILDING 7,10,1
BEN VITALE ATHLETIC FIELDS,8,1
NEW DORP MORAVIAN CHURCH,8,0
BEAD HOUSE NY,5,1
LOWER EAST SIDE III BUILDING 1,8,0
LANGSTON HUGHES APARTMENTS,7,1
CONGREGATION OM SHALOM,8,0
DEP HUNTS POINT WASTEWATER TREATMENT PLANT,9,0
COASTAL DRY DOCK PIER 1,10,0
BROOKLYN HISTORICAL SOCIETY DUMBO,7,1
FRANKLIN PLAZA BUILDING 1,8,0
GAN YISROEL SCHOOL,7,1
QUEENSBRIDGE NORTH HOUSES BUILDING 12,11,0
BORINQUEN PLAZA II BUILDING 11,12,1
MADISON HARVEST COMMUNITY GARDEN,7,1
SNRSE HW WB OV BELT LRLTN PKW EB,14,0
PIER 47 ST,6,1
CANARSIE PARK,5,1
QUEENSBORO CC Y2 BUILDING,9,0
BROOKLYN COMMUNITY BOARD 7,7,1
SHEEPSHEAD BAY HOUSES BUILDING 1,10,1
MANHATTAN COLLEGE BROADWAY PARKING GARAGE,11,0
BROOKLYN TERMINAL MARKET BLDG A,10,1
ST MATTHIAS SCHOOL,6,0
RIVER GARDEN,4,0
BROOKLYN ARMY TERMINAL,6,1
MARINER'S HARBOR HSES BLDG 19,15,0
TIMES PLAZA AREA,5,1
MARINER'S HARBOR HOUSES,9,0
SPRINGVILLE CREEK,4,0
TILDEN SENIOR CENTER,6,1
BAY VIEW HOUSES BUILDING 1,8,1
ORCHARD BEACH,5,0
CO-OP CITY BUILDING 1,8,0
THE EAST NEW YORK ARTS AND CIVICS HIGH SCHOOL,11,1
BAYBRIDGE GREEN,4,0
GRAVESEND HOUSES BLDG 1,11,1
BRONX ZOO ANIMAL HOLDING BUILDING,9,0
CLINTON COMMUNITY GARDEN E 179 ST,11,0
HOSTOS COLLEGE BUILDING B,6,0
PARKVILLE FIELD COMPLEX,5,1
HIGHLAWN POST OFFICE,6,1
CYPRESS HILLS PLAYGROUND BASKETBALL COURTS,10,1
PARAGUAY CONSULATE,6,0
LIFE LINE PENTECOSTAL CHURCH MERRICK BLVD,12,0
SOUTH MEADOW STAGE AND FIELD,7,0
BROOKLYN BRIDGE PARK MAIN STREET PARK,8,1
STARR PLAYGROUND,5,0
ALGA HOTEL,4,0
CO-OP CITY GARAGE 8,9,0
BROOKLYN COMMUNITY BOARD 2,7,1
CABLE SECTION BROOKLYN,6,1
SAMUEL SEABURY PLAYGROUND,8,0
BIG RED GARDEN,4,1
PS 6 PLAYGROUND,6,0
LONG ISLAND CITY LIBRARY,5,0
INTERNATIONAL STUDENT RESIDENCE HOSTEL,6,1
ST ANDREWS CHURCH,5,0
TO PARK ROW OVER ROSE STREET,7,0
CONGREGATION LMAAN ACHAI BUKHORIM,13,1
EDMUND W GORDON BROOKLYN LABORATORY CHARTER SCHOOL,11,1
FOREST AVE FTBR OVR STRM IN PRK,12,0
PS 375 JACKIE ROBINSON SCHOOL,10,1
CYPRUS HILLS PLAYGROUND,7,1
U-HAUL MOVING & STORAGE PORT RICHMOND,11,0
PELICAN BAY PLAYGROUND,6,0
PS/IS 224,8,0
ENGINE 311 LADDER 158,13,0
BREUKELEN HOUSES BUILDING 19,10,1
PS 40 GEORGE W CARVER,9,1
UNDERWOOD PARK PLAYGROUND,6,1
NYCHA MANHATTAN BOROUGH MANAGEMENT OFFICE,11,0
POMONOK HOUSES BUILDING 11,10,0
16 AV BRDGE OVER LIRR BAY RDGE,13,1
BREUKELEN HOUSES BUILDING 6,9,1
PINK HOUSES BUILDING 16,8,1
MOON ROOF LOUNGE BAR,6,0
CENTRAL PARK SAFARI PLAYGROUND,7,0
KHAL CHASIDIM CONGREGATION,10,1
VERRAZZANO BRIDGE LOWER LEVEL,8,0
PELHAM PARKWAY HOUSES BLDG 6,12,0
DR CHARLES R DREW PARK FIELD,8,0
SHORE PARK JEWISH CENTER,7,1
SMILING FACES CHRISTIAN DAY CARE CENTER MYRTLE AVE,12,1
MARKHAM GARDENS BUILDING 14,9,0
CATHARINE TURNER RICHARDSON PARK,9,0
DOE DISTRICT 75 CITYWIDE PROGRAMS,9,0
MT CARMEL TRIANGLE,6,1
HAMILTON FISH PARK,5,0
COOPER PARK HOUSES BUILDING 5,9,1
PELHAM PARKWAY HOUSES BLDG 17,13,0
PENTECOSTAL CHRISTIAN CHURCH 37 AVE,11,0
PS 69 DANIEL D TOMPKINS,10,0
FEDERATION OF ITALIAN AMERICAN ORGANIZATION OF QUEENS INC SOCCER FIELD,15,0
WILLIAMSBURG HOUSES BUILDING 17,10,1
KONGEN DAYCARE,6,0
PENTECOSTAL HOLINESS CHURCH,8,1
TALMUD TORAH OF KASHO SCHOOL,9,1
BAIS YAAKOV ACADEMY ELM AVE,10,1
HOWARD AVENUE PARK PLACE BUILDING 3A,10,1
YESHIVA TIFFERET ZION,10,0
LEFFERTS GARDENS MONTESSORI PRESCHOOL,11,1
LEXINGTON HOUSES BUILDING 4,8,0
PS 91 ALBANY AVE SCHOOL,9,1
GLENWOOD HOUSES BUILDING 19,10,1
BROOKLYN NAVY YARD - BUILDING 1,10,1
DAHESH MUSEUM OF ART,7,0
ASCENSION CHURCH GREENPOINT,6,1
TRIUMPHANT FULL GOSPEL ASSEMBLY CHURCH,11,1
ENGINE 47,5,0
NEWTOWN CREEK DISINFECTION BLDG,10,1
BROOKLYN BRIDGE APP OVER STORAGE,7,1
KING FISHER PARK,4,0
MARINER'S HARBOR HSES BLDG 15,15,0
RICHARD ROGERS THEATRE,4,0
BROWNSVILLE ASCEND MIDDLE SCHOOL,9,1
PS 125 RALPH BUNCHE,9,0
BROOKLYN NAVY YARD - BUILDING 6,10,1
VERNON THROOP AVENUE BLOCK ASSOCIATION GARDEN,9,1
HOE GARDEN,3,0
HAROLD ICKES PLAYGROUND,8,1
SATELLITE 5 FDNY,8,0
HOWARD BEACH LIBRARY,5,0
"UNITY PLAZA 17,24,25A BUILDING 2",17,1
BROOKLYN NAVY YARD - BUILDING 74,11,1
BROOKLYN HEIGHTS PROMENADE AT REMSEN ST,12,1
STOLZ PAVILION,7,0
WAGNER HOUSES BUILDING 12,10,0
SOUTH SHORE EDUCATIONAL CAMPUS,6,1
BEDFORD - STUYVESANT REHAB BUILDING 3 A,14,1
SONS OF ISRAEL CONGREGATION,7,0
SHELLBANK BASIN,4,0
LINCOLN SQUARE,4,0
PS 150 QUEENS,8,0
PROSPECT PARK MEADOWPORT ARCH,8,1
SARATOGA LIBRARY,5,1
VANDERBILT PLAYGROUND,7,1
LOTT PARK,4,1
BARTLETT PLAYGROUND HANDBALL COURT,8,1
PROSPECT PARK RAVINE,6,1
FIRST PRESBYTERIAN CHURCH OF FAR ROCKAWAY,11,0
CANARSIE PARK BALLFIELD #7,9,1
BROAD CHANNEL VETERANS PARK,6,0
GLENMORE AVE OVER LIRR BAY RIDGE,10,1
CATHOLIC KOLPING SOCIETY KOLPING ON CONCOURSE FACILITY,13,0
DEP WARDS ISLAND MARINE BUILDING,7,0
PS 312 BERGEN BEACH,9,1
PELHAM FRITZ RECREATION CENTER,8,0
SRI LANKA CONSULATE,8,0
PRL ST TO BKLYN OVER LND ADJ BR,13,0
SHEEPSHEAD BAY HOUSES BUILDING 10,11,1
SHERATON JFK AIRPORT HOTEL,8,0
THROGS NECK LIGHT,6,0
SAMUEL CITY HOUSES BUILDING 45,10,0
THROGGS NECK HOUSES BLDG 20,14,0
ST MARYS PLAYGROUND,6,1
TRADITIONAL DAY CARE,5,1
FORDHAM U TENNIS HOUSE,8,0
PS 56 NORWOOD HEIGHTS,9,0
BEANSPROUTS NURSERY SCHOOL 7 ST,11,1
GRAVESEND HOUSES BUILDING 4,9,1
JFK BUILDING 308,7,0
ENGINE 210,6,1
AMUNDSEN CIRCLE,5,0
JOHNSON HOUSES,5,0
FDNY ENGINE 81 LADDER 46,13,0
TEMPLE SHEREE EMETH,8,1
ST FRANCIS COLLEGE ST GEORGE RESIDENCE HALL,8,1
EMMANUEL DAY CARE KINDERGARTEN,9,1
MESIVTA HIGH SCHOOL,6,1
URBAN ASSEMBLY SCHOOL FOR THE PERFORMING ARTS,9,0
MOORE-JACKSON CEMETERY,9,0
FDNY PURPLE K 228,10,1
PINK PLAYGROUND,4,1
CUMBERLAND DIAGNOSTIC & TREATMENT CENTER,9,1
NAUTILUS PLAYGROUND,6,1
ST JOHNS LUTHERAN CHURCH GREENPOINT,10,1
YOUNGERMUSIK DAY CARE BATH AVE,10,1
LINDEN HOUSES BUILDING 13,10,1
MT SINAI BAPTIST CHURCH,8,0
PS 76 WILLIAM HALLET,8,0
BETSY HEAD POOL,5,1
MTA METRO NORTH BN YARD,7,0
WAGNER COLLEGE SPIRO SPORTS CENTER,9,0
ERIE BASIN,3,1
NYU TANDON SCHOOL OF ENGINEERING,9,1
BETH-EL CEMETERY,7,0
SUNY DOWNSTATE MEDICAL CENTER BAY RIDGE,9,1
TOMER DVORAH HIGH SCHOOL,8,1
REDWOOD MIDDLE SCHOOL,5,0
EVENING STAR BAPTIST CHURCH,8,1
RED HOOK PARK COMFORT STATION,6,1
HOPKINS CENTER FOR REHABILITATION & HEALTHCARE,12,1
WILLIAMSBRIDGE RD OVR AMTRAK CSX,12,0
SUNSET PARK PLAYGROUND,6,1
BAY VIEW HOUSES BUILDING 22,9,1
JACOBI HOSPITAL STOREHOUSE,6,0
PARK ROCK REHAB BUILDING 3,8,1
SINGAPORE CONSULATE & MISSION TO UN,9,0
ROCHDALE VILLAGE BUILDING 15,9,0
REINAUER TRANSPORTATION,6,0
SEAFOOD CITY RESTAURANT,5,0
BENJAMIN HOTEL,4,0
NEW DELANCEY HOTEL,6,0
SHORE PKWY GREENWAY-80 ST PED,13,1
THOMAS JEFFERSON BATH HOUSE,6,0
ST JOHNS UNIVERSITY CAMPUS CENTER,7,0
VAN DYKE II HOUSES BUILDING 23,11,1
CLEARVIEW PLAYGROUND,5,0
HINES PARK,4,0
STUYVESANT TOWN - 310 FA,12,0
HILL DR OV PED PTH S BOATHOUSE,10,1
HARBOR SCUBA,5,1
RED APPLE CHILD DEVELOPMENT CENTER CORNISH AVE,9,0
PS 149 ANNEX,7,1
KINGSBOROUGH HOUSES BUILDING 11,11,1
PS 60 PLAYGROUND,7,0
ASHFORD STREET ABUNDANT GARDEN,8,1
GOOD NEWS CHURCH,4,0
PROSPECT PLAZA PARK,6,1
CYPRESS HILLS HOUSES BLDG 8,11,1
KENNEDY CHILD STUDY CENTER,7,0
MIDWOOD LIBRARY,4,1
MORRIS II HOUSES BUILDING 16,10,0
YESHIVA AHAVAS TORAH,9,1
PIER A HARBOR HOUSE,6,0
KNAPP ST OVER BELT SHORE PARKWAY,11,1
ST MARYS CEMETERY KRAMER ST,11,0
THROGGS NECK HOUSES BLDG 12,14,0
ST IGNATIUS SCHOOL,6,0
REMSEN PLAYGROUND,6,1
TODT HILL HOUSES BUILDING 4,9,0
WINFIELD MEMORIAL,4,0
BUSHWICK II (GROUPS A & C),11,1
CANARSIE LIBRARY,5,1
PARK ROCK REHAB BUILDING 3,8,1
BROOKLYN BRIDGE PARK MAIN STREET PARK,8,1
POINT YACHT CLUB,5,0
BROOKLYN MOVEMENT CENTER,5,1
BROOKLYN NAVY YARD - BUILDING 10,11,1
ARISTA PREP NURSERY AND ACADEMY,9,1
PATHMARK 60 ST,7,1
ATRIUM CENTER FOR REHABILITATION & NURSING,13,1
WILLIAMSBURG Y HEAD START,7,1
BROOKLYN NAVY YD BLDG 268 (OLD),16,1
FT HAMILTON FAMILY HOUSING HAMILTON MANOR,8,1
STUYVESANT HEIGHTS CHRISTIAN CHURCH,9,1
MARINER'S HARBOR HSES BLDG 9,14,0
STATEN ISLAND EARLY CHILDHOOD CENTER,8,0
HATTIE CARTHAN PLAYGROUND HANDBALL COURT,11,1
YESHIVA YESODE HATORAH BEDFORD AVE,12,1
RODNEY PARK NORTH,5,1
TIO PIO COURT ST,6,1
TBTA E & C RFK FACIL ENGIN BUILDING,13,0
BLAND PLAYGROUND BASKETBALL COURT,8,0
HILTON GARDEN INN HOTEL TIMES SQUARE,8,0
COFFEY PARK BASKETBALL COURTS,9,1
CARMINE CARRO CENTER & FIELD HOUSE,9,1
MORRIS PARK 7 DAY ADVENTIST CHURCH,10,0
HOLLAND PIER,5,0
EMPIRE FULTON FERRY WET MEADOWS,11,1
BROOKLYN BRIDGE PARK PIER 6,8,1
BROOKLYN NAVY YD BLDG 25 (OLD),15,1
4 AVENUE OVER BELT SHORE PKWY,11,1
FRENCH DU ST ESPRIT CHURCH,8,0
YALDEINU SCHOOL,7,1
VANBRO MOTORS,5,0
ALTERNATE LEARNING CENTER BRIGHTON ACADEMY,9,1
PROSPECT PARK THREE ISLANDS,6,1
BABY GENIUS DAY CARE CENTER,7,1
BRINCKERHOFF CEMETERY,10,0
BARTEL PRITCHARD SQUARE,7,1
FORDHAM UNIVERSITY DUANE LIBRARY,8,0
REMSEN PLAYGROUND,6,1
UNIVERSITY PLAZA NURSERY SCHOOL,7,0
RAILROAD PLAYGROUND BASKETBALL COURTS,9,1
TALMUD TORAH DARKEI CHAIM SCHOOL,11,1
SUNKEN MEADOW FIELD 16,9,0
DEERE PARK,4,0
CHILDREN'S BIG APPLE,6,0
GOODHUE POOL,5,0
CENTURY PLAYGROUND TRACK,6,1
ENGINE 289 LADDER 138,13,0
CARLTON ARMS HOTEL,5,0
BUSH CLINTON PARK PLAYGROUND,8,1
ARC TERMINAL,4,1
UPON THIS ROCK COMMUNITY GARDEN,7,1
FT WADSWORTH TORPEDO DOCK,11,0
CLOVE LAKES PARK S AREA,8,0
FRANKLIN AVENUE I CONVENTIONAL BUIDING 9,13,0
PS 120 PLAYGROUND,8,1
PS 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,13,1
IMMANUEL UNION CHURCH,5,0
ST ROCHS CHURCH,5,0
CLAREMONT PARKWAY OV METRO NORTH,9,0
STILLWELL AVENUE PREP SCHOOL 6420 BAY PKWY,16,1
NATIONAL MUSEUM OF MATHEMATICS,5,0
PS 178 ANNEX,7,1
DIANA JONES SENIOR CENTER,6,1
DOCTOR JOHNS PLAYGROUND BASKETBALL COURT,9,1
OCEAN HILL BROWNSVILLE BUILDING 5,10,1
SALVATION CHURCH OF GOD,7,1
ERIE BASIN,3,1
NEW YORK UNIVERSITY DAGOSTINO HALL,9,0
RESCUE BAPTIST CHURCH,7,0
CHRYSLER BUILDING,5,0
PENNSYLVANIA AVENUE-WORTMAN AVENUE HOUSES,11,1
EAST DRIVE OV PED PTH CENTER DR,9,1
YALDEINU SCHOOL,7,1
I S 419 Q,8,0
ROCKAWAY REHABILITATION,7,0
GRAVESEND HOUSES BUILDING 4,9,1
JOHN HANCOCK PLAYGROUND,7,1
HRA CASA OFFICE,5,0
ENGINE 282 LADDER 148,13,1
FLUSHING MEADOWS CORONA PARK UTILITY BUILDING,12,0
ESPLANADE SENIOR LIVING,6,0
MORRIS I HOUSES BUILDING 7,9,0
FAIRVIEW PARK PLAYGROUND,6,0
LIBERTY AVENUE WAR MEMORIAL,6,1
BREVOORT HOUSES BUILDING 8,9,1
ST ELEFTHERIOS CHURCH,7,0
PORT RICHMOND DOCK LIGHT B,8,0
MOON ROOF LOUNGE BAR,6,0
COMMODORE BARRY PARK COMFORT STATION,9,1
LUNA PARK PLAYGROUND,6,1
PERSON SQUARE,3,1
USTA PRACTICE COURT P5,7,0
ENGINE 255 LADDER 157,13,1
CROSSBAY BAIT & TACKLE,9,0
DSNY STATEN ISLAND 2 DISTRICT OFFICE,10,0
WAGNER COLLEGE CAMPUS HALL,7,0
BROOKLYN NAVY YARD - BUILDING 41,11,1
ST LUKES SCHOOL,6,0
AHI EZER YESHIVA,8,1
ST JOHNS U ST ALBERT HALL,8,0
FOUR SPARROW MARSH,5,1
LITHUANIA SQUARE,6,1
HOPKINS CENTER FOR REHABILITATION & HEALTHCARE,12,1
LINCOLN HOUSES BUILDING 9,8,0
OUR LADY OF MERCY CHURCH,7,0
BORO PARK CENTER FOR REHABILITATION & HEALTHCARE,13,1
ST CLARE OF ASSISI SCHOOL,8,0
FT HAMILTON DOUBLEDAY VILLAGE APTS,10,1
QUEENS PREPARATORY ACADEMY,6,0
W ALLEY RD OV BELT CROSS IS PKWY,13,0
HAMMEL HOUSES BUILDING 6,8,0
PS 55 BENJAMIN FRANKLIN,7,0
POLICE SERVICE AREA 2,7,1
NANSEN LODGE,6,0
ARMSTRONG I HOUSES BUILDING 1,9,1
NORELLI-HARGREAVES PLAYGROUND,10,0
LINDEN HILL JEWISH CEMETERY,10,0
JACKSON HOUSES BUILDING 3,8,0
CICCARONE PARK COMFORT STATION,7,0
JOHN JAY COLLEGE HAAREN HALL,8,0
AMPARK NEIGHBORHOOD SCHOOL,7,0
IS 68 ISAAC BILDERSEE,11,1
MIDWOOD ATHLETIC FIELD,7,1
