prompt,prompt_len,target
"This was my last stop during my Las Vegas trip because I really wanted to try their famous Frrrozen Hot Chocolate. That did not disappoint. I would give 3 and a half stars if I could, but the three will suffice.\n\nIt was a Friday afternoon, and the restaurant was not busy to my surprise. All we wanted was dessert, and we had decided to get the hot chocolate and some sundae with cake in it. The waitress did not come until about 10 minutes after we were seated, but that was understandable because she was waiting on about 5 or so tables. We ordered when the waitress finally came, and the waiting game began again. The sundae and frozen hot chocolate did not come for almost 20 minutes.  People who ordered AFTER us, who were ordering meals, got their food before we got ours.\n\nThe wait was really bad for the amount of people there that day. Maybe they're just understaffed, who knows? But to top it all off, I noticed that my fork (which I did not need to use, since I was getting dessert) was still clearly dirty. I probably will just order Frozen Hot Chocolate to go next time and won't be dining here again.",259,2
"When this place first opened, it was great and probably worthy of 5 stars.  The last few times we've been it was good enough to satisfy a breakfast craving, but nothing special.  Service is a bit slow at times and we've been having bad luck with the potatoes coming out half burnt.  You'd think that for a breakfast place, they would have a good selection of juices, but you only get the choice of apple or orange (at least the times we've been there it was that way).  Overall, it's decent and fills a void in the area.  If you want breakfast or home cooking in the Queen Creek area, this is probably the best choice but don't expect anything spectacular.",153,2
"This place is great. For 2 years I attended & took all the coursework & tests for my friend so his mom would keep sending me money. I never was questioned about who I was , I really remained anonymous. There are tons of young & dumb hot ass girls. Friday nights at Tom & Jerrys is sure to land any guy some tail.\n\nDefinitely not the nation's brightest attending here.",86,2
"So I was starving and in the area, so I stopped in again on a tip from a friend that their ribs were \""delicious dude\"".  I figured I would give it one more chance, and I'm glad I did.  Their baby back ribs are actually VERY good.  I was shocked.  Their ribs trump Joe's by a long shot.  The rest of their food is \""meh\"" but the ribs are dank.",92,3
"This is the WORST hotel I have ever stayed at. We've been here 2 nights and had to change rooms 2 times. The problem with the first room was that the door was to difficult to open. The second room wasn't much better, the battery in the smoke detector needed to be replaced because it beeped all night, the bath tub water only got luke warm, the electrical outlets are not at all secure, and not every lamp had a light bulb. Also, the second room didn't have a fridge & microwave and we paid for one. I'm in the third room now. OMG, the toilet keeps backing up so we had to get a plunger. This entire room is unsanitary. We can either plug in the fridge, microwave, or TV, but not all three. At least there's hot water. They are a little lax on the housekeeping as well. I'm not in the habit or writing negative reviews, but our experience here has been nightmarish.",209,0
"We decided to bring the Bears crew back to Versus this year, what a mistake that was, service is ok and prices are very very expensive compared to other sports bars for football, We had 3 large pitchers of beer (Bud Light) and one large cheese pizza and it came to $56.00 dollars? The service this night was horrid, the owner of my company was with us and his wife and the waitress forgot his beer 3 times and his wife's soda 2 times and when it was time for the check 4 times she had to be reminded,.\n\nNow I don't get mad very easy, but when you come to me after I pay you and give you a 15% tip and you tell me \""did I do something wrong for the tip I got\"" around my friends and family and embarrass me like that and we give you another $10 bucks and you shrug your shoulders and say \""I guess that's ok\"" do you think we are going to come back? Well your right we are not coming back, we are already planning another place to meet for the rest of the year, enjoy your your tip I hope it was worth it!!  \n\nBear Down!!!",255,0
"Albeit we ate here during River Jam on a Thursday, but our table had all kinds of problems primarily with the food.  The pulled pork sandwich didn't come with everything the menu described, the burger was dry, and the chicken nachos were fine but difficult to mess up.  \n\nThis is really the only place for a 'sit-down dining' experience at the Whitewater Center, but most of us don't come for that so don't expect much if you have to eat there.  I feel bad for the server as it wasn't his fault, and he did keep apologizing.  For them, it was easier to keep bringing us our beers and hope we forget about the food quality.",150,1
"My friend suggested that we start our Saturday night here before heading out to other Halloween festivities. Besides feeling completely out of place in our Halloween costumes we had a great time;-) It's a pretty low key place and it sits towards the back of this shopping complex so unless you know where you're going you would never find it. \n\nWe had a great experience since my friend personally knows one of the owners. We sat on the patio and started off with drinks and hookah and we were given some great suggestions for food. I decided to go for the chili prawns and garlic naan and a side of the basmati and saffron rice. I'm still drooling thinking about this food, it was so fresh and flavorful, I couldn't stop eating!!! The sauce the prawns came in...MAN was it tasty! \n\nAfter hookah, drinks and this delish food my girls and I got up danced a bit with the resident belly dancer inside of the restaurant! Overall it was a great experience, we felt like we were part of the family! Great service, great ambiance and perfect for dates or family night. \n\nIf I lived closer I would definitely be a regular!",246,3
"Completely overpriced for this time of year.  With temps barely crossing 50 for only a few hours each day, I'm not sure how they justify $60 per round.  I'm new to Vegas so I don't know how the courses change and adapt with the seasons, but I wouldn't say this course was in good shape at all.   If you compared the course today to what the pictures or video show online, they are totally misleading.  Again, maybe this is a seasonal thing where the rough all dries up and turns yellow, but the all/most of the greats seemed to be a brownish color with patches of bright green which might have been a fungus or something because it looked like a lot of tiny 3-4 leaf clovers packed together....but what do I know, I don't have a turf management degree.\n\nMost of the course plays down hill and is set up to offer favorable bounces helping you get from the rough to the fairway off the tee.  However, the bunkers are awful..mostly filled with rocks.  In many spots it wasn't just a few pebbles, they were rocks...stuff that will scratch/knick/ding up your clubs unless you give yourself relief.  The best thing about the course were the views.  You can see almost the entire valley and beautiful Vegas scenery...but that still doesn't justify the rates.  I could probably stomach a $30-$35 round here this time of year, but not $60...especially when you can head north to Paiute and play a course in mint condition for $40.  I likely won't be back unless I catch wind of a twilight rate that actually begins at a time when you can finish 18.",367,1
"This is a great hotel, but as far as aesthetics goes, I wasn't sold, ....HOWEVER, the service here is impeccable!!! They wait on you like you're some kind of sultan or something. They even give you free bottled water as you wait for your valet, lobby, or anywhere for that matter! OH, and it's super close to Wet Republic---a PLUS!",82,3
"Ok, but they do not go out of their way to help! I didn't have a credit card so at first they said I couldn't check in. Finally they allowed me to put down cash. Then I went to breakfast, and the shuttle refused to pick us up because \""roads were too bad\"" We waited for 45 minutes at the restaurant. No cabs could pick us up, so I called the hotel and explained our situation (had to get to work soon, 5 mth pregnant woman with me, only a mile and a half away). He said he couldn't help. We had to walk while the snow blew in our faces. When we were almost there, we saw the shuttle pull out with the smoking shuttle driver in it, driving in the opposite direction, away from us. I cannot believe how rude they were",174,1
"I really enjoyed this place when it was a smaller coffee shop.  Now it has grown too crowded and the lines are too long.  I primarily drink black coffee, so imagine my surprise when after waiting in line for awhile they put my cup in line after all the other specialty drinks.  Just too much time for a quick cup of coffee.",71,2
"All the trappings of a Williamsburg, NY inspired craft food experience. \n\nCraft cocktails, hipster chic ambience, wall paper, etc. \n\nThe food was quite good, the drinks were not bad. \n\nFor Madison, this place is a chart topper.\n\n\n\n\n--\n\nThat said, I am about to pick on this place because it could be awesome, but makes a few errors that could easily be corrected.\n\n1) The signage for the restaurant is  art nouveau which is incongruous for a place with a New American cuisine and interior, and it misleads some of the graphics inside the restaurant.\n\n2) The Christmas lights in the windows gotta go. There are better ways to bring much needed attention to the windows without cheapening the rest of the investment in design.\n\n3) The water bottles that sit on the table need to be changed out to something with a real vintage feel, it makes a big difference in the experience as they sit on the table for the entire meal.\n\n4) The drink menu is a bit over designed, hard to use, and doesn't really tell me if I can buy the booze on the wall, which is a big miss for cross promotion if I can.\n\n5) The staff tried, and are clearly trained, but need to keep training and being inspired to want to create the right experience.\n\n\nAnyway, I enjoyed my steak and would stop back by to try the brunch next time I am in town.",330,3
Don't waste your money here! You will get much better food and service at Taco Bell across the street.,24,0
"Great places, full of nice baristas",9,4
"I've been here twice for breakfast. The portions are nice but the prices are a little high. The first time I went I had the eggs benedict, which would have been wonderful if it weren't for the mysterious piece of gristle in my ham. They serve the eggs on a very thick slice of ham, which had a really smooth smoky flavor.The home fries are delicious! The second time I went was on a Saturday morning, which meant waiting for 45 minutes for a table. That time I ordered the chicken fried steak, which was very satisfying. It was a large piece of steak and had the nice crispy crust that I like. The gravy was rich and smooth, not chalky like some tend to be. My Mother-in-law ordered the french toast and loved it. \n\nI really like this place, it's just too long of a wait and a little overpriced.",190,2
"No no no... The service was terrible. We walked in at 9:00pm on a Saturday night after having dinner across the street. I had to check the hours on the door to make sure they were open as the employee was too busy with closing duties to greet us. She didn't even acknowledge us. That was a bit off-putting but I still wanted fro-yo. I looked around for some tasting cups but didn't find any. I asked the employee, that was busy putting paper towels down on the drip trays on all the fro-yo machines, for them. She grudgingly walked behind the counter to get us some. Ok... fine... She made it really clear that we were not welcome there. I still took my sample cups and started to pull the levers to try some flavors. To my surprise, the frozen yogurt was far from frozen. They were just a big  melted mess, spurting a partially frozen, sticky slurry on my hands. That might have explained all the flashing red lights on the machines. I asked the employee why they were like that. She answered, with no shortage of attitude, that it was really slow and that was why they were like that. She offered no solution. That was the last straw. I left without making a purchase. I had no desire to spend my money at a place where I didn't feel welcome. I really don't need employees rolling their eyes at me. There are lots of other fro-yo spots that are much more pleasant! Needless to say, I will not be returning to this location.",327,0
"This is a hidden gem in uptown Charlotte with crepes that are spectacular. It's set back in the lobby of 200 S. Tryon Street and there, they make home made crepes for breakfast and lunch. The curry chicken crepe is my personal favorite, full of flavor and spice. Usually I go with a friend and we get two different crepes and share them so we can try the rest of the menu out. They have breakfast crepes, lunch crepes, savory and sweet. It's all made to order, so they can be tweaked to your taste. They do like to keep things spicy, so keep that in mind.  There is limited seating. Definitely try this place.",142,3
"Came here while we were in vegas over MDW because we totally didnt trust the thai places in Henderson. Small place, food was whatevers. I got a thai style seafood noodle dish that came with a good amount of seafood. Bf got padthai, both were whatvers... spice level was on point. Waitress was nicee.",70,2
"02.06.10\n\nFirst Guy Fieri stop of the trip.  I was uber excited.\n\nThe sign that says \""immediate seating available\"" was lit.  I got more excited.  Then we got to the front and there's a 20 minute wait.  Fail.\n\nWe finally sat down and ordered rather quickly.  I was very impressed by the waitress' memorization abilities.  Four girls, four different orders, no screw ups!\n\nSkip the over easy iced coffee [http://www.yelp.com/biz_photos/8R_oemw4rNjJL6sd40O_oQ?select=DRcQS3U0pmtHcqY6Zc89sA] unless you want to throw money down the drain.  I was pretty sold on the condensed milk, which I tasted none of.\n\nThe over easy [http://www.yelp.com/biz_photos/8R_oemw4rNjJL6sd40O_oQ?select=0MzUIc2RG7fhoSWUZWsQsg] was pretty amazing.  Toasted brioche with sauteed spinach, fried egg, natural jus with bacon and scallions.  I love it when the egg yolk runs all over the plate and flavors the rest.\n\nBrioche french toast with powdered sugar [http://www.yelp.com/biz_photos/8R_oemw4rNjJL6sd40O_oQ?select=pTqJm4xH8-P3jMHjSs0YTQ].  Nothing out of the park spectacular, but a decent piece of bread.\n\nSkip the peanut butter and jelly french toast [http://www.yelp.com/biz_photos/8R_oemw4rNjJL6sd40O_oQ?select=B9ZFxdlGAxglX8F_bisMEw].  They actually ran out when we were there, and this was their last one.  It counts as a half order, but Marti L. got it for free.  Cholla!\n\nThe omelets [http://www.yelp.com/biz_photos/8R_oemw4rNjJL6sd40O_oQ?select=3tlYcgH0q81PXep-GPUpvg] are not for the faint of heart.  These are huge, and comes with a heaping side of tater tots [insert Napoleon Dynomite joke here].\n\nDecent prices, good service, but food is hit or miss.",572,2
rock stars went in here and got a rude greeting so i just left there problem who do you know that close a tattoo show at 5 pm,30,0
"I think \""promising\"" is perhaps the best word for Turquoise Thistle. Situated in the Hotel Indigo, on York Place, it's a smart restaurant space, with a nice adjoining bar area. Lunch is reasonably priced at \u00a312.95 for two courses; \u00a314.95 for three. It lacks something, though, and a number of the dishes have room for improvement. However, the beef shin, currently on their menu, is very good, so it's worth a visit simply to sample that dish.\n\nSo overall, we said: \""Turquoise Thistle was pretty decent. I get the impression that there's a really good restaurant waiting to happen here, but things just need to be approached with a little more confidence. Dishes were well thought out, but lacked a little in the execution. The place is likely to suffer from lack of lunchtime footfall, while the tram works are going on in York Place, but will serve its hotel patrons rather nicely. I can imagine that I'll be back in the future. I hope to see them building on the success of their friendly service and stylish premises, as well as that excellent beef dish, which was a real winner.\""",258,2
"Probably the worst place I have ever walked into.\n\nI would guess that the ONLY time you will ever walk in here is when you are half way to either San Diego or Arizona.  This town (if you can call it that) seems like nothing more than a pit stop for food and gas before your next one hour drive to civilization.\n\nI walked in to what appeared to be a run down diner with a gift shop and a picture of a space ship on the wall.  By far the ONLY reason to walk in here is to get a picture of the space ship (you can see mine posted on Yelp).  I smiled, got my picture taken, and then drove straight to Taco Bell (probably the number one or two place to eat in this town).\n\nI am sure you will do the same.\n\nPlease note:  I did not eat or try their food.  My review is based on the look and feel of the location.",202,0
"Always good choices for wine, meat, chicken, and anything for the home. Isn't crowded at all and the prices here in Arizona are great!  I am a big big fan!!",40,3
"Normally going to Vegas I would never rent a car but I did need to go outside the strip and found a great deal for a compact car through hotwire.  From the airport there is a shuttle that takes you to the car rental place which is all in one location.  The Hertz counter is up the escalator on the right.  I did have to wait a while for a rep.  She did do the normal questioning about upgrading to a convertible, then a bigger car, then one with power seating, and then finally how i was planning to fill up gas and insurance. Not having power seating was a bummer but not the end of the world and the car came with a GPS so that definitely is a plus.  However, that GPS definitely took a very very long time to find a satellite. Supposedly Nevada has a law that does not allow car insurance companies to deal with the car rental places but I still opted out since I wasn't going to be there long and NV drivers are definitely much more tame than drivers in the DC area.",215,2
Overall the food was good I had the crawfish and we had some frog legs as appetizers. I don't think I would drive back across town for it.I think I prefer Lolas but it's okay. The atmosphere was nice and the service was good overall a pleasant dining experience. I also had a lemon drop martini now I can recommend that !,74,1
"Five of us went out for dinner.  We tried the fried yucca with cheese and sirloin (Yuca Cuzco Dos Sabores/Yucca Two Flavors), unfortunately the sirloin was missed on the dish, otherwise it was an interesting appetizer.  Yucca reminds me of a potato, so we basically had a potato with a tiny amount of cheese inside.\n\nThe rest of the dishes were good and very filling.  \nChicken Inka\nLomo Saltado/Sauteed Beef Tenderloin - served on top of fries.  I would have been happy if it was only served over the rice that was on the side.\nArroz con Mariscos/Peruvian Paella  - Came with full shell fish.\n\nUnfortunately the food came out one at a time, so we had to sit and stare at each other while we waited for the rest of the food to come out.  We did not get the chance to try the sangria, since they had run out.  \n\nSince the restaurant just opened, I would like to give them the benefit of the doubt and try again in a few months.  The food was delicious, only a few things needed to be tweaked.",255,2
Was not impressed with the menu... Closer to overpriced bar food. Was not at all what I expected. Service was good and I was able to make reservations online.,34,2
"our flight got canceled which gave us one more night in pittsburgh, a chance to catch the pirates and eat here.\n\na thoroughly enjoyable experience. i'm a vegetarian and delighted in the eggplant and seitan--a very surprising dish and not what i expected at all, in a good way. my wife had chicken with popcorn sauce. we had an excellent riff on a jello mold with berries for dessert. \n\nwe sat at the bar and had a nice chat with one of the chefs who explained how most of the food is cooked sud vide to make it moist and then grilled or broiled to sear it. a nice combination.\n\na few quibbles. the plating wasnt pretty. some of the berries still had their stems on. and the cocktails were below average.\n\nif we find ourselves in pittsburgh again, we're going back.",181,3
"I tried a variety of cupcakes from Urban Cookies. I got the brown velvet, strawberry, and the orange blossom. I thought the cream cheese frosting on the brown velvet cupcake was superb but the cake itself was pretty dry. The strawberry cupcakes frosting tasted very artificial and too sweet while the cake was actually moist. The orange blossom cupcake was a nice idea but I don't see why it won Food Network Cupcake Wars .",84,2
"we have dined in / night capped at Armitage 3 or 4 times during the 2 or 3 months we have owned a home in DC Ranch and have yet to be disappointed. As pointed out the wine list is solid , ( not stellar), and the ambiance , food , decor and service have been above expectation ( Nates attention over lunch was above and beyond) . \n\nThe patio is comfortable and well flowered but i considered taking a star away to reflect the knuckleheads and their loud Italian sports cars rollin up and down the adjacent promenade -( i decided not to as it is hard to fault the restaurant for the sins of the neighbors) \n\nall in all a good to great bet for any occasion out.",151,4
"Cool staff, very clean and well run. I've had a good experience anytime I've been here so no complaints from me. Just wish they carried liquor. On the other hand, no worried cuz I can just go to Luke AFB and get all the liquor I want, tax free and 24 hours a day!",68,4
"I won't even rate the park. I have been to many water parks. \""Bigger and better\"" they said. Not even. The one on the strip was much better. The park is NOT worth your money at all. The closest and best water park to Vegas is Raging Waters in San Dimas. Or drive to Knott's Berry Farm's water park or a 3.5 drive to Magic Mountain's. Both are much cheaper and have MORE slides. The park had maybe three slides that were decent, but the lines were way too long. They need to get rid of the Express Pass (The larger water parks don't even have those). The express pass seems to be delaying the lines even more. Maybe the lines seem longer because Las Vegas doesn't have much to do for a family who lives there. No beach, and this is the ONLY water park. It had the feel of a large regular park with some slides. The food was also disgusting and I felt that they had no right to charge the regular $8, 10, 15 bucks for lockers. This isn't a proper water park and should not be charging prices of that of one.",247,0
"I have never considered myself a feminist of the Gloria Steinem or even Debbie Stoller vein, but this place makes me want to be one. \n\nGreat selection of books. There's something of everything: fiction, poetry, non-fiction, scifi/fantasy, mystery, children's, graphic, LGBT, ethnic studies, history, crafts, psychology and self-help, cooking. The only thing missing, I suppose, are Computer Software and GRE/GMAT/SAT type books. The fiction section is amazing--lots of new and interesting titles, and somehow, they've made every book they've stocked look interesting and attractive (aesthetically) that you want to buy it.\n\nCome here for a real bookstore with real people who know books. It will make you want to read again. You don't need to be a feminist and you don't need to be a woman to spend a good hour or two in this store.",201,4
"Just got home from an evening with close friends at Nobuo's...been wanting to go for awhile now because I am a big fan of asian fusion cooking..especially Japanese fusion.  Really, really good food and presented beautifully!  \n\nSince there were four of us we shared the tasting menu (X2) and some items off of the menu...tasting menu featured a Japanese Antipasti (pickled daikon, snap peas in miso and house made kimchi), Asian spoons with kumamoto's and Uni and house cured salmon, himachi with avacado, grapefruit and truffle oil, braised oxtails and a dessert plate.  All the flavors were fresh, blended well and left your palate excited and refreshed. Artfully presented on really cool china.... Highly recommend the tasting menu!!\n\nWe also ordered the 25min poached egg with asparagus (awsomely silky texture, cooked sous vide style), octopus fritters, pork belly buns, and the teeter tots...all was great!\n\nLovely food in a lovely atmosphere!  The service was very good also!  (thanks Greg!)",234,4
Agh!  Ordered a bagel with cream cheese and thought it was the jalapenos that were funky til I realized the cream cheese was SOUR!!!! If they are not busy enough to sell plain cream cheese before it sours...,48,0
"I will never go to this post net ever again. The male that offered to help me was a big snoot. All I needed was to make color copies and he proceded to deny service to me making it a point that my paper work was going to break down his 30,000 dollar copy machine which was absurd. He had a disgusting attitude. He Practically threw back my paper work and told me to go to office max . What a way to protect his buissiness and to help a customer.an example of a great way to put your attitude before the success of your buissiness. A big thumbs down to this location!!!!!! Went to fed ex office and they were awesome !!!!",144,0
"My wife and I had a craving for Middle Eastern food. I checked on Yelp and found this place where our friends could meet us halfway. They bailed, but we went ahead and enjoyed a delicious meal. \nIt was a bit strange to be eating in an old 5 and Diner restaurant. None of the ambiance was changed except for the addition of the TV and water pipes lining the wall. We were there for the food.\nWe started off with the Baba Ghannoughe. The pit bread was okay and the Baba Ghannoughe was oily but edible. \nMy wife ordered a cup of Lintel soup with her Chicken Sharawma sandwich. The soup was excellent and she ordered a bowl to go which looked like a cup instead of a bowl. \nHer sandwich was okay...we got spoiled at Sabuddy when it was in Tempe and and then in Scottsdale, their sandwich was in the pocket of the pita bread and not wrapped like a burrito.\nI ordered the Shish Kafta which was 3 pieces of ground beef and lamb char-broiled with a side of onions & tomato and white rice topped with currant raisins. The meat was cooked just right...firm & flavorful and the rice was okay. It's a good thing I didn't eat lunch 'cause there were good portions on my plate.\nWe topped it off with Baklava...mmmm...so good.",289,3
"This motel was one of my only options as it was right off of the highway and allowed dogs. This was the week of the monster Nov storm that hit the east coast and I was exhausted from driving slow in the rain.  It was late and not being a NC native, I had no idea that I wasn't in the most favorable part of town.  Check in was smooth, though the front desk guys were not very friendly, but just doing their job.  \n\nOddly, the room was nicer than I was expecting and the bed was decent too.  I wasn't expecting this as I was jaded by my earlier experience at a filthy Quality Inn in TN.  After seeing some of the interesting people hanging around the neighboring rooms and driving in and out, I decided to empty my car completely.  I know, I sound like a snob don't I....well I checked out the crime blotter for the area on my phone and read that there had been a robbery in the neighboring parking lot which resulted in a shooting, a few days earlier.  So I made sure the door was locked.  Luckily it was pouring, and I think this disabled some of the regular activity that happens at this motel at night.  The TV kept timing out every hour, but other than that the room was decent for a motel.\n\nIn the morning as I was leaving, I was trying to pack up my car while holding my dog's leash.  I put him in the front seat with the door cracked, and proceeded to try and shove my guitar back in my trunk.  I was having some issues fitting it back in despite it fitting fine the day before.  In my frustration, I didn't notice the 2 meth-head looking guys walking towards me, babbling fastly about what kind of guitar I had, did I need help, \""Let me see it\"", and about ready to grab it, as my new rescued swamp dog knocked the front door open with his nose and barked like a crazy dog at them.  They walked off pretty fast as their toothless hobo friends looked down from the balcony.  If it had not been for my dog, I would have knocked the guy in the mouth with the guitar case. \n\nI had also read that a few days earlier, up the street, a pregnant teenager was shot while sitting at a bus stop and died while her baby struggled for life in an incubator.  I didn't realize that Charlotte was such a shit hole, and I'll never go back. No wonder their basketball team moved to New Orleans......\n\nIf you ever get off at the Sugar Creek Exit, it better be just to go through the \""Cook Out\"" drive through, and nothing more.",572,1
"Service was very good; food not so much. My 6 oz Parmesan Encrusted steak was grey in the middle and the cheese was not put on until just before it was served, so it wasn't the same temp and didn't seem to be part of the steak. Broccoli was good, potatoes average. Steak was disappointing and tough, hard to cut. I like their burgers but wanted to try something different...wish I hadn't. \n\nOur server was very good; the skillet chocolate chip cookie was also VERY good. Next time a burger.",118,1
"This place, I don't know, maybe I am prejudiced after going to Italy this summer but the food (specifically the lasagna) is just so plain and, well, bad.",38,1
We have been going here for some time now and have no complaints. The owner and her staff are unbelievably helpful and concerned for the pets. They know Romeo and Juliette and how they want to be cut. I highly recommend this as your go to local pet booming solution.,55,4
