prompt,prompt_len,target
Schwana,3,1
Inglewood,3,1
Cotati,3,1
Blue Mountains (Pacific Northwest),7,1
Mulberry Grove,4,0
Burien,3,1
Poway,3,1
Ventura County,4,1
Dellwood,3,0
Boulder Creek,3,1
Yreka,4,1
Ritzville,4,1
Emma,2,0
McKinleyville,4,1
Lake Natoma,4,1
Little Canada,3,0
West Jefferson,3,0
Pratt County,4,0
Diablo Lake,3,1
Waldport,3,1
Santee,3,1
Eastmont,3,1
Lapwai,3,1
"Sacred Heart Church (Bowie, Maryland)",10,0
Fairfield,3,1
Williamsburg,3,0
Piedmont University,4,1
Clearfield County,4,0
Indio,3,1
Napavine,4,1
Howey-in-the-Hills,9,0
Crooksville,4,0
Burwell,3,0
Elverta,4,1
Broomall,4,0
West Covina,4,1
Tullahoma,4,0
Montrose-Ghent,6,0
Anaheim University,4,1
Lake Holm,3,1
Bardstown,3,0
Ozawkie,4,0
Silver Lake (Mojave),7,1
Mono County,3,1
Wood Village,3,1
North El Monte,4,1
Moyie Springs,4,1
Calhoun Falls,4,0
Stottville,4,0
Los Angeles Recording School,5,1
Northern Oregon Coast Range,5,1
Oakmont,3,0
Orchards,4,1
Terrace Heights,4,1
Carson,2,1
Osceola County,5,0
University of Wisconsin–Marinette,7,0
Everett,3,1
Ruhenstroth,5,1
Tanglewilde,5,1
Schurz,3,1
Highgrove,3,1
Santa Margarita Lake,4,1
Stayton,3,1
Marquette University,4,0
Stanislaus County,5,1
Nez Perce County,5,1
Vandenberg AFB,5,1
Caraway,3,0
Boron,2,1
Hawke Castle,4,1
Pine Lake (Washington),6,1
Penn Valley,3,1
Hernando Beach,4,0
Atwater,3,1
Emerging Pathogens Institute,5,0
San Diego,3,1
Cascade Locks,3,1
Kayak Point,4,1
Los Alamitos,4,1
North Canton,3,0
Wrights Lake,4,1
Dupont,3,0
DeVry University Decatur Campus,7,0
Windcrest,3,0
Crystal Lawns,4,0
Curtis,2,0
Fort Cobb,3,0
Mount Shasta,3,1
Lexington City,3,0
Central Oregon Coast Range,5,1
Grand Ronde,3,1
Seeley,3,1
Holiday City-Berkeley,5,0
San Perlita,4,0
Mannington,3,0
Titus County,3,0
Bee County,3,0
Henninger Flats,4,1
Martin Next Generation Solar Energy Center,7,0
Vincent,2,1
Combined Locks,3,0
Ashmore Estates,4,0
St. Mary's in the Mountains Catholic Church,11,1
Whiting,3,0
Devola,3,0
East Valley,3,1
Bryn Athyn,5,0
DigiPen Institute of Technology,6,1
Mountain Lake,3,0
Sheatown,3,0
Dalton Gardens,3,1
Bunkerville,4,1
South Milwaukee,3,0
Dauphin County,4,0
Sacred Heart,3,0
Desert Hills,3,1
Cathedral Lakes,4,1
Cashmere,3,1
South Hill,3,1
City University of Seattle,5,1
Sky Valley,3,1
Bolivar Peninsula,4,0
Chino,3,1
Searles Lake,4,1
Visalia,3,1
Wittenberg University,4,0
Sun Valley,3,1
Los Angeles County,4,1
Rainbow,2,1
North Lewisburg,4,0
Alum Rock,3,1
Port Orange,3,0
Pinole,3,1
Vandenberg AFB,5,1
Plandome Heights,5,0
Bay Pines,3,0
Tustin,3,1
Godley,3,0
Desert Edge,3,1
Woodland,2,1
Mills College at Northeastern,5,1
Meadowdale,4,1
Cathedral Lakes,4,1
Glide Memorial Church,4,1
Diablo Grande,3,1
Beatty,3,1
Cross Mountain,3,0
Owyhee,4,1
Midway South,4,0
Rosalia,3,1
Bouquet Reservoir,4,1
Spring Valley Lake,4,1
Corrigan,3,0
Valley City State University,5,0
Farmersville,3,1
Johnson Park,3,1
Cannon Beach,3,1
Emsworth,4,0
Clarendon Hills,4,0
Bristol University,3,1
Fleetwood,3,0
Fourmile Lake (Oregon),7,1
California Polytechnic State University,5,1
National University of Health Sciences,6,0
Imperial,2,1
Rollingwood,3,1
Yucca Valley,4,1
Sudden Valley,3,1
Garyville,3,0
June Lake (California),6,1
Hoopa,3,1
McCulloch County,5,0
Ransom County,4,0
Waseca,4,0
Verdi,3,1
Empire,2,1
Gold Key Lake,4,0
Golden Hills,3,1
Grenelefe,4,0
Loudon County,4,0
Lincoln City,3,1
Columbia Pacific University,4,1
Burney,3,1
Sand Ridge,3,0
Marian University,3,0
Chadbourn,5,0
Plattsmouth,4,0
Demopolis,3,0
Lidgerwood,4,0
Canyonville,3,1
Antigo,3,0
Baker City,3,1
Duncanville,3,0
St. Augustine Beach,5,0
Alliant International University,5,1
Eagle Eye Art Academy,5,0
Spurgeon,3,0
Alta,2,0
Hockessin,5,0
Pawcatuck,4,0
Piper City,3,0
Muskogee County,5,0
Jocassee Dam,5,0
Sadsburyville,4,0
Quakertown,4,0
Earle,3,0
Lowden,3,0
Big Thicket Lake Estates,6,0
Cathcart,3,1
Bridgehampton,3,0
South Uniontown,4,0
Loyola,3,1
Bonne Terre,3,0
Grace Church (Manhattan),6,0
Lake Avenue Congregational Church,5,1
Glenside,3,0
Queen Anne Hotel,4,1
White Settlement,3,0
Las Quintas Fronterizas,7,0
Taft Mosswood,5,1
Sisseton,4,0
Dodge Center,3,0
Cape Charles,3,0
Arcadia Lakes,4,0
Labish Village,4,1
Wekiwa Springs,5,0
Oconto Falls,4,0
Siskiyou County,5,1
Mark Taper Forum,5,1
Mississippi Valley State University,5,0
William Carey University,4,0
North Lake (Dallas),6,0
Gibsonton,4,0
Mira Monte,3,1
Meadow Vale,4,0
Eastman Lake,4,1
Lake Sharpe,3,0
Overbrook,3,0
Phelps,3,0
Judson,3,0
Oatfield,3,1
Coquille,3,1
Oak View,3,1
American Jewish University,4,1
Santa Clara University,4,1
Fetters Hot Springs-Agua Caliente,9,1
Snyder,3,0
Baywood,3,0
Altavista,3,0
Franklin Lakes,3,0
D–Q University,5,1
Aplington,4,0
Rocklin,3,1
Okanogan,4,1
Carrollwood,3,0
Springboro,3,0
Taft Heights,4,1
Groton,3,0
Twin Valley,3,0
Mayflower Village,4,1
Blanco County,3,0
"Beaver Lake (King County, Washington)",9,1
Pelham,3,0
Roxie,3,0
Pana,3,0
San Luis Obispo,4,1
Halstead,4,0
Beavercreek,3,0
Squirrel Mountain Valley,4,1
Carlton,2,1
Moscow,2,1
Saint Martin's University,6,1
Stanislaus County,5,1
Ojai,3,1
Gold Hill,3,1
Como Lake (Minnesota),6,0
Mount Hope,3,0
Santa Susana,3,1
Hines,3,1
Scotts Flat Reservoir,5,1
Rossmoor,3,1
Dunnellon,4,0
Rosalia,3,1
Fruitdale,3,1
Cornell University College of Veterinary Medicine,7,0
Petaluma,4,1
Sonoma State University,5,1
Croton-on-Hudson,7,0
Alexander County,3,0
Cape Neddick,5,0
Bellair-Meadowbrook Terrace,8,0
McCallum Theatre,4,1
Skidmore,4,0
Tiburon,3,1
Passaic,3,0
French Camp,3,1
El Verano,4,1
"Saint John the Baptist Cathedral (Fresno, California)",12,1
Twisp,3,1
Silverdale,3,1
Cottle County,4,0
Multnomah County,5,1
Circleville,3,0
Sutherlin,4,1
Round Lake Park,4,0
Santa Barbara,3,1
Doniphan,4,0
Rosamond,3,1
Coeburn,4,0
Trojan Nuclear Power Plant,6,1
Troutdale,3,1
Winters,3,1
Lake Holm,3,1
Benton Park,4,1
Agate Lake,4,1
Descanso,3,1
Fall River Mills,4,1
Third Lake,3,0
Crooked River Ranch,5,1
Temescal Valley,4,1
Naches,3,1
Dale City,3,0
Calumet Park,4,0
Piedmont University,4,1
Pine Flat Dam,4,1
Larkfield-Wikiup,7,1
Joe Pool Lake,4,0
Perquimans County,5,0
Fox Performing Arts Center,5,1
West Carthage,3,0
Jefferson City,3,0
Johnson Park,3,1
Evendale,3,0
Nashville,2,0
Aventura,3,0
St. Basil Catholic Church,6,1
Mound Bayou,4,0
Landover,4,0
Opelika,4,0
Woodmont,3,0
Brea,3,1
Presidential Lakes Estates,4,0
Ilwaco,4,1
Forrest County,3,0
Grindstone,3,0
Brooktrails,3,1
Obion,3,0
Calverton,3,0
Kittitas,3,1
Sewell,3,0
Brazos County,4,0
Arkansas State University Paragould,6,0
Lawtey,3,0
Old Fig Garden,4,1
Somis,3,1
Moreno Valley,4,1
Cathedral Basilica of St. Joseph (San Jose),12,1
North Aurora,3,0
Temescal Mountains,4,1
Woodland,2,1
Paradise Garage,3,0
Momence,3,0
Las Vegas,3,1
North Beach Haven,4,0
Whidbey Island Station,6,1
Norman,2,0
Kieler,3,0
Gibraltar Dam,4,1
Lake Village,3,0
Strawn,3,0
Philadelphia University,3,0
Chewelah,4,1
Kingman County,4,0
Hayden Lake,3,1
Moraga,3,1
Humble,2,0
Eastern Goleta Valley,5,1
Camp Pendleton South,4,1
Eagle Lake (Lassen County),8,1
Soap Lake,3,1
Pend Oreille County,5,1
Mammoth Lakes,4,1
Hennessey,4,0
Plant City,3,0
Ferry Pass,3,0
Kelseyville,3,1
Evansdale,3,0
Cotati,3,1
Okemah,3,0
Bamberg,3,0
Bay Ridge Christian College,5,0
Grape Creek,3,0
Dover Plains,3,0
The Beverly Hills Hotel,5,1
Saxapahaw,4,0
Lake Del Valle,4,1
McComb,3,0
Western Kentucky University,4,0
Laguna Beach,3,1
Ukiah,3,1
Harold,2,0
Tiburon,3,1
Cornell Tech,3,0
Murfreesboro,4,0
Waldwick,3,0
Saranap,4,1
Falls County,3,0
Salve Regina University,4,0
Cherryland,3,1
Fresno Pacific University,5,1
Edgar County,3,0
University of Sacramento,4,1
Welch College,4,0
Shattuck,3,0
Esmeralda County,4,1
Salem,2,1
Auxier,3,0
Home Gardens,3,1
Rose Lodge,3,1
Highland Springs,3,0
Castaic,4,1
Council Bluffs,3,0
Holiday Island,3,0
Aromas,3,1
Playwrights Horizons,4,0
The Steve Allen Theater,5,1
Port Townsend,3,1
Bell,2,1
The Montage Reno,4,1
Lake Goodwin,3,1
Rose Lodge,3,1
North Massapequa,5,0
Cullowhee,4,0
Vandenberg Village,5,1
Lac qui Parle,5,0
Ruch,3,1
Yakima,3,1
Clatsop County,5,1
Eastern Kentucky University,4,0
Running Springs,3,1
Hominy,4,0
San José State University,5,1
Cross Lanes,3,0
Gardena,3,1
Eunice,3,0
West View,3,0
Quincy,3,0
Reedley College,4,1
Lemoore Station,4,1
New Martinsville,4,0
American Canyon,3,1
Clearlake,3,1
Mammoth Lakes,4,1
Lake Forest,3,1
Orofino,3,1
Krazy Kat Klub,5,0
Rutherfordton,4,0
Homer Glen,3,0
Gordon County,3,0
Mogul,3,1
Vine Hill,3,1
Cambrian Park,4,1
Deschutes County,5,1
Mansfield Center,4,0
Coos Bay,4,1
Bell Gardens,3,1
Mosier,3,1
Piñon Hills,4,1
Lake Royale,3,0
Mercer Island,4,1
Suffolk University,4,0
Colusa,3,1
Baldwin County,3,0
Spirit Lake,3,0
Cinco Ranch,3,0
Lake Conroe,4,0
Hyndman,4,0
Cross Lanes,3,0
Casco,3,0
Thomas University,3,0
Lenoir,4,0
Ansley,3,0
Roseburg North,4,1
Big Wells,3,0
Civic Theatre (New Orleans),7,0
Antioch University Santa Barbara,6,1
Budd Lake,4,0
Burke,2,0
North Scituate,5,0
Yountville,4,1
Caddo Parish,4,0
El Centro,3,1
Lennox,3,1
Gardena,3,1
Rock Church (San Diego),7,1
Amarillo,3,0
Litchfield County,4,0
Mount Zion,3,0
Tunica Resorts,4,0
Issaquah,5,1
Tainter Lake,5,0
Fossil,2,1
Hickory Hills,4,0
Humboldt County,5,1
San Rafael,3,1
Whatcom County,4,1
Los Angeles County,4,1
Old Tappan,4,0
Mullan,3,1
Griswold,3,0
Adairsville,4,0
"University of California, Merced",6,1
Charter Oak,3,1
La Salle Extension University,5,0
Florida State University College of Arts and Sciences,9,0
Hill-Crest,4,1
Fessenden,4,0
Orofino,3,1
Storm Lake,3,0
Wynantskill,5,0
Crazy Lake,3,1
Inyo County,4,1
Ashkum,3,0
Gig Harbor,3,1
Clifton Court Forebay,6,1
Snake Range,3,1
Hotel Texas,3,0
Lake Harris (Florida),6,0
Siletz,4,1
Cornell University College of Veterinary Medicine,7,0
Sudden Valley,3,1
Ladera Ranch,4,1
Centralhatchee,4,0
Feather Sound,3,0
Moncure,3,0
Cloverdale,3,1
Azle,3,0
Ansonia,3,0
Gonzaga University,4,1
Lompoc,3,1
San Anselmo,4,1
University of Virginia Center for Politics,7,0
Felida,3,1
Delshire,4,0
"Our Lady of Sorrows Church (Santa Barbara, California)",13,1
Treynor,4,0
San Jacinto,3,1
Elma,3,1
Sunnyvale,3,1
Silver Lake (Mojave),7,1
North San Pedro,4,0
"Landmark Theatre (Syracuse, New York)",9,0
Cole County,3,0
Lake St. Louis,5,0
Audrain County,4,0
"Saint Sophia Cathedral, Los Angeles",7,1
Hanover Theatre for the Performing Arts,8,0
West Athens,3,1
Hermosa Beach,4,1
Surfside,3,0
Butte Creek Canyon,5,1
Bootjack,3,1
Hackberry,3,0
Sonoma State University,5,1
Cloverdale,3,1
South Apopka,5,0
White Center,3,1
Park Forest,3,0
Belvedere Park,4,0
Estacada,4,1
Palo Alto County,4,0
Rock Spring,3,0
Pigeon Forge,3,0
Villa Hills,3,0
Mead Valley,3,1
Kimble County,4,0
View Park-Windsor Hills,6,1
Grundy,3,0
New Haven,3,0
Cavetown,3,0
Marymount University,4,0
Tyronza,4,0
Newville,3,0
West Carroll Parish,4,0
Valley Cottage,3,0
San Antonio Heights,4,1
Rio Dell,3,1
Washington Adventist University,4,0
Butte County,4,1
Nooksack,4,1
Albany County,3,0
Marist College,4,0
Malibu,3,1
Harrisonville,3,0
Lacombe,3,0
Mount Sterling,3,0
Indian Wells,3,1
Mullan,3,1
Kopperston,4,0
Anderson Lake (California),6,1
Yoakum County,4,0
East Marion,3,0
Las Vegas,3,1
Moore Haven,3,0
Wingate,3,0
West Brattleboro,5,0
Wheeler,2,0
Huttig,3,0
Mendocino,3,1
McSwain,4,1
Camino,3,1
Port Angeles,3,1
Avenel,3,0
Cedarhurst,3,0
James Madison University,4,0
William Jessup University,5,1
Vanguard University of Southern California,6,1
Racetrack Playa,5,1
Grantsboro,3,0
Raytown,3,0
Priest River,3,1
Biggs,3,1
Maranatha Bible School,6,0
Renton,3,1
Point,2,0
Summer Lake (Oregon),6,1
Lucas,2,0
Rio Hondo,4,0
Fuller Acres,3,1
Lake Crabtree,4,0
Marshall B. Ketchum University,7,1
Evarts,4,0
Tariffville,3,0
Fortuna,3,1
Rancho Mission Viejo,5,1
Beaverton,3,1
Institute of Buddhist Studies,5,1
Bayview,3,1
Herkimer County,5,0
Minor Hill,3,0
Renville County,4,0
Tishomingo County,6,0
National University of Health Sciences,6,0
San Miguel,3,1
Kettleman City,5,1
Towson University,4,0
Summerlin South,4,1
Boring,2,1
Newberg,3,1
Alderwood Manor,4,1
Central Square,3,0
Lompoc,3,1
Ceres,3,1
Pioche,3,1
Day Valley,3,1
Roseboro,3,0
West Plains,3,0
Mountainburg,3,0
Bay Area Medical Academy,5,1
Woodcrest,3,1
Mono Lake,3,1
Pomona,3,1
Bakersfield,4,1
Renton,3,1
Cloquet,3,0
Cherry Grove,3,0
Barnhart,4,0
Geffen Playhouse,4,1
Mims,3,0
Olmito,3,0
Saxapahaw,4,0
Del Rey,3,1
New Kent,3,0
Sausalito,4,1
West Burlington,3,0
Reynoldsville,3,0
Forks,3,1
Cathedral City,4,1
Yoncalla,4,1
Del Monte Forest,4,1
Central State University,4,0
North Tonawanda Barrel Organ Factory,8,0
Hope International University,4,1
Lake St. Louis,5,0
Moorpark,3,1
Bear Valley Springs,4,1
Somonauk,4,0
Grand Coulee,4,1
Big Pine Key,4,0
Jennings Lodge,4,1
Kingsburg,3,1
Pinetops,3,0
Tiger,2,0
Kitsap County,4,1
Institute of Buddhist Studies,5,1
Mason Neck,3,0
Athol,3,1
Jackpot,3,1
Tieton,3,1
Fort Jones,3,1
Reeves County,4,0
Spednic Lake,5,0
Mulga,3,0
Carson,2,1
Plummer,3,1
Horse Shoe,3,0
Canal Winchester,3,0
Abita Springs,4,0
Somonauk,4,0
Gallatin,3,0
Swisher County,4,0
Guntown,4,0
Vallejo,3,1
Inglenook,4,0
East Valley,3,1
University of California-Santa Barbara,7,1
Rock Church (San Diego),7,1
Santa Rosa,3,1
Los Altos Hills,4,1
Lake Arrowhead Reservoir,5,1
Sublimity,4,1
Cameron Park,3,1
Abbeville,4,0
Cathlamet,4,1
Antelope,3,1
Bay Area Medical Academy,5,1
New Braunfels,4,0
"University of California College of the Law, San Francisco",11,1
Willow Park,3,0
Port LaBelle,4,0
Fairton,3,0
Kingsburg,3,1
Texas Tech University College of Education,7,0
San Luis Dam,4,1
Ochiltree County,5,0
Linn Valley,3,0
Ethridge,3,0
San Benito County,4,1
Tangent,2,1
Crowley Lake,4,1
East Porterville,4,1
Alkali Lake (Oregon),7,1
Lake Isabella,3,1
Swansea,3,0
Tuscaloosa County,4,0
Audubon County,4,0
Cuero,3,0
Wrights Lake,4,1
Battle Ground,3,1
Bradenton Beach,4,0
Middleburg Heights,4,0
Kamiah,3,1
Reserve,2,0
West Fork,3,0
June Lake (California),6,1
Wakeman,3,0
Rosendale,3,0
Parkston,3,0
Rouse,3,1
Lebec,3,1
Rocklin,3,1
New Preston,3,0
Verdi,3,1
June Lake (California),6,1
Palmdale,4,1
Samuel Merritt University,4,1
Lewis County,3,1
Echo,2,1
Madison Center,3,0
Rolling Fields,3,0
Joseph,2,1
Wheaton College,4,0
Lincoln Parish,3,0
Melody Hill,3,0
Randallstown,3,0
North Fair Oaks,4,1
Wimauma,4,0
Orosi,3,1
Prunedale,3,1
Palos Verdes Estates,6,1
Sorrento,3,0
Angwin,3,1
South University,3,0
Pensacola Station,4,0
Colona,3,0
Elkhorn Mountains (Oregon),8,1
Carbon12,4,1
John Paul the Great Catholic University,7,1
O'Neill Forebay,6,1
Palm Valley,3,0
Eureka,2,1
Fall River Mills,4,1
Philadelphia University,3,0
Soap Lake,3,1
San Perlita,4,0
Imperial Beach,3,1
Conning Towers Nautilus Park,6,0
Terrebonne,3,1
Eastern Washington University,4,1
Thomasboro,3,0
Syracuse University School of Education,6,0
Henderson,2,1
Loch Lomond (California),7,1
Lake Norman of Catawba,7,0
Spokane Valley,4,1
Masaryktown,5,0
University of Mount Union,5,0
East Herkimer,5,0
