prompt,prompt_len,target
ENGINE 325 LADDER 163,13,0
BRUCKNER EXPWY SB OV AMTRK CSX,13,1
VAN CORTLANDT PARK SHANDLER COMFORT STATION,11,1
CAMP GATEWAY FORT WADSWORTH,9,0
FORDHAM UNIVERSITY FABER HALL,8,1
HUNTS POINT LANDING,6,1
CARDINAL MCCLOSKEY DAY CARE CENTER,9,1
HOSTOS COLLEGE BUILDING B,6,1
ST ANDREWS PLAYGROUND BASKETBALL COURT,9,0
STAPLETON LIBRARY,5,0
CROTONA BALLFLD #3,8,1
SCHOOL FOR FUTURE LEADERS,6,0
CROTONA PLAYGROUND 11,9,1
PS 121 THROOP,8,1
LINDEN HOUSES BUILDING 3,9,0
BROOKLYN NAVY YD BLDG 25 (OLD),15,0
NEW YORK UNIVERSITY CENTER FOR NEURAL SCIENCE,9,0
GERRITSEN INLET,7,0
TREMONT PARK BASEBALL FIELD,7,1
ST ANASTASIA CHURCH,6,0
RIVER PARK COMFORT STATION,6,1
CROSSBAY MOTORSPORTS HOWARD BEACH,7,0
ISLAND SHORES SENIOR RESIDENCE,7,0
HHP SB RAMP   79 ST OV BOAT BSIN,14,0
METRO NORTH PLAZA BUILDING 3,8,0
MORNING STAR FULL GOSPEL ASSEMBLY CHURCH,10,1
ENGINE 159,6,0
BRONX COMMUNITY HIGH SCHOOL,6,1
JUDGE MOSES WEINSTEIN PLAYGROUND,9,0
HIGHLAND BL EB OV J ROBINSON PKW,10,0
PS 721 STEPHEN MCSWEENEY,11,1
QUEENSBRIDGE NORTH HOUSES BUILDING 12,11,0
EAST END TEMPLE,4,0
FORDHAM UNIVERSITY ALUMNI COURT SOUTH,9,1
CO-OP CITY BUILDING 21,9,1
US POWERGEN METAL BUILDING,6,0
MARITIME COLL ADMINISTRATION BLG,8,1
BOYNTON AVE REHAB HOUSES BUILDING 3,12,1
THROGS NECK,5,0
REDEEMER LUTHERAN CHURCH,9,1
WILLIAMSBRIDGE FAMILY INN,6,1
INGERSOLL HOUSES BUILDING 28,11,0
BRUSH FIRE UNT 502,9,0
MOORE-JACKSON CEMETERY,9,0
SEWARD PARK LIBRARY,5,0
CHURCH OF PENTECOST MERRICK BLVD,10,0
BUFANO PARK HOCKEY RINK,8,1
HUNTS POINT TERMINAL,6,1
17 PRECINCT,6,0
WASHINGTON,2,0
E NY CITY LINE HOUSES BLDG 12,13,0
DALY AVE GARDEN,5,1
174 ST SOUTH PED BR OVER I-895,14,1
ENGINE 263,6,0
FLUSHING MDW TERRACE ON THE PARK,10,0
LEHMAN COLLEGE GREENHOUSE,7,1
STAR SPANGLED PLAYGROUND HANDBALL COURT,10,0
TISCH CHILDRENS ZOO CIRCULAR BENCH,12,0
ASHFORD STREET ABUNDANT GARDEN,8,0
FDNY EMS STATION 17,8,1
ORCHARD BEACH,5,1
IAHD ST MARYS SCHOOL,7,1
COLLEGE OF STATEN ISLAND BIOLOGY & CHEMISTRY,9,0
SOTOMAYOR HOUSES BUILDING 11,11,1
MILLENNIUM ART ACADEMY HIGH SCHOOL,9,1
MULLER ARMY RESERVE CNTR,8,1
THEODORE ROOSEVELT EVENING HIGH SCHOOL M/W,14,1
MELROSE AVE OVER CSX PORT MORRIS,9,1
ROBERT F KENNEDY,5,1
VAN CORTLANDT HOUSE MUSEUM,7,1
EAST RIVER FIELDS SOCCER 84,9,0
STATEN ISLAND MENTAL HEALTH HS OSGOOD AVE,10,0
ENGINE 95 LADDER 36,11,0
GARDEN OF HAPPINESS,6,1
PRINTERS PARK PLAYGROUND NORTH,7,1
CON ED A-11 DOCK,9,0
OWEN DOLEN RECREATION CENTER,8,1
HORACE MANN SCHOOL FRIEDMAN HALL,9,1
ST DOROTHYS ACADEMY,6,0
GRAVESEND HOUSES BUILDING 4,9,0
ST JOHNS U BENT HALL,8,0
METROPOLITAN LIFE TOWER,6,0
IS 181 PABLO CASALS,10,1
BOSTON SECOR HOUSES GARAGE,8,1
CARLTON PARK CROWNE AVENUE,7,0
BAY PARK CENTER FOR NURSING,7,1
BRONX ZOO - ADMIN EAST,8,1
STATEN ISLAND / TRINITY CHURCH CEMETERY,11,0
PS 028 MOUNT HOPE,8,1
BETSY HEAD POOL,5,0
JAMAICA CONSULATE,6,0
FRANKLIN AV III CONVENTIONAL,8,1
SACRED HEART PRIMARY SCHOOL,6,1
HOSTOS LINCOLN ACADEMY OF SCIENCE,7,1
GRANITEVILLE SWAMP PARK,7,0
MARINER'S HARBOR HSES BLDG 16,15,0
APPLE STORE FIFTH AV,5,0
FIRST HOUSES BUILDING 6,7,0
FEDERATION OF ITALIAN AMERICAN ORGANIZATION OF QUEENS INC SOCCER FIELD,15,0
ALL SAINTS RC CHURCH,6,0
HYDE LEADERSHIP CHARTER SCHOOL GRADES 9-12,14,1
PIER 73-E 25 ST,11,0
CLAREMONT REHABS GROUP 4,10,1
BAY RIDGE CHRIST CHURCH,5,0
MILL BROOK HOUSES CHILDREN'S CTR,9,1
MOTT HAVEN VILLAGE PREPARATORY HIGH SCHOOL,10,1
PROSPECT PARK DONGAN OAK MONUMENT,10,0
MOTT HAVEN DR BETANCES BLDG 12,14,1
LAS CASITAS COMMUNITY GARDEN,6,1
DYKER BEACH PARK BOCCE CRTS REAR,10,0
SOUNDVIEW PARK DOG RUN,6,1
JACOBI HOSPITAL STOREHOUSE,6,1
DREW-HAMILTON COMMUNITY CENTER,8,0
HIGH SCHOOL FOR VIOLIN & DANCE,8,1
RIVERDALE SENIOR SERVICES,6,1
GRAND CONCOURSE OVER E  204 ST,11,1
LEXINGTON HOUSES BUILDING 4,8,0
JM RAPPORT SCHOOL CAREER DEVELOPMENT,7,1
113 PRECINCT,7,0
SOUND VIEW HOUSES BUILDING 5,8,1
MELROSE HOUSES,5,1
LEHMAN COLLEGE OLD GYM BUILDING,9,1
BULGARIA MISSION TO UN,7,0
CENTRAL PARK NAUMBURG BANDSHELL,8,0
REDFERN EARLY CHILDCARE CENTER,8,0
ST MARKS METHODIST CHURCH,6,0
QUEENS PREPARATORY ACADEMY,6,0
MOTT HAVEN DR BETANCES BLDG 5,13,1
WAGNER HOUSES BUILDING 12,10,0
COLLEGE OF STATEN ISLAND ST GEORGE,8,0
SOUTH BRONX CLASSICAL CHARTER SCHOOL II,10,1
MELLETT PLAYGROUND HANDBALL COURT,9,0
GOODHUE POOL,5,0
ST MARY'S PARK HOUSES BLDG 4,13,1
ENGINE 153 LADDER 77,12,0
MOTT HAVEN DR BETANCES BLDG 13,14,1
BREUKELEN HOUSES BUILDING 6,9,0
E 180 ST MONTEREY AVE HOUSES,13,1
THE PUCK BUILDING,5,0
LA FAMILIA UNIDA DAY CARE,8,0
ENGINE 68 LADDER 49,11,1
BARROW STREET NURSERY SCHOOL,7,0
ELMHURST POST OFFICE,7,0
MILL BROOK HOUSES BUILDING 10,9,1
CLEOPATRA PLAYGROUND,7,1
BAT 34 FDNY\MYRTLE,10,0
NEWTOWN PLAYGROUND,5,0
KALTENMEIER PLAYGROUND,8,0
GAN YISROEL SCHOOL,7,0
RIKERS ISLAND AMKC ADMIN BLDG,10,1
WILDFLOWER NEW YORK CHARTER SCHOOL,9,1
LUNA PARK PLAYGROUND,6,0
ST SAMUEL CHURCH,4,1
BRONX ZOO CONGENERATION PLANT,9,1
THROGS NECK,5,1
QUEENS VIETNAM VETERANS MEMORIAL,8,0
MELROSE AVE OVER CSX PORT MORRIS,9,1
GOUVERNEUR MORRIS TRIANGLE,9,1
CARLTON PARK CROWNE AVENUE,7,0
NEW YORK UNIVERSITY TISCH HALL,7,0
COLLEGE OF MT ST VINCENT ELY HALL,10,1
BRONX TASK FORCE,5,1
BAY PARK CENTER FOR NURSING,7,1
BRONX COMMUNITY BOARD 12,8,1
VALIDUS PREPATORY ACADAMY AN EXPEDITIONARY LEARNING SCHOOL,16,1
WATERSIDE CHILDRENS STUDIO SCHOOL,9,0
JUNIPER VALLEY PARK SHUFFLEBOARD,10,0
SUMNER HOUSES BUILDING 8,8,0
MARITIME COLLEGE TODE HALL,8,1
HIGH ROCK PARK,4,0
VAN CORT PK PED BR OV H HDSN PKW,13,1
DSNY GARAGE BRONX 3,9,1
WEST FARMS SQUARE CONVENTIONAL BUILDING 2,11,1
DEP SEWER 7 WATER REPAIR,8,1
VAN DYKE II PROJECTS,6,0
SOUTH JAMAICA II HOUSES COMPLEX,8,0
RIVERBAY COMMUNITY VOLUNTEER AMBULANCE,11,1
OUR SAVIORS CHURCH,5,1
TISCH CHILDRENS ZOO DUCK & TURTLE POND,14,0
BAYCHESTER HOUSES BUILDING 10,9,1
UNIVERSITY HEIGHTS SECONDARY SCHOOL,6,1
PRESBYTERIAN CHURCH OF GHANA HAMMERSLEY AVE,13,1
Z NYC HOTEL,4,0
GUSTAUUS ADOLPHUS LUTHERAN CHURCH,12,0
PS 230 PLAYGROUND,8,0
SWEETGUM PLAYGROUND,6,1
50 PRECINCT,6,1
CAPTAINS MARINA,5,0
CASTLE HILL HOUSES BUILDING 7,9,1
LAGUARDIA COMMUNITY ECLC I/T,11,0
FORT INDEPENDENCE SENIOR CENTER,7,1
PEDERSEN PLAYGROUND BASKETBALL COURT,9,0
EAST RIVER TUNNEL LINE 4,8,0
BREUKELEN HOUSES BLDG 32,12,0
BRONX ZOO SOMBA VILLAGE,8,1
SHEEPSHEAD BAY HOUSES BUILDING 1,10,0
BRONX BREWERY,6,1
BETH OLAM CEMETERY,7,0
SACRED HEART PRIMARY SCHOOL,6,1
NYC CHARTER HIGH SCHOOL FOR ARCHITECTURE ENGINEERING AND CONSTRUCTION INDUSTRIES,12,1
NINE HEROES PLAZA,7,0
BRONX ZOO - ADMIN WEST,8,1
BRONX RIVER HOUSES BLDG 5,11,1
WAGNER COLLEGE CHAPLAINS HOUSE,9,0
CASTLE HILL HOUSES BUILDING 12,10,1
PS 49 WILLIS AVE,8,1
ENGINE 163 LADDER 83,12,0
WESTCHESTER,3,1
PARK SLOPE PLAYGROUND BASKETBALL COURT,9,0
PS 256 ANNEX,7,0
WILLIAMSBRIDGE NAACP DAY CARE CENTER,8,1
MIDLAND BEACH,4,0
SOCIAL SECURITY PARKER ST,5,1
BETSY HEAD PARK,5,0
PS 56 LEWIS H LATIMER,9,0
VIRGINIA PLAYGROUND,5,1
MILL BROOK HOUSES,5,1
TODT HILL HOUSES BUILDING 7,9,0
TOTTENVILLE STATION SUBSTATION,8,0
JOSEPH RODMAN DRAKE PARK,7,1
PS 69 VINCENT D GRIPPO SCHOOL,12,0
CHIMNEY SWEEPS ISLANDS,8,1
HARLEM GROWN 134 STREET FARM,11,0
INTERNATIONAL STUDENT RESIDENCE HOSTEL,6,0
SOUTH BEACH WETLANDS,5,0
SAR ACADEMY,3,1
UNIVERSITY HEIGHTS PRESBYTERIAN CHURCH,9,1
CASERTA PLAYGROUND,5,1
MOST PRECIOUS BLOOD RC CHURCH,7,0
HIGHLAND PARK,4,0
HAMILTON FISH RECREATION CENTER,7,0
ST CLARE OF ASSISI SCHOOL,8,1
RODNEY PARK NORTH,5,0
MISSION CHRISTIAN REBOHOT,6,0
HARLEM HOMELESS SHELTER,7,0
BRONXCARE FAMILY WELLNESS CENTER,8,1
ASTIN JACOBO BALLFIELD,8,1
INSPIRATION PLAZA,6,0
NY INSTITUTE FOR SPECIAL EDUCATION FRAMPTON HALL,9,1
COFFEY PARK BASKETBALL COURTS,9,0
LITTLE LEARNING CENTER,4,0
PRESBYTERIAN CHURCH OF GHANA HAMMERSLEY AVE,13,1
BELT SHORE PKW OV SHPSHD BAY RD,13,0
STATEN ISLAND ZOO EMUS BUILDING,9,0
PELHAM PARKWAY HOUSES,7,1
FORDHAM UNIVERSITY FABER HALL,8,1
BORO PARK CENTER FOR REHABILITATION & HEALTHCARE,13,0
JACKSON HOUSES BUILDING 7,8,1
TREMONT TERRACE MORAVIAN CHURCH,9,1
U-HAUL MOVING & STORAGE PORT RICHMOND,11,0
KNIGHTS OF COLUMBUS 1675,11,0
BREUKELEN HOUSES BUILDING 12,10,0
FDNY ACADEMY LIBRARY,5,0
W FARMS ROAD REHAB BUILDING 2,10,1
MURPHY HOUSES BUILDING 2,8,1
MORRISANIA POST OFFICE,6,1
PS 220 EDWARD MANDEL,9,0
ELM YORK ASSISTED LIVING,6,0
46 PRECINCT,6,1
BELMONT LIBRARY& ENRICO FERMI CULTURAL CENTER,11,1
PS 56 NORWOOD HEIGHTS,9,1
INTERFAITH MEDICAL CENTER,6,0
FRICK COLLECTION,4,0
PS 172 BUILDING,7,1
RIVERBANK PARK CULTURAL BUILDING,7,0
BUTTERMILK CHANNEL RANGE FRONT LIGHT,9,0
RICHMOND CENTER FOR REHABILITATION & NURSING,12,0
SHERIDAN ACADEMY FOR YOUNG LEADERS,10,1
FORDHAM UNIVERSITY WILLIAM D WALSH LIBRARY,10,1
PS 121 QUEENS,8,0
OUR LADY QUEEN OF HEAVEN CHAPEL MAUSOLEUM,12,0
S JAMAICA II HOUSES BLDG 13,13,0
MEDIATOR CHURCH,4,1
PS/IS 178 HOLLISWOOD,11,0
MACOMBS DAM PARK UPPER COURTS,9,1
DEP OAKWOOD BEACH WASTEWATER TREATMENT PLANT,9,0
DSNY GARAGE BROOKLYN SOUTH 15,11,0
PS 22 GRANITEVILLE,8,0
ST JOSEPHS ANGLICAN CHURCH TRINITY CHURCH EAST NY,13,0
GARVEY SCHOOL HUTCHINSON RIVER PARKWAY EAST,11,1
CENTRAL PARK SAFARI PLAYGROUND,7,0
ADAMS HOUSES BUILDING 7,8,1
PLIMPTON PLAYGROUND,6,1
SOUTH BRONX AREA HOUSES BUILDING 2,10,1
MULLER ARMY RESERVE CNTR,8,1
RIIS HOUSES BUILDING 2,8,0
SUMMIT AVENUE PARK,5,1
POLICE SERVICE AREA 2,7,0
CLAREMONT REHAB GROUP 4 BUILDING 4,12,1
BETANCES EARLY CHILDHOOD DEVELOPMENT CENTER,8,1
RIKERS FSU - FIRE SAFETY UNIT,8,1
SHERMAN SQUARE,5,0
HUNTS POINT MEAT MARKET BLDG C,10,1
MT CARMEL CENTER FOR SENIOR CITIZENS,10,1
MT ZION CEMETERY,7,0
MARBLE HILL HOUSES BUILDING 7,9,1
MARBLE HILL HOUSES BUILDING 1,9,1
RICHMOND TERRACE HOUSES BUILDING 6,10,0
GOVERNORS ISLAND PARADE GROUND,7,0
FDNY BRUSH FIRE UNIT 2,9,0
RIKERS ISLAND TRANSPORTATION,5,1
CUSH CAMPUS SCHOOL,5,0
BRONX RIVER HOUSES COMMUNITY CTR,8,1
ST PETERS LUTHERAN CHURCH E 219 ST,13,1
ACS OFFICE ARCHER AVE,6,0
TWIN OAKS TRIANGLE,7,1
MARKHAM GARDENS BUILDING 30,9,0
MARKHAM GARDENS BUILDING 24,9,0
E ROBERTS MOORE SENIOR CENTER,6,1
TREMONT PARK BASEBALL FIELD,7,1
MORRIS II HOUSES BUILDING 14,10,1
PROSPECT PARK LEFFERTS HISTORIC HOUSE,10,0
FT TRYON PARK OVERLOOK NORTH,8,0
EAGLE SLOPE GARDEN GRANJA FARM,9,1
BETH EL TEMPLE CITY ISLAND,6,1
MANHATTAN BIBLE INSTITUTE,7,0
MARINE AVIATION PIER 9,8,0
FDNY ENGINE 201,8,0
SPANISH BROADWAY 7 DAY ADVENTIST CHURCH,11,0
KINGSBRIDGE ISRAEL CENTER,6,1
GAS STATION HUTCHINSON RIVER PKWY SB,11,1
MARITIME COLL ADMINISTRATION BLG,8,1
PS 67 MOHEGAN SCHOOL,9,1
EDENWALD HOUSES BUILDING 25,10,1
PS 62 INOCENSIO CASANOVA,11,1
PRALLS CREEK,5,0
PS 112 BRONXWOOD,9,1
ST JOHNS UNIVERSITY SPELLMAN HALL,9,0
GARRISON PLAYGROUND,6,1
TALMUD TORAH OF KASHO SCHOOL,9,0
PS 40 GEORGE W CARVER,9,0
GOVERNOR SMITH PLAYGROUND,6,1
HALLETS COVE PLAYGROUND HANDBALL COURTS,11,0
IS 250 THE ROBERT F KENNEDY COMMUNITY MIDDLE SCHOOL,14,0
ST MARYS ROMANIAN ORTHODOX CHURCH,11,0
D'ONOFRIO SQUARE,7,1
SINGAPORE CONSULATE & MISSION TO UN,9,0
ASTORIA METHODIST CHURCH,6,0
SAMUEL CITY HOUSES BUILDING 45,10,0
HAMILTON GRANGE POST OFFICE,7,0
RAINBOW SCHOOL FOR CHILD DEVELOPMENT,7,1
CASTLE HILL HOUSES BUILDING 6,9,1
PS 221 NORTH HILLS SCHOOL,9,0
ST JUDE CHURCH,5,0
MORRIS II HOUSES BUILDING 13,10,1
BRONX COMMUNITY COLLEGE,5,1
BORINQUEN PLAZA II BUILDING 11,12,0
MELROSE AVE OVER CSX PORT MORRIS,9,1
CARLTON ARMS HOTEL,5,0
FOX PLAYGROUND,4,0
CROSS BAY VETERANS MEMORIAL,6,0
CO-OP CITY BUILDING 4,8,1
SACK WERN HOUSES BUILDING 7,10,1
EDENWALD HOUSES BUILDING 23,10,1
COLLEGIATE INSTITUTE FOR MATH AND SCIENCE HIGH SCHOOL,11,1
GENEVA SCHOOL OF MANHATTAN EAST CAMPUS,11,0
84 PRECINCT,6,0
ENGLISH LANGUAGE LEARNERS & INTERNATIONAL SUPPORT PREPARATORY ACADEMY (ELLIS),15,1
CASTLE HILL HOUSES BUILDING 13,10,1
JENNINGS STREET COMMUNITY GARDEN,6,1
EDENWALD PLAYGROUND,6,1
ST BRENDANS SCHOOL,6,1
RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER & TECHNOLOGY,13,1
MANHATTAN COLLEGE RESEARCH & LEARNING CENTER,10,1
COAST GUARD STATION SOUTH ENTRANCE LIGHT,9,0
GEORGE WASHINGTON HOUSES,5,0
WEST FARMS SQUARE CONVENTIONAL BUILDING 2,11,1
MAN TRAFFIC 212 239 2500,16,0
WOLFES POND PARK PLAYGROUND,8,0
MILLENNIUM CARE HOMELESS SHELTER,10,1
MULLALY PARK WOMENS BATHHOUSE,10,1
BLAZED AND WILLOWBROOK ROADS TABLET,11,0
SUMMIT AVENUE PARK,5,1
EAST  177 ST OVER AMTRAK,11,1
FDNY ACADEMY LIBRARY,5,0
UNIONPORT,3,1
H MANN SCHOOL TILLINGHAST HALL,10,1
MT SINAI BAPTIST CHURCH,8,1
CONCH PLAYGROUND,5,0
SOUND VIEW HOUSES BUILDING 5,8,1
PS 11 ANNEX,6,1
BAY VIEW HOUSES BUILDING 1,8,0
WEST FARMS SOLDIERS CEMETERY,9,1
DOUGLASTON CLUB,6,0
ROCHDALE VILLAGE BUILDING 15,9,0
FENIMORE-LEFFERTS HOUSES,10,0
AMPERE PLAYGROUND,5,0
SWEDISH TRADE COMMISSIONER,7,0
REDFERN HOUSES BUILDING 8,9,0
RFK BR BRONX PED AND BIKE PATH,11,1
HUGUENOT PARK LIBRARY,6,0
POMONOK HOUSES BUILDING 30,10,0
GASOLINE ALLEY,6,1
TOMER DVORAH HIGH SCHOOL,8,0
ROAD HOUSE RESTAURANT,4,0
CINEMA VILLAGE THEATRE,5,0
FERRY POINT PARK COMFORT STATION,7,1
URBAN DOVE TEAM CHARTER SCHOOL II,9,1
WASHINGTON HTS REHAB I & II BUILDING 5,11,0
SOUNDVIEW PARK PLAYGROUND METCALF AVE COMFORT STATION,12,1
PARKSIDE HOUSES BUILDING 7,9,1
SUNKEN MEADOW FIELD 25,9,0
ANDREW JACKSON SENIOR CENTER,5,1
CROSSBAY BAIT & TACKLE,9,0
HRA HASA CENTER KINGSBRIDGE,8,1
SOUND VIEW HOUSES BUILDING 12,9,1
RED HOOK CHANNEL,4,0
BEDFORD PARK ELEMENTARY SCHOOL,7,1
ST JOHN ST MATTHEW EMANUEL LUTHERAN CHURCH,12,0
ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,9,1
PS 143 ANNEX,7,0
MORRIS PARK 7 DAY ADVENTIST CHURCH,10,1
W DRV OVR PED PATH OPP W   82 ST,14,0
MOROCCO CONSULATE,6,0
STATEN ISLAND ZOO EMUS BUILDING,9,0
EAGLE ACADEMY FOR YOUNG MEN,7,1
HARLEM PREP ELEMENTARY SCHOOL,8,0
WINFIELD MEMORIAL,4,0
THROGGS NECK HOUSES BLDG 5,13,1
CARDINAL MCCLOSKEY COMMUNITY CHARTER SCHOOL,10,1
HUNTS POINT MEAT MARKET BLDG B,10,1
FRANKLIN AVENUE I CONVENTIONAL BUIDING 9,13,1
INTERNATIONAL PRESCHOOL E 45 ST,9,0
FORT #4 PLAYGROUND,6,1
CO-OP CITY BUILDING 11,9,1
ALLERTON AVE TRAFFIC CIRCLE,7,1
PELHAM PLAYGROUND FOR ALL CHILDREN CONCESSIONS,10,1
BOYS PREP BRONX SCHOOL,7,1
RIKERS ISLAND WEST FACILITY,6,1
SPUYTEN DUYVIL LIBRARY,9,1
SAR HIGH SCHOOL,4,1
POWERHOUSE ST LUKE CHURCH OF GOD IN CHRIST,11,1
LAGUARDIA LANDING LIGHTS 82 ST & ASTORIA BLVD,17,0
ST MARYS ORTHODOX CHURCH,9,0
MONROE HOUSES BUILDING 1,8,1
EMBLAZE ACADEMY CHARTER SCHOOL,8,1
GRAND MANOR NURSING & REHABILITATION CENTER,12,1
BRONX ZOO ANIMAL HOLDING BUILDING,9,1
GOUVERNEUR GARDENS BLDG 4,13,0
REDFERN EARLY CHILDCARE CENTER,8,0
FDNY EMS DIVISION 1 HQ,8,0
CLASON POINT GARDENS BLDG 22,12,1
MARIA ISABEL SENIOR CENTER,6,1
KNAPP ST OVER BELT SHORE PARKWAY,11,0
HOLLAND PIER,5,0
RIKERS ISLAND TRAILER ROW,7,1
ROUND THE CLOCK NURSERY MARION AV,9,1
LITTLE STARS PRESCHOOL EDSON AVE,8,1
MILL BROOK HOUSES BUILDING 8,8,1
BLOOMINGDALE WOODS,6,0
CLASON POINT GARDENS BLDG 46,12,1
BRINCKERHOFF CEMETERY,10,0
VIRGINIA PLAYGROUND,5,1
HUNTS POINT MEAT MARKET BLDG C,10,1
FREEMAN GARDEN,4,1
FERRY TERMINAL SLIP 6 FOG SIGNAL,10,0
TELLER AVE-E 166 STREET HOUSES,13,1
PARKSIDE SCHOOL,5,0
ST THERESAS SCHOOL,6,1
FDNY EMS STATION 7,7,0
COLLEGE AVENUE GARDEN,4,1
POE PARK,4,1
COPTIC ORTHODOX CHURCH OF ST GEORGE,12,0
CASTLETON HILL MORAVIAN PRESCHOOL,9,0
ENGINE 299 LADDER 152,13,0
HUNTER COLLEGE BROOKDALE CAMPUS NORTH BUILDING,9,0
CLASON POINT GARDENS BLDG 11,12,1
ACACIA CEMETERY,7,0
JEFFERSON HOUSES BUILDING 1,8,0
41 PRECINCT,6,1
MAZZEI PLAYGROUND,6,1
BRONX CC LOEW ANNEX,7,1
FT WADSWORTH TORPEDO DOCK,11,0
FERRY TERMINAL SLIP 4 FOG SIGNAL,10,0
MAURICE SENDAK COMMUNITY SCHOOL,8,0
YOUNG WOMENS LEADERSHIP SCHOOL OF THE BRONX,11,1
DUNBAR PLAYGROUND,5,1
DEP WARDS ISLAND POWER CENTER 5 A,10,0
LEFFERTS GARDENS MONTESSORI PRESCHOOL,11,0
DYCKMAN HOUSES BUILDING 3,9,0
CASTLE HILL HOUSES BUILDING 14,10,1
MT SINAI PRIMARY CARE ASSOCIATES BUILDING UPPER EAST SIDE,11,0
OUR LADY OF VICTORY RC CHURCH,8,1
WILLIAMSBRIDGE FAMILY INN,6,1
BARNHILL SQUARE,5,1
1471 WATSON AVE HOUSE,8,1
ST PETERS CHURCH,4,1
SOUND DALE DAY CARE CENTER,7,1
ST JOHN THE EVANGELIST LUTHERAN SCHOOL,11,0
DOLGON PLAYGROUND BASKETBALL COURT,8,0
GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIENCES,10,0
HARRISON AVENUE REHAB (GROUP A),10,1
GRAND CONCOURSE ACADEMY CHARTER SCHOOL,8,1
HARDING PARK NEIGHBORHOOD,7,1
PS 125 RALPH BUNCHE,9,0
ST ALDEBERT CHURCH COMPLEX,7,0
EAST SIDE HOUSE SETTLEMENT HEAD START MILL BROOK CENTER,11,1
TREMONT POST OFFICE,5,1
QUEENS COLLEGE FITZGERALD GYM,10,0
BELMONT PREPARATORY HIGH SCHOOL,7,1
FLUSHING MEADOWS CORONA PARK UTILITY BUILDING,12,0
BROOKLYN ARMY TERMINAL,6,0
PILGRIM CONGREGATIONAL CHURCH,8,0
VANDERBILT PLAYGROUND,7,0
GRND CNCOURSE OV E KINGSBRDGE RD,11,1
DEPOT PL BR OV METRO N HUDSON LA,11,1
ASTORIA REFORMED CHURCH,7,0
JOHNSON HOUSES BUILDING 10,9,0
ST PAULS MEMORIAL CHURCH,6,0
WINIFRED WHEELER NURSERY SCHOOL,9,1
MORRIS I HOUSES BUILDING 3,9,1
VAN CORTLANDT PARK MENS BATHHOUSE,10,1
DOHMH HEALTH CENTER STUYVESANT PL,11,0
MARBLE HILL PLAYGROUND,6,1
COMMODORE BARRY POOL ADMISSIONS,9,0
SHELLBANK BASIN,4,0
EPISCOPAL ASCENSION CHURCH,8,0
PS 150 CHARLES JAMES FOX,9,1
BROWNSTONE SCHOOL,4,0
BRONX CC BEGRISCH HALL,8,1
GOODHUE POOL,5,0
HORACE MANN MIDDLE SCHOOL,7,1
CO-OP CITY BROUN PLACE TOWN HOUSES,11,1
THROGGS NECK HOUSES BLDG 24,14,1
STONY CREEK MARSH,5,0
LITHUANIA SQUARE,6,0
MANHATTAN COLL CHRYSOSTOM BLDG,14,1
CON ED A-11 DOCK,9,0
YANKEE CLUBHOUSE STORE YANKEE STADIUM,12,1
CADDELL DRY DOCK & REPAIR CO,9,0
WALD HOUSES BUILDING 16,9,0
STATEN ISLAND TECHNICAL HIGH SCHOOL,7,0
