prompt,prompt_len,target
St. Thomas Garrison Church,6,80.1967
Laguna de Aculeo,6,-70.9153
Sucha Beskidzka,6,19.5886
Skanör med Falsterbo,8,12.85
Cabañas Department,5,-88.709
"Rye, Victoria",4,144.838
Sambava,4,50.1667
Wahwashkesh Lake,5,-80.0397
Imbabura Province,5,-78.1333
Bozhurishte,6,23.1997
Mulakuzha,5,76.65
"Cartwright, Manitoba",5,-99.5708
"Shiojiri, Nagano",7,137.953
Tianducheng,5,120.242
Sandy Bay First Nation,5,-98.6472
Kaliro District,4,33.5
Montes Claros,5,-43.8639
Bafatá Region,5,-14.75
Vörå,4,22.25
Stuttgart Cathedral,3,9.18
Gandevi,4,72.98
Khunti district,4,85.28
Sabikhan,4,40.5939
Sighata,3,36.4444
Avalanche Lake (New York),8,-73.9678
San Canzian d'Isonzo,9,13.4667
Lake Decatur,3,-88.9333
"Arak, Syria",5,38.5667
Santarcangelo di Romagna,6,12.45
"Annaheim, Saskatchewan",5,-104.821
Te Apiti Wind Farm,6,175.808
"Lehi, Utah",5,-111.849
Dervock,4,-6.46899
Echuca,4,144.75
Moura Photovoltaic Power Station,7,-7.20222
"Crowhurst, East Sussex",6,0.5
"Callahan County, Texas",6,-99.37
Naro-Fominsky District,8,36.7333
Churchill Meadows,4,-79.7333
Siheung,4,126.803
Petropavl,4,69.1667
Borgarfjörður eystri,8,-13.7667
"Wollongbar, New South Wales",8,153.4
"Bhutni, Malda",7,87.8709
"East Walnut Hills, Cincinnati",6,-84.4778
Mundra,3,69.73
Sandaun Province,5,141.5
Lord Howe Island,4,159.085
Bradley Stoke,3,-2.5456
"Stainton, South Yorkshire",6,-1.17138
Dessie,3,39.6333
"Macklin, Saskatchewan",5,-109.94
Gabčíkovo,4,17.5833
Ishinomori Manga Museum,7,141.311
"Wales, Wisconsin",4,-88.3775
Leeu-Gamka,6,21.9803
Yellow Sea,3,123.0
"York Street, Sydney",5,151.205
"Mandawar, Rajasthan",5,76.853
Vaadhoo (Gaafu Dhaalu Atoll),12,73.275
Brás,3,-46.616
Ghazieh,4,35.3661
"Vishnupuri, Nanded",7,77.2889
Giggleswick,4,-2.2896
Atsinanana,4,48.9111
"San José, Costa Rica",6,-84.08
Hawke Castle,4,-120.996
Villa Rothschild,3,7.0025
Mendoza Province,4,-68.5
Bandipore district,5,74.65
"Center Township, Marion County, Indiana",8,-86.1394
Yanam district,4,82.2108
Mount Bongao,4,119.748
Chiba Port Tower,5,140.098
"Eerste River, Western Cape",6,18.7167
Horton in Ribblesdale,7,-2.2961
"Gangavati, Karnataka",6,76.53
"Rothwell, West Yorkshire",6,-1.478
Blacktown City Council,5,150.917
Sierra Madre de Oaxaca,5,-96.5
"Sierra City, California",5,-120.637
"Badlapur, Jaunpur",8,82.27
Huntly Power Station,5,175.153
Badin Lake,4,-80.0928
Corippo,4,8.841
"Franklin County, Florida",5,-84.82
Mount Cangyan,4,114.137
Praiano,3,14.5333
"Wudinna, South Australia",7,135.45
Dehri,3,84.18
Aldabra Group,4,47.05
Coalville,3,-1.369
"Richmond, North Yorkshire",5,-1.737
Cilicia,4,35.12
Jiwaka Province,5,144.583
Bruce Nuclear Generating Station,5,-81.5994
La Paz Department (El Salvador),8,-88.959
"Feng County, Jiangsu",5,116.618
Linguère,3,-15.1167
"Gaythorne, Queensland",5,152.983
"Thirroul, New South Wales",8,150.919
"St Mary's Church, Stafford",8,-2.1186
San Gregorio Armeno,5,14.2576
"St. Olaf's Church, Tallinn",9,24.7478
Blue Mountain Lake (Arkansas),7,-93.701
Riverland,3,140.467
"Wahroonga, New South Wales",8,151.119
Saint-Louis Region,5,-14.8
"Maryamin, Homs",6,36.4388
Lublin Voivodeship,7,22.5703
Bužim,4,16.0333
Potters Bar,4,-0.183
"San Pedro, Buenos Aires",6,-59.6669
Bridport,3,-2.7584
Tilda Newra,5,81.7833
Aldansky District,4,125.35
Catete Palace,4,-43.1762
Sierra Nevada (Spain),6,-3.3
Faizabad district,5,82.1333
Vikramasingapuram,5,77.33
Siang district,4,94.9917
Cattenom Nuclear Power Plant,7,6.21806
Lake of Gruyère,5,7.1
Maar Dibsah,4,36.7697
Aqaba,3,35.0056
Lucapa,3,20.7392
"Livingston, Illinois",5,-89.7625
"Saint Paul's, Saint Helena",8,-5.7225
San Giacomo in Augusta,5,12.4772
Żywiec,3,19.2058
Southeastern Anatolia Region,6,40.0
Loch Lomond (California),7,-122.073
Vazhakkala,5,76.3294
Star Lite Motel,4,-96.6911
Pavia,3,9.15417
Eišiškės,5,25.0
Bhokar,4,77.6694
"Frederica, Delaware",6,-75.4658
Bheemunipatnam,6,83.4393
Bekasi,3,106.992
"Gadsden, Arizona",6,-114.783
Nagymaros,4,18.9565
"La Fortuna, San Carlos",6,-84.6421
Apulia,4,16.0
Meonstoke,4,-1.12742
"Crothersville, Indiana",6,-85.8408
Frobisher Bay,5,-66.5833
Unorganized North Algoma District,7,-84.25
Nabagram (community development block),8,88.0389
Muni Ki Reti,5,78.16
"St. James' Church, Kolkata",8,88.3629
V. Pudur,5,78.14
Bangalore Urban district,4,77.5603
Schijndel,4,5.43333
Marj District,4,20.8333
Großer Plöner See,6,10.4142
Vire,3,-0.89
Solomon Sea,3,154.0
"Zone 56, Qatar",7,51.49
Sant Josep de sa Talaia,7,1.29333
"Vesper, Wisconsin",5,-89.9675
"St. Mary's Cathedral (Portland, Oregon)",12,-122.689
Tremé,3,-90.0739
Shusha,3,46.7483
"Girardot, Cundinamarca",9,-74.8017
"St Macartan's Cathedral, Clogher",10,-7.17194
Qassimiut,5,-47.1597
Patdi,3,71.8
Vacha Reservoir,4,24.4383
Samcheok,4,129.165
Bazaleti Lake,5,44.678
Colney Heath,4,-0.2564
"Gimo, Sweden",5,18.1833
South Bohemian Region,4,14.6667
Grappenhall,4,-2.543
"Logan Reserve, Queensland",5,153.107
Province of Frosinone,6,13.35
Marina One,3,103.854
Peravurani,5,79.18
Gelora Delta Stadium,5,112.706
Webster Lake (Indiana),6,-85.6819
Vadstena,4,14.9
Aussenkehr,4,17.4
Shaheed Benazirabad District,8,68.1667
Swartberg,4,22.3542
"Moorhead, Iowa",5,-95.8506
Mehamn,3,27.8492
"Fulton County, Kentucky",6,-89.19
Viking Wind Farm,4,-1.22077
Morioka,3,141.154
"Garwood, New Jersey",6,-74.3232
Urgench,4,60.6333
Bahrabise,4,85.8986
"Salangpur, Gujarat",6,71.7333
Casa Vallejo,3,120.601
Lake Denton,3,-81.4894
Basilica della Collegiata,6,15.0865
Priest Lake,3,-116.867
"'t Zand, Schagen",7,4.75472
Südoststeiermark District,6,15.8833
"Cavendish, Victoria",5,142.033
Gothuruth,4,76.2013
Ein Laruz,4,36.44
Shirebrook,4,-1.2197
Sincelejo,4,-75.3961
Little Gidding,4,-0.33
Tickhill,3,-1.11348
"Bromham, Bedfordshire",6,-0.5298
Sambalpur district,5,83.983
Masinagudi,5,76.6427
Church and Convent of St. Francis of Assisi,10,73.9113
Eumseong County,6,127.583
"Thomasboro, Illinois",5,-88.1878
"George Hotel and Pilgrims' Inn, Glastonbury",9,-2.7098
Santa Croce Camerina,5,14.5167
"DeSoto Parish, Louisiana",6,-93.74
"Burlington, Wisconsin",5,-88.2781
Ghior Upazila,6,89.0
Mixco,3,-90.6064
Great Thurlow,4,0.45
Moore Dam,3,-71.8747
Cumberland Highway,4,151.106
"Saint-Charles Church, Monaco",7,7.42722
Monterchi,3,12.1
Kampar District,4,101.25
Sagamok Anishnawbek First Nation,10,-82.2167
San Donato Milanese,5,9.26667
"Walloon, Queensland",5,152.665
"Villawood, New South Wales",7,150.979
"Freedom, Outagamie County, Wisconsin",9,-88.3017
Lubayn,3,36.3953
Longhorsley,5,-1.773
Lac (region),5,14.74
Sea of Marmara,5,28.0
Svitiaz,4,23.7667
"Bankersmith, Texas",6,-98.8192
Cataviña,4,-114.721
Duaringa,4,149.671
"Mount Dandenong, Victoria",7,145.36
Macarthur Wind Farm,5,142.191
Meghauli,4,84.21
Potchefstroom,4,27.1033
"West Carroll Parish, Louisiana",6,-91.45
Bedlington,3,-1.583
Cap-Haïtien,6,-72.2
Karatu District,4,35.6697
"Zargar, Qazvin",8,50.3825
Romsdalsfjord,5,7.2615
Bochaganj Upazila,7,88.0
"St. Mark's Episcopal Cathedral, Seattle",10,-122.321
Igunga District,5,33.75
"Walloon, Queensland",5,152.665
St Margaret's Hope,6,-2.961
"St. Mary's Syro-Malabar Cathedral Basilica, Ernakulam",18,76.275
Santo Stefano Belbo,5,8.23333
Carmel Bay,4,-121.955
"Villa del Rosario, Norte de Santander",8,-72.4742
"Rowy, Pomeranian Voivodeship",10,17.0525
Buni,3,72.2597
Sanok,3,22.2167
Compton Dundon,5,-2.7323
"Cambooya, Queensland",6,151.863
Braće Jerković,5,20.4889
Lubombo Region,4,31.75
Bagre Dam,4,-0.546694
"Opera House, Royal Tunbridge Wells",8,0.2638
Enkomi,4,33.8911
Kremikovtsi Monastery,6,23.5075
Little Nicobar,4,93.68
Goodrington,3,-3.5625
Coombes,3,-0.308
Hai District,3,37.1687
Friesland,3,5.81667
Copford,3,0.803719
Brightling,3,0.398
"Bieber, California",5,-121.144
Mahaban,3,77.75
Vernio,3,11.15
Thủ Dầu Một,6,106.65
Mazraat Deir al-Ashayer,11,36.0125
Church Hill Theatre,4,-3.21002
Eluru,3,81.1031
"Tugun, Queensland",5,153.494
Alpstein,4,9.33333
"Gierłoż, Kętrzyn County",9,21.5
"Bottesford, Leicestershire",6,-0.802
Maroondah Dam,6,145.568
Lake Cecebe,5,-79.5733
Gongju,3,127.117
Rehti,3,77.43
Kentish Flats Offshore Wind Farm,8,1.09
Upper Siang district,5,95.0475
200 Aldersgate,7,-0.0975
"Londonderry, New South Wales",7,150.736
"Clementi, Singapore",5,103.765
"Ware County, Georgia",5,-82.42
"Milang, South Australia",6,138.971
"Cantril, Iowa",5,-92.0672
"Davenport, Florida",6,-81.6028
Claygate,3,-0.342
"Cotton County, Oklahoma",5,-98.37
Černé jezero,6,13.1825
Ziarat District,5,67.5
"Lyttelton, Gauteng",7,28.2869
Deir al-Salib,7,36.4472
Domus Sanctae Marthae,9,12.4533
Šakiai,4,23.05
San Miniato,4,10.85
Cherrybrook Technology High School,6,151.038
Demodara,4,81.05
Kyela District,4,33.875
South Tongu District,5,0.5991
Polgolla Barrage,6,80.645
"Badger, Shropshire",4,-2.342
"Matsuzaki, Shizuoka",8,138.783
"Greene County, Tennessee",5,-82.85
"Yarrambat, Victoria",7,145.133
"Dickens County, Texas",6,-100.78
San Camillo de Lellis,7,12.4944
Stansted Mountfitchet,7,0.198
"Rosario, Uruguay",4,-57.3525
Everard Baths,4,-73.9892
Rionero in Vulture,6,15.6667
Vancouver Island Ranges,4,-125.817
San Pellegrino in Vaticano,6,12.457
Watson Lake (Arizona),6,-112.423
"Lutz, Florida",4,-82.4619
Basimah,3,36.1947
"Sandford, Tasmania",5,147.499
"Verulam, KwaZulu-Natal",8,31.05
Crakehall,4,-1.6266
Montemurlo,5,11.0333
"Sugarmill Woods, Florida",7,-82.5212
"Masis, Armenia",5,44.4408
Guarda District,3,-7.26806
Zuhres,4,38.2667
Mercury Island,3,14.8329
Skokie Lagoons,5,-87.7592
"Portarlington, Victoria",6,144.65
Ogo Mountains,4,47.2324
Masilonyana Local Municipality,7,27.0167
Eumseong County,6,127.583
Wallasey Village,4,-3.065
"Malkapur, Karad",7,74.2
Bradwell nuclear power station,6,0.896944
Hotel de Inmigrantes,6,-58.3681
Siargao,4,126.067
Tarom County,4,48.9
"St. Alban's Church, Copenhagen",9,12.5969
Muker,3,-2.14096
Aranuka,3,173.583
"Carroll Gardens, Brooklyn",5,-73.998
Mount McClintock,5,157.433
Flagstaff House,4,114.162
Upper West Region,4,-2.25
"Ringoes, New Jersey",7,-74.8678
"Likely, British Columbia",5,-121.564
Armidale Regional Council,6,151.667
Rocha Department,4,-54.35
Crevalcore,4,11.15
Thessaloniki (regional unit),9,23.1667
"Billinudgel, New South Wales",9,153.533
Bouznika,4,-7.1575
Tajewala Barrage,6,77.9808
"Coldstream, Victoria",5,145.383
Chiba Port Tower,5,140.098
Okhotsky District,5,142.0
Gordon Hill railway station,5,-0.0943
"Logan Village, Queensland",5,153.109
Dawdon,3,-1.327
Maesteg,4,-3.65
Utnoor,4,78.7667
"Steeton, West Yorkshire",6,-1.948
Paravani Lake,5,43.8139
Toplica District,4,21.6
"Sudbury, Derbyshire",5,-1.762
"Tome, Miyagi",5,141.188
Barkby,3,-1.062
"Manatee County, Florida",6,-82.36
"Levittown, Puerto Rico",7,-66.1803
La Costa Partido,4,-56.6833
Lough Eske,5,-8.0399
Indramayu,5,108.324
"Bentley, South Yorkshire",5,-1.144
Dawid Kruiper Local Municipality,7,21.23
"Saranap, California",6,-122.076
"Badarpur, Assam",5,92.6
Pudsey,3,-1.663
Cancún,3,-86.8475
Bhandup,4,72.93
Winchmore Hill railway station,7,-0.1013
Hornchurch,3,0.2128
Leppington,4,150.801
Secretary Island,3,166.917
Simanjiro District,5,37.18
"Beckemeyer, Illinois",6,-89.4353
Batticaloa,4,81.7
Mazıdağı,4,40.4864
"Punjab, Pakistan",4,72.0
South Holston Lake,5,-82.0875
"St Mary's Church, Wimbledon",8,-0.210472
North Greenwich tube station,5,0.003611
"McLean, Illinois",5,-89.1706
"Stratton, Cornwall",5,-4.519
"Bunker Hill, Illinois",6,-89.9508
Borgo Maggiore,4,12.4497
"Moggs Creek, Victoria",6,144.067
Henan,3,113.5
Östergötland,6,15.6253
"Waite Hill, Ohio",6,-81.3883
"San Carlos, California",5,-122.267
"Tanjung, Tabalong",6,115.667
"Madison Park, New Jersey",6,-74.2962
Kodagu district,4,75.7397
"Ringwood East, Victoria",6,145.252
Humberston,4,-0.02489
Hendon railway station,5,-0.2389
Montana Park,3,28.2721
Sant'Elpidio a Mare,8,13.6833
City of Caloundra,6,153.124
"Mays Landing, New Jersey",7,-74.7239
Limuru,3,36.6428
Crawley Edge Boatshed,6,115.827
Nowra,3,150.6
Um Tweineh,5,37.0542
Hoxne,4,1.2
Siri Lake,3,73.492
Kanniya hot water spring,7,81.1713
Peloncillo Mountains (Hidalgo County),10,-108.923
Macchiagodena,5,14.4
Rosario de la Frontera,5,-64.9667
"Creston-Kenilworth, Portland, Oregon",11,-122.623
"Glenwood Landing, New York",7,-73.6347
Rooppur Nuclear Power Plant,6,89.0472
"Eldora, Colorado",5,-105.578
Megen,3,5.5625
"Poynette, Wisconsin",6,-89.4008
Courthouse of Tehran,5,51.4189
"Southern Region, Malawi",5,34.9667
Katunga,3,145.467
Retford,3,-0.943056
"Starkville, Colorado",5,-104.523
"Moonachie, New Jersey",6,-74.0577
Ealing Common tube station,6,-0.288056
Stanton Drew,4,-2.5782
"Jones County, North Carolina",6,-77.37
Yuksom,3,88.2208
Imus Cathedral,4,120.936
Muddebihal,5,76.13
Veinte Reales,5,120.966
"Stanley, British Columbia",5,-121.726
"Williams County, Ohio",5,-84.58
Madayi,3,75.3
"Cathedral of León, Guanajuato",7,-101.682
Boxmeer,3,5.95
Cabo Frio,4,-42.0189
"Hugo, Colorado",4,-103.468
Burzaco,4,-58.3667
"Blue Haven, New South Wales",7,151.504
"DeRidder, Louisiana",6,-93.2903
Ghogha,4,72.28
"Kenton County, Kentucky",6,-84.54
Little Gidding,4,-0.33
"San Giorgio Maggiore (church), Venice",8,12.3433
Parbhani district,5,76.75
"Bellflower, Illinois",5,-88.5267
"Rock Springs, Wyoming",5,-109.223
Lake Washington,3,-122.267
Mount Macolod,5,121.05
"Caldwell County, Kentucky",7,-87.87
Worcester Memorial Auditorium,5,-71.801
Rembertów,4,21.1611
"Cresskill, New Jersey",7,-73.9586
Province of Barcelona,4,2.08333
Wangaratta,4,146.312
"Miami-Dade County, Florida",7,-80.4971
Rogier Tower,4,4.35917
Tappan Lake,4,-81.2261
"First African Baptist Church (Savannah, Georgia)",10,-81.0963
Egmond aan den Hoef,7,4.65
Barban,3,14.0167
"Wadeye, Northern Territory",6,129.522
"Cooper Landing, Alaska",5,-149.794
Rosettenville,5,28.0553
Holckenhavn Castle,5,10.7752
San Salvador,3,-89.1914
"Russian Mission, Alaska",5,-161.334
Avonmouth,3,-2.699
"Currarong, New South Wales",8,150.822
"Bargo, New South Wales",7,150.58
"Burnside Heights, Victoria",6,144.76
Church of Our Lady of Loreto,7,21.0277
Haʻamonga ʻa Maui,8,-175.048
Lunahuaná,5,-76.1411
Gajdobra,5,19.45
"Nam District, Daegu",6,128.6
Spitsbergen,4,16.0
San Felice Circeo,5,13.1333
Mehamn,3,27.8492
Dewanganj Upazila,7,89.7833
"San Lorenzo, Florence",5,11.2539
Southfields tube station,5,-0.207
"Cliffside Park, New Jersey",7,-73.9878
Casarsa della Delizia,6,12.85
Beckermet,3,-3.516
Mórahalom,5,19.8895
Salford Cathedral,4,-2.261
Huye District,4,29.7
Anqiu,3,119.219
Oologah Lake,5,-95.6
Ghaghra,5,84.5517
Province of Milan,4,9.19034
"Bonito, Campania",5,15.0022
Muttrah,4,58.5667
Gamesley,3,-1.9859
"Clay County, Florida",5,-81.86
Meerut,3,77.71
Gandino,3,9.9
"Mullaghmore, County Sligo",8,-8.4486
Brienz,3,8.03333
"Bilton, East Riding of Yorkshire",8,-0.2385
Coltishall,4,1.36189
Little Thetford,5,0.25
Brzeszcze,4,19.15
Lanark County,4,-76.25
"Seventeen Seventy, Queensland",6,151.885
"Barcarena, Pará",6,-48.6258
"The Barn Church, Kew",6,-0.2822
Samdari,3,72.5831
"Yarraman, Queensland",6,151.984
Wollongong Showground,6,150.902
"Bringelly, New South Wales",7,150.732
"Sidney, Iowa",4,-95.6469
Meech Lake,4,-75.8892
Astor Place Theatre,5,-73.9922
Whitemark,4,148.016
Visayan Sea,4,123.667
Vítkovice (Ostrava),10,18.2667
"Trinity Beach, Queensland",5,145.7
Cockington,3,-3.565
Bioko,3,8.7
"Charlton, Victoria",5,143.35
Four Courts,3,-6.2735
"Giru, Queensland",5,147.107
Old Mill Toronto,4,-79.4933
Mayureswar I,5,87.6919
Perambalur district,6,78.8833
San Gregorio Magno,4,15.4
"Schley County, Georgia",6,-84.2997
Modica,3,14.7667
Province of Crotone,5,17.1167
Pszczyna,4,18.95
École militaire,3,2.30361
Magadenovac,4,18.18
Newport Civic Centre,4,-3.00601
Grieg Hall,4,5.32821
"College, Alaska",4,-147.827
Snaresbrook tube station,6,0.02166
Santa Cruz Island (Galápagos),9,-90.3683
"Shoal Bay, New South Wales",8,152.173
"Saito, Miyazaki",5,131.4
"St. Paul's Church, Diu",10,70.9906
"Mifflin County, Pennsylvania",6,-77.62
Sayaxché,4,-90.1833
"Blue Haven, New South Wales",7,151.504
"Monserrat, Buenos Aires",6,-58.3833
Stephens Island (New Zealand),8,174.0
Charters Towers,4,146.261
Tabora Urban District,5,32.8
"Rio Grande, New Jersey",6,-74.8779
Schloss Muskau,4,14.7267
"Evandale, Tasmania",5,147.247
Baicheng,4,122.838
Masfout,3,56.0978
Langøya,3,14.9407
"Balliang, Victoria",5,144.367
Surbiton railway station,6,-0.3044
Saint James the Great Parish Church (Bolinao),12,119.894
Khentii Mountains,5,109.167
Bedum,3,6.6
Kayanza Province,4,29.6167
Berrylands,3,-0.287
"Zargar, Qazvin",8,50.3825
Itaipu Dam,4,-54.5889
"Carrington, Nottingham",5,-1.156
Lake Gaston,3,-77.8808
Prague 8,4,14.4714
Lower Prince's Quarter,6,-63.0425
Uzda,3,27.2244
Visp,3,7.88333
Jonava,3,24.2806
Beeley,3,-1.6044
Montan,3,11.3
Vic Cathedral,3,2.25556
Vila Velha,4,-40.2936
"Terrell County, Georgia",6,-84.44
Saint Dominic de Guzman Parish Church (San Carlos),11,120.347
Varash,3,25.8508
Rideau-Rockcliffe Ward,7,-75.6333
Sarishabari Upazila,8,89.0
Grand Hotel Europe,4,30.3304
Valledupar,4,-73.25
"Lowes, Kentucky",5,-88.7739
Province of Ciudad Real,5,-4.0
"Trout Valley, Illinois",5,-88.2533
"Vanscoy, Saskatchewan",6,-106.983
Bhubing Palace,5,98.8977
Sinop Province,4,35.0
Devanahalli,4,77.7
Pudahuel,4,-70.7667
"Bokarina, Queensland",5,153.129
"Magoffin County, Kentucky",7,-83.06
Pentyrch,4,-3.29735
"Point Leo, Victoria",5,145.075
"Priekulė, Lithuania",7,21.3194
Kanithi Balancing Reservoir,5,83.1564
"Budd Lake, New Jersey",7,-74.7368
"Assumption of Mary Cathedral, Hiroshima",7,132.468
Kirehe District,5,30.7333
"River Hebert, Nova Scotia",7,-64.3819
Matulji,4,14.3167
Lushui,4,98.8577
"Liberia, Costa Rica",6,-85.4333
Bissau,2,-15.5667
Plaza Theatre (El Paso),7,-106.486
Anlu,3,113.667
Great Chesterford,4,0.203
Lake Brienz,4,7.96667
"Coin, Iowa",4,-95.2342
"Cathedral Church of St. Paul (Burlington, Vermont)",14,-73.2184
Shwepyitha Township,6,96.0781
Kamuli District,4,33.1
Cossayuna Lake,6,-73.423
Shofuso Japanese House and Garden,8,-75.213
Elvaston Castle,5,-1.39528
Carthage (municipality),7,10.3167
Condell Park,4,151.008
N'Djamena,6,15.05
Mizan Teferi,5,35.5833
Saran district,4,84.75
Basilica of the Sacred Heart (Notre Dame),11,-86.2397
Banama,3,-9.75
Skara,3,13.4333
"Saint Stephen Martyr Catholic Church (Washington, D.C.)",13,-77.053
Sholinghur,4,79.42
Bumthang District,4,90.6667
The Interlace,4,103.803
Basti district,4,83.0
Casa Vallejo,3,120.601
Mount Bulusan,4,124.05
"Barad, Syria",5,36.8992
Pherzawl district,6,93.1833
"Rosemeadow, New South Wales",7,150.793
Aninri,4,7.58333
"St. Anthony's Shrine, Kochchikade",11,79.8561
Pesterzsébet,6,19.1167
Nyah,3,143.383
"McLennan, Alberta",5,-116.909
Croxton Kerrial,5,-0.758997
Uithuizen,5,6.67778
Lake Accotink,5,-77.2183
Titchfield,3,-1.2344
Meera Bagh,4,77.0928
"Bartow County, Georgia",6,-84.84
Riverina,3,146.0
"Linden, Gauteng",4,27.992
Caumasee,4,9.29583
Appleton-le-Moors,8,-0.87327
"Lawrence, New South Wales",6,153.1
"Sneads, Florida",5,-84.9258
"Upper Heyford, Oxfordshire",6,-1.274
"Lisarow, New South Wales",8,151.376
Lord's tube station,6,-0.169167
Massafra,3,17.1167
Bex,3,7.01667
St Mary Somerset,4,-0.0968889
"Medford, Massachusetts",5,-71.1067
Medininagar,4,84.07
H. Carl Moultrie Courthouse,8,-77.019
Failaka Island,4,48.3333
Bergen,2,5.33
