prompt,prompt_len,target
Holiday Shores,3,3309.0
Pinewood Estates,4,1407.0
Algonac,4,4173.0
Granada,2,527.0
Flower Mound,3,75050.0
Grand Point,3,2604.0
New Germany,3,504.0
Fern Park,3,8164.0
Carey,2,3498.0
Union Point,3,1670.0
Dix Hills,3,24739.0
Pine Bluffs,3,1273.0
Red Lake Falls,4,1267.0
Red Bud,3,3704.0
Lake Katrine,4,2465.0
Ashford,3,2476.0
Niwot,3,4216.0
Gervais,3,2585.0
Wellsburg,3,2442.0
Governors Village,4,1784.0
Mocanaqua,4,664.0
Avenel,3,17132.0
Fircrest,3,7109.0
Brambleton,4,21986.0
Floresville,3,7138.0
Yates City,4,711.0
Weweantic,4,1374.0
Cotton County,3,5603.0
Trabuco Canyon,5,1269.0
Ellenboro,3,746.0
Ridgemark,3,2790.0
Pearsall,4,7888.0
Romancoke,3,1667.0
Many Farms,3,680.0
Hallandale Beach,4,41004.0
Wright City,3,4725.0
Melbourne,2,83500.0
Royal City,3,2270.0
Summers County,4,12125.0
Pelahatchie,5,1733.0
Girard,3,9571.0
Aiken,3,31516.0
Larchmont,4,6532.0
Dundas,3,1645.0
Squirrel Mountain Valley,4,1113.0
Bee County,3,31191.0
Giddings,4,4986.0
Anacortes,4,17437.0
Heritage Pines,3,1817.0
Phoenixville,3,18437.0
Montana City,3,2735.0
Dobson,3,1547.0
Southern Shores,3,3069.0
Gordon Heights,3,4377.0
Ada County,3,485246.0
Clarksville,4,198689.0
Shawnee,3,67021.0
Knippa,3,808.0
Toppers,3,1091.0
Dickenson County,4,14256.0
Scotts Valley,4,12317.0
Cape Canaveral,4,9979.0
Rehobeth,4,1713.0
Malvern,3,10626.0
Suisun City,5,29436.0
Hamden,3,764.0
Fulshear,3,17259.0
Whitefish Bay,4,14818.0
West Ocean City,4,5287.0
Luttrell,3,930.0
Ragland,3,1784.0
Kearny,4,41790.0
Winterstown,3,517.0
Goldsby,4,2634.0
Volente,3,802.0
Curwensville,4,2556.0
Gustine,3,5990.0
Lorton,3,21394.0
Glenwood Springs,4,10017.0
Kitsap County,4,273072.0
Conyers,3,17101.0
Seaman,3,1042.0
Hollidaysburg,4,5622.0
Piqua,3,20352.0
Clarke County,3,128195.0
Arden,3,551.0
Hancock,3,4558.0
Putnam Lake,4,3893.0
Mountain View Ranches,5,1596.0
Palmerton,3,5585.0
Tamiami,4,54525.0
Gratiot County,4,41758.0
Broxton,3,1071.0
Mount Sterling,3,7517.0
Leland,3,22794.0
South Paris,3,2169.0
Newcomerstown,5,3809.0
Interlachen,4,1646.0
Grandy,3,2715.0
Vine Grove,3,6397.0
Ferrysburg,4,2963.0
Francisco,2,595.0
Town Line,3,1837.0
Stratford Downtown,4,1763.0
Brazil,2,8320.0
Cammack Village,5,790.0
Kaufman,3,6796.0
Copiah County,4,28453.0
Woodland,2,60977.0
Havre de Grace,5,14625.0
Queen Anne,3,1360.0
Elk Run Heights,4,877.0
Forest Grove,3,25767.0
Rome City,3,1347.0
Berwick,3,10355.0
Corona,2,157844.0
Sorgho,4,2350.0
India Hook,3,4092.0
Palatine,3,67754.0
Flat Top Mountain,4,853.0
Lebanon Junction,3,2214.0
Piney Mountain,4,1916.0
Tillson,3,1767.0
Claysburg,4,1246.0
Edwards AFB,3,2721.0
Hamblen County,4,64184.0
Olive Hill,3,1424.0
Gainesboro,4,1098.0
Dukes County,4,20277.0
Kahite,3,520.0
Panhandle,3,2686.0
Bromley,3,1109.0
Lucedale,4,2910.0
Saranac,4,1919.0
Streator,4,12135.0
Mount Union,3,2093.0
Bozeman,3,51574.0
Troup County,4,69483.0
Oconto County,4,38691.0
Edwardsburg,3,1207.0
Tallassee,4,5199.0
Lewisburg,3,12131.0
Payne,3,1476.0
Keewatin,4,1190.0
East Gaffney,4,2773.0
Bridgeton,3,11417.0
South Pekin,4,1005.0
Zephyrhills North,5,3570.0
Winnie,2,2366.0
Buna,2,1689.0
La Prairie,3,601.0
Tenaha,4,1372.0
Anna Maria,3,944.0
Longport,3,742.0
Gunnison County,5,16851.0
Minden,2,12145.0
North Eastham,4,1871.0
Van Wert,3,10793.0
Aspen,2,7019.0
Rigby,3,4920.0
Mars,2,1310.0
Sutter Creek,4,2614.0
Buhler,3,1218.0
Graeagle,3,516.0
Sanborn County,4,2371.0
Ridgetop,3,2488.0
Rolling Meadows,3,24300.0
Chelsea Cove,3,1171.0
Meridian Village,4,2747.0
Castroville,3,6665.0
Wabash,4,10420.0
South Valley Stream,4,6754.0
Canova,3,545.0
Trimble County,4,8502.0
Queen Anne's County,6,49702.0
Botetourt County,6,33542.0
Cedar Bluffs,3,819.0
Bow Mar,3,986.0
Mountain Pine,3,567.0
Harleysville,4,9219.0
Pemberton Heights,4,2759.0
Durham,2,399762.0
Zolfo Springs,4,1795.0
Talladega County,4,81850.0
Berry Creek,3,1190.0
Plainsboro Center,5,2768.0
Niverville,4,1163.0
Pottsgrove,4,3414.0
Four Bridges,3,3540.0
Stansbury Park,5,9839.0
Alameda,3,78320.0
SeaTac,3,30867.0
Emmitsburg,4,2769.0
Hemingford,4,657.0
Walker Mill,3,10596.0
Tazewell County,5,131977.0
Knightstown,3,2109.0
Neapolis,3,661.0
Paulden,3,4602.0
Noroton Heights,4,2723.0
Lorenzo,2,1020.0
Hueytown,4,16694.0
Lake Barrington,3,5557.0
Little Flock,3,2977.0
Double Springs,3,1753.0
Cibolo,3,31489.0
Chariton County,4,7432.0
Ossian,3,3263.0
McBee,3,875.0
Steger,3,9568.0
Merigold,3,591.0
Romoland,3,2781.0
Linntown,3,1903.0
Cedartown,3,10091.0
Wickliffe,3,12688.0
Bakersfield Country Club,6,1607.0
Wilber,3,1984.0
Lake Ketchum,4,1373.0
Cedar Heights,3,2145.0
Wheeler,2,1425.0
Easley,3,22643.0
Leake County,4,21452.0
Warren Park,3,1414.0
Wilber,3,1984.0
Lovelady,4,613.0
Creedmoor,3,4860.0
Terramuggus,5,810.0
South Amherst,3,1891.0
Icehouse Canyon,4,524.0
Cutler,3,5172.0
East Prairie,3,3018.0
Nina,2,623.0
Liberal,2,19340.0
Wolf Trap,3,16394.0
Elkhorn City,5,1173.0
Carlisle County,4,4821.0
St. Bernard,4,4052.0
Saginaw County,4,190540.0
Garland,3,245075.0
Saxonburg,3,1316.0
Clementon,3,5271.0
Paragould,4,29327.0
Brunswick County,3,133789.0
South Bound Brook,4,4818.0
Iselin,3,17684.0
Wingate,3,3830.0
Rice County,3,66795.0
Hiawatha,5,7184.0
Wye,3,1078.0
Rosemount,3,25513.0
Maricopa County,5,4367186.0
South River,3,16087.0
Langdon Place,4,966.0
Starr County,4,65568.0
Clearfield,3,31802.0
Rockland,3,6977.0
Elk Plain,3,15157.0
Perezville,3,2577.0
North Rose,3,628.0
Shinnston,4,2287.0
Shrub Oak,4,3071.0
San Joaquin County,4,771406.0
Lilbourn,3,996.0
Pawtucket,4,75200.0
Shinnston,4,2287.0
Lake Ketchum,4,1373.0
Franklin Lakes,3,11034.0
Plymouth Meeting,3,6744.0
Bradford Woods,3,1226.0
Bayfield,3,2821.0
Lenoir City,5,9953.0
Geary,3,781.0
Whitwell,3,1771.0
Chadwick,3,564.0
Black River,3,1754.0
Camden,3,72381.0
DeQuincy,4,3120.0
Portage County,4,161897.0
Haysville,4,10887.0
Northwest Harwinton,5,3089.0
Massac County,4,14280.0
East Baton Rouge Parish,5,455447.0
El Granada,3,5842.0
Corn,2,574.0
Vermontville,3,675.0
Deerfield Beach,4,86062.0
Keystone,3,25397.0
Pleasants County,4,7623.0
Noel,2,1878.0
Pleasant Run Farm,4,3902.0
Galveston County,4,347084.0
Boutte,3,2253.0
Northwood,3,5195.0
Mount Angel,3,3397.0
Mahtomedi,4,8041.0
Newport East,3,11903.0
Botkins,3,1132.0
Nodaway County,4,21571.0
Kalispell,4,24260.0
Montpelier,3,7966.0
Los Molinos,4,1906.0
Buffalo City,3,801.0
Seeley Lake,4,1566.0
Lepanto,3,1785.0
Los Alamos,3,13270.0
South San Jose Hills,5,19750.0
Covelo,3,1317.0
Beverly Hills,3,32903.0
Fort Campbell North,4,13323.0
Muscle Shoals,4,15969.0
Myrtle,3,552.0
Cedar City,3,34246.0
Keefton,3,740.0
Landfall,3,719.0
Bentonville,4,52565.0
Pepin,3,786.0
Tipp City,3,10202.0
Chesaning,3,2415.0
Creswell,3,5625.0
Fairgarden,3,502.0
Schoolcraft County,4,8004.0
Spring Lake,3,11629.0
Licking County,4,177454.0
Modjeska,4,838.0
Frostproof,3,2934.0
Reid Hope King,4,814.0
Green Park,3,2683.0
Ocean Springs,3,18275.0
La Villa,3,2646.0
Laona,3,568.0
Sebeka,4,809.0
Saginaw,3,118845.0
Ridgefield Park,4,13202.0
Mexico Beach,3,1273.0
Schnecksville,5,3969.0
South River,3,16087.0
West Conshohocken,5,1407.0
Ballenger Creek,4,23114.0
Keasbey,4,2937.0
Farr West,4,7581.0
Chowchilla,4,18826.0
Northampton County,4,311359.0
Great Falls,3,62112.0
Point Lookout,3,1168.0
Lake Village,3,2247.0
Margaretville,3,671.0
King County,3,2240876.0
Wilkes County,4,66335.0
Scottville,3,1343.0
St. Martin Parish,5,52222.0
Winnetka,4,12658.0
White Pine County,4,9192.0
Tolar,3,1405.0
Delaware County,3,573883.0
Alcorn State University,5,874.0
Juneau,3,2702.0
Muskego,4,24991.0
La Mesilla,4,2515.0
Crane,2,3628.0
Chemung,3,791.0
Castle Pines Village,4,4356.0
Manteno,3,8893.0
Pretty Bayou,3,2497.0
Uintah,3,1417.0
Salmon Brook,3,2200.0
Moenkopi,4,1258.0
Sappington,3,7119.0
Seadrift,4,1317.0
North Hodge,3,564.0
Deer Lake,3,800.0
Ubly,3,734.0
Yonkers,3,209730.0
Amite City,4,3840.0
Camp Point,3,1279.0
Marriott-Slaterville,7,1934.0
Paxton,3,4269.0
Bellwood,3,18778.0
Hardeeville,5,7228.0
Crenshaw County,4,13300.0
Rock Mills,3,577.0
South Canal,3,883.0
Garberville,4,1416.0
Newnan,3,41598.0
Arkoma,3,1851.0
Kent Estates,3,1944.0
Roseau County,4,15321.0
Cliffside,3,569.0
Waverly,3,23328.0
Camarillo,4,77795.0
Dunkirk,3,12651.0
Bibb County,4,156711.0
Ridge,2,12931.0
Benbrook,3,24248.0
Hitchcock County,4,2630.0
Mammoth,3,1219.0
Lecanto,3,7416.0
Flowery Branch,4,9194.0
Colesburg,4,521.0
Kingstown,3,1745.0
La Grulla,4,1402.0
San Joaquin County,4,771406.0
Whitmore Lake,4,8019.0
Alexandria,2,158185.0
Cowlitz County,4,109457.0
Denton County,4,885012.0
Linton Hall,4,42089.0
Providence Village,3,7359.0
Satsop,4,605.0
Constantine,3,2099.0
Appling County,4,18509.0
Chocowinity,4,1226.0
East Falmouth,3,6739.0
West View,3,6686.0
New Underwood,3,889.0
Troutdale,3,16353.0
Biglerville,4,1209.0
Ider,3,604.0
Lavonia,3,2711.0
Los Chaves,3,4938.0
Havre de Grace,5,14625.0
Whittier,3,87184.0
Tiskilwa,5,709.0
Whitmire,3,1503.0
Catawissa,4,1518.0
Long Beach,3,466565.0
Valders,3,926.0
Pink Hill,3,627.0
Crest Hill,3,20305.0
Oriole Beach,4,1739.0
Issaquena County,6,1111.0
Walthourville,5,3729.0
Orangeburg,3,12779.0
West Bountiful,4,5871.0
Staten Island,4,495747.0
Second Mesa,3,1606.0
Billings County,4,839.0
Leola,3,7721.0
Birchwood Lakes,4,1472.0
Gilpin County,4,5812.0
Killen,3,1209.0
Greenbriar,4,7914.0
Columbus County,3,51474.0
Sussex,3,11398.0
Sigourney,4,1805.0
Lilburn,3,14424.0
Trappe,3,3946.0
Star Valley Ranch,4,2168.0
Melba,3,652.0
Muscoda,3,1194.0
The Cliffs Valley,4,664.0
Frankenmuth,4,5045.0
Youngsville,4,15167.0
Frontier County,3,2512.0
Calwa,3,2517.0
Eden Prairie,3,64048.0
Old Miakka,4,1290.0
Landis,3,3610.0
Leupp,3,1149.0
Gallant,3,835.0
Marriott-Slaterville,7,1934.0
Floral Park,3,16180.0
Armour,3,719.0
Clovis,3,118488.0
Keokuk County,5,10050.0
Calimesa,4,10053.0
Ozona,3,2343.0
Florida Ridge,3,22151.0
Round Rock,3,117735.0
Story,2,887.0
Bonne Terre,3,6772.0
South Salt Lake,4,26086.0
Budd Lake,4,9971.0
Vadnais Heights,4,12931.0
Adams County,3,514969.0
Pioneer Village,3,2681.0
Tennessee Ridge,3,1281.0
Hustonville,4,614.0
Penns Grove,4,4836.0
Cape Coral,3,682773.0
Many,2,2337.0
West Brow,3,953.0
Lucerne Valley,4,5998.0
Hampton Bays,3,16546.0
Port Aransas,4,3058.0
Lakemore,3,2944.0
Morrison County,3,33876.0
Cedar Valley,3,574.0
Peculiar,4,5559.0
Foots Creek,4,923.0
Darmstadt,3,1284.0
Dallas City,3,844.0
Victory Gardens,3,1666.0
Swainsboro,4,7430.0
North Tonawanda,5,30592.0
Sully,3,995.0
Plymouth Meeting,3,6744.0
West University Place,4,14975.0
Proctor,3,3113.0
Rose Lodge,3,1645.0
Campbellsville,4,11345.0
Arley,3,625.0
Avonia,3,1657.0
Tamalpais-Homestead Valley,8,12535.0
Hyde Park,3,5116.0
Hominy,4,3314.0
Moreno Valley,4,208371.0
St. Louis County,5,1001982.0
Howe,3,3440.0
Diaz,2,1213.0
Farina,3,722.0
Glenwood City,4,1272.0
Viera West,4,14322.0
Castro Valley,3,66324.0
Bowdens,3,608.0
Indialantic,4,2984.0
Pinellas Park,4,53130.0
Tiltonsville,4,1394.0
Lake Wildwood,4,4928.0
Collinsburg,3,1096.0
Barling,3,4802.0
Dunklin County,4,28592.0
Cassville,3,3182.0
Tucson,2,875284.0
Bonney Lake,4,22229.0
Phenix City,4,38216.0
Flossmoor,4,9868.0
Harlowton,4,1096.0
Homestead Meadows North,5,6521.0
Trimont,3,723.0
Groveport,3,5942.0
Millheim,3,531.0
Madera County,4,156304.0
Robinhood,3,1269.0
Hanson County,4,3429.0
La Villa,3,2646.0
Medora,3,917.0
Choctaw Lake,5,2196.0
Teton County,4,23319.0
Chewelah,4,2479.0
Quakertown,4,9285.0
Providence Village,3,7359.0
Avery County,3,17747.0
Panama City,3,149366.0
Chelyan,4,662.0
Salunga,3,3094.0
Gibson,2,3863.0
Plainwell,3,3773.0
Melbourne Beach,3,3219.0
Scotts Bluff County,5,36229.0
Albany County,3,314679.0
Minerva Park,4,1611.0
Turner,2,2306.0
Fellsmere,4,4892.0
Manton,3,1295.0
Newman Grove,3,947.0
Ocean Pines,3,12266.0
Des Plaines,4,60413.0
Brock Hall,3,12764.0
Avondale Estates,4,3494.0
Juniata Gap,4,728.0
Rendon,3,14597.0
Premont,3,2591.0
Pearsall,4,7888.0
Canute,3,527.0
Williamsburg County,4,31279.0
Maxton,3,2224.0
Laona,3,568.0
Paul,2,1399.0
Ferron,3,1516.0
St. Anthony,4,9145.0
Mangum,3,2705.0
Storey County,4,4047.0
Susquehanna Trails,4,1823.0
Carolina Beach,3,6456.0
Velda City,4,1282.0
Massieville,5,535.0
Elkhart County,4,206314.0
Sewickley Hills,5,760.0
Roscoe,3,11092.0
Appomattox,5,2214.0
Brownsville,4,235735.0
Cabazon,3,2264.0
Twin Falls,3,51223.0
Brighton,2,39895.0
Whetstone,4,2734.0
Franklin Lakes,3,11034.0
Northridge,3,7791.0
Dixon County,3,5632.0
Mahnomen County,5,5429.0
Cinnamon Lake,3,991.0
Stow,3,34556.0
Waverly Hall,4,713.0
Runge,3,1100.0
Terre Haute,3,93247.0
Providence,2,1270149.0
Fort Myers,3,84694.0
Bluffs,3,696.0
Red Boiling Springs,4,1329.0
Bonneau Beach,4,1045.0
Big Coppitt Key,6,3147.0
Roman Forest,3,2031.0
Westhampton Beach,5,2234.0
North Bay Shore,4,18524.0
Mena,3,5626.0
Blair County,3,123132.0
Brookwood,3,2406.0
Loveland,3,75938.0
