prompt,prompt_len,target
5 6 3 + *,8,45
9 7 2 - *,8,45
6 7 8 + *,8,90
8 1 4 * -,8,4
5 1 5 * +,8,10
3 6 4 * +,8,27
2 2 8 + *,8,20
7 8 1 + *,8,63
9 3 2 * +,8,15
2 5 1 * +,8,7
1 9 9 + *,8,18
3 6 6 * +,8,39
4 1 6 - *,8,-20
9 3 2 - *,8,9
1 6 4 * +,8,25
6 7 3 * -,8,-15
9 5 7 + *,8,108
1 4 4 * +,8,17
7 3 7 * +,8,28
4 7 5 - *,8,8
8 6 4 - *,8,16
4 3 6 * +,8,22
2 6 5 * +,8,32
2 2 4 * -,8,-6
1 4 3 * -,8,-11
6 2 7 - *,8,-30
1 9 9 + *,8,18
7 7 5 * +,8,42
3 4 8 * -,8,-29
1 1 1 - *,8,0
3 1 9 * -,8,-6
8 6 4 * -,8,-16
4 2 4 * +,8,12
7 8 9 - *,8,-7
7 4 3 - *,8,7
9 6 3 * +,8,27
7 4 7 * -,8,-21
7 2 1 - *,8,7
9 3 5 * -,8,-6
1 6 1 * +,8,7
7 7 8 * -,8,-49
4 3 2 * +,8,10
7 8 3 - *,8,35
2 4 6 - *,8,-4
1 4 4 - *,8,0
3 4 9 + *,8,39
5 1 3 * -,8,2
3 7 6 - *,8,3
6 3 8 + *,8,66
6 7 6 * +,8,48
2 3 4 * +,8,14
5 9 3 * -,8,-22
7 6 5 - *,8,7
9 7 9 * +,8,72
6 6 4 * -,8,-18
4 3 4 - *,8,-4
5 4 6 * -,8,-19
4 1 5 * +,8,9
5 1 3 * +,8,8
6 4 2 - *,8,12
7 7 9 + *,8,112
4 8 3 * -,8,-20
6 2 2 + *,8,24
8 1 4 * +,8,12
7 5 5 - *,8,0
2 3 6 * -,8,-16
2 8 7 - *,8,2
1 8 3 * +,8,25
7 2 9 + *,8,77
6 7 1 - *,8,36
7 2 3 + *,8,35
1 3 3 * +,8,10
2 5 7 + *,8,24
7 7 4 - *,8,21
4 1 5 + *,8,24
1 3 4 * +,8,13
7 5 6 * -,8,-23
6 2 2 * -,8,2
3 5 1 - *,8,12
6 8 4 - *,8,24
7 7 5 * -,8,-28
2 2 7 - *,8,-10
8 3 2 + *,8,40
4 1 1 * +,8,5
7 8 3 * -,8,-17
5 5 9 + *,8,70
8 9 8 - *,8,8
3 6 8 + *,8,42
3 6 3 - *,8,9
9 2 9 + *,8,99
9 3 3 - *,8,0
3 3 7 - *,8,-12
4 8 1 - *,8,28
2 5 9 - *,8,-8
2 3 5 - *,8,-4
7 1 9 * +,8,16
7 7 2 * +,8,21
1 4 1 * +,8,5
7 2 8 * -,8,-9
4 7 6 - *,8,4
4 6 7 * +,8,46
1 5 1 + *,8,6
3 1 5 * +,8,8
7 3 6 * +,8,25
8 6 8 * +,8,56
6 5 5 - *,8,0
9 6 8 * -,8,-39
6 9 1 * -,8,-3
7 1 1 + *,8,14
5 9 9 + *,8,90
2 6 3 - *,8,6
9 8 6 + *,8,126
3 6 5 * +,8,33
1 8 4 + *,8,12
6 4 3 - *,8,6
6 3 1 - *,8,12
5 4 6 + *,8,50
6 5 7 - *,8,-12
5 2 4 * +,8,13
3 2 3 + *,8,15
1 6 3 * +,8,19
7 5 7 - *,8,-14
8 4 3 * -,8,-4
6 4 9 * -,8,-30
5 7 8 * +,8,61
5 1 1 * -,8,4
2 1 3 * -,8,-1
8 2 2 + *,8,32
3 4 2 + *,8,18
9 3 2 - *,8,9
6 8 7 - *,8,6
6 5 4 * +,8,26
2 9 7 * +,8,65
4 6 3 + *,8,36
1 5 2 + *,8,7
4 7 8 - *,8,-4
9 8 5 + *,8,117
8 4 1 * -,8,4
1 1 2 + *,8,3
8 1 5 + *,8,48
5 2 6 * +,8,17
1 9 3 * -,8,-26
6 8 2 + *,8,60
2 9 5 - *,8,8
1 2 9 + *,8,11
5 5 4 * -,8,-15
6 4 8 * +,8,38
2 7 3 + *,8,20
9 1 1 - *,8,0
4 4 7 * +,8,32
5 6 1 + *,8,35
6 8 3 + *,8,66
7 4 9 - *,8,-35
4 4 6 * -,8,-20
5 6 6 + *,8,60
1 3 3 + *,8,6
9 1 6 + *,8,63
5 9 3 * +,8,32
3 7 5 * -,8,-32
7 1 5 + *,8,42
5 9 7 * +,8,68
4 2 8 - *,8,-24
5 5 8 - *,8,-15
6 8 5 - *,8,18
5 2 1 * -,8,3
2 8 7 * +,8,58
4 8 2 * +,8,20
5 8 9 * -,8,-67
6 1 1 - *,8,0
8 1 2 + *,8,24
9 3 7 * +,8,30
9 5 7 + *,8,108
7 3 2 + *,8,35
7 6 5 * -,8,-23
4 9 1 * +,8,13
4 9 2 + *,8,44
8 5 8 - *,8,-24
2 8 2 - *,8,12
2 9 7 * +,8,65
4 8 9 + *,8,68
2 3 6 * +,8,20
7 1 6 * -,8,1
8 8 9 + *,8,136
2 1 9 + *,8,20
7 9 7 * +,8,70
1 9 4 * -,8,-35
2 4 8 + *,8,24
1 6 1 * -,8,-5
1 6 6 * +,8,37
2 3 3 * -,8,-7
4 3 2 + *,8,20
1 1 1 * -,8,0
8 5 7 * -,8,-27
3 1 3 * +,8,6
7 4 8 + *,8,84
3 7 2 * -,8,-11
8 6 4 + *,8,80
5 5 6 - *,8,-5
7 3 2 * +,8,13
7 6 4 * -,8,-17
6 5 2 * +,8,16
5 6 5 - *,8,5
5 9 4 + *,8,65
3 2 3 + *,8,15
5 4 6 + *,8,50
7 2 6 * -,8,-5
2 8 1 * +,8,10
8 8 4 * +,8,40
5 8 7 * +,8,61
4 9 6 - *,8,12
4 4 5 * -,8,-16
3 3 3 - *,8,0
7 1 1 - *,8,0
4 8 5 * -,8,-36
1 8 2 * +,8,17
6 6 3 * +,8,24
2 3 8 - *,8,-10
7 3 7 * -,8,-14
4 4 3 + *,8,28
9 2 9 * +,8,27
6 9 8 * +,8,78
1 4 1 * -,8,-3
6 1 8 * -,8,-2
1 6 3 - *,8,3
2 1 9 + *,8,20
6 7 4 * -,8,-22
6 9 8 * -,8,-66
9 3 1 * +,8,12
5 9 3 * -,8,-22
6 2 7 * +,8,20
2 7 4 * -,8,-26
7 9 8 - *,8,7
7 5 6 * -,8,-23
6 7 7 - *,8,0
4 4 5 - *,8,-4
6 5 5 * +,8,31
9 2 7 * -,8,-5
3 2 5 + *,8,21
2 5 4 * -,8,-18
8 3 9 * +,8,35
3 2 3 + *,8,15
9 7 8 * +,8,65
7 7 3 * +,8,28
5 4 4 + *,8,40
6 4 1 - *,8,18
4 7 7 - *,8,0
3 4 2 - *,8,6
6 8 6 + *,8,84
5 9 2 * +,8,23
7 5 7 - *,8,-14
7 7 1 * -,8,0
9 3 2 + *,8,45
7 7 4 * +,8,35
3 3 3 * +,8,12
2 1 6 + *,8,14
8 4 6 * +,8,32
1 6 3 - *,8,3
5 5 1 - *,8,20
7 2 2 + *,8,28
2 4 6 + *,8,20
1 3 6 - *,8,-3
5 2 5 + *,8,35
6 1 3 - *,8,-12
4 6 2 + *,8,32
9 9 9 * +,8,90
2 1 6 * -,8,-4
2 3 8 * +,8,26
6 1 4 * -,8,2
4 1 4 * +,8,8
2 7 8 + *,8,30
8 1 7 - *,8,-48
5 5 5 * +,8,30
7 2 4 + *,8,42
2 7 1 * -,8,-5
8 1 9 - *,8,-64
1 5 4 + *,8,9
8 4 5 * -,8,-12
8 7 6 - *,8,8
7 6 6 * -,8,-29
3 5 8 * -,8,-37
9 5 1 * +,8,14
8 3 2 - *,8,8
2 9 5 * +,8,47
8 7 3 * -,8,-13
5 4 8 * +,8,37
8 1 5 * +,8,13
4 7 1 - *,8,24
2 5 1 * -,8,-3
1 2 4 - *,8,-2
6 6 1 * +,8,12
9 3 2 * +,8,15
6 7 5 + *,8,72
4 5 3 * +,8,19
1 9 6 * +,8,55
6 4 4 + *,8,48
4 8 5 + *,8,52
5 3 6 - *,8,-15
3 7 9 * +,8,66
8 1 6 * -,8,2
9 5 3 * -,8,-6
5 5 1 * +,8,10
4 3 4 * -,8,-8
6 2 1 + *,8,18
5 5 7 + *,8,60
7 9 6 * -,8,-47
1 6 1 + *,8,7
1 4 7 - *,8,-3
6 7 7 - *,8,0
3 5 5 * -,8,-22
4 6 1 - *,8,20
3 5 5 * +,8,28
9 2 1 + *,8,27
9 6 9 - *,8,-27
8 6 7 * -,8,-34
1 7 5 * -,8,-34
3 8 8 * +,8,67
7 9 4 + *,8,91
9 3 6 + *,8,81
9 5 3 + *,8,72
8 8 1 * +,8,16
5 7 4 * -,8,-23
1 7 9 * -,8,-62
8 9 4 * +,8,44
4 7 6 * +,8,46
4 9 3 - *,8,24
7 2 9 * +,8,25
5 5 5 + *,8,50
7 9 9 + *,8,126
6 1 1 * -,8,5
8 4 3 * +,8,20
6 7 2 * +,8,20
9 6 2 - *,8,36
5 7 6 - *,8,5
3 7 9 - *,8,-6
9 6 8 * +,8,57
5 2 9 * +,8,23
4 9 7 - *,8,8
7 2 7 * -,8,-7
8 4 8 + *,8,96
3 4 4 - *,8,0
2 7 3 - *,8,8
8 6 9 + *,8,120
7 9 2 * -,8,-11
8 2 7 * -,8,-6
2 9 6 * -,8,-52
5 3 4 - *,8,-5
9 5 8 * +,8,49
7 6 4 - *,8,14
9 6 4 * -,8,-15
9 6 1 - *,8,45
9 2 7 + *,8,81
9 9 9 * -,8,-72
7 5 1 - *,8,28
5 9 6 * +,8,59
5 9 2 * -,8,-13
3 6 5 * +,8,33
7 7 3 - *,8,28
6 3 3 + *,8,36
4 4 2 * +,8,12
5 7 2 + *,8,45
2 5 9 * +,8,47
3 4 8 - *,8,-12
7 2 9 + *,8,77
7 7 9 - *,8,-14
4 4 8 * -,8,-28
5 4 4 - *,8,0
4 1 3 * -,8,1
7 8 5 + *,8,91
9 5 1 * -,8,4
6 3 1 * +,8,9
9 8 3 * -,8,-15
5 2 8 - *,8,-30
1 1 8 * -,8,-7
8 5 3 + *,8,64
9 8 8 * +,8,73
7 2 2 + *,8,28
1 2 9 - *,8,-7
9 1 1 - *,8,0
6 4 4 * +,8,22
4 4 8 * -,8,-28
2 6 6 + *,8,24
5 7 3 * +,8,26
1 5 9 + *,8,14
6 5 7 + *,8,72
1 1 7 - *,8,-6
5 7 1 * -,8,-2
3 2 5 * -,8,-7
1 1 1 * -,8,0
1 7 5 + *,8,12
8 2 8 * +,8,24
4 9 2 * +,8,22
6 6 1 - *,8,30
2 8 2 - *,8,12
8 4 7 - *,8,-24
3 4 3 - *,8,3
3 8 4 - *,8,12
6 1 9 + *,8,60
9 4 5 - *,8,-9
6 9 2 + *,8,66
1 7 7 - *,8,0
8 1 2 - *,8,-8
7 2 3 * +,8,13
6 9 6 * +,8,60
6 8 3 * +,8,30
7 4 2 - *,8,14
6 6 5 - *,8,6
3 7 1 * -,8,-4
1 6 9 * -,8,-53
4 8 8 + *,8,64
8 5 6 + *,8,88
5 8 4 - *,8,20
7 1 9 * -,8,-2
8 8 1 * -,8,0
2 9 8 * -,8,-70
9 9 9 * +,8,90
9 3 4 * -,8,-3
2 4 6 * -,8,-22
5 4 9 * +,8,41
1 5 5 + *,8,10
2 4 9 + *,8,26
5 1 6 * +,8,11
1 6 1 + *,8,7
8 9 3 + *,8,96
4 8 6 - *,8,8
4 2 3 - *,8,-4
5 5 8 * +,8,45
3 7 6 * -,8,-39
8 4 1 - *,8,24
9 4 5 + *,8,81
4 8 7 * -,8,-52
6 7 1 * -,8,-1
5 2 8 * +,8,21
4 6 2 * +,8,16
5 6 9 * -,8,-49
8 9 5 - *,8,32
8 8 9 + *,8,136
3 8 4 - *,8,12
2 2 1 * -,8,0
7 8 9 * +,8,79
6 9 2 * +,8,24
1 5 2 * -,8,-9
2 7 8 * -,8,-54
9 8 4 * -,8,-23
3 9 5 * -,8,-42
1 9 7 - *,8,2
8 3 2 + *,8,40
2 8 6 + *,8,28
2 3 2 * +,8,8
6 9 4 + *,8,78
3 7 2 * +,8,17
6 3 8 * -,8,-18
8 8 8 - *,8,0
8 9 7 - *,8,16
8 2 6 + *,8,64
5 9 7 * -,8,-58
9 2 5 - *,8,-27
6 8 3 * +,8,30
1 2 1 * -,8,-1
4 2 7 * +,8,18
1 6 8 * +,8,49
9 9 1 + *,8,90
3 2 1 * -,8,1
7 8 1 * +,8,15
1 4 2 * +,8,9
3 5 4 * -,8,-17
1 8 4 * -,8,-31
7 4 5 - *,8,-7
8 4 5 * +,8,28
4 6 5 - *,8,4
3 3 8 - *,8,-15
4 5 3 + *,8,32
5 1 9 * -,8,-4
3 6 1 * +,8,9
7 5 3 + *,8,56
2 5 9 * -,8,-43
9 9 3 - *,8,54
1 2 7 * -,8,-13
5 6 1 - *,8,25
7 8 3 + *,8,77
7 2 9 * -,8,-11
2 4 7 + *,8,22
1 7 9 - *,8,-2
2 9 1 - *,8,16
1 8 5 * -,8,-39
4 7 1 * +,8,11
4 4 2 + *,8,24
5 6 2 * +,8,17
6 3 4 * -,8,-6
4 7 1 + *,8,32
7 6 8 - *,8,-14
8 3 6 - *,8,-24
7 3 4 - *,8,-7
6 3 3 + *,8,36
4 5 2 + *,8,28
9 4 9 * +,8,45
8 4 3 * -,8,-4
6 1 5 * +,8,11
1 1 8 * -,8,-7
5 5 2 - *,8,15
6 5 6 * +,8,36
6 7 3 * -,8,-15
5 1 1 * -,8,4
5 8 2 * +,8,21
9 3 3 + *,8,54
4 9 3 - *,8,24
4 2 5 * -,8,-6
7 7 4 - *,8,21
4 5 6 - *,8,-4
9 9 5 + *,8,126
9 6 2 * +,8,21
4 7 5 + *,8,48
5 1 2 + *,8,15
2 5 2 + *,8,14
2 2 7 * +,8,16
4 4 6 * -,8,-20
6 4 5 - *,8,-6
4 6 6 * -,8,-32
6 9 9 * -,8,-75
8 4 8 + *,8,96
1 4 4 * +,8,17
4 7 8 - *,8,-4
7 2 5 * +,8,17
7 8 3 * -,8,-17
7 5 2 + *,8,49
4 2 1 + *,8,12
5 3 8 * -,8,-19
3 3 7 + *,8,30
4 6 9 * -,8,-50
4 7 6 - *,8,4
1 9 7 - *,8,2
4 3 6 * -,8,-14
7 4 3 * -,8,-5
4 8 1 + *,8,36
2 7 3 + *,8,20
8 5 1 * -,8,3
7 8 2 + *,8,70
8 8 6 * -,8,-40
1 3 8 - *,8,-5
2 4 7 - *,8,-6
1 4 6 + *,8,10
3 9 1 + *,8,30
7 7 1 + *,8,56
8 6 8 - *,8,-16
2 4 9 * +,8,38
4 5 1 * -,8,-1
8 2 6 - *,8,-32
5 2 8 - *,8,-30
1 4 2 * -,8,-7
5 5 8 * +,8,45
4 8 6 * +,8,52
8 5 8 - *,8,-24
2 6 9 * -,8,-52
1 2 7 * +,8,15
5 1 7 * -,8,-2
8 8 7 * +,8,64
3 6 4 * -,8,-21
7 2 7 + *,8,63
9 4 9 + *,8,117
2 1 3 + *,8,8
9 2 2 + *,8,36
1 5 5 * -,8,-24
3 6 8 + *,8,42
4 8 1 * -,8,-4
6 2 7 - *,8,-30
7 8 2 + *,8,70
7 9 3 - *,8,42
2 9 4 + *,8,26
2 1 9 - *,8,-16
1 8 5 + *,8,13
4 4 9 - *,8,-20
2 1 8 + *,8,18
2 2 2 * -,8,-2
7 4 3 - *,8,7
8 4 5 * -,8,-12
9 4 2 + *,8,54
5 9 3 + *,8,60
2 2 4 * +,8,10
4 7 3 * -,8,-17
2 3 1 - *,8,4
9 4 2 * -,8,1
8 7 8 - *,8,-8
6 7 9 - *,8,-12
1 3 3 + *,8,6
5 7 6 * -,8,-37
6 8 7 * +,8,62
6 3 2 * +,8,12
3 3 9 * +,8,30
7 4 2 * -,8,-1
9 9 6 + *,8,135
8 5 4 * -,8,-12
9 9 2 * +,8,27
5 2 1 - *,8,5
3 6 1 * -,8,-3
6 1 7 * +,8,13
2 5 9 * -,8,-43
1 9 8 - *,8,1
6 6 7 + *,8,78
5 6 5 + *,8,55
2 6 7 * +,8,44
4 4 2 * +,8,12
5 4 3 * +,8,17
3 5 5 + *,8,30
3 7 7 + *,8,42
6 3 1 * -,8,3
4 2 6 + *,8,32
9 2 3 + *,8,45
1 8 2 * -,8,-15
8 8 5 * +,8,48
8 9 3 * -,8,-19
8 9 4 * -,8,-28
1 2 1 * +,8,3
3 4 9 * +,8,39
7 2 5 * -,8,-3
7 6 2 - *,8,28
9 3 6 * -,8,-9
3 3 3 * +,8,12
2 2 3 + *,8,10
6 7 7 + *,8,84
6 3 7 * +,8,27
5 1 4 * +,8,9
8 3 7 * -,8,-13
4 6 4 + *,8,40
5 1 3 - *,8,-10
3 1 5 + *,8,18
2 7 7 + *,8,28
7 1 8 + *,8,63
7 4 8 + *,8,84
8 2 5 + *,8,56
4 3 6 * +,8,22
4 2 1 - *,8,4
1 1 5 - *,8,-4
7 1 6 * +,8,13
4 1 8 - *,8,-28
5 8 7 - *,8,5
2 7 3 * +,8,23
1 7 5 * +,8,36
2 9 8 + *,8,34
8 9 7 * -,8,-55
1 7 1 * +,8,8
6 4 2 - *,8,12
1 7 8 + *,8,15
1 3 9 * +,8,28
7 6 4 + *,8,70
1 1 2 * -,8,-1
2 6 7 + *,8,26
2 9 6 * +,8,56
1 3 4 * +,8,13
9 4 4 - *,8,0
1 4 5 * +,8,21
6 3 4 + *,8,42
1 8 2 * -,8,-15
5 7 2 * +,8,19
5 9 9 - *,8,0
5 6 8 * -,8,-43
1 1 6 + *,8,7
3 5 8 + *,8,39
7 7 8 * -,8,-49
2 7 3 * -,8,-19
8 6 8 - *,8,-16
2 1 9 - *,8,-16
6 3 5 * -,8,-9
6 7 8 * -,8,-50
4 6 7 * +,8,46
2 3 7 - *,8,-8
3 7 2 * -,8,-11
6 6 6 - *,8,0
3 9 2 - *,8,21
5 4 2 + *,8,30
6 4 6 * +,8,30
7 3 7 * +,8,28
1 2 9 * +,8,19
7 5 3 - *,8,14
1 3 3 + *,8,6
2 8 4 * +,8,34
2 3 9 - *,8,-12
2 8 4 - *,8,8
3 5 5 * +,8,28
4 4 7 + *,8,44
9 7 8 * +,8,65
2 9 5 - *,8,8
5 8 6 * +,8,53
9 8 2 * +,8,25
9 1 9 + *,8,90
5 5 3 * +,8,20
4 2 8 * +,8,20
6 7 3 * +,8,27
1 9 5 - *,8,4
7 9 5 + *,8,98
4 2 8 * +,8,20
8 3 9 + *,8,96
7 3 6 * -,8,-11
3 3 7 - *,8,-12
5 8 6 * -,8,-43
9 2 7 * +,8,23
2 3 7 * +,8,23
6 3 5 + *,8,48
4 8 6 - *,8,8
9 4 2 + *,8,54
9 3 5 - *,8,-18
4 4 5 * +,8,24
2 4 1 - *,8,6
5 3 3 - *,8,0
9 9 3 * +,8,36
9 6 3 + *,8,81
6 2 5 * +,8,16
7 8 2 * +,8,23
2 4 7 * +,8,30
6 3 3 * +,8,15
1 9 8 + *,8,17
7 8 6 + *,8,98
6 2 4 + *,8,36
4 2 5 * +,8,14
8 9 7 + *,8,128
8 1 5 * -,8,3
2 7 2 + *,8,18
4 6 8 - *,8,-8
7 3 9 * -,8,-20
5 6 1 * +,8,11
8 7 9 * +,8,71
6 7 2 * +,8,20
7 4 7 * -,8,-21
9 5 1 - *,8,36
5 8 2 * +,8,21
1 8 1 - *,8,7
9 4 7 + *,8,99
9 7 4 - *,8,27
2 6 8 - *,8,-4
6 8 1 * +,8,14
1 3 3 * -,8,-8
5 5 5 * +,8,30
2 3 3 - *,8,0
8 9 2 - *,8,56
9 1 6 + *,8,63
1 5 9 - *,8,-4
5 4 8 + *,8,60
7 9 4 * +,8,43
3 9 6 * +,8,57
7 8 4 * +,8,39
7 9 8 + *,8,119
7 8 9 + *,8,119
7 2 6 * -,8,-5
3 8 2 * +,8,19
1 8 7 * +,8,57
1 7 2 - *,8,5
7 4 2 - *,8,14
5 2 5 - *,8,-15
1 9 6 + *,8,15
1 3 1 - *,8,2
2 2 3 - *,8,-2
4 2 1 * +,8,6
7 2 4 * +,8,15
9 6 7 * -,8,-33
3 5 5 * +,8,28
7 6 6 * -,8,-29
6 7 9 - *,8,-12
5 6 9 + *,8,75
4 1 2 * +,8,6
5 3 6 - *,8,-15
5 2 3 * -,8,-1
9 2 7 - *,8,-45
2 8 1 - *,8,14
4 8 9 + *,8,68
6 2 3 - *,8,-6
9 8 5 + *,8,117
5 3 7 * -,8,-16
4 9 6 * -,8,-50
4 3 4 * +,8,16
1 8 3 - *,8,5
5 3 7 * -,8,-16
4 3 5 * +,8,19
3 7 5 * +,8,38
3 7 5 + *,8,36
8 8 3 * +,8,32
7 6 4 * +,8,31
5 8 4 * -,8,-27
6 9 7 + *,8,96
8 8 9 * +,8,80
3 2 8 * -,8,-13
3 4 7 - *,8,-9
7 4 6 + *,8,70
9 3 5 - *,8,-18
9 2 8 * -,8,-7
7 5 4 * +,8,27
6 7 4 + *,8,66
7 9 5 + *,8,98
3 8 3 * -,8,-21
9 6 6 - *,8,0
4 6 7 + *,8,52
6 7 8 * +,8,62
8 3 8 * -,8,-16
4 5 8 * -,8,-36
8 8 8 + *,8,128
6 2 9 + *,8,66
8 9 9 + *,8,144
8 9 1 * +,8,17
5 8 6 * +,8,53
5 7 7 + *,8,70
2 6 7 * +,8,44
7 5 6 - *,8,-7
4 4 8 * +,8,36
7 3 5 + *,8,56
8 5 1 + *,8,48
9 8 9 * -,8,-63
9 2 9 + *,8,99
9 4 6 * -,8,-15
4 2 1 - *,8,4
8 7 6 * +,8,50
9 1 4 - *,8,-27
1 8 6 - *,8,2
2 7 1 + *,8,16
8 8 8 - *,8,0
5 7 9 + *,8,80
5 9 5 + *,8,70
9 4 3 + *,8,63
6 3 4 + *,8,42
8 1 1 - *,8,0
5 4 4 * -,8,-11
7 4 7 * +,8,35
4 9 2 * -,8,-14
8 4 7 + *,8,88
1 4 8 - *,8,-4
8 8 6 - *,8,16
6 3 4 - *,8,-6
9 1 1 * -,8,8
2 3 5 + *,8,16
1 4 3 * -,8,-11
8 2 8 + *,8,80
2 1 7 + *,8,16
5 6 4 - *,8,10
4 3 1 * -,8,1
6 4 2 * +,8,14
5 8 4 + *,8,60
5 7 7 - *,8,0
5 3 9 * -,8,-22
7 3 7 * +,8,28
6 7 7 * +,8,55
1 6 4 + *,8,10
5 2 2 - *,8,0
3 6 7 * +,8,45
1 7 1 * +,8,8
1 8 4 - *,8,4
3 1 2 + *,8,9
1 2 6 * +,8,13
4 7 7 + *,8,56
8 6 4 - *,8,16
3 8 6 + *,8,42
6 7 6 * -,8,-36
5 9 3 + *,8,60
9 9 2 - *,8,63
1 2 5 * +,8,11
6 9 8 + *,8,102
4 7 2 + *,8,36
5 4 5 + *,8,45
3 5 3 - *,8,6
5 9 4 * +,8,41
8 9 8 * +,8,80
8 8 5 + *,8,104
8 7 8 * +,8,64
5 8 8 * -,8,-59
9 1 3 * -,8,6
2 1 5 - *,8,-8
8 1 3 * -,8,5
2 1 4 * +,8,6
1 8 3 * -,8,-23
1 1 3 - *,8,-2
2 4 1 + *,8,10
1 8 8 * -,8,-63
7 8 1 - *,8,49
6 8 6 * -,8,-42
1 7 2 + *,8,9
9 2 6 * -,8,-3
1 9 3 * -,8,-26
1 5 3 * +,8,16
8 9 1 * -,8,-1
7 7 9 * +,8,70
8 1 8 * +,8,16
6 6 8 - *,8,-12
3 5 5 * +,8,28
5 8 2 + *,8,50
6 8 5 + *,8,78
4 1 3 - *,8,-8
7 3 9 + *,8,84
8 2 5 * +,8,18
7 4 2 * -,8,-1
1 2 9 - *,8,-7
3 7 5 - *,8,6
5 9 3 + *,8,60
8 8 7 - *,8,8
1 4 8 * +,8,33
1 4 6 + *,8,10
1 7 8 * -,8,-55
9 9 2 - *,8,63
1 9 1 - *,8,8
7 4 2 - *,8,14
4 3 8 * +,8,28
2 6 1 * +,8,8
6 4 9 + *,8,78
7 9 7 * -,8,-56
8 7 6 + *,8,104
5 9 5 - *,8,20
6 8 4 + *,8,72
9 2 7 * -,8,-5
7 3 7 * +,8,28
2 7 6 * +,8,44
9 1 2 * +,8,11
8 4 8 - *,8,-32
9 8 3 - *,8,45
4 9 8 + *,8,68
7 5 2 * +,8,17
2 1 9 + *,8,20
7 7 4 + *,8,77
3 4 3 - *,8,3
7 4 6 * +,8,31
5 8 8 * +,8,69
4 4 7 - *,8,-12
3 3 6 * +,8,21
5 8 8 * -,8,-59
1 4 7 - *,8,-3
8 1 3 * +,8,11
5 2 8 + *,8,50
5 9 6 * +,8,59
1 4 1 * -,8,-3
4 4 9 - *,8,-20
3 4 2 * -,8,-5
1 4 9 * +,8,37
4 4 8 + *,8,48
3 9 3 * -,8,-24
6 3 6 + *,8,54
8 4 5 * +,8,28
