prompt,prompt_len,target
The 158-Pound Marriage,9,245.0
The Master Butchers Singing Club,7,400.0
The Perks of Being a Wallflower,7,256.0
Lucky,2,272.0
The Rise of Christianity,5,256.0
"Fluke, or, I Know Why the Winged Whale Sings",14,336.0
The Revolution: A Manifesto,6,192.0
Cognitive Surplus: How Technology Makes Consumers into Collaborators,11,256.0
Micro,2,424.0
Crash Proof: How to Profit From the Coming Economic Collapse,12,288.0
The Truth About Forever,5,374.0
One for the Money,5,288.0
In Persuasion Nation,5,240.0
The Wish Maker,4,432.0
The New New Deal,5,519.0
Cities of the Plain,5,304.0
A Rising Thunder,4,464.0
Cross Fire,3,416.0
Thank You for Smoking,5,272.0
A Wind in the Door,6,146.0
Sharpe's Trafalgar,6,384.0
We Got the Neutron Bomb: The Untold Story of L.A. Punk,16,296.0
A Princess of Landover,6,352.0
Stark,2,496.0
Firewing,3,329.0
The Lion & the Mouse,6,40.0
The Age of Doubt,5,288.0
Daughter of Smoke and Bone,6,418.0
Cress,3,550.0
Perfect Match,3,368.0
The Bonehunters,4,1232.0
Metro 2035,7,384.0
Nightmare in Pink,4,143.0
Century Rain,3,512.0
The Art of Intrusion,6,270.0
The Greatest Show on Earth: The Evidence for Evolution,11,470.0
Nightrise,3,365.0
Derby Girl,3,240.0
Underworld,3,827.0
Subscribed: Why the Subscription Model Will Be Your Company's Future – and What to Do About It,21,256.0
Love Frankie,3,432.0
The Monkey Wrench Gang,5,352.0
Warriors of the Storm,5,320.0
Cemetery Dance,4,435.0
Mistborn: The Hero of Ages,8,572.0
Shake Hands Forever,4,215.0
White Fire,3,384.0
My Quest for the Ultimate Nature of Reality,9,432.0
The Bartimaeus Trilogy: The Amulet of Samarkand,14,462.0
Silence of the Grave,5,224.0
Skeleton Key,3,324.0
Halo: The Fall of Reach,7,352416.0
Gentlemen of the Road,5,208.0
The Old Republic: Fatal Alliance,7,429.0
Think Like a Freak,5,288.0
Reef,3,180.0
The Bridesmaid,4,304.0
Outlaw Pete,4,56.0
Simisola,3,348.0
Darth Bane: Path of Destruction,7,389.0
Dragon Teeth,3,320.0
The Assault on Reason,5,308.0
Ripley Under Water,5,256.0
Mao II,3,256.0
Chanson douce,4,240.0
A Purple Place for Dying,6,158.0
Fifteen Dogs: An Apologue,7,160.0
Rogue Lawyer,3,352.0
Mistress of the Game,6,336.0
Wonder Boys,3,368.0
The Spy,3,448.0
Modern Romance: An Investigation,6,288.0
After Ever After,4,260.0
Gregor and the Marks of Secret,7,352.0
The Master Algorithm:,5,352.0
The Light of Other Days,6,320.0
The Caves of Steel,5,224.0
There's Someone Inside Your House,8,287.0
The Visitor,3,512.0
Flight of Eagles,4,352.0
M Is for Magic,5,272.0
The Dragon and the George,6,244.0
Beneath the Neon,4,281.0
"Millicent Min, Girl Genius",8,256.0
The Initiation,3,320.0
Dianetics: The Modern Science of Mental Health; A Handbook of Dianetic Therapy,17,452.0
Love You Forever,4,31.0
Area 7,4,596.0
Tripwire,3,343.0
"The Future of Humanity: Terraforming Mars, Interstellar Travel, Immortality, and Our Destiny Beyond Earth",22,339.0
The Reality Bug,4,384.0
La forma dell’acqua,6,173.0
Fire & Blood,4,736.0
Shockaholic,4,176.0
Stranger in a Strange Land,6,408.0
Shalimar the Clown,5,398.0
The Tuloriad,5,432.0
Anatomy of a Disappearance,6,256.0
The Ode Less Travelled: Unlocking the Poet Within,12,220.0
Stark,2,496.0
Gil's All Fright Diner,7,272.0
Warbreaker,3,592.0
Doctor Sleep,3,531.0
The Enchantress of Florence,7,352.0
Down a Dark Hall,5,181.0
The Accidental Tourist,4,355.0
Scorpius,3,224.0
Operation Red Jericho,4,266.0
The Subtle Knife,4,341.0
All Systems Red,4,160.0
Tatooine Ghost,5,456.0
Handle with Care,4,496.0
The Terminal Man,4,247.0
The Disaster Artist,4,268.0
Wolves of the Calla,5,714.0
Washington's Spies: The Story of America's First Spy Ring,15,384.0
Rogue Planet,3,336.0
Grim Tuesday,3,390.0
The Spook's Sacrifice,7,360.0
Dictator,3,384.0
The Gravedigger's Daughter,9,592.0
Mefisto in Onyx,6,91.0
(The Case of Natalee Holloway),9,350.0
Chesapeake,3,865.0
House Rules,3,532.0
The Fifth Assassin,4,448.0
World Tales,3,410.0
Cress,3,550.0
Renegade's Magic,6,620.0
Say Nothing: A True Story of Murder and Memory in Northern Ireland,14,513.0
More Than Human,4,233.0
The Five Greatest Warriors,5,451.0
Out,2,388.0
Two Years Eight Months and Twenty-Eight Nights,10,286.0
Where's Wally in Hollywood?,8,26.0
Quicksilver,4,944.0
Sharpe's Fortress,6,301.0
Spoilt Rotten: The Toxic Cult of Sentimentality,11,256.0
Hush Little Baby,4,272.0
The Witch of Blackbird Pond,7,249.0
The Manchurian Candidate,5,311.0
Royal Assassin,3,580.0
Hickory Dickory Dock,6,192.0
The Lies of Locke Lamora,7,499.0
A Lick of Frost,5,350.0
The Case Against Barack Obama,6,298.0
Aenir,4,233.0
Galileo's Dream,6,584.0
Life 3.0: Being Human in the Age of Artificial Intelligence,15,280.0
Through Darkest Europe,5,320.0
The Burning Room,4,400.0
Desert God,3,424.0
Mistress of the Game,6,336.0
Nothing To Lose,4,426.0
The Steel Remains,4,352.0
The Darkest Evening of the Year,8,352.0
The Golem and the Jinni,7,496.0
Mistress,3,449.0
Beautiful You,3,240.0
Tatiana,2,304.0
"Paths, Dangers, Strategies",6,352.0
"The Trouble with Physics: The Rise of String Theory, the Fall of a Science, and What Comes Next",22,416.0
Blood Hunt,3,384.0
Every Second Counts,4,246.0
Against the Tide of Years,6,454.0
Champagne for One,4,184.0
Waiting for Eden,4,192.0
Ship of Destiny,4,592.0
The Host,3,619.0
The Simoqin Prophecies,7,505.0
In My Time: A Personal and Political Memoir,10,576.0
The Bourne Sanction,5,496.0
More Money Than God,5,496.0
House of Chains,4,1021.0
Every Second Counts,4,246.0
Never Go Back,4,416.0
When You Are Engulfed in Flames,9,323.0
The Given Day,4,704.0
The Gene: An Intimate History,8,592.0
Metro 2035,7,384.0
Dark Fire,3,567.0
The Undoing Project,5,368.0
Caramelo,4,449.0
The Logic of Life,5,272.0
41: A Portrait of My Father,9,304.0
The Broken Compass: How British Politics Lost its Way,11,236.0
Between the Assassinations,5,300.0
The Fires of Heaven,5,704.0
Silent Bob Speaks,4,352.0
Julian Comstock: A Story of 22nd-Century America,14,416.0
12th of Never,6,432.0
The Crippled God,5,944.0
Renegade's Magic,6,620.0
Tailchaser's Song,7,333.0
The Murder of Biggie Smalls,8,210.0
Old Man's Cave,6,128.0
The Kraken Project,4,352.0
50 Reasons to Hate the French: Vive La Difference?,13,304.0
Stranger in a Strange Land,6,408.0
Spin,2,364.0
The Miraculous Journey of Edward Tulane,8,192.0
Die unendliche Geschichte,6,400.0
December 6,4,352.0
The Pluto Files,4,224.0
Glamorama,3,546.0
"Your Fathers, Where Are They? And the Prophets, Do They Live Forever?",17,212.0
Mistborn: The Final Empire,7,647.0
Moriarty,3,320.0
Popcorn,2,298.0
Billy,2,317.0
Sahara,3,541.0
If I Did It: Confessions of the Killer,10,210.0
Twenty Five Years of an Artist,7,316.0
Whistle Down the Wind,6,174.0
Skin Trade,3,486.0
Tales from Jabba's Palace,8,464.0
Knuffle Bunny: A Cautionary Tale,10,36.0
Firstborn,3,359.0
Fools Die,4,544.0
Gotham: A History of New York City to 1898,15,1416.0
"Sing, Unburied, Sing",6,285.0
The New Anti-Catholicism: The Last Acceptable Prejudice,12,258.0
Mafia Queens of Mumbai,5,290.0
The Tombs,4,384.0
The Short Second Life of Bree Tanner,8,178.0
The Heather Blazing,5,224.0
Supreme Courtship,4,272.0
Blind Faith,3,320.0
Blade Runner 4: Eye and Talon,9,240.0
The Ice Limit,4,464.0
After the Darkness,4,352.0
Catch-22,5,453.0
The Mars Room,4,352.0
The Closing of the Western Mind,7,434.0
What Happened: Inside the Bush White House and Washington's Culture of Deception,16,400.0
Avalon High,4,304.0
Beyond Religion: Ethics for a Whole World,9,208.0
America Alone,3,224.0
The Unexpected Guest,4,188.0
Ark,2,512.0
The Facts of Death,5,284.0
Battleaxe,3,674.0
The Art of Drowning,6,112.0
Playing It My Way,5,486.0
Ghost Circles,3,184.0
The Atrocity Archives,5,295.0
The Bourne Deception,4,432.0
All the President's Men,7,349.0
Shock Wave,3,537.0
The Andromeda Strain,4,350.0
Jacky Daydream,5,307.0
Micro,2,424.0
Have a Nice Day!: A Tale of Blood and Sweatsocks,13,544.0
State of Fear,4,641.0
Julian Comstock: A Story of 22nd-Century America,14,416.0
The Tuloriad,5,432.0
Republic Commando: Hard Contact,6,304.0
Blade Runner 3: Replicant Night,9,321.0
Reality Hunger,3,240.0
Footfall,3,495.0
Red Dwarf,3,304.0
Fail-Safe,4,286.0
An Anthropologist on Mars,6,327.0
Blindsight,3,384.0
Green Darkness,3,480.0
Kill Decision,3,512.0
Cemetery Dance,4,435.0
Poseidon's Arrow,6,528.0
The Heroin Diaries: A Year in the Life of a Shattered Rock Star,17,432.0
Do Men and Women Really Speak Different Languages?,10,196.0
Fire & Blood,4,736.0
Variant,2,384.0
Operation Red Jericho,4,266.0
Born to Run,4,528.0
Starsight,3,480.0
the Mind's Eye,6,216.0
The Brief and Frightening Reign of Phil,9,130.0
Tokyo,2,409.0
The Fifth Season,4,512.0
Tyrannosaur Canyon,5,368.0
The Heather Blazing,5,224.0
Selfish,3,448.0
Dance of Death,4,451.0
Umbrella,3,416.0
Wonderstruck,3,637.0
The Fire Chronicle,4,448.0
Mistborn: The Final Empire,7,647.0
Fatwa on Terrorism and Suicide Bombings,9,512.0
Firestarter,3,426.0
I Never Promised You a Rose Garden,8,291.0
Birdman,3,363.0
Assholes Finish First,5,416.0
Destination Unknown,3,192.0
Naked in Death,4,314.0
No Reservations: Around the World on an Empty Stomach,11,288.0
"Unbreakable: My Story, My Way",9,240.0
Olympos,5,690.0
The Kraken Project,4,352.0
White Wolf,3,406.0
The Abyss Beyond Dreams,5,640.0
Star Wars: Imperial Commando: 501st,12,464.0
Wayside School is Falling Down,7,179.0
The Thanatos Syndrome,5,372.0
Fifteen Dogs: An Apologue,7,160.0
Theodore Boone: The Abduction,7,217.0
The Tale of Despereaux,7,276.0
Halo: Ghosts of Onyx,6,384.0
Enemy of God,4,416.0
Misery,3,310.0
Chaos: Making a New Science,7,400.0
The Other Queen,4,448.0
The Beardless Warriors,5,245.0
Set This House on Fire,6,507.0
Saving Faith,3,465.0
If I Did It,5,210.0
World's End,5,456.0
Cinder,3,390.0
Coming Home,3,368.0
Blind Lake,3,399.0
Akhenaten: Son of the Sun,9,288.0
The Snack Thief,4,247.0
Tales from Jabba's Palace,8,464.0
Message in a Bottle,5,352.0
"Will Grayson, will grayson",7,310.0
Legend of Suheldev: King Who Saved India,11,325.0
Moneyball,3,288.0
Star Wars: Imperial Commando: 501st,12,464.0
City of Endless Night,5,368.0
Burning Tower,3,448.0
Sharpe's Trafalgar,6,384.0
Survivor's Quest,5,368.0
Three Day Road,4,400.0
Cold,2,264.0
The Women of the Cousins' War,8,352.0
Blue Like Jazz,4,256.0
White Fire,3,384.0
Sharpe's Company,6,268.0
Crescendo,4,432.0
Promise of Blood,4,545.0
While Europe Slept: How Radical Islam is Destroying the West from Within,16,256.0
The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,15,224.0
Every Second Counts,4,246.0
At the Center of the Storm: My Years at the CIA,13,576.0
Sidney Sheldon's,5,336.0
Quicksilver,4,944.0
Blacklist,3,448.0
Morpho Eugenia,4,256.0
Fortune's Rocks,5,453.0
Confessions of an Ugly Stepsister,9,368.0
Beautiful You,3,240.0
The High Crusade,4,192.0
The Book of Dave,5,495.0
Pafko at the Wall,7,96.0
Neptune's Brood,5,336.0
Dust of Dreams,4,1280.0
Blue Moon,3,304.0
Ada Wigfield,4,224.0
The Risk Pool,4,479.0
"Author, Author",4,400.0
The Cabinet of Curiosities,7,565.0
The Space Merchants,4,179.0
House of Debt,4,192.0
Fargo Rock City: A Heavy Metal Odyssey in Rural Nörth Daköta,18,288.0
A Princess of Landover,6,352.0
A Single Shard,4,148.0
Rivers of London,4,392.0
The Other Queen,4,448.0
The Rapture: In the Twinkling of an Eye/Countdown to the Earth's Last Days,21,384.0
Tales from Jabba's Palace,8,464.0
Skin Trade,3,486.0
Nevada,2,262.0
Tales from the Mos Eisley Cantina,9,400.0
The Fourth Hand,4,336.0
Sag Harbor,3,288.0
The Crimson Campaign,4,593.0
Revenge of the Lawn,5,174.0
The Codex,3,416.0
Today Will Be Different,5,336.0
Björk/Björk as a book,9,192.0
The Cabinet of Curiosities,7,565.0
The Atrocity Archives,5,295.0
Rebecca's Tale,5,512.0
Attack of the Clones,6,368.0
The Wish List,4,256.0
The Caves of Steel,5,224.0
"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",18,288.0
The Dark Tower VI:,6,432.0
Plague Ship,4,384.0
Ammonite,4,360.0
Silence of the Grave,5,224.0
Nine Dragons,3,544.0
Star Wars: The Force Awakens,8,268.0
Crash Proof: How to Profit From the Coming Economic Collapse,12,288.0
There's Someone Inside Your House,8,287.0
A Purple Place for Dying,6,158.0
Reaper's Gale,5,1280.0
Carter Beats The Devil,5,576.0
Neptune's Brood,5,336.0
Into the Wild,4,224.0
The Merchant of Death,5,372.0
Lunar Park,3,320.0
The Steel Remains,4,352.0
Feel Free: Essays,5,464.0
Starless Night,4,311.0
"Angus, Thongs and Full-Frontal Snogging",13,160.0
One Second After,4,350.0
The Famished Road,5,500.0
Darth Bane: Rule of Two,7,318.0
Remainder,3,308.0
The New Rebellion,4,383.0
Gideon's Sword,6,342.0
The Old Republic: Fatal Alliance,7,429.0
The Shadow of Saganami,6,736.0
The Man with the Iron Heart,7,533.0
My Prison Without Bars,5,322.0
Roots: The Saga of an American Family,9,704.0
Hug Chickenpenny: The Panegyric of an Anomalous Child,15,256.0
A Winter Haunting,5,320.0
Lyra's Oxford,6,64.0
Victory of Eagles,4,352.0
Tiger! Tiger!,5,232.0
Destiny's Road,5,448.0
Timelike Infinity,4,253.0
The Elder Gods,4,404.0
The Hidden Keys,4,232.0
How Sex Works,4,288.0
De Niro's Game,6,288.0
Superintelligence:,4,352.0
The Jungle,3,406.0
Moo,2,414.0
Endless Night,3,224.0
Devil May Care,4,295.0
Absolution Gap,4,565.0
A Mother's Gift,6,240.0
My True Love Gave to Me,7,321.0
At the Center of the Storm: My Years at the CIA,13,576.0
Blaze,2,304.0
"The Stars, Like Dust",6,218.0
The New Centurions,6,384.0
Eiger Dreams,4,189.0
The Death of Hope,5,152.0
The Last Coyote,4,400.0
"The Undercover Economist: Exposing Why the Rich Are Rich, the Poor Are Poor--and Why You Can Never Buy a Decent Used Car!",30,288.0
Black Powder War,4,400.0
Crossroads of Twilight,5,704.0
The Screaming Staircase,6,384.0
The Sweet Far Thing,5,819.0
Double Cross,3,400.0
The Good Soldiers,4,336.0
Love Does,3,239.0
Nancy Drew Mystery Series #3,7,180.0
Quest for Lost Heroes,5,316.0
King Solomon's Carpet,6,368.0
The Master Algorithm:,5,352.0
Storm Catchers,4,352.0
First Strike,3,340.0
Downtown Owl,3,275.0
Innocent,3,544.0
The Bonesetter's Daughter,7,400.0
Confessions of an Ugly Stepsister,9,368.0
What the Dead Know,5,384.0
Miss America,3,482.0
On Her Majesty's Secret Service,8,288.0
The Mistress of Spices,5,317.0
The Bite in the Apple: A Memoir of My Life with Steve Jobs,15,320.0
Hush Little Baby,4,272.0
Shockaholic,4,176.0
River of Blue Fire,5,634.0
Ada Wigfield,4,224.0
Blues Brothers: Private,5,150.0
The Golden Gate,4,307.0
Principles of Corporate  Finance,6,1056.0
Splendor: A Luxe Novel,7,400.0
The Throne of Caesar,5,392.0
Trout Fishing in America,5,112.0
The Names,3,339.0
The Princess Diaries Volume II:  Princess in the Spotlight,12,240.0
Infinity Blade: Awakening,5,128.0
Election,2,200.0
The World Is Flat: A Brief History of the Twenty-first Century,15,488.0
The Moral Case for Fossil Fuels,7,256.0
I Am Brian Wilson: A Memoir,8,320.0
Crewel Lye: A Caustic Yarn,10,303.0
"Your Fathers, Where Are They? And the Prophets, Do They Live Forever?",17,212.0
Shopgirl,4,130.0
Walk This Way: The Autobiography of Aerosmith,10,513.0
Flux,2,366.0
Tinkers,3,191.0
El juego del ángel,5,672.0
Travels in the Scriptorium,7,160.0
The CIA and the Cult of Intelligence,8,398.0
Star Wars: The Old Republic: Revan,10,298.0
The Very Persistent Gappers of Frip,10,96.0
Astrophysics for People in a Hurry,8,244.0
Crossroads of Twilight,5,704.0
Crucible of Gold,5,336.0
Daemon,2,444.0
Death Note Another Note:,6,176.0
The Caves of Steel,5,224.0
Separation of Power,4,448.0
The Last of the Sky Pirates,7,384.0
Modelland,3,576.0
Mazes and Monsters,5,329.0
A Long Way Down,5,352.0
Björk/Björk as a book,9,192.0
The Flamethrowers,5,400.0
The Heroin Diaries: A Year in the Life of a Shattered Rock Star,17,432.0
The Day of the Jackal,7,358.0
The Janissary Tree,6,332.0
Eiger Dreams,4,189.0
The Gospel According to Larry,6,227.0
A Winter Haunting,5,320.0
Apeirogon,4,480.0
Anatomy of a Disappearance,6,256.0
Sharpe's Trafalgar,6,384.0
Beyond Einstein: The Cosmic Quest for the Theory of the Universe,13,225.0
Auntie Mame,4,280.0
James and the Giant Peach,6,160.0
Beastly,3,320.0
Mass Effect: Revelation,5,323.0
A Captain's Duty,6,304.0
Choke,3,304.0
Praetorian,4,497.0
Shrek!,3,30.0
Winter Journal,3,230.0
To Be the Man,5,352.0
It Takes a Family,5,495.0
"Love Is a Mix Tape: Life and Loss, One Song at a Time",16,224.0
Cross Country,3,400.0
Jisatsu Saakuru: Kanzenban,10,156.0
Cujo,3,319.0
The Quants,4,352.0
"Merry Christmas, Alex Cross",6,400.0
Star Wars: Scoundrels,7,464.0
You and Me Forever,5,192.0
Spartan Gold,3,384.0
Plain Truth,3,405.0
The Spy Who Loved Me,6,198.0
The Lost World,4,393.0
"Angus, Thongs and Full-Frontal Snogging",13,160.0
Theft by Finding: Diaries (1977–2002),17,528.0
The Eyes of Darkness,5,369.0
Winter Journal,3,230.0
NW,2,304.0
Black House,3,625.0
Labyrinth of Evil,5,352.0
The Bonesetter's Daughter,7,400.0
NW,2,304.0
Sea of Poppies,5,528.0
Thunderball,3,253.0
Where's Wally Now?,7,26.0
Black Powder War,4,400.0
Alexander Hamilton,3,818.0
A Judgement in Stone,5,191.0
The Song of the Quarkbeast,7,304.0
Micro,2,424.0
The Bonehunters,4,1232.0
Poseidon's Wake,6,608.0
Whispers Under Ground,5,432.0
La Toya: Growing up in the Jackson Family,11,261.0
It's Not About the Bike: My Journey Back to Life,14,288.0
The Taming of the Queen,7,400.0
The Mighty Miss Malone,5,320.0
Love Does,3,239.0
Tales from Jabba's Palace,8,464.0
1634: The Baltic War,9,448.0
Start-up Nation: The Story of Israel's Economic Miracle,14,320.0
Sexy,2,272.0
Principles of Corporate  Finance,6,1056.0
A Mother's Gift,6,240.0
A Short History of Tractors in Ukrainian,9,336.0
"Hollywood, Interrupted",5,416.0
The Spare Room,4,195.0
Nocturnal,3,576.0
Frozen Fire A Novel,5,384.0
Adrian Mole: The Prostrate Years,8,416.0
White Fire,3,384.0
1634: The Galileo Affair,9,549.0
The Leftovers,4,336.0
The Initiation,3,320.0
Beyond the Fall of Night,6,298.0
The Whistler,3,384.0
CHERUB: Brigands MC,7,406.0
Kylie: La La La,6,288.0
Julian Comstock: A Story of 22nd-Century America,14,416.0
Soul Harvest: The World Takes Sides,8,517.0
Assassin's Quest,5,742.0
Blood's a Rover,6,656.0
Century Rain,3,512.0
Where's Waldo? The Great Picture Hunt!,11,26.0
The Empire Strikes Back,5,224.0
Pursuit Of Honor,5,431.0
The Spook's Sacrifice,7,360.0
