prompt,prompt_len,target
"Hey. @BarackObama. Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?",38,1
"@Cheesus85 @greyyygoose faaaaggggottttt, speaking with the blonde hair and confused, you're a hypocrite, cuz you're a faggot",38,1
I just want a girl that'll be a hoe for me that's all,18,0
RT @Mids_areForkids: If a nigga talkin shit about me an you around sittin there quiet yous a fuckin bitch an I don't fucks with you real wr&#8230;,45,1
Holy fuck they some bomb ass bitches at Buc-ee's,14,1
"RT @_justcallmetajj: imma cool as bitch so if a bitch don't like me it's a personal problem 
.",30,1
RT @jasminee_gamboa: hoes will be hoes .,14,1
@Wes_vL faggot,7,1
"Today I heard my boss say ""motherfucker, bitch"" like it was so funny bc she has an Asian accent",24,1
&#8220;@sorryimalex: I'm only back cause I don't wanna see the boys lose to trash #vote5sos&#8221;,39,0
@DamianHuffaker haha just kiddin but ya we should and get that fag @taylerhatesyou to come and well go fishin or some shit,32,0
Let this white boy be ghetto&#127773;,15,1
@kieffer_jason bitch was i talking to u stfu and get off my page oh bitch nigga u bout that life,26,1
These hoes want love so bad &#128514;&#128514;&#128078;&#128581;,36,0
RT @yograndmabitch: Had a crush on a bitch with a man I tried to show her that I could treat her better but I never had no luck,34,0
@_theDarius bitch.,6,0
Let this white boy be ghetto&#127773;,15,1
RT @CbazzThaGreat: Wanna know if a bitch hygiene up to par. Wipe behind that bitch ear and put it to her nose. If she flinch.....you got ya&#8230;,44,1
@SAULSOF1LTHY pussy boi,10,0
RT @SunFlowerTrue13 @ThoughtsOfRandy Im speaking on Ho niggas + hoe niggaz probably don't dig natural styled hair period...,31,1
RT @xoxo_Nieceyy: Lol Imma start handing out guides &amp; manuals cause you bitches wanna be me so bad &#128514;&#128553;&#9995;&#128129;,54,0
Just like a bitch. Typical shit. Stepping in place. Elliptical shit. Wizard of hearts. Mythical shit. Watch yourself. Mystical shit.,32,0
"RT @ChiefKeef: You niggaz get so emotionaaaal, You remind me of my bitch!",23,0
RT @_laddieD: These hoes sad man,11,0
How long after the redskins change their nsme will all memorabilia w/redskind name be deemef racist and therefore illegal? Any thoughts?,32,1
"Lmao this bitch high asf and she asked me ""Do I look high?""",16,0
@Woahitsjulian wud up nig I gotta new number 3136139299 text me,27,0
Fuck you fuck you you stupid cheating bitch go lick a dick and die ur a stupid nigger bitch,20,1
@InfidelAlie that should read suck on my bacon encrusted middle finger Muslim twats,21,1
@DaveSwerve boy look like a Slave on that hoe,13,1
"You girls got no job, no college set up to have a better future, then get mad when a nigga leave you cause all you got is pussy",31,1
Jihadis betting on public protests in Britain to force UK gov out of the anti-ISIS coalition http://t.co/5gJSmrfzWJ,34,0
&#8220;@CommonBlackGirI: bitch that's ham on her face http://t.co/vSRAyShD5Y&#8221; @rachel_dority,46,0
@Andreaa_olvera prego bitch,10,0
"RT @RonTheAnchorman: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 &#8230;",46,0
"@Dedicated_03 idk , I gotta think about it cause them bitches small as shit",19,0
I be ready to tell a bitch shut da fuck up lol,13,1
"RT @JoeCool_TVC: You can't be a hoe saying that another girls a hoe. Your both hoes, it cancels each other out.",33,1
You have my word we will RT @JRwrz: @Thotcho beat those fucking faggots pls,24,1
She know that im that niggah,8,1
I wish I never met that bitch bro on god,11,0
Republicans aren't the only racist in America. We have racist Democrats too. But don't play the token negro card... http://t.co/FT5c4yhraG,40,1
@theeCHACO @danawhite you watching this trash?,14,0
"Just don't be offended! It's a word, you're just a bitch who's looking for something to bitch about.",30,0
"RT @HobsonDarlene: ""@1Corinthians126: @HobsonDarlene #BlessJesus Amos 3:3 Can two walk together, unless they are agreed? #DifferentLevels""
&#8230;",50,0
RT @B1B_Lancer: Cue the liberal left's Uncle Tom attacks against Tim Scott in 4...3...2... #tcot #teaparty #GOP,39,1
@obamac0re I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to,39,0
"@jesslaw Ha! I'm actually going to see a Yankee game, as weird as it sounds. My uncle's house in NJ is an hour away.",35,0
@bonnoxxx &#128557;&#128557;&#128557;&#128557;&#128557; how u kno im talkin bout you bitch lmfao,50,1
Greinke you sneaky son of a bitch you,11,0
&#8220;@comedianjayski: Happy Hour time best time of da day!!!!!&#8221; Niggas don't know bout them happy hour hoes,40,1
RT @ChicoFlicoFlame: Every super hero a bitch except iron man Peter Parker the biggest hoe loser ass nigga no bitches no cribs no whips,31,1
RT @Randality: @WeDont_SmokeREG &#128514;she a dumb bitch smh,25,0
RT @zachpiecowiak: @Eddie_Sativa87 you're a fucking queer,22,1
"""@BlackChiquitita: Wow. RT @thatmanpalmer I'm lost. Are those buttcheek piercings? http://t.co/yn6guyOUQ6"" yeah she's a hoe",45,1
"Bite me bitch , chew on a 19 footer",12,1
"&#8220;@TP_Three: @WestSideFlee @KekePalmer damn they got wifey &#128561;&#128561;&#128534;&#128534;&#128555;&#128553;&#128553;&#128553;&#8221;

Fall back nigga &#128299;.. I don't share my hoes",108,1
fucking queer,3,1
RT @FunnyPicsDepot: pussy ass nigga http://t.co/lXONrmTQTK,23,1
"A bitch will be quick to get mad if they have to write and essay, but go post 1,000 tweets with ease.",30,0
Ion know why this bitch insists on telling me where she be going now. Idgaf about chu bitch like damn.,24,0
RT @ImaLAGirl: Pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that &#128175;,31,1
"@Maxin_Betha yea, it looks fag-like",14,1
what a retard lol,5,1
RT @Underchilde: *Goes into monkey bar to meet swingers*,17,0
@phishlicia I'm 5'8 fag &#128536;&#128536;,28,1
"@KayciMalynn yo bitch, I miss you too.",14,0
"RT @Rockprincess818: Obama is Allowing millions of illegal aliens, drug cartels, and terrorists to enter our open borders...Liberal retards&#8230;",37,1
Tom Brady is the biggest pussy in the NFL by far,12,0
Bitches be having a nigga but want to be another nigga WCW bitch it don't work like that,23,1
"@marcostc__ niggas be pressed 4 pussy
it ain't nuthin
instead of worrying who dat bitch fucking 
why don't u get chu sum money",38,1
"""@angelenagoley: 10 sex positions http://t.co/nt3PABMWsm http://t.co/JmHZ8Sczf0""naw this what u call fucking the soul outta bitch &#128557;",56,0
"""you fucking pussy you couldn't even beat your dick."" - Angry Youtube Comment",18,1
"1. Pretty close &#8220;@Rosegoldracks: 0 trash ass nigga
@07Cannon: &#8220;@Rosegoldracks: Quote this and I'll guess your body count&#8221;&#8221;",59,0
&#8220;@RspectMy_Pretty: If a bitch comes for me I hope she bout all that slick shit she yapping about &#128064;&#8221; Thuggin,47,0
@GrizzboAdams @wyattnuckels bitch I got plans to fuck tonight I said friday nigga,22,1
wouldn't be such a bitch if people didn't piss me off 24/7,21,0
"Stupid freshman bitches that walk like slow as hell and u can't get around them, hurry the fuck up sloth",24,1
draymond green a bitch ass nigga bruh,10,1
"@tranSactionRAP nigga what u talkn bout?? Tell them hoes get on they DJ UNK shit if they ain't sucking, walk it out",33,0
"&#128588;&#128588;&#128588;""@Datruthh_: Don't do em with my girl lol RT @thelaurenway: So when yall in threesomes does your girl eat the pussy too?""",57,0
you ain't gotta be a dyke to like hoes,13,1
@Oskzilla you wish niggah!!!,10,1
WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs http://t.co/uHZ1qKcrJE,45,1
"RT @SaNtAnAdaGrEaT: I never understood that &#128530;if u want a strap on, just fck a nigga ! &#128514;&#128514;&#128514; wtf bitch",60,1
@b_shiznitt fuck off bitch,10,1
That's most niggas RT @TheVoiceOfMiami: Fucking with the wrong bitches got me cold as ice...,24,0
"@mayarsharkawi Fake pics http://t.co/jtwUu9CYSr get off my TL, u r dismissed muzzie. @Darknight420 @JewJitsuGrl @Begbie_1 @efilnikcufecin7",58,1
RT @xDSmooth: The way this niggah just flinched at this movie was #priceless @1BookieG,28,1
A miserable bitch is on the docket today. Lois 'Misery' Lerner better get grilled. The ordered harassment was undeniable. #breakherdown #war,32,1
@LameAssNerd do it pussy,8,1
RT @murdcr: @sorryimalex @dollskill buy the girl stuff you twink ass bitch,23,0
Like some nigga lie to bitches &amp; wonder why they go crazy ... That ain't me,21,1
&#8220;@LoveLifeEst13: lmao @West305 &amp; Aero sound young af talking bout hoes n weed n shit&#8221; @Finesse_iAm brah you gotta listen to this shit,54,0
@erinscafe We hate them more than the Cowboys and Yankees.,15,1
@whiteangelss84 @fields_devante mmm where the fuck is that at honkey? U need to wake up and realize its 2013 and get off of the skin,41,1
@vinny2vicious faggot I knew you weren't really my friend.,18,1
Tell that hating ass niggah to shut the fuck up,12,1
@Blue_DreamMN @ExpectoMichaela seriously.. After that first conversation on your status he fb messaged me calling me a fag lololol,32,1
@CAntista @Brelston @hEnereyG Eating a roasted potato and smiling till my cheeks are sore; the crow SFX in this Cape Crisis are super-great,38,0
"RT @TheBOMBshellll: Too many faithful girls are single, and too many hoes are taken.&#128581;",31,0
RT @iceyy505: I HATE hoe ass people.,15,1
"RT @yNeverEleven: @VernNotice ""you don't want to play cs:go you're a bitch!"" ""no I won't play fucking league of legends that game is shit I&#8230;",49,0
RT @mediacrooks: I believe the time for uncouth/uncivilised people to be sentenced to death for racial slurs/attacks against NE citizens...,34,1
RT @CuhCuhCuh: its some sexy ugly bitches in the world cuh that ill fucc,24,1
@NeonTreezz @PoCBeauty ......so.....white people selling #African art? NOT COOL? Okay. #blackish #redskins #doublestandard,35,1
"Stupid people talking smack on ""Uncle Tim Tom"" are the same ghetto fools w/no future. I'm surprised u ignorant niggaz even read or write.",34,1
"Y'all hoes broke, be stealing from the mall but be flexing",15,1
RT @Black__Elvis: My favorite episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho&#8230;,32,1
Mum told me about that guy from one direction puffin on the dutchy nd I was like so? Least the cunt isny a mad smackhead...,32,1
"""@Loveable_Aizah: Big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;",46,0
"RT @WayneDupreeShow: MT @COACHKtoLA: @waynedupreeshow is paid by white supremacist, they always get a negro to do their dirty work #Fergus&#8230;",46,0
RT @Tr1zz: bitches get away with too much behind their social media accounts. Popular on twitter and instagram but lame and broke as fuck i&#8230;,37,1
RT @MILLYvanillyy_: Noooo let me tell yall .... Some bitches in baltimore be ratchetttttt .,26,0
"It happens AGAIN!! Black pack beats ""whitey."" This should make national news. http://t.co/izKoA2Xb",29,1
Why 2 dudes would wanna fuck the same bitch at the same time is far beyond me.,20,0
"RT @vickstar_isabel: ""@kyleighhmariee: &#8220;@TezCapone: My type a bitch &#128525;&#128525;&#128553; https://t.co/Bz4yBovcfl&#8221;""

Lmao yass",77,1
@MrCatLoverx text me bitch,9,0
Thinking about getting my nips pierced...,9,0
RT @ActuallyAmDolan: wen u look liek trash n sum1 complimentz u http://t.co/5AgYHBTFXh,31,1
"RT @alightskinnigga: When a girl bring up my ""hoes"" when I'm trying to get to know her.. http://t.co/yNBWcmgeb4",41,0
"FUCK YOU ""@iHeart_youKeish: We have y'all faggots next @80sbaby4life""",28,0
RT @KingLekan90210: All the hoes know each other &#128514;&#128553;,33,0
Stop whacking off in the shower queer boy! @Ilovebamf,16,1
"RT @boburnham: In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.",34,1
"look at this bitch feet, how is she high fashion cuh http://t.co/tKlXUuxo",25,0
Don't bring dat police ass nicca round me,12,0
RT @hoesLOVEkitty: chicks think that having sex with a guy for months automatically makes him their boyfriend .. bitch did you ask him? &#128514;,37,0
@NFLonFOX Random thought - If a bird crossing the path of a FG try were impacted by ball causing it to deflect off course. Re-kick or miss?,35,0
RT @EarthPix: Up with the birds to fish on the Li River http://t.co/XnrAlT1PHM,29,0
I can just set that hoe on fire &#128514;&#128514;&#128074;&#128080;&#128080;&#9996;&#65039;,56,1
where my scene hoes at?,7,0
@iH8TvvitterHoes @breezyfrmdablok what do you mean nice try? I'm right nigga. You a faggot. If you wanna argue bout anything else continue,42,0
RT @Chuck_Strangers: When I say faggot it just means someone who is fucking weak...,21,0
RT @KoolAssK: U want a nigga to just spend all his hard earned money on u? hoe go strip that solves that problem lol,30,0
Bitches be in they feelings to much like live bitch,12,1
