prompt,prompt_len,target
Kelseyville,3,0
Tuskegee University,5,1
Nisswa,4,1
Tice,3,0
Eureka County,3,0
Tutwiler,4,1
McChord AFB,4,0
Allardt,3,1
La Puerta,3,1
Millbrook,3,1
Mooringsport,4,1
Malakoff,4,1
Edgecliff Village,4,1
Austin,2,1
Roxana,3,1
Yosemite Lakes,5,0
Snyder,3,1
Rock Spring,3,0
Dane,2,1
Kinmundy,4,1
DeFuniak Springs,6,1
South Dos Palos,5,0
Fall River Mills,4,0
McKinney Acres,4,1
Jackson School of Geosciences,6,1
Sul Ross State University,5,1
West Sacramento,3,0
Olanta,3,0
Blanco County,3,1
June Lake (California),6,0
Clear Lake Shores,4,1
Burrton,4,1
Wheaton College,4,0
Le Mars,3,1
Blue Mounds,4,1
Leachville,4,1
North Aurora,3,1
Fairland,3,0
Lake Noquebay,5,1
Stillwater,3,1
East View,3,0
University of Maine at Machias,7,0
Descanso,3,0
Hotel Texas,3,1
Kewaunee Power Station,6,1
Highlands County,4,0
Lake Decatur,3,1
Mount Orab,4,0
Barstow,3,0
Cloverleaf,3,1
Penitas,3,1
Pat Mayse Lake,5,1
Coalfield,3,0
Hillsboro,3,0
Bladenboro,4,0
Ingold,3,0
Inyo County,4,0
O'Neill Forebay,6,0
Kermit,3,1
Cave Junction,3,0
Wink,3,1
Bakersfield Country Club,6,0
Bermuda Dunes,3,0
Deephaven,3,1
State University of New York at Fredonia,9,0
Roche Harbor,3,0
San José State University,5,0
Spring Creek,3,0
Naval Postgraduate School,4,0
Mineralwells,3,0
The Montage Reno,4,0
Sacramento,2,0
Oneida County,4,0
Middlebury Institute of International Studies at Monterey,9,0
Glen Head,3,0
Rodney Bingenheimer's English Disco,9,0
River Edge,3,0
Vernon Parish,3,1
Temescal Mountains,4,0
Riverview,3,0
Fox Point,3,1
State University of New York at New Paltz,10,0
North El Monte,4,0
Le Mars,3,1
Beatty,3,0
Yankton County,5,1
Cascade Locks,3,0
University of North Carolina at Pembroke,7,0
Blue Mountain,3,1
Rancho Murieta,5,0
Inglenook,4,0
Montara,3,0
Arcadia Lakes,4,0
Barnhart,4,1
Bartonsville,4,0
Astor,3,0
Canadian County,3,1
Caledonia,3,1
East Port Orchard,4,0
Piney Grove,4,0
Green Springs,3,0
Claysburg,4,0
Isanti County,4,1
Dumfries,3,0
Ringling,3,1
South Charleston,3,0
Loch Lomond (California),7,0
Institute of Buddhist Studies,5,0
Mills College at Northeastern,5,0
Amite County,4,1
Humble,2,1
Belle Plaine,4,1
Martin Lake,3,1
Lake Lorraine,3,1
Lake Namakagon,5,1
Crowley Lake,4,0
White Pine,3,0
Butlertown,3,0
McArthur,3,0
Rib Lake,3,1
Schwana,3,0
Middle Amana,4,1
Elmhurst,3,1
Maynardville,4,0
Corbin City,4,0
Fort Campbell North,4,1
Mira Monte,3,0
Asheville,3,0
Borger,3,1
Salish Sea,4,0
St. Louis County,5,1
Suncrest,3,0
Somerville,3,0
Gallipolis,4,0
Bailey's Prairie,5,1
Belmont County,4,0
White Knoll,3,0
Franklin Grove,3,1
Jasper County,3,1
LaPorte County,4,1
Boerne,3,1
Bollinger County,5,1
Blue Berry Hill,4,1
Sardis,3,1
Yreka,4,0
Nice,2,0
The Lakes,3,1
Searcy County,4,1
Andalusia,4,1
Hutchinson,3,1
Chowchilla,4,0
Cement,2,1
Marquette University,4,1
Nebo,3,0
Chickasaw,4,1
Farina,3,1
Pendergrass,4,0
Kenhorst,3,0
Colonial Heights City,4,0
Granite Bay,3,0
Krotz Springs,4,1
Walnut,2,0
Stafford,3,1
Round Hill Village,4,0
North Central Missouri College,5,1
Cammack Village,5,1
Brazos County,4,1
New Brighton,3,1
Prairie Grove,3,1
Florida A&M University,6,0
Jeanerette,4,1
Lake Sherwood,3,0
Milwaukee Career College,4,1
Port Hadlock-Irondale,7,0
Leadwood,3,1
Challenge-Brownsville,6,0
Cross Mountain,3,1
Renovo,3,0
Sebastian County,3,1
Coopertown,3,1
Coal City,3,1
Wiggins,3,1
Saint Mary's University of Minnesota,8,1
Wheatfield,3,1
Waseca,4,1
Bessemer,4,1
Rogers Dry Lake,4,0
Skidmore,4,1
Bayou Gauche,5,1
Palestine,2,1
Academy of Art University,5,0
Point Loma Nazarene University,6,0
Gregory County,3,1
Parkston,3,1
Valmeyer,3,1
Eastman,3,0
Northern Vermont University,4,0
Morgan's Point Resort,6,1
Ship Bottom,3,0
Mirror Lake (California),6,0
Farmers Branch,3,1
Evendale,3,0
Freedom,2,0
Academy of Art University,5,0
Hillside,3,1
El Dorado County,4,0
Orange,2,0
Hernando Beach,4,0
"University of California, San Francisco",7,0
Estelle,3,1
Lake Mojave,3,0
Lauderdale,4,1
"Basilica of St. Mary (Alexandria, Virginia)",12,0
Strathmoor Village,5,0
Blanco County,3,1
Wood Village,3,0
Cape Neddick,5,0
Lawtell,3,1
Brooklawn,3,0
Toombs County,4,0
Middlebury College,4,0
Sunnyvale,3,0
Panama City Beach,4,1
Copper Canyon,3,1
Reddell,3,1
La Monte,3,1
Sudden Valley,3,0
Gardendale,3,1
White County,3,1
Silver Lake (Mojave),7,0
Saegertown,4,0
Pitkin,3,1
McKee City,4,0
D'Iberville,6,1
Sheatown,3,0
Cape May Court House,5,0
River Grove,3,1
South Monrovia Island,5,0
Cambrian Park,4,0
North Powder,3,0
White Settlement,3,1
Inverness Highlands South,5,0
Lemannville,4,1
Slaton,4,1
Framingham State University,5,0
Stinnett,4,1
Poplarville,4,1
North English,3,1
Bonne Terre,3,1
Rock Rapids,3,1
Lacombe,3,1
Labish Village,4,0
Lake Hughes,3,0
Golden Hills,3,0
Yoakum County,4,1
Fullerton,3,0
Le Mars,3,1
Honeoye Falls,5,0
Fort Jones,3,0
Patterson Springs,3,0
Fourmile Lake (Oregon),7,0
Ralston College,4,0
Tulane University,4,1
Saxapahaw,4,0
Cuba City,3,1
Tiburon,3,0
Moorland,3,0
Seagraves,3,1
Cedarburg,3,1
Laytonsville,4,0
Lake Bryan,3,1
Palos Verdes Estates,6,0
Yadkin College,5,0
Bend,2,0
Orange Beach,3,1
Spring Ridge,3,0
Rutherfordton,4,0
Huttig,3,1
Glenview,3,1
Mabton,3,0
Primera,2,1
Adelanto,3,0
Ironton,4,0
New Summerfield,4,1
Renville County,4,1
Olivehurst,3,0
Grantwood Village,4,1
Elton,2,1
Bushnell University,4,0
Lake Hallie,4,1
Sun Valley,3,0
Schurz,3,0
Double Oak,3,1
Basking Ridge,4,0
Llano,3,1
Valley City State University,5,1
South Milwaukee,3,1
Grand Saline,3,1
Yoakum County,4,1
North Branch,3,1
North Massapequa,5,0
Washoe House,4,0
Terry County,3,1
Goldendale,3,0
Westworth Village,4,1
Louisiana State University Business Education Complex,7,1
Ogden Dunes,4,1
Eastern Kentucky University,4,0
Rancho Banquete,5,1
Roseburg North,4,0
Faulkner County,4,1
Cross Lanes,3,0
Anniston,3,1
Marlene Village,3,0
Lake Oroville,4,0
Bastyr University,4,0
Oakes,3,1
National Shrine of Our Lady of Good Help,9,1
New Martinsville,4,0
Mathiston,4,1
Scurry County,4,1
Lenexa,3,1
Ballinger,3,1
Panola College,5,1
Nova Southeastern University,4,0
Village Shires,4,0
International Vedic Hindu University,5,0
McKinleyville,4,0
Sedgwick,3,1
Jefferson City,3,1
Strawn,3,1
Hattiesburg,4,1
North New Hyde Park,5,0
Leland Grove,4,1
Rowlett,3,1
Dallam County,4,1
Valparaiso,3,1
Salamanca,3,0
Carl Junction,3,1
Temple University,3,0
Mexico,2,1
Baker City,3,0
Lake Havasu City,6,0
Dalzell,3,0
St. Basil Catholic Church,6,0
Soap Lake,3,0
Chittenango,4,0
Pico Rivera,3,0
Rosalia,3,0
Dauphin,3,0
Sky Valley,3,0
St. Francis de Sales Oratory (St. Louis),13,1
Aumsville,4,0
Cornell Tech,3,0
Nicollet,4,1
Croton-on-Hudson,7,0
Gibraltar Dam,4,0
North Scituate,5,0
Brusly,3,1
Grizzly Bay,4,0
Horace,2,1
Wautoma,4,1
St. Martin Parish,5,1
Cass Lake (Minnesota),6,1
Dalton Gardens,3,0
Orosi,3,0
Oakboro,3,0
Falmouth Foreside,5,0
Holts Summit,4,1
San Bernardino County,4,0
Floydada,3,1
Arden-Arcade,5,0
La Farge,4,1
Oswego,3,1
Lowden,3,1
Sandstone,3,1
Henninger Flats,4,0
McRae,3,1
Cotati,3,0
Mammoth Lakes,4,0
Juneau,3,1
Oran,3,1
Ben Hill County,4,0
Santa Ynez,4,0
Daniel Baker College,4,1
San Benito County,4,0
John Brown University,4,1
Kittitas,3,0
Yorkshire,2,0
Point Beach Nuclear Plant,5,1
Governors State University,5,1
LIU Post,4,0
Lake Wisconsin,3,1
Rosendale,3,1
Cameron County,3,1
Connecticut Farms,3,0
Georgia Southwestern State University,5,0
Colbert County,4,1
Aloha,2,0
Tye,3,1
Lufkin,4,1
Hicksville,4,0
Peppermill Village,4,0
Sewell,3,0
Claiborne Parish,5,1
Country Walk,3,0
Three Springs,3,0
Curtis,2,1
Muskogee County,5,1
Hartley County,4,1
University of Virginia Center for Politics,7,0
Lubbock Christian University,5,1
Rockledge,3,0
Kibler,3,1
North Canton,3,0
Wilkin County,4,1
Faulk County,4,1
Vermilion County,5,1
Whitacre College of Engineering,6,1
Stebbins,4,0
La Croft,3,0
Port Clinton,3,0
Point Loma Nazarene University,6,0
Columbia Pacific University,4,0
Sterling City,3,1
Orange Blossom,3,0
Lavon,3,1
Howell County,4,1
Sky Valley,3,0
Plattsmouth,4,1
Idabel,3,1
Baywood,3,0
Huttig,3,1
Solis,3,1
Tulelake,4,0
Edmonson County,5,1
San Jose Center for the Performing Arts,8,0
Ocean Shores,3,0
Russellville,3,1
Welaka,3,0
Roche Harbor,3,0
Shelburne Falls,4,0
Verdi,3,0
Lake St. Croix Beach,6,1
Colquitt County,5,0
Dunkerton,4,1
Orofino,3,0
Glen Cove,3,0
Nicasio Reservoir,5,0
Wingdale,3,0
Racetrack Playa,5,0
Fossil,2,0
Paulding,3,0
Stayton,3,0
Curtis Culwell Center,5,1
Tiskilwa,5,1
Modesto,3,0
DeGray Lake,4,1
Bolivar Peninsula,4,1
County Center,3,0
"Cathedral of Our Lady of Lourdes (Spokane, Washington)",14,0
Sorrento,3,1
Mount Angel,3,0
Brinnon,3,0
St. Augustine Beach,5,0
West Fork,3,1
Rock Island,3,1
Sawgrass,3,0
Park Forest,3,1
Lake Washington (Florida),6,0
Shrine of the Sacred Heart,7,0
Kanawha,4,1
Toftrees,4,0
Amesti,3,0
Batesburg-Leesville,6,0
Chickamauga,4,0
Yarrow Point,4,0
Oxford Junction,3,1
Grove Hill,3,1
Vardaman,4,1
Gasconade County,5,1
Aguanga,3,0
Redding,3,0
Betts House (Yale University),8,0
West Fork,3,1
San Leon,3,1
Tyronza,4,1
Plumas Lake,4,0
De Graff,3,0
Diamond City,3,1
Holts Summit,4,1
Baldwinsville,4,0
Stoddard,4,1
Morgan Hill,3,0
Plainville,3,1
Bret Harte,4,0
Sonoma County,4,0
Eddyville,3,1
Mecklenburg County,5,0
Mertzon,4,1
Florida State University College of Arts and Sciences,9,0
World Golf Village,4,0
Waskom,4,1
Ray County,3,1
Ozawkie,4,1
Winnie,2,1
Brown College,3,1
San Diego,3,0
East Oakdale,4,0
Gaiety Theatre (New York City),9,0
Cherry Lake,3,0
Washington County,3,0
Spring Green,3,1
La Farge,4,1
Union Beach,3,0
Val Verde Park,4,1
Wynne,3,1
Spring Park,3,1
Albert City,3,1
Chapman University,3,0
Iberia Parish,4,1
Clarendon Hills,4,1
Webb,2,1
Lidgerwood,4,1
Cape May Court House,5,0
Soap Lake,3,0
Jackpot,3,0
Dakota,2,1
Knox City,3,1
Quapaw,4,1
Avila University,4,1
Gurnee,3,1
Tidmore Bend,4,1
Wilton Center,4,0
Sheatown,3,0
San Clemente Dam,4,0
Ashley County,3,1
Sonnencroft,4,0
Centralhatchee,4,0
Funeral Mountains,3,0
Ashmore Estates,4,1
Reynoldsville,3,0
McDonald County,3,1
Oakridge,3,0
SeaTac,3,0
Sterrett,3,1
Cathedral of Saint Paul (Minnesota),9,1
Cloquet,3,1
Colesburg,4,1
Central State University,4,0
Mission Viejo,3,0
Blue Island,3,1
Caruthers,4,0
Malvern,3,1
University of Southern Indiana,5,1
Rio Linda,3,0
Toomsuba,5,1
Cornwells Heights,4,0
Titus County,3,1
Greer County,4,1
Oakleaf Plantation,4,0
Borrego Springs,4,0
Carlisle-Rockledge,6,1
Burns Flat,3,1
Oikos University,4,0
Terrell,3,1
Mountainburg,3,1
Okeene,3,1
Maple Lake,3,1
Marshall B. Ketchum University,7,0
Kent State University at Ashtabula,8,0
Hayden Lake,3,0
Elbow Lake,4,1
Northland International University,5,1
South Hill,3,0
Pateros,4,0
Moncure,3,0
Lawnton,3,0
"Cathedral of the Immaculate Conception (Burlington, Vermont)",13,0
White River Junction,4,0
Twinsburg,3,0
Stonewall County,4,1
North Lynnwood,4,0
Alma Center,3,1
Atoka County,4,1
Little Elm,3,1
North Freedom,3,1
Lafourche Crossing,5,1
Manitowoc,5,1
Gassville,4,1
Pin Oak Acres,4,1
Demarest,4,0
William Carey University,4,1
Rib Mountain,3,1
Anson,2,1
Hybla Valley,4,0
Montgomery,2,1
Tanglewilde,5,0
Caliente,3,0
Fairton,3,0
Green Acres,3,1
Revere,3,0
Jacinto City,4,1
Dale City,3,0
Sawmills,3,0
The Villages,3,0
Fessenden,4,1
Roman Forest,3,1
South Beloit,4,1
Saylorville,4,1
Shafer,3,1
Stowell,3,1
Klondike Corner,5,0
Cathlamet,4,0
Horse Pasture,3,0
Tufts University School of Dental Medicine,9,0
Porter Heights,3,1
Dallas,2,1
Lebec,3,0
Crittenden,4,0
Abbeville,4,1
Briarcliffe Acres,5,0
Los Angeles Mission College,5,0
Dysart,3,1
Teaticket,5,0
Clifton Court Forebay,6,0
Trent Woods,3,0
Lanett,3,1
Hempstead County,4,1
Shoal Creek Drive,5,1
Borax Lake (Oregon),7,0
Etowah County,5,1
Quasqueton,5,1
Pequot Lakes,5,1
Selmer,3,1
Talco,3,1
Lake St. Louis,5,1
Hamblen County,4,0
Rosaryville,4,0
Waskom,4,1
Oatfield,3,0
Trinity,2,0
Shasta College,4,0
Academy of Art University,5,0
Karlstad,3,1
Lower Burrell,3,0
Bella Villa,3,1
LaMoure County,5,1
Oconto Falls,4,1
Malibu,3,0
New Rockford,3,1
Henderson,2,0
Owyhee,4,0
Riverside,2,0
Allenton,3,1
Carrizo Hill,5,1
Machesney Park,5,1
Beauregard,4,1
Martin Next Generation Solar Energy Center,7,0
Lavaca,3,1
Bray,2,1
La Mesa,3,0
Fordyce,3,1
Fort Bragg,3,0
Tower Lakes,3,1
West Hurley,3,0
Elsa,2,1
Gibson,2,1
Laguna Niguel,4,0
Wanakah,4,0
McQueeney,4,1
East Central University,4,1
Moyie Springs,4,0
Millington,3,1
Fords,3,0
Johnstonville,3,0
Cornell Tech,3,0
Deville,3,1
Mulino,3,0
Grand View University,4,1
Stockton Lake,4,1
Thomas University,3,0
Glassport,3,0
Somonauk,4,1
The Grief Recovery Institute,5,0
Orland,3,0
Ronda,3,0
University of Wisconsin–Waukesha,8,1
Indiantown,3,0
Sonterra,3,1
Battle Lake,3,1
Guadalupe County,4,1
