prompt,prompt_len,target
ive spent a lazy day today finding some interesting people to follow  its reinforced the saying... it takes all sorts of people ...,26,happiness
"@bubbles3563 Hey, nothing wrong with that!",14,surprise
At Bidor with @cincauhangus eating Wantan mee n drinkin Cham Ping.,21,worry
Happy to see Kurt spin.,7,happiness
@AngelaIsshay oh that's what's up! I tried parmesean primavera last night and made a culinary abomination! It was pretty sad...,33,surprise
@Monodi what lol?,7,sadness
@khalen it was good. Next time you get oohed you know where to go!,20,worry
@AliciaWag hehe - about NZ being the most magical place on Earth.,16,happiness
"Oh... according to mom dad is going to try and take 2-3 weeks off in Sep. to go to Austira, and just wrap a vacation into it as well lmao",38,worry
@YatPundit oooh OK. thought I was losing my MizMind,18,happiness
"Praying for pressure on brain 2 subside, for brain seizures 2 stop &amp; for tumors 2 go - Dan is comfortable but still has niggling cough",34,sadness
not well,3,sadness
"@philritchie Boom, and if you will, boom! Saw the movie last night - really enjoyed it",23,happiness
"@Gemma_Rigby Well my neck hurts from moving out  you massage me, i massage u?! lol!",24,happiness
not letting anyone get me down  tired of taking on other people's pain all the time! I am a happy person with or without drama... om.....!,34,happiness
feeling the need for more advil.,9,worry
getting rained out @ the devon horse show.  *head desk*,16,surprise
auntie diane wins quote of the day &quot;and hes the incredible hulk&quot;,22,surprise
getting ready to go to IKEA. All alone cuz no one will go with me,17,worry
Goodnight Beautiful world  sweet dreams. olive juice!,11,happiness
Having a boo-hoo day. Things just suck today,12,worry
"4 shifts down, 2 to go... then its my birthday!! but, should i be getting excited??? im turning 29 which means im almost 30",35,worry
"@lindentreephoto Unless you mean the 2 hours a week i use for sleeping. Yeah, suppose i could use those",27,worry
"@jamieaiken919 *JEALOUS* I desperately wanna go shopping, but alas, I have no cash.",27,worry
This is how much hair falls off everytime I shower. It's more sad than disgusting  http://yfrog.com/6p190aj,33,worry
"I just got a call from my chimp buddies, want to join the party. Loads to prepare now. Wow this is great. Cup of tea first i think. Erm",35,happiness
@Meshel_Laurie Your father is a lucky man! He sounds like a fighter,18,happiness
@aliwise is tweeting so much that she's not even paying attention to me!,19,worry
Just touched down in Changi. +1/2 hrs to kill before heading to Penang.  Must fly singapore air more often!,28,happiness
Poor Lil J-Man has a fever. I can't wait to go home and hold the little man!,24,worry
"@maternitytees Aww  Onward and upwards now, yay! Still sad to leave I bet.",23,sadness
"@PvtMarcus I always choose to be a good guy, even if I know its only a game, i feel a bit bad doing evil things",30,sadness
"@azroth Unfortunately, I didn't do it on purpose - itunes shuffle did it. It followed up with Dreadzone, so no life-ruin music-trauma.",37,worry
"Whenever, whever, sarah's in dc all summer  and sure!",17,surprise
i reaaally need you,7,sadness
@nicksantino NICK WTF I WAS GONNA GO BUT I HAVE NO RIDE. Boo,17,worry
"Ahh, I forgot about the test today",9,worry
I'm havin the stupid stomach pain again &amp; again... Today is my outing with SPH frenz &amp; my stomach nvr fails to dissappoint me. Haiz,39,sadness
"pff, Life sucks sometimes!",8,sadness
"desktop quad-core Win7 boot time = 2'25&quot;, laptop dual-core w/ SSD Win7 boot time = 0' 13&quot; =&gt; SSD for desktop arrives in 2 days",50,sadness
I need some cheering up,6,sadness
Finally came around to shorten my Twitter username from @pascalfinette to @pfinette. If you follow me - no need to change anything.,31,worry
"@Asfaq dude, saw your Twitter profile after a long time - love the background. way way cool!",23,worry
Oh goody - It's Doctor Who! Hooray for IPTV,15,surprise
"@natetron Yo nate, what's going on with Morgie? Is she ok??",20,surprise
@laubow_ I did ! That was amaziiiing    I was able to see the whole stage and to dance and sing etc ! That was really great,33,surprise
My my I have never watched so many movies in one night with my mommy,16,surprise
"@ayende LOL it's not the army it's starfleet, rules are meant to be broken to get the job done. That's why he gets the medal",37,happiness
"@SoccerGameBall i use to breathe soccer, live soccer.until i hurt my knee badly  sad day that was.pass my link around?",31,sadness
happy mama's day ladies!  have a good day.,14,happiness
@PembsDave #wheniwerealad can you explain how that worked? lol  and no rude  explanations pleeezzze,29,worry
my shoes hurt my feet,6,worry
Hey Tweeps...good morning. Wussup America...Talk to me tell wut's on ur mind..,25,happiness
Justwatched the premier of Jon  Kate plus 8 andI just cant pull myself together.I cant imagine being alone with my 2 let alone 8.,34,surprise
"@JasonBradbury Not addicted, just sociable.",11,happiness
"Bad day!  Work's TOO stressful...been involved in a minor accident, but everything's ok so far. Have to cut down immediately!",32,sadness
@kedge0417 is work next door sucking again,14,worry
"@sethu_j 4ever, it was in she's the man aswell  I love them now. I want gossip girl too! Have decided summer = spending lots.",38,happiness
my sister said yayyy its hannah HOEdown today  haaaa hannah is a hoe apparently hoe.,24,happiness
- me and my mom's cars were broken into.  I feel violated.,18,sadness
Just woke up from a five hour nap. I still have a headache.  Medication time!,20,worry
@brucehoult oh really? why HELLO there,11,surprise
Went to mikey's cousin's wedding. His mom caught the bouquet.,18,happiness
Something strange in the air lately. Been setting everyone on edge. Going to do a good smudging of the house. Good to do those anyway,30,surprise
@talktomikesmith yep. but  what does it mean?!  Would you think outside the box to make name very clear what exactly is wrapped and why,33,worry
@GrafittiMySoul Hell if I know. @callunax I'm suffering,20,surprise
"Latest: Saw Animal Collective in Oakland and they were AMAZING! Now, I am trying to clean my room",22,happiness
I'm not! They frighten me to death............I just like to see all the boys in their leathers!  ;) We go every year. Brilliant atmos!,35,worry
i'm sooooooooooooo confused,8,worry
i just successfully defeated the swine flue with the power of positive thinking!  #Swineflu #H1N1 #Swine Flu,29,happiness
"@lbutterworth I know, twitter is depressing me tonight",13,sadness
is sad his wife is in Florida while he's sick in Lexington...,16,worry
"@RetroRewind i have to wok a nite shift tonite so will miss it  please DM me, i promise i wont tell anyone else ;0) !!!",34,sadness
"finished work @ midday, had kiddie dinner ... now have no get-up &amp; go ... ah well it's bank holiday!   #fb",33,surprise
@portman65 did you have an amazing time?,13,surprise
@cassendraaa YES QUITE HOT WHAT. and ya la gays are the in thing.,20,surprise
vmware fusion seems getting slower and slower,8,worry
Fighting a sore throat.. Few more days hard training then rest next week for Sunday race.. Oooohhh sun's out... Nope.. Gone...,32,surprise
"Fuck im suppose to leave in 10 minutes, im naked, hair wet and no make up. Im going to look interesting today",28,worry
He brings SOOO much joy!! Show it!!  great song! ? http://blip.fm/~5z3oq,27,happiness
My sunglasses broke,4,sadness
hangover today,4,surprise
@laurarenee411 I'm so sorry!  I saw it too and it shocked me to the core.,27,surprise
Feeling much better  Doing History Research.,9,surprise
@jodywhitesides So sorry I missed it!,12,sadness
cant wait for thursday!,6,happiness
"Final thought for the day, does deodorant really make your lungs bleed when inhaled constantly? Certain females paranoid about BO",23,surprise
I'm in a traffic jam,8,worry
@odrisck anything  bookmark - keychain - surprise me,13,surprise
One of my kits has just brought in a mouse &amp; is eating it in the lobby. I'm sure I feed them enough!,30,worry
"@brettdennen 'discovered' you at the fray last night, nice music. then saw your vlogs. really, so whack.",29,surprise
@ragazza_matta take my &quot;how well do you know me&quot; quiz!! i made one the other day... no one took it yet  i put pics from yday on fb xx,45,happiness
"Toasted Baked Bean Sandwiches and red wine, a perfect  sunday night dinner combination",17,happiness
@janicejenelle - thanks... I may have narrowed the location down to the car... hoping it's there,25,worry
@Sharmi A pretty black top with flowers in pink hues,13,happiness
Wedding anniversary meal yest. - first 5* proper meal out with wife since Rohan born. She did well and only checked her phone 80 times,33,worry
NW Macedonia: Few rainy days in a row.,11,sadness
#myweakness too loving ...i always let negative people into my life,16,sadness
@tinogomes @MarceloN passed away,10,sadness
Looking forward for orange juice and fried eggs and cinnamon rolls tomorrow morning!!,15,happiness
My car broke down.   Time to start looking at getting another.  If its not one thing its another.,24,sadness
@leslie_pearlman  mow love mow,11,sadness
"you tell yo mamma an em i axe how she durrin, and that i said happy mothers day.",22,happiness
"@kellieann1 haha hi mum! wow yes, very modern of you. now you just need to get a facebook account! p.s. talk to me by writing @mattcaplin",41,happiness
@bobbiepen LMAO!!! Man I was so bummed when she stopped braiding,18,sadness
"hurt my arm  can't write, hope it will be over for june the 5th",21,worry
@ChuckGysi  oh sorry - I misunderstood. I'm not 100% sure but I'm thinking there isn't,31,worry
Just had my hair cut it looks like shit,10,surprise
@BuzzEdition reminds me of the weather a month ago it was horrible  I hope all is well hugs,22,worry
dev.java.net : the slowest website,10,surprise
@darkmornan that was so disappointing,10,sadness
"o, and happy mothers day",7,happiness
"Finally back in bed with my puppies after a LONG week in Jamaica. loved it, but lve to be home too!! Night",27,surprise
@jesamine Here's a more appropriate @ tweet... is everything ok  Your last 3 days of tweets don't paint a good picture :-C,33,worry
@marisatangorra it because your handwriting isnt on any of them. and everyone is making fun of me because im sitting by myseld in the lrc,33,sadness
@kirsty_l I got excited when I thought that exhibit was in Sydney. But it's not,23,sadness
"Had a great day, apart from the fact that I bought a USB HUB and as soon as I plugged it in, it broke!!!!    Damn you Tesco!!!!!!",33,worry
"@purdyboy thank you! i was just playing that a moment ago, actually! a very different, even more chill version.  *spooky*! haha.",35,happiness
@windswept_trees  True. That's kind of your style isn't it  and less of the &quot;old chap&quot; ;-),34,surprise
Happy mother's day everyone!,8,happiness
forgot to wish sister happy birthday yesterday.,9,sadness
"@tommcfly talk to me isn't a good idea?  i'm going to buy a gift to my friend, so you have 20 mins...",36,surprise
thanks so much for the discount code. looking forward to trying your pads out,16,sadness
@hitrecorders! please follow @FollowHitRECord so that we can keep our updates and stuff there  use it to spread word,29,surprise
feel. sick. too. much. cheese. on. toast.,15,worry
@hanastephenson I'm good! thx.  and how are u? what are u doing?,24,surprise
Doesn't think @polo65th will be following me....,15,surprise
@FinIsKing thanx 4 thee follow,11,surprise
@lisibo &quot;grace and skills of a newborn giraffe &quot; is a great visual aid!    Fabulous language to use as an example for kids.  Thx!,37,happiness
"@zurplemoon  I'm sorry.....deep breaths, I started a program called panicaway...it has worked wonders.",27,surprise
"@V_KONG Record Grand Prix to skip through later, watch Man U game, Radio 1 .... well sport comes first",27,sadness
@giordanobc I know how you feel.  Takes far too much time out of my life!,23,sadness
"Nanay cried after reading the card I gave her. Hugged her and next thing I knew, I was crying, too! Haha We're such cry babies. Love her.",38,sadness
Woke up from aspirating some stomach acid. I'm praying that I dont acid reflux  and that it was a one time thing,29,worry
"@wedplanworkshop . Flights already booked, plus its GGD2 1st birthday. Can't miss that ! especially as we missed GGD1",33,happiness
"@semipenguin they are gone after I restarted TwetDeck  , and I wanted to follow  the peeps that I got posted frommy friends :/",32,sadness
coming home tomorrow with a car full of treasures,10,surprise
@lomascar yo i got my blur tickets yesterday  i'm going on the 1st day whatbouts u?,27,surprise
@tinogomes @MarceloN passed away,10,sadness
I don't think I am going to get to see any of the sun today  gutted I NEED COLOUR!,25,surprise
"This is the best E-commerce site, I hope you've watched the big bang theory. http://www.pennyblossoms.com/ Please hit &quot;buy now&quot;",42,happiness
"Right, I must be off to do some sewing. Bye x",14,sadness
"@julia72 weird, 'cause i synced mine this morning and got the new episode...",20,surprise
@lethebashar That would panic me a little!  Maybe you can read on an orbitron at the gym like I do...when all else fails?!?,34,surprise
About to present my project.,7,happiness
I'm bummed that I didn't get TEDx tickets,15,worry
officially my birthday  so i guess after 21 the novelty of a birthday wears off..?,20,surprise
"So I played this game , yeahhhhh I lost  I'm inlove ughh....really cause I'm such a fool.",29,worry
@FRANK_URQUIDEZ I MISS U,11,sadness
Up and washed  I'm clothing myself as I type xD WOOOO,16,happiness
"@DonnieWahlberg - l'd come if u could, but Australia is just too far away",21,sadness
@purple_cath a couple of years  I knew you had one but I couldn't find you for awhile..here you are!,29,surprise
@ilovesarai i think i am going to do lennys.. i dont know! ahh! lol i hate making decsions!,29,worry
"wooo am recovering from running race for life yest!!! i managed 36 mins 44secs, not bad for absolutley no trianing",32,happiness
@tinchystryder .. Eh .. have u never heard of Belfast..? Where like EVERYONE loves you!?!,22,surprise
TGIF!! Its a GORGEOUS day in Reno today. And I'm stuck inside.,21,happiness
"@nixgeek I could, but that would require today not to be a duvet day. I imagine that my outfit for the Wendyhouse will be photo worthy",32,worry
Round and Round the Garden: The amazing thing is that he's still talking to me!  http://tinyurl.com/dx8as4,31,sadness
Its a lovely 58 degrees right now at 7am.  amazing. Enjoy melting vegas. :l,24,happiness
Waaaa. I ran my machine problem! Yeah!,12,sadness
Ok so Jeff looks like he has a black eye!!,12,surprise
@paulo_one yes it went down smooth! Too bad I have to get back to work though  how are you enjoying your Friday?,30,sadness
happy mothers day to all the yummy mummies on twitter,12,happiness
@steve_berra happy bday stevie bee...and if u want followers u have to get a little more tweety  may babies r the best! i'm the 12th,41,happiness
Finally changed my pic after wanting to do it for so long. I was getting rather sick of that black and white pic.,26,surprise
@KINOFLYHIGH fuck i shouldnt have left!,12,sadness
Missing brandon. Wanting to talk to anthony. Sadshoes,14,worry
"@heyitskesa: Omg! I never got your message so I didn't notice until I was looking back a ways! Sorry, that was a good idea though...lol",39,surprise
"bec vs fat food   --- winner = fat food  but not this weeknend, ill beat it!",22,surprise
wait...why didn't I know about this wedding? Aren't I supposed to be in yours and vice versa?  btw I know it's not yours,35,surprise
@karriedaway you look sooooo pretty love. dang I wish I was in NY so I could c u do ur thang,26,happiness
@ConcertJunkie &quot;I SAAAAAAID!!&quot; Haha. It kinda makes me sad though.  http://bit.ly/uJUA3,36,sadness
installed the new modem which is meant to run 5 times faster than the old one and its slower  what the hell? gah slow internet kills me,32,sadness
"Omg I just woke up after only sleeping for 3hrs, and my arm is just aching... It hurts so bad",25,surprise
the sun is waking me up. what a beautiful day,12,happiness
back to Salvador. Wish I was in Sao Paulo to see the second concert,16,sadness
"@BiGVixXen Like double posting on twitter?  ;)  lol.  Not me, I don't take anything.",28,surprise
HAPPY STAR WARS DAY EVERYONE  any excuse for a few drinkies eh?,16,happiness
@RubyRose1 you must love sydney more  dont leave us sydney kids  xx,18,happiness
@1027KIISFM REALLY?  COOL!,14,surprise
@JonathanRKnight welcome back! I'm stuck in jury duty today.,17,sadness
I hate it when I am in pain,9,sadness
"These nice boys realized that we were too short to see over them at the concert and moved   Ugggg, now it's time to pack.  Early flight.",35,worry
"@stashdrawer Sims 2 owns my life lately! LOL I want to get Sims 3, but my computer can't support it.",30,worry
@theguigirl I'm afraid not much  I just realized the true difficulty of this design. I may cry soon. #idmfinal,32,surprise
@teemwilliams MICHELLEEEEEEEEEEEEMYBELLEEEEEEEEEEEEEEEEEE *snif snif*,22,sadness
@ncremins Wednesday? you are joking me? that soon???  when's the partaaaaaaay?,25,surprise
"@xLilahhx Good stuff, Smiles back? Why won't you go to his concert too? :o. Wish I could instead of doing my music which is failing  lol x",40,surprise
@Col_RFTL Think @PembsDave must have blocked me as not heard a Tweet from him for a while,26,worry
"@kristenmchugh22 Oh, I'm so sorry!...my kitty is there right now being checked...losing lots of weight over last 3 wks. Not good",38,worry
"@gcrush @nopantsdance i was just thinking about how excited i am for you guys to move, but then i realized how sad i am to see you go.",36,sadness
"Happiness comes from within...so the fact that it is a gray, rainy, Monday doesn't bother me. Well, not too much.",30,sadness
"@denisev3 it was a biligual sweatshop LOL I talk 2 him once in a while but not as much, he got an r6",34,happiness
@mileycyrus I VOTED!!! do u have a personal myspace? i keep talking to fakes   i &lt;3 you. u helped me thru the hrdest time of my life! (: x,45,worry
"@glasgirl GAAAAAAASP I didn't know it will be the final one!!  Sad, I've been reading those books for years",31,surprise
Offline.... Have to give private lesson now and eran some money,13,surprise
"@taylorgodwin it is, and its shiny and if i could marry it i would.   ps. im good, you?",29,worry
@dravenxiv Oh no! Hope you find your voice soon,14,surprise
"@TomFelton Oh how cool!!!, ok so for your head just laydown and put ice on it, that should heep the swelling down, I feel really bad",37,worry
@oyfreakinvey u witch! im upstate in a fucking hick dry county. so no alcohol or ethnic food.  im crying.,31,sadness
@LILthomasWAYNE You realllllllllly just said that didn't you?,19,surprise
"@mitchelmusso I REALLY WANT TO TALK WITH YOU MITCH! but I live in Indonesia, I cant call you  at least, give me a shoutout please??",37,sadness
@rawrgoesaimee Ah bibisita ka kina GQ bukas o  sasama ka sa Rushers EB? I won't be able to visit Jumpstart tom coz I have something to do,43,sadness
Weekend looks sloppy  Looking forward to a great week with great customers!,15,worry
My car is broken.,6,sadness
"GoodMorning. My Father's going balistic, and I'd say more but I'd rather not get beat, so Have a Good Day, and please text me",37,happiness
@adriandanganan CLAY AIKEN? GET ME AN AUTOGRAPH!,16,sadness
"@cbobcreson @silatjunkie  So, @kfrieze just pointed out to me that she has not been able to be involved in this convo for lack an iPhone",39,sadness
"WOOT! favourtie, well second favourite episode just came on TOW ross and rachel ... you know",22,surprise
"I had a hard time loving people as Christ did, today people picking stuff up at my work were just dumb, and annoying",26,sadness
"feels the same way about cherry-flavored items as Shannt does about grapes. Strange, but true.",22,surprise
I really despair over the whole copyright situation http://bit.ly/yLY0I ~ being visually impaired means you don't deserve to read  #sccr18,37,sadness
"we finally hit 1,000 friends! thanks!",14,happiness
is about to go to gymnastics! my last day with this class!,15,sadness
"W4M: No clever headline, Sorry  (Salt Lake City) 29yr http://tinyurl.com/mpoghc",29,sadness
"I've been losing myself into too many Taiwanese dramas.... ????, ??????, ????... this is not good. XD But Wu Chun! Eeeeeee.",32,surprise
@Bournemouthecho 'answers on a postcard'?! What century are you in?,19,worry
Oh joy its gong to be a long weekebd... Yipee :*Â¡,19,happiness
throat infection coming on strong I think  I can taste blood :S,15,worry
@amybarton Hope your son is okay!,11,worry
"So much work, so little time",8,worry
"Hey dude who turned down a flyer, you're a poser and not nice",17,sadness
i dyed my hair back to super black again!,11,happiness
got an A in english again  yay..  but a D- in maths,17,sadness
@thepresidentJx3 should I still come? Its gonna be a while,16,worry
Happy Star Wars Day? OHHHH...now I get it. May the 4th be with you.  love it. (and mondays). (sorry again) #starwarsday,40,surprise
I had a GREAT night with Justine and the boys and all the westconn people I met tonight haha,21,happiness
"@NikkiNoo1956 That's not good, sorry to hear that, where did he park it?",25,worry
"@infovestment LOL, very true. I've been keeping an eye out for that - they arent very tech savvy so I've been alright thus far",34,happiness
"ugh, i dont feel like going to work today",11,worry
@cdlstatus are you guys dead again?  I can't load it up,19,worry
@brandyinboise How did you swing those? We didn't get that close.,21,surprise
im cold  i still cant find my hoodie,10,sadness
just got home had a major daily tset today. its math and i wish i got 6 or more,23,worry
@mikeziemer you traitor  whiskey and coke is my aphrodisiac,17,worry
RIP kelly  fucccccck,7,sadness
"laughed so much today over that picture of lauren, that my chest hurts.",17,happiness
@spootychild omfg I have been DOWNING them they are so tasty. I ate almost all of them with Lo,26,happiness
Illy's note in the book: &quot;From one 'geek' to another - keep up the good work!&quot; sigh.  He is missed - and he was great for espresso.,43,sadness
@paceyy Yeah I know  Things would be so much easier that way. I'm bored the boys are playing tekenen (I can't spell it),35,happiness
"Wow what a sunny day,  just recovering some erased files",13,happiness
@maxinefrances Ah  Not doing cbeebies epg by any chance are you hehe. need pinkyponk crash warnings ;-) Is your journey home long?,35,surprise
"@jeanettesanchez lucky you, all we've had is rain in the city today  enjoy! ;)",24,happiness
@simoncurtis HAHA ...Your Hotter Than Justin Timberlake,14,happiness
"@SairzBillington lol, thanks  I think my husband would classify it as &quot;annoying&quot; - but I like awesome so much better",34,happiness
craving a king sized snickers,8,happiness
"@JoeJonas1Fan1 I know, me too!!",13,happiness
my arms hurt!,5,sadness
looks like my ION-based mini-itx board won't ship until mid-June now at the earliest,24,surprise
i hate when i paint my nails because then i cant suck my thumb because it tastes bad,19,sadness
"Not to worry, noone got that one. Next question starts in 1 minute, get your thinking caps on",24,worry
@path189 why weren't we invited?,13,surprise
Why are the sinks in hospital toilets so low? Now the crotch of my grey suit is spattered with water! Just in time for Physio,29,sadness
"Trying to sleep, watching CNN and thinking about todays meeting at work...Best Buy 24/7 in my life, oh well.. whatever pays the alcohol",33,sadness
@gay_emo_zac and a good morning from france to my zaccie,17,happiness
@RoxxiNikki It's a lie just like the restaraunt named &quot;Garfields&quot;... he is nowhere to be found,32,surprise
Friday night... And I'm not doing anything!!  But I might go have some tacos at the lunch truck in Pasadena .... Just maybe.,30,worry
@DebbieFletcher haha i will remember that  xx,11,happiness
Stayin over at dustins tonight... my car hates me!,14,worry
@lyricals don't care about my struggles..,12,sadness
@ddlovato Caan't Iht Be Earlier? ICant Wait That Long.  Ahar. (:,25,sadness
@dduane *waves back* Have a good day,13,happiness
@chiwhitesox i need 2 b getting 2 sleep 4 the night. Have a good sunday,23,surprise
wow I feel like ish  and I really feel bad because those ignorent aholes wont overturn prop 8,23,sadness
"Back from Sweden! It was great, hot and sunshine. Now i am walking around looking red  Back to the writing again!",27,happiness
"@selenagomez Hi S, plz follow me",11,worry
@JustZIPP hey rocstar,8,worry
why does my body decide NOW is a good time to wake up every morning at 8?! Maybe Dean will wait for me in my dreams...,30,worry
I dont like the dentist...they make my gums hurt,12,worry
"first day on new job,, bought a new clothes already and it was 40% off for employee discount!",24,happiness
"Yesterday a friend of mine was thrown off his horse as a lorry drove past us, ignoring us signaling for him to slow down",26,sadness
@PeachiKeen AH! STEPH TWEETS!,13,surprise
@sengming learning tat the scenic way  din plan to go town but somehow was herded there?,23,surprise
"Morning ;Sports day today, and I have to do the three-legged race with @Weefeetfrankie  ; Mr Pettigrew said I'm not aloud to trip her up",40,worry
At my rehearsal...gonna miss the game  please keep me updated! Go Nuggets!,18,sadness
A long day with the family.   I'm so tired now.  Had fun!,20,happiness
"@Booooooom I love how Alex Pardee colours his picturs, so differnt",19,surprise
...getting our site transferred over to a new server ... this is going to be quite a job,20,worry
Waaah! Masseuse is fully booked. No shoulder rub today.,16,surprise
"@Beverleyknight Hiyaaaaaa  just got back from the scan! wow, was amazing, i cried haha, xx",26,sadness
"@LindzluvsNKOTB I'm not going on the cruise. Wish I was, but I'm just going on vacation. Thanks though",33,happiness
Market whn goes lower also problem and when it goes like a wild bull also problem,18,worry
"@fredwilson I've heard of disgruntled investors, but calling you a &quot;hoe&quot;? That seems totally out of line",29,surprise
@jabula Thanks  Give it 5 stars!!11,14,surprise
@Mansur_Rahal Thing about living is that there are always undeveloped pictures in your future.,21,happiness
@stoc just found out they are closed on mondays!  working on a backup plan,20,surprise
"@SpookyJenB @diver4skynsea Stop it, you are makin' me sad",20,sadness
@ab_normal Shucks!  Sorry!  Sometimes I get wrapped up in FB and forget to check  how you doin'?,28,sadness
"Its official, I am working Sunday in DC.",11,worry
@LittleFletcher oh yeah...haven't seem that in ages!! got to watch that soon!! thanks for reminding me!!,26,happiness
@brianshead waah. We're no longer your peeps.,16,sadness
"so bored at work, its ridiculous, and my Saturday is going to suck with class in the morning",21,sadness
@DarkPiano I have my iTunes playing and one of ur songs just came on,17,surprise
Ok that mother fucking duet was hysterical LOL,9,happiness
"The internet is just being a big fail for me today-- not only is Twitter its usual semi-flaky self, but Facebook and VRBO.com, too  Boo!",37,sadness
Blackout in the city is never good,9,sadness
@nellclothing I cancelled a run in favour of... staying in. Wish I monies for pubulation tho,22,sadness
I'm still up! Thank you all for praying (: AHAHAHA! I'm watching Britney: For the Record until school. Today should be a good day,34,happiness
"@Cyberwest thanks for that twitpic, sure made me laugh",14,happiness
ok so everyone is out an im stuck in bored and ill,13,sadness
Obama's Speech at the Correspondents Association - He has promised to complete his next 100 days in 72  http://tinyurl.com/qmu8mk,38,surprise
@nunie I have to go to Spanish mass on Sunday  And then write a couple of papers. Boo.,24,surprise
"@LaniNicole Yeh yeh. I would switch to Cingular, but I have more friends on T-Mobile. Free minutes, yo.",30,happiness
@clairmc my riding time has been dismal too during these rainy weeks.  haven't been able to make myself to go to the gym instead.,33,worry
"feeling bad for Daisy, she cries in every episode       i watch waaaaay too much tv",20,sadness
Oh noes .... macbook hard disk has just died,11,surprise
@ellenmoore08 I would if I was home,13,worry
Forgot my power cable at home today,8,worry
"somebody smuggle me to sydney, i'll be your slave for eternity",16,happiness
@Mintyboi i can smack your head for you,12,happiness
@souljaboytellem hell yea its hot here  i miss cali,16,worry
"@masqueradetitan omg! is it mine? omg that's so gross, I'm so sorry! I TOTALLY forgot about it until JUST now!",34,surprise
"@MarkMayhew True - to each his own  I would let my sis do what she wanted. Work or I'd help her. Up to her, really.",36,surprise
At hospital.. Uncle is in surgury after heart attack,12,worry
@laurarenee411 I'm so sorry!  I saw it too and it shocked me to the core.,27,surprise
Hi All!!  I have 2 daughters.. and my youngest turns 2 on Monday.. Where did the time go??  sniffle sniffle sob. sob.,35,surprise
So glad its friday! Only 1 week of schol left.  im glad its almost summer though.,23,surprise
Oww. Can't even describe how much my back hurts. Going to have to go to the stupid doctor.,25,sadness
