prompt,prompt_len,target
Little San Bernardino Mountains,5,Los_Angeles
Orofino,3,Los_Angeles
Kennesaw State University,6,New_York
Kittitas,3,Los_Angeles
South Corning,3,New_York
Carlisle Barracks,4,New_York
Fetters Hot Springs-Agua Caliente,9,Los_Angeles
Hannawa Falls,4,New_York
Carson,2,Los_Angeles
Caraway,3,Chicago
Sag Harbor,3,New_York
Cotati,3,Los_Angeles
Mark Taper Forum,5,Los_Angeles
Brandman University,4,Los_Angeles
North Richmond,3,Los_Angeles
La Farge,4,Chicago
Rayne,3,Chicago
San Buenaventura,4,Los_Angeles
Villa Hills,3,New_York
Bayou Gauche,5,Chicago
Cornell Tech,3,New_York
"Landmark Theatre (Syracuse, New York)",9,New_York
Ferry Pass,3,Chicago
Baldwin Park,3,Los_Angeles
Emerging Pathogens Institute,5,New_York
James R. Thompson Center,6,Chicago
Kent,2,Los_Angeles
Hunt County,3,Chicago
June Lake (California),6,Los_Angeles
Storm Lake,3,Chicago
Penitas,3,Chicago
Etowah County,5,Chicago
Gravelly Lake,4,Los_Angeles
Shady Spring,3,New_York
Henninger Flats,4,Los_Angeles
Ladd,2,Chicago
Arnold Engineering Development Complex,5,Chicago
Citrus City,3,Chicago
Academy of Chinese Culture and Health Sciences,8,Los_Angeles
"Beaver Lake (King County, Washington)",9,Los_Angeles
Yolo County,4,Los_Angeles
Griswold,3,Chicago
Naches,3,Los_Angeles
Sublimity,4,Los_Angeles
George West,3,Chicago
Lincoln City,3,Los_Angeles
Beaverton,3,Los_Angeles
Little Cypress,3,Chicago
Lake Namakagon,5,Chicago
Elbow Lake,4,Chicago
Powers,2,Los_Angeles
"Basilica of the Sacred Heart of Jesus, Syracuse",11,New_York
Civic Theatre (New Orleans),7,Chicago
Caledonia,3,Chicago
Academy of Art University,5,Los_Angeles
Taft Mosswood,5,Los_Angeles
North Philipsburg,4,New_York
St. Peter,4,Chicago
Leachville,4,Chicago
Indian Field,3,New_York
Glenview,3,Chicago
San Buenaventura,4,Los_Angeles
Palo Alto,3,Los_Angeles
Minneapolis,2,Chicago
Lac du Flambeau,6,Chicago
Tate County,3,Chicago
McConnell AFB,4,Chicago
Hayes County,3,Chicago
Blue Ridge Summit,4,New_York
Cypress,2,Los_Angeles
Beech Island,4,New_York
Clover Creek,3,Los_Angeles
Henninger Flats,4,Los_Angeles
Rodney Bingenheimer's English Disco,9,Los_Angeles
Nova Southeastern University,4,New_York
"Corpus Christi Cathedral (Corpus Christi, Texas)",10,Chicago
Laytonsville,4,New_York
Beale AFB,4,Los_Angeles
St. Louis County,5,Chicago
Marysville,4,Los_Angeles
Dale City,3,New_York
Trinity,2,New_York
South Monrovia Island,5,Los_Angeles
Naches,3,Los_Angeles
Boise City,4,Chicago
Framingham State University,5,New_York
Monmouth Junction,4,New_York
Lake Quivira,4,Chicago
Gassville,4,Chicago
Emanuel African Methodist Episcopal Church,7,New_York
Thomson,2,New_York
Cloverleaf,3,Chicago
San Diego,3,Los_Angeles
Old Tappan,4,New_York
Lowden,3,Chicago
Krazy Kat Klub,5,New_York
Harold,2,Chicago
Bremerton,4,Los_Angeles
Madrona Manor,4,Los_Angeles
Fort Towson,4,Chicago
Adelphi University,4,New_York
Ochiltree County,5,Chicago
Crete-Monee High School,8,Chicago
Merritt Park,5,New_York
Refugio County,4,Chicago
Clarksdale,4,Chicago
Sunnyvale,3,Los_Angeles
College Park,3,New_York
Apple University,3,Los_Angeles
Salineville,4,New_York
Walla Walla East,4,Los_Angeles
Cannon Falls,3,Chicago
Herkimer County,5,New_York
Niederwald,3,Chicago
Glen Cove,3,New_York
Co-Cathedral of St. Joseph (Brooklyn),12,New_York
St. Paul's Catholic Church (San Francisco),12,Los_Angeles
St. Mary's in the Mountains Catholic Church,11,Los_Angeles
Steelville,3,Chicago
Clearfield County,4,New_York
Hewlett,3,New_York
Colusa,3,Los_Angeles
Gravelly Lake,4,Los_Angeles
Lawtey,3,New_York
Red Chute,4,Chicago
Clarkrange,3,Chicago
American Islamic College,4,Chicago
Hightsville,4,New_York
Prunedale,3,Los_Angeles
Fair Haven,3,New_York
New Haven,3,New_York
University of North Carolina at Chapel Hill School of Dentistry,11,New_York
Palestine,2,Chicago
East Sandwich,3,New_York
Ivy,2,New_York
Carterville,3,Chicago
Bastyr University,4,Los_Angeles
Cloverdale,3,Los_Angeles
Vanceburg,4,New_York
West Bend,3,Chicago
Texas A&M College of Science,8,Chicago
Dunnigan,3,Los_Angeles
Pepperdine University,4,Los_Angeles
Lampasas County,4,Chicago
Carolina Meadows,3,New_York
Cole County,3,Chicago
Hand County,3,Chicago
Fort Jones,3,Los_Angeles
Roseburg North,4,Los_Angeles
Port Trevorton,5,New_York
Moundsville,4,New_York
Warfield Theatre,4,Los_Angeles
Norwich University,4,New_York
Quincy,3,New_York
Yountville,4,Los_Angeles
Home,2,Los_Angeles
Majestic Theatre (San Antonio),7,Chicago
Labish Village,4,Los_Angeles
SeaTac,3,Los_Angeles
Reading,2,New_York
Twain Harte,5,Los_Angeles
Scotts Flat Reservoir,5,Los_Angeles
Ducor,3,Los_Angeles
Seacliff,3,Los_Angeles
Longbranch,3,Los_Angeles
La Habra,4,Los_Angeles
Old Westbury,4,New_York
Grundy County,4,Chicago
Mexico,2,Chicago
Bamberg,3,New_York
Hominy,4,Chicago
Briarcliffe Acres,5,New_York
Thiensville,4,Chicago
Byhalia,4,Chicago
State University of New York at Oswego,8,New_York
Sandy Valley,3,Los_Angeles
Rainbow Lakes Estates,4,New_York
Solis,3,Chicago
Vassar College,4,New_York
West Richland,3,Los_Angeles
Hennessey,4,Chicago
Marlene Village,3,Los_Angeles
Reynoldsville,3,New_York
Cannon Ball,3,Chicago
Lynn County,3,Chicago
St. Francis de Sales Oratory (St. Louis),13,Chicago
Keewatin,4,Chicago
Concordia University Portland,5,Los_Angeles
Marigny Opera House,5,Chicago
Lake Humboldt,3,Los_Angeles
Rainsville,4,Chicago
Burien,3,Los_Angeles
Barnhart,4,Chicago
Johnson Lane,3,Los_Angeles
Chaumont,3,New_York
West Peoria,3,Chicago
Reserve,2,Chicago
West Athens,3,Los_Angeles
Newport County,3,New_York
Schuyler County,4,New_York
Andalusia,4,Chicago
Stanford Research Park,4,Los_Angeles
Menard County,4,Chicago
Old Miakka,4,New_York
Pittsfield,4,New_York
Gloster,3,Chicago
Gladeview,4,New_York
Knights Landing,3,Los_Angeles
Baldwin Park,3,Los_Angeles
Homestead Valley,4,Los_Angeles
William Carey International University,5,Los_Angeles
Howard Prairie Lake,4,Los_Angeles
Ojus,3,New_York
Oakleaf Plantation,4,New_York
Half Moon Bay,4,Los_Angeles
Tiptonville,4,Chicago
Sky Valley,3,Los_Angeles
Arab,2,Chicago
Isanti,3,Chicago
Palos Park,4,Chicago
St. Nicholas Collegiate Reformed Protestant Dutch Church,9,New_York
Carmel Bay,4,Los_Angeles
Gardnerville,4,Los_Angeles
Pimmit Hills,4,New_York
Good Thunder,3,Chicago
Escobares,4,Chicago
North Beach Haven,4,New_York
Mason,2,New_York
Paynesville,4,Chicago
Sac County,3,Chicago
Coal City,3,Chicago
Little River,3,New_York
Lavon,3,Chicago
Orchards,4,Los_Angeles
Twisp,3,Los_Angeles
Wrightwood,3,Los_Angeles
Demarest,4,New_York
Fitchburg State University,6,New_York
Surfside,3,New_York
MacDonnell Heights,4,New_York
Churchill County,4,Los_Angeles
Atherton,4,Los_Angeles
Kieler,3,Chicago
Horseshoe Lake (Washington),7,Los_Angeles
Zephyrhills North,5,New_York
Falls Church City,4,New_York
Calhoun Falls,4,New_York
Shandon,4,Los_Angeles
Liberty City,3,Chicago
Flushing Meadows Natatorium,6,New_York
Lisle,3,Chicago
Mills College at Northeastern,5,Los_Angeles
Esperance,3,Los_Angeles
Spotsylvania County,4,New_York
Pecatonica,4,Chicago
Abbeville,4,Chicago
West Haven,3,New_York
Scalp Level,4,New_York
South Charleston,3,New_York
Potomac,4,New_York
Altadena,3,Los_Angeles
Sandpoint,3,Los_Angeles
Mercedes,2,Chicago
Cedarville University,4,New_York
Elmhurst,3,Chicago
World Golf Village,4,New_York
Washougal,4,Los_Angeles
Chittenango,4,New_York
Turtle Creek,3,New_York
Cave Springs,3,Chicago
Judson,3,New_York
University of Pittsburgh Bradford,5,New_York
Santa Clarita,4,Los_Angeles
Washington Grove,3,New_York
Pinnacle,4,New_York
Leakesville,4,Chicago
Deschutes County,5,Los_Angeles
Lake Sharpe,3,Chicago
Burlingame,4,Los_Angeles
Bolivar Peninsula,4,Chicago
New Brighton,3,Chicago
Lathrop,4,Los_Angeles
Cathedral Basilica of St. Joseph (San Jose),12,Los_Angeles
Barton Creek,3,Chicago
Loup City,4,Chicago
Minaret Lake,4,Los_Angeles
Tariffville,3,New_York
North Barrington,3,Chicago
Cross Lanes,3,New_York
Prairie Ridge,3,Los_Angeles
Basilica of St. Joseph Proto-Cathedral,11,New_York
Plumerville,3,Chicago
Avery County,3,New_York
Grand View University,4,Chicago
Millbrook,3,Chicago
Five Wounds Portuguese National Church,6,Los_Angeles
Lincoln University,3,New_York
Bakersfield Country Club,6,Los_Angeles
Cold Springs,3,Los_Angeles
The Acreage,4,New_York
West Point Jewish Chapel,5,New_York
Pampa,3,Chicago
Arabi,3,Chicago
Maggie Valley,3,New_York
Modjeska,4,Los_Angeles
University of South Alabama,5,Chicago
Dalzell,3,New_York
Boulder Creek,3,Los_Angeles
St. Basil Catholic Church,6,Los_Angeles
Klamath Falls,4,Los_Angeles
Rayville,3,Chicago
Georgian Court University,5,New_York
Red Bluff,3,Los_Angeles
Texas A&M College of Liberal Arts,9,Chicago
Haslet,3,Chicago
East Sumter,3,New_York
Duncanville,3,Chicago
Barview,3,Los_Angeles
Corder,3,Chicago
Bronxville,4,New_York
California Polytechnic State University,5,Los_Angeles
Miner County,3,Chicago
Fuller Acres,3,Los_Angeles
Vinton County,4,New_York
West Carrollton,4,New_York
Hasley Canyon,4,Los_Angeles
Cinco Ranch,3,Chicago
"St. Mary's University, Texas",9,Chicago
Lake Conroe,4,Chicago
Lemoyne,4,New_York
Sonoma State University,5,Los_Angeles
Plumerville,3,Chicago
Urbandale,4,Chicago
Bel-Nor,4,Chicago
Los Alamitos,4,Los_Angeles
Hillburn,3,New_York
Lake Tuendae,5,Los_Angeles
Nichols Hills,4,Chicago
Lake Del Valle,4,Los_Angeles
Mission,2,Chicago
Oswego County,4,New_York
Moxee,3,Los_Angeles
Lake Elsinore,5,Los_Angeles
Hayneville,4,Chicago
Pulaski County,4,Chicago
Golden Hills,3,Los_Angeles
Gruetli-Laager,7,Chicago
Rancho San Diego,5,Los_Angeles
Cherryland,3,Los_Angeles
Burrton,4,Chicago
Washington County,3,Los_Angeles
Indio,3,Los_Angeles
Eddyville,3,Chicago
Broussard,5,Chicago
City University of Seattle,5,Los_Angeles
Spurgeon,3,New_York
Sewall's Point,6,New_York
Los Angeles County,4,Los_Angeles
Nichols Hills,4,Chicago
Tres Pinos,4,Los_Angeles
Fox Chase Cancer Center,5,New_York
Halsey,3,Los_Angeles
Dos Palos,4,Los_Angeles
Paden City,4,New_York
Shinnecock Hills,5,New_York
Cedar Creek,3,Chicago
Tillamook,4,Los_Angeles
Pottawattamie County,7,Chicago
Cuba City,3,Chicago
Bethesda University,4,Los_Angeles
National University of Health Sciences,6,Chicago
South Burlington,3,New_York
Belmont County,4,New_York
Laytonsville,4,New_York
Kewaskum,4,Chicago
Our Lady of Mt. Lebanon-St. Peter Cathedral (Los Angeles),16,Los_Angeles
Cochran County,4,Chicago
Twisp,3,Los_Angeles
Whigham,4,New_York
Vestavia Hills,5,Chicago
Ramsey County,4,Chicago
Madera Community College,5,Los_Angeles
Madera Community College,5,Los_Angeles
Twinsburg,3,New_York
Beach Haven West,4,New_York
University of Illinois at Chicago College of Dentistry,9,Chicago
Cannonsburg,5,New_York
Ritter Range,4,Los_Angeles
Orange,2,Los_Angeles
Traphagen School of Fashion,7,New_York
Godley,3,Chicago
Halstead,4,Chicago
Lake Brownwood,4,Chicago
Diablo,2,Los_Angeles
Chester Gap,3,New_York
Los Altos Hills,4,Los_Angeles
Villa Grove,3,Chicago
Tupper Lake (New York),8,New_York
Griffith,3,Chicago
South Nyack,4,New_York
Guntown,4,Chicago
Lake Morton-Berrydale,6,Los_Angeles
"Long Lake (Thurston County, Washington)",10,Los_Angeles
Barnum Island,4,New_York
Benavides,4,Chicago
University of the Incarnate Word,7,Chicago
Landover,4,New_York
Blountstown,4,Chicago
Loma Rica,4,Los_Angeles
Point Loma Nazarene University,6,Los_Angeles
Grimsley,4,Chicago
Southwest City,3,Chicago
PennWest Edinboro,5,New_York
Bouquet Reservoir,4,Los_Angeles
Nashotah,4,Chicago
West Texas A&M University,7,Chicago
Fort Pierre,3,Chicago
University of North Georgia,5,New_York
Cresskill,4,New_York
Pine Lake (Washington),6,Los_Angeles
Palestine,2,Chicago
Frisco,3,Chicago
Crazy Lake,3,Los_Angeles
California Polytechnic State University,5,Los_Angeles
Lake St. Louis,5,Chicago
Mogul,3,Los_Angeles
Trumbauersville,6,New_York
Painesville,4,New_York
Hydesville,4,Los_Angeles
O'Brien County,5,Chicago
Terrebonne Parish,4,Chicago
Warden,3,Los_Angeles
Rio Vista,3,Los_Angeles
Morro Bay,4,Los_Angeles
Tompkinsville,4,Chicago
Carlin,3,Los_Angeles
Kinmundy,4,Chicago
Southwest City,3,Chicago
East Brooklyn,3,New_York
Grayson Valley,4,Chicago
East Rancho Dominguez,4,Los_Angeles
Wellston,3,New_York
Mannington,3,New_York
Beeville,3,Chicago
Sedgwick,3,Chicago
Trabuco Canyon,5,Los_Angeles
Escondido,3,Los_Angeles
Carlton,2,Los_Angeles
California Institute of Technology,5,Los_Angeles
Uniondale,3,New_York
Kutztown,4,New_York
Beech Fork Lake,5,New_York
The Steve Allen Theater,5,Los_Angeles
Arcadia,3,Los_Angeles
Spaulding,4,Chicago
Byromville,4,New_York
Kalita Humphreys Theater,5,Chicago
Crazy Lake,3,Los_Angeles
Bement,3,Chicago
USC Rossier School of Education,7,Los_Angeles
Central Point,3,Los_Angeles
Acalanes Ridge,5,Los_Angeles
Highland Springs,3,New_York
Taylors Falls,4,Chicago
Otsego County,4,New_York
Lake Yosemite,3,Los_Angeles
Benedictine University,4,Chicago
Maltby,4,Los_Angeles
North Vacherie,5,Chicago
Wilton,3,Los_Angeles
Nicholas County,3,New_York
Cherryland,3,Los_Angeles
Loudon County,4,New_York
Parsons,3,Chicago
Butte Creek Canyon,5,Los_Angeles
Somis,3,Los_Angeles
Pooler,3,New_York
Ozark Acres,4,Chicago
Jasper County,3,Chicago
Madison,2,Chicago
Llano,3,Chicago
Yarrow Point,4,Los_Angeles
Strawberry,2,Los_Angeles
Lone Rock,3,Chicago
Badwater Basin,4,Los_Angeles
Point Beach Nuclear Plant,5,Chicago
Prospect,2,New_York
Hurricane Ridge,3,Los_Angeles
Lennox,3,Los_Angeles
East Rochester,3,New_York
Strykersville,4,New_York
Governors State University,5,Chicago
St. Paul,4,Chicago
Gallant,3,Chicago
Doffing,4,Chicago
Saint Louis University,4,Chicago
Lake Goodwin,3,Los_Angeles
Warrick County,4,Chicago
Huttig,3,Chicago
Nebo,3,New_York
Plattsmouth,4,Chicago
Beavercreek,3,New_York
Catheys Valley,5,Los_Angeles
Monterey Park,4,Los_Angeles
Copper Canyon,3,Chicago
Howard County,3,New_York
Lilydale,3,Chicago
Presidential Towers,3,Chicago
Peabody,3,New_York
Cornell University College of Veterinary Medicine,7,New_York
Renova,3,Chicago
Liberty Lake,3,Los_Angeles
Austin,2,Chicago
Brandon,2,New_York
Spencerport,3,New_York
Piñon Hills,4,Los_Angeles
R. D. Bailey Lake,7,New_York
University Place,3,Los_Angeles
Evans Mills,3,New_York
Metuchen,3,New_York
Wautoma,4,Chicago
Darul Uloom Al-Madania,9,New_York
North Lindenhurst,4,New_York
Yoakum County,4,Chicago
St. Michaels,4,New_York
Ohio Dominican University,4,New_York
Cedar Knolls,4,New_York
Ludlow,3,New_York
Cinco Ranch,3,Chicago
Gold Hill,3,Los_Angeles
Marylhurst University,5,Los_Angeles
Kansas State University Salina Aerospace and Technology Campus,10,Chicago
Oklahoma Panhandle State University,6,Chicago
Camino,3,Los_Angeles
Heritage University,3,Los_Angeles
South River,3,New_York
Steinbach Hall,4,New_York
Renton,3,Los_Angeles
Cutchogue,4,New_York
Valparaiso,3,Chicago
Gaffney,4,New_York
"Cathedral of the Immaculate Conception (Albany, New York)",13,New_York
Shady Side,3,New_York
Dollar Point,3,Los_Angeles
Hennepin County,5,Chicago
Ice Harbor Dam,4,Los_Angeles
Moyie Springs,4,Los_Angeles
Sardis,3,Chicago
San Luis Obispo County,5,Los_Angeles
Alliant International University,5,Los_Angeles
Macopin,4,New_York
"Basilica of St. Mary (Alexandria, Virginia)",12,New_York
Norfolk,2,New_York
Schram City,4,Chicago
Ampere North,4,New_York
Pottawatomie County,6,Chicago
Viera West,4,New_York
Newberg,3,Los_Angeles
Washington University in St. Louis,8,Chicago
North Fort Myers,4,New_York
San Mateo,3,Los_Angeles
Stoddard,4,Chicago
Forrest County,3,Chicago
Prineville Lake Acres,6,Los_Angeles
Inglewood,3,Los_Angeles
East Moline,4,Chicago
Homeland,3,Los_Angeles
Del Monte Forest,4,Los_Angeles
Chevy Chase,4,New_York
Eudora,4,Chicago
McMurry University,5,Chicago
Trojan Nuclear Power Plant,6,Los_Angeles
Ransom Canyon,4,Chicago
Spring Park,3,Chicago
Hanna City,3,Chicago
The Class of 1959 Chapel,10,New_York
Amherst,3,New_York
Longwood University,4,New_York
East Port Orchard,4,Los_Angeles
Oakwood Hills,4,Chicago
Morgan Hill,3,Los_Angeles
Marshall B. Ketchum University,7,Los_Angeles
Village Shires,4,New_York
Westhaven-Moonstone,7,Los_Angeles
Yardville,3,New_York
Country Homes,3,Los_Angeles
La Selva Beach,4,Los_Angeles
Indio Hills,4,Los_Angeles
South Blooming Grove,4,New_York
North Freedom,3,Chicago
Mississippi Valley State University,5,Chicago
Agate Lake,4,Los_Angeles
Point,2,Chicago
The Hideout Inn,5,Chicago
Suncrest,3,Los_Angeles
Estacada,4,Los_Angeles
Kootenai,4,Los_Angeles
Ceres,3,Los_Angeles
Mount Repose,4,New_York
North Wildwood,4,New_York
Neligh,3,Chicago
Beale AFB,4,Los_Angeles
Crandon,4,Chicago
Calverton,3,New_York
Duarte,4,Los_Angeles
Greenwich,3,New_York
Mertzon,4,Chicago
Olallie Scenic Area,6,Los_Angeles
Oklahoma Baptist University,4,Chicago
Pelham,3,Chicago
Washoe House,4,Los_Angeles
Boron,2,Los_Angeles
Carteret County,4,New_York
Connecticut Farms,3,New_York
William Jessup University,5,Los_Angeles
Alta Sierra,3,Los_Angeles
West Okoboji Lake,6,Chicago
Corona,2,Los_Angeles
Island Heights,3,New_York
Howey-in-the-Hills,9,New_York
Olanta,3,New_York
Kirksville,4,Chicago
High Shoals,4,New_York
Danube,3,Chicago
Bethel Island,4,Los_Angeles
Sterling Memorial Library,4,New_York
Cullowhee,4,New_York
Pico Rivera,3,Los_Angeles
Chewelah,4,Los_Angeles
Hesperia,4,Los_Angeles
Pebble Creek,4,New_York
Fords,3,New_York
Devola,3,New_York
Chalco,3,Chicago
Lapwai,3,Los_Angeles
North Lakeport,4,Los_Angeles
Dixonville,3,New_York
Vandenberg Village,5,Los_Angeles
Russellville,3,Chicago
Glyndon,3,Chicago
Waynesboro,4,New_York
Clarendon Hills,4,Chicago
Ursa,3,Chicago
Otis Orchards-East Farms,7,Los_Angeles
Cascade Locks,3,Los_Angeles
Pratt County,4,Chicago
Purcell,3,Chicago
Hayden Lake,3,Los_Angeles
Maltby,4,Los_Angeles
Allison,2,Chicago
Casco,3,Chicago
Glenwood Generating Station,5,New_York
Lake Katrine,4,New_York
Lake Dalecarlia,5,Chicago
Masaryktown,5,New_York
Candlewood Lake,4,New_York
Bonne Terre,3,Chicago
Yamhill County,4,Los_Angeles
Cape Girardeau County,6,Chicago
Yellow Medicine County,4,Chicago
Marmora,3,New_York
Larkfield-Wikiup,7,Los_Angeles
Grant Parish,3,Chicago
Basilica of Regina Pacis,7,New_York
Bell Gardens,3,Los_Angeles
White Settlement,3,Chicago
Mulga,3,Chicago
Wittenberg University,4,New_York
Summerland,3,Los_Angeles
Sumner,3,Los_Angeles
Jefferson Davis Parish,4,Chicago
San Jose Center for the Performing Arts,8,Los_Angeles
Windcrest,3,Chicago
California Southern University,4,Los_Angeles
Visalia,3,Los_Angeles
Waite Hill,4,New_York
St. Basil Catholic Church,6,Los_Angeles
Terry County,3,Chicago
Hollow Rock,3,Chicago
Delano,3,Los_Angeles
Charter Oak,3,Los_Angeles
Pleasant Hill,3,Los_Angeles
Zephyr Cove,4,Los_Angeles
Griggs County,4,Chicago
Chapman,2,Chicago
Vergennes,4,New_York
Onyx,3,Los_Angeles
Cutler Bay,4,New_York
Granite Quarry,3,New_York
Chowchilla,4,Los_Angeles
Stayton,3,Los_Angeles
Trion,3,New_York
Vails Gate,4,New_York
University of the Incarnate Word,7,Chicago
Avalanche Lake (New York),8,New_York
Paradis,3,Chicago
Valmeyer,3,Chicago
Rowlett,3,Chicago
Woodruff County,4,Chicago
Elkhorn Mountains (Oregon),8,Los_Angeles
Mayo,2,New_York
Delhi,2,Los_Angeles
Lake California,3,Los_Angeles
Trumansburg,5,New_York
Geary,3,Chicago
Modesto,3,Los_Angeles
Gassville,4,Chicago
Cactus,2,Chicago
Cotton County,3,Chicago
Moscow,2,Los_Angeles
Trout Lake,3,Los_Angeles
Dana Point,3,Los_Angeles
Laguna Niguel,4,Los_Angeles
Union Hall,3,New_York
Grand Mound,3,Los_Angeles
Dunnellon,4,New_York
South Barrington,3,Chicago
Cathedral Basilica of St. Joseph (San Jose),12,Los_Angeles
Fort Davis,3,Chicago
Amargosa Valley,5,Los_Angeles
"California State University, Bakersfield",6,Los_Angeles
La Vernia,4,Chicago
Houtzdale,5,New_York
Sevier County,4,New_York
Windsor Heights,3,Chicago
Lake Elmo,3,Chicago
Little Cypress,3,Chicago
Ashland City,4,Chicago
Haworth,3,New_York
Rutgers University–Camden,7,New_York
North Madison,3,New_York
Quartz Hill,3,Los_Angeles
Cannon County,3,Chicago
Otis Orchards-East Farms,7,Los_Angeles
Allenton,3,Chicago
Mount Angel,3,Los_Angeles
Mosses,3,Chicago
Rancho Murieta,5,Los_Angeles
Stanislaus County,5,Los_Angeles
Nankin,3,New_York
North Perry,3,New_York
Hodges University,4,New_York
Landing,2,New_York
Concrete,2,Los_Angeles
Los Angeles Recording School,5,Los_Angeles
Dedman School of Hospitality,6,New_York
Collegeville,3,New_York
"Cathedral Basilica of St. John the Baptist (Savannah, Georgia)",15,New_York
Funkstown,3,New_York
Terryville,3,New_York
Summit View,3,Los_Angeles
Duncan Falls,3,New_York
Tice,3,New_York
"Lyric Theatre (Kansas City, Missouri)",9,Chicago
Riverside,2,Los_Angeles
Southwestern Assemblies of God University,7,Chicago
Siskiyou County,5,Los_Angeles
Sisseton,4,Chicago
Hybla Valley,4,New_York
Kentland,3,Chicago
Lyerly,4,New_York
New Straitsville,4,New_York
Kenly,3,New_York
Old Bethpage,4,New_York
"State Theatre (State College, Pennsylvania)",9,New_York
Lee University,3,New_York
Vallejo,3,Los_Angeles
