prompt,prompt_len,target
Working.  I can't wait till 4:30. Funeral on monday.,20,1
@ddlovato DEMI YOU WERE SO PRETTY WITH YOU'RE BANGS AND EVERYTHING .YOU LOOK TOO GROWN UP IN THIS PICTURE  i liked your bangs.,36,0
I'm really full and I feel sick,10,1
great cant eve locate my phone! there goes 200 down the drain,17,1
"@HansenBanana Kayyy XD Yeah, everyone always talks about the part where the dog dies  I need to find a movie that you haven't seen now XD",34,0
love to but  already got plan  going to queen mary !,14,0
omg himym! one of the best shows on earth,12,0
@LKnerl yes we must I had so much fun at SXSW with you guys  PJ party in my room,25,0
show was amazing. so cold out now  hope I can give victoria my card and get my dvds back ;) ha,25,0
@fudgecrumpet ok i believe you.but i have a belly button.lol,20,0
@Ryface Famous on Myspace?? You're a dillhole.,16,0
i'm still here in the office...and the sun is shining,15,0
"Poor DS is in bed with 100.8 fever - he won't be able to walk in Relay for Life tonight - feel so bad for him, he's so sad",40,1
I just banged my elbow and its bleeding  owwiee,13,0
"ha ha...just found a new cocktail: Dances with Wenches (Cranberry Juice, Spiced Rum), sounds nice but I don't have any cranberry juice",34,0
"has applied for OSAP yet again- God, I'm gonna owe major $$$ by the end of my academic career, this just ain't right!!",33,1
Wow - the dude said I was better than Bobbi Lewis.. never heard the guy - but I take that as a compliment  (just read the BL web site),35,0
some advice for all of you: dont pressure wash your foot. it hurts and is not worth it. you really do want the skin on your foot. FYI. ow,35,0
"if i buy the petit financiers under the guise of a gift for someone else, maybe then i won't feel guilty about eating them.",29,1
"Toasted Baked Bean Sandwiches and red wine, a perfect  sunday night dinner combination",17,0
Woke up early! Still sick,8,1
@jordanknight are you TINK'N the people on the street in NY waiting 4 friday are crazy? Brooke,26,1
@mileycyrus I VOTED!!! do u have a personal myspace? i keep talking to fakes   i &lt;3 you. u helped me thru the hrdest time of my life! (: x,45,1
"@deedz I totally agree. I just don't like it when everybody closes the windows in buses, trains etc. I'm afraid of getting diseases there",34,1
shit got to go do the grocery.. I almost got no more food  snif snif...,21,1
chill`N witH tHE BABEz,10,0
I fucking love Alexander William Gaskarth,9,0
ofcourse they wait until the last minute to run an experiment at work...that I have to supervise. aka i dont get to leave work on time.,32,0
Sometimes I could swear I really am insane.,10,0
"@purdyboy thank you! i was just playing that a moment ago, actually! a very different, even more chill version.  *spooky*! haha.",35,0
Wonders why its so hard for me to concentrate...,12,1
is a failure,4,0
@lindseygbaker yeah ill be on verizon... so those are my two options right now...,22,1
@larrygadea  but I'm sure you'll find a new set of challenges at twitter. Best of luck.,27,1
@tommcfly I just read online the article you mentioned..meh.  I am very happy to be stuck on you and the guys--just try and get rid of me,37,0
i'm about to munch on some more high calorie things!  they keep my brain working,20,1
http://pinkpawsforlife.org/ - pets get cancer too.,16,1
"The one day I do my hair, weather sucks  where is the sun?",17,1
"It's a sad day, found the first scratch on my car.",16,1
Don't we all love bank holidays,9,0
@mofranco sorry mo. we thought that u have to work tomorrow  we go to the casino together too :?),27,0
Circus was fun - I don't have any hope of getting out of the parking lot - haven't moved in 10 min,29,1
feeling nice... got a big ass smile on my face for no reason  @mralister take my ass to sleep right? lol,28,0
@janmcq - that is awesome.,10,1
"what a total bummer, i lost followers",9,0
"Sad I missed @tylerhwilliams going away party due to too much work, but I really am gonna miss that kid",26,0
I'm so pumped for the day!,10,0
@jesamine Here's a more appropriate @ tweet... is everything ok  Your last 3 days of tweets don't paint a good picture :-C,33,1
@ckjchambers I agree the G B Reef got my vote  #queensland,19,0
@keeleykerrins Dear god i hope they save it.  http://www.the-impossible-project.com/,28,1
Toast in the morning,5,0
"Had a great day, apart from the fact that I bought a USB HUB and as soon as I plugged it in, it broke!!!!    Damn you Tesco!!!!!!",33,1
Weather is back to being great! Shame I have to wait in for my delivery,17,0
SICK again,4,0
@sparrowstudio They turned out great! And I had a killer workout before-hand so no guilt,22,0
And gadget show today  Can today be any better?,12,1
been high azza bitch all day.... was goody... i missed u twitter,17,0
@ninjabetic Oh no!!    Hope they get you in soon and can make you feel all better.  Hugs from the other coast!!,29,0
"@sallyLFC I did my best, it is Sunday after all",16,0
Hoping that this will just heal on it's own because anything I put on it just makes it worse. Owww,25,1
"damn - Apple store is down for updates... what's coming, I wonder?",18,1
i  miss my boyfriend so much like you don't even know ;/ but in 2 hours i'll see his oval face,29,1
@MandyPandy32 I hope for her sake she does could it could get worse,19,1
"@angusmaclean yeah I've been there, my son is two so we go to only the kid friendly places now;) congrats on the baby!",33,0
@katemthompson I wish I could still drink it but I had two bad nights with white wine in London and then I was sick for almost a week,33,1
lol i cant drink!!,6,0
"Bleargh. I can never clean as much of my house as I want to before work, no matter how early I wake up. Today: sink, laundry.",35,1
@funkylovin  on your ani?  sorry,11,1
@JonathanRKnight welcome back! I'm stuck in jury duty today.,17,0
@Petty01 Happy Birthday and cheers to PAO!!,14,0
I be having a drink with Marc while Izzy is sleepin  woot woot!,19,0
"just got back from the ER... i cut myself while trying to cook a nice lunch  3 stiches on my right index finger, talk about ouchie",32,0
tried  to sleep but i cant bout 2 call tisha,14,1
@saydiemason Well i don't what we should do,14,1
@Sij8 2002 - the TSX is nice just cuz it's a new car- handles nice but doesn't have the horses of the TL-S,39,1
"'Don't call your mother, 'cause now we're partners in crime.' -KP",21,1
@TheLonely Aww how sweet,8,0
"feeling hot hot hot! honestly us scots are so not used to sun the minute we get some, we fry!!  x",27,1
@LindseyNHess I agree 100^%! It's a great day! If only I had a window to see it...,30,0
"@wedplanworkshop . Flights already booked, plus its GGD2 1st birthday. Can't miss that ! especially as we missed GGD1",33,0
is choosing to do britney for the dance showcase! yesss  cant wait. 58 days....,23,0
The &quot;shhh..&quot; stuff is finally all done!,17,0
hanging out with my babyy,7,1
I'm feeling this pressure in my head that always kicks in just before a nasty headache. I'm not looking forward to this.,29,1
oh...my foot's hurting now. About 5 minutes after I took it out though.,21,0
@irize yea yea  im about to torture myself by doing a stanky leg marathon..ima do the dance for hrs til I can't no mo,33,0
@eep2001 Might have to cancel our Disney trip this year.  Not too thrilled about it.,24,0
"@masqueradetitan omg! is it mine? omg that's so gross, I'm so sorry! I TOTALLY forgot about it until JUST now!",34,0
Going To the dentist,5,1
i'm hungry. i want scrambled eggs again. my grandma always makes perfect scrambled eggs. my mum sucks at it. so i'll go make some myself!,35,1
@MissBernardo i'll do whatev but i dont have anything to wear,19,1
Ohh boy my babys tooth came out !,9,0
@abstractg @grendel @tigertigercb woohoo! I got the Sunbeam Cafï¿½ Series grinder at Eu Foods for only $198! Epic win,36,0
"@Cheaty For sure you should continue to Tweet WHILE on conf call, WHILE worrying about cat and bee.",23,1
@alphamoongirl I'd love to but I think the trek from London would be a bit too much,24,1
@serenetan Is it? Wah. Wasted trip!,14,0
@annamessias i miss yoooooooooooooooooooou my poia,14,0
"Bah, tea and toast for me because my stomach is not happy   The tea is yummy though...",21,1
i lost mx way,5,1
the sun is shining and i'm off for a driving lesson,14,0
@millionsbyname Jared's wearing a green shirt? *SPARKLY EYES* YEE!! I hear #asylm is highly disorganized  hang in there!,36,0
"@DjChino102Jamz  I just got through doing my work now I can take the whole day off, its great being your own boss",33,0
Doing my fieldwork databook. Slept awkwardly. Bones all sore.,15,1
healthy food is NOT helping my hangover,8,1
@erin_elaine Our chandelier is here! I seriously don't know how 2 get it through our door without sending it crashing down our steps,32,1
@Emsy Twitter's being mean w/ the pics lately! Stole mine for an entire day!,24,1
New blog post: [Blog] auto insuran...: I just found that my auto insurance policy had been expired. ( I am too careless  ...) .. Meanw ...,35,1
Happy Star Wars Day! May the 4th be with you!  http://tr.im/kq95,25,1
@TearlessPoet hmmm really??? that's weird idk about that one  sowwy,20,0
@Peeperrzz URGHHHHHHHHHH your makeing me cry,15,1
On my way to Ft. Knox   http://myloc.me/1Zyg,19,1
@officialdrake Pfft. FAN THIS *helicopters imaginary penis* ....  HI DRAKE! WELCOME TO THE REAL WORLD!!!,28,0
being bored at home! Tomorrow i've got to work all day!,16,1
@loveyoumoreMJ unfortunately I'm not drunk enough lol and have no money to get drunk  I have had alot though as u can imagine haha,33,1
is thinking so much and i'm at work,11,0
"@scalzi Happy Birthday  I didn't get you anything, but you have my best wishes.",22,1
"I got battery acid in an open wound on my index finger  Fuck, it burned so much.",21,1
"@phon Or should I say, ROL!",10,0
LOVED &quot;Drag Me To Hell&quot; and &quot;Up&quot;...yeah my Spend the Day Studying plan didn't happen,33,1
borred what everyone doingn check out links on my profile,13,0
sore throat and a headache starting on a friday is not a good sign,15,1
@FrankieTheSats people are pathetic  how do u know some one is trying?,19,1
@Nyblaque - halla!!! doing ok- got a cold but trying to ignore it  how about you?,24,1
Finally. Deleted her number from my phone contacts  #heartbreak,14,0
@DubarryMcfly really has anyone got through to the finals yet? yeah was it i was stuck in class for most of it  loveyoufletch xxxx,34,0
@hannibals Great news! we got it by the balls,14,0
"@actionscripter I tried to translate your tweet using google translation service, but it just spat it out back out at me",26,1
"catching the last bit of Later with jools .. last in series .. sob, cry",18,0
"@KaliyahPjones lmao...thats sad, kinda discourages me 4rom goin if the shit's wack",25,0
"The food here looks amazing! Our dessert is Frozen Grand Marnier Souffle, of course we have to eat @ the bar",26,0
@SupaStarCity hahah i sowwie hun  whats up thoe ?,17,1
I don't want to sit at home on prom night. Someone hang out with me,19,1
Our Quinn puppy got a sick.,8,1
Even though it is already Monday. Thanks for the #followfriday complements - you know who you are!,22,0
but I am one in a million,8,1
im cold  i still cant find my hoodie,10,0
@Impala_Guy Hello - iï¿½m back  Hope that happens not occasionally as on wednesday,22,0
"@Lesley_M Melted maybe 2 square inches of skin. Ran it under cold water for a min or two and then iced until the ice melted. Now, hurts",36,0
Happy Star Wars day ! May the 4th be with you,14,0
Fucking typical. GH:M arrives just as I leave for work. It's going to be a long day,24,1
Here's a brief preview: http://bit.ly/eHCfP   OMG James is creepy in that role! I'm scared of him,32,1
"watching men n blk 2, wishin all the mums happy mother's day",18,0
Am hating my life at the moment. There's only so many NOs my delicate little mind can take,23,1
@kouzrah etherreal WAS my main preoccupation. Now it's EtherREAL's preoccupation... humm... me ? schizophrenic ?,30,1
@edma my brain has become a converter ed. i've been converting into LM for  the past 2 yrs. every 5 mins of every single day,35,1
"WIDE awake, scoffed 3/4's of a pizza and feel like a sumo  such a weak day! Run tomorrow",27,1
@marykayte lucky! I still want those blue ones,13,0
@flyersonthefly http://twitpic.com/45r61 -  saddest thing i've seen a while,31,1
@sebchew YoYo door nazis refused me entry on account of no ID  gutted! Heard it was a good night tho.. Next time I'll come prepared!,36,0
@JessicaKnows @bethenny I have one fastsmallballbuster'y question. &amp; I promise not to weirdherout w/the fact it MAY be on my visionboard,40,1
Alix's graduation party!,8,1
Back in the saddle after four awesome days with @leeprovoost and the old gang  Will try and avoid a tweet flood after a long radio silence,31,0
@Cre8tiveSin sarcasm?  i need a PJ to fly to the hotspots and party and fly home for work the next day,28,1
Good Afternoon,3,0
@smiley_steph boo  I miss you! It's been ages. Once I get Internet back I'll try to fix ALO haha it likes to act up from time to time...,41,0
@_ahseya_ cool i want you to take a look at this and tell me what you think,22,1
"@T_A_R_A I was wondering where you were, how come you didn't twitter for a week? and yeah Adam withdrawal syndrome is real/not nice",37,1
"Nanay cried after reading the card I gave her. Hugged her and next thing I knew, I was crying, too! Haha We're such cry babies. Love her.",38,0
sorry to tweet about BGT but poor wonderful crazy weird Greg  so not fair. the silly little girl is never going to cope. urgh. NOT FAIR.,34,0
@mishacollins Yes it does. Please dont' go. If you die I will cry.. which normally leads to small animals getting harmed,30,1
@NikkiCrivello i've got really bad arthritus in my left hand. I cant use my thumb at all,25,1
"@iamyoushouldtoo Oh, I'm jealous (how surprising)",17,0
"@debadowling...OOOPS AGAIN, the reply button is the RIGHT of the msg...now I'll stop spamming",27,1
Ready for tomorrow. My mommy will get her gift for Mother's Day. Hope she LOVES it!,23,0
@zhayrar whoa rad ! coffee makes me stay up all night,15,1
In the mood for shrimp scampi but I don't have vermouth.,17,1
My mom and my little sister're gonna be back home soooooooooooooooooooooooooooooooon,18,1
I know that just sounded really stupid.  having 2 jobs sucks. I don't like feeling like this. I feel bitter and angry. What am I? 70??,39,1
@DaysofBigWheels I wish I could see that first hand,14,0
"@gonepie thats what doting husbands are for LOL!!  I hope that once my braces go on, I can eat normally again",28,1
"@rjramos yeh take ur time, no pressure   how did u learn to twirl around the knifes and stuff?",26,0
i really want some starbucks right now  needing to find something to do tonight..,18,1
"stuck in anniston, mississippi. because we got in a car accident :\ now im scared to drive  boy drivers ed should be fun this summer D:",33,1
is wondering what I did to get on the &quot;do not respond&quot; list,20,0
they aren't selling jamba juice at my school today  they're going to sell it next week. on monday.,27,1
Hi there all! Can't stay to long have to go to work soon,17,1
Hey @robluketic nawwwww pity no show no more lol great while it lasted though aye   (robluketic live &gt; http://ustre.am/2w5v),40,1
"Sinus infection ): Damn brother. Anyways, Night",11,1
@skyladawn Exactly. She becomes completely incapable of anything unless he's there helping her. Too many of those are out there.,29,0
My baby was so drunk I brought her home for an hour to pass out then carried her to the car,22,1
"AC is broke at the house. waiting to get an estimate on timeframe to repair. on the bright side, gonna join CoLab this week.",30,0
@hitrecorders! please follow @FollowHitRECord so that we can keep our updates and stuff there  use it to spread word,29,0
Cant fall asleep.,5,0
My foot still hurts from stepping on a spider...owwwwww,13,1
"@bex_1210 holy crap, I need to see that! Too bad I gotta wait until tomorrow",24,0
&lt;-----bored to death,8,0
"And they are so censoring over at nin.com, nobody can really speculate about these things are disagree with anything",24,0
@rockeye I might give it another go.,11,1
has just finished recording the improvisation for the second instrument in the latest podcast and is happy. nearly mixing time.,23,0
@lyssaloveless I wish they replied to us. July will be utterly amazing!,19,0
Oh no! My kindergarten teacher died  Mrs. Collinson always remembered every student she ever had. Loved that lady.,25,0
"@V_KONG Record Grand Prix to skip through later, watch Man U game, Radio 1 .... well sport comes first",27,0
"@siggidori sorry, I'm creating a new comedy style &quot;bad joking&quot;",24,0
@Nunzio_Bruno what question? oh I'm not around tonight...,17,0
"So I was just angrily told I was extemely abusive...mentally, emotionally, &amp; physically. It made my day.  Nightss.",33,0
In pain from earlier gym session - a necessary evil after too much beer this past year,18,0
"@jj1814 WOMAN, I didn't know you came home  you so suck!!! When are you going back!",28,0
@eoghancasey oh no!!    i wish i could lay out in the sun!!  i have no garden...LOL,27,0
currently playing... part of the list,8,0
@hippyofdoom I didn't even get a chance to shop @ Aldi!,19,0
"@Booooooom I love how Alex Pardee colours his picturs, so differnt",19,0
@daxxbondoc thanks Daxx you too!  God Bless you brother!,19,1
is sad that shin ae got married...and it wasn't to alex,16,1
Gremlin is asleep after a particularly challenging bedtime. I think it's safe 4 me to go to bed -what a crazy Sat night for me!,33,1
not in the mood crazii crazii highly upset now with everything &amp; everybody,18,1
why won't the kids sleep,8,0
@HeatherAnnP Yayyy,7,0
wah....American Chocolate Cheese Cake for my chweet mummy ! muaxxx,16,0
@bsweens haha they might! good luck if you're taking it as well  i'm hoping I get a 1 for putting my name down,34,1
So glad its friday! Only 1 week of schol left.  im glad its almost summer though.,23,0
hmm... now what to do today... i suppose i could revise for my science test :/ or i could just eat cookies and watch films,28,1
Managed to find a bottle of Pimm's! If only we had the weather to go with it,22,0
"@SuperJerry No refunds but they do retrieve accounts, takes like a week. Just hoping the thief doesn't use hacks or then it's permaban",33,1
@NB82 aww sorry ot hear that  least its work though!,17,1
@SirGarde Hott as Africa lol yeah its hot here too and its a big storm here,21,1
"desktop quad-core Win7 boot time = 2'25&quot;, laptop dual-core w/ SSD Win7 boot time = 0' 13&quot; =&gt; SSD for desktop arrives in 2 days",50,0
a bit worried...,5,1
My throat is killing me,6,1
@slushy_gutter Trent wore that shirt at my show,13,1
@MariusLT I'm sorry about your bad driving experiences.,14,0
R is going to be mad :/ Science of Sleep is missing and it's due back! I didn't even get to watch it!,30,0
So cold in here!  getting the chill,10,1
@BrineandBastard What??  Nooooooooo      There goes my weekend!,19,1
#twpp and no one told me?,10,0
I learned that people are very greedy when it comes to freebies.I left toys out for freecyclers and one person tried to take it all.,33,0
"It's 20:50 hs and i'm still at the office...really tired,wanna go home!",27,0
"@hellivina you work really hard so, sometimes you need a break, haha.  so, yeah...just let me know if you need help in anythin'.",36,1
@taracasper what are you doing here? I thought you were back at work today!,20,0
"i lost friends, when i didnt do anything",10,0
@iGaia Nope!  She can travel all she wants when SHE can pay for it.,20,1
"@HuMBush just nothing perfect in life, darn it!",14,0
"@WerewolfEmbry No, trying to reason with it. It didn't listen",18,1
"It's Friday and sun is shining and its quite warm already, Just walked the dog, He is so freaky  hyper",27,0
@marvelvscapcom doesnt work already,9,0
@baconvodka Alternate name for a &quot;Bacon Mary&quot;... A &quot;Bloody Piggy!&quot; ;) (I have to give my boyfriend credit for that idea!),40,0
"I hate Fallout 3 it keeps making me jump, I'm also low on health, money, ammo and food  don't worry I'll get through it.",37,1
Broke the laptop again...,6,0
Just realized all his fantastic nerdfriends no longer live in Rochester,15,0
@akte a couple of YEARS? I may die without my Kateage.  *keeps fingers crossed for you tho*,26,1
"can't wait to get his hands on his new blackberry, this one is dying on me",20,1
"Heading off to Hollywood Studios today  Manta and Kraken were both awesome yesterday, feeling like doing a few more rides!!",25,0
Darn it my DS died    x,8,1
@CeeTheTruthy what kind of food Celli? I'm following you now,18,1
"bummer, my phone gets disconnected. on the weekend of my birthday. darn &lt;/3",21,0
getting my phone back this week  yeeeewww,12,1
I just realized the reason why I am so sad today is because it's reeeeally gloomy outside,22,1
i have problems wih pizza..ii love it too much..i'm so addicted to pizza  and Dot Dot Curve. &gt;,30,0
@russfischer man i wish i still lived near a drive in  perfect movie experience,19,1
@twebbstack haha &amp; you can tell your kids how I was the one who hooked youz up  lmao,26,1
because he @the_real_nash wants to be an honorary Filipino  i'll follow him now ;)) thanks @daxvelando!,31,0
Just saw Star Trek with the boo.. Now off to bed! Never again will I go to a Vallejo theater. hAppy mOthErs dAy to all!! I love my mommy,40,0
I have a farmers sunburn! Ahhhh!,10,1
Oh No!!!! I must be gettin old!!!! My mom use to watch this show....I miss her,21,1
I got me a little too much sun today,10,0
Just woke up from a five hour nap. I still have a headache.  Medication time!,20,1
everything is going wrong in my &quot; happy day&quot;,15,0
@shereemcfly09 arrr bummer  who do you want to win?,20,0
"@xmellyssax Hey, thank you very much, that's very kind of you to say",23,0
Do I really look like the gay guy with the dark hair and sleeve from #BGT dreambears?,22,1
NW Macedonia: Few rainy days in a row.,11,0
@mgiraudofficial  i'd give anything to be there. too bad i'm in tennessee.,25,0
@clubflys no decleration yet but crazy ass Koreans aren't playing nice anymore  what do u thinks next? I'm thinking war,31,0
"I want to see Terminator, but everyone's already seen it",14,0
My neck hurts a lot.,7,1
@maxinefrances Ah  Not doing cbeebies epg by any chance are you hehe. need pinkyponk crash warnings ;-) Is your journey home long?,35,0
eating truffles  yum!,6,0
wow I feel like ish  and I really feel bad because those ignorent aholes wont overturn prop 8,23,0
may the 4th be with you,9,0
"feels the same way about cherry-flavored items as Shannt does about grapes. Strange, but true.",22,0
I just got back to London to discover.....still no tickets,13,1
happy happy joy joy    is that good enough for you,12,0
"@steph_rose Mornin' !  Missed dance time, so I guess I will have to dance extra hard tomorrow...",27,1
had a great session canvassing in the sun... but now is miserable cus i have no1 to go to the pub with,26,1
"@ayende LOL it's not the army it's starfleet, rules are meant to be broken to get the job done. That's why he gets the medal",37,0
@Deziree_Divine take my advice lookin through the phone cost me my relationship,17,1
@reivad so's the smell of cigarettes and alcohol... at least *i * like it.,23,1
@gfalcone601 hmmm toughie! haha you are so alike to tom with all these questions  xx,27,0
@lethebashar That would panic me a little!  Maybe you can read on an orbitron at the gym like I do...when all else fails?!?,34,0
@inkrediblenyc hey Lonnie! I'll be there next weekend  I can't wait.,25,0
6moredays.6moredays. yay.yay. taken is nearly finished  better be good,21,0
never trust someone else's battery operated power tools when you're in a hurry,18,1
@wita  Still think it's unfair that Infamous isn't on PC. =/,22,0
@NHL10 I was hoping for a better trailer,12,0
@keylahtia yes I'm starting to feel the effects of humidity,16,1
i need some serious cheering up,7,1
@SelfEdge what causes the frustration buddy?,10,1
@goopmop i dont want you to go to india,13,1
Sitting on the decking reading psychology notes with my ipod and my dog. It's far too warm,21,1
@katie84 You don't get them anymore?,13,1
@roninreckless dude you didn't even say bye,14,0
@verwon nice .. I can't ever get that from my ex!,17,1
@grrachel  that made me sad..,10,0
@AnnCurry The photos are AMAZING! What a GREAT subject &amp; way to get people educated about Darfur! HUGS! U are an inspiring woman!,33,0
"that little girl on BGT  omggg, how can people not feel sorry for her?",20,0
@Ceadda say it isn't so!,12,0
@mikeziemer you traitor  whiskey and coke is my aphrodisiac,17,1
Home empty handed.  No comics found today.  I shall now indulge in my cupcakes from Magnolia Bakery.,23,1
"@cbobcreson @silatjunkie  So, @kfrieze just pointed out to me that she has not been able to be involved in this convo for lack an iPhone",39,0
I don't think I am going to get to see any of the sun today  gutted I NEED COLOUR!,25,0
"Boss just texted me, I HAVE THE DAY OFF! YES&lt; YES AND YES AGAIN!",21,0
will b having my last V tomorow   will have2live off of apples n not caffeine ;( n have2cut down on chocolate bye bye chocy,33,1
In class till 12  wishing the rain would go away!!,16,1
tummy ache.,5,0
@TeamCyrus morning  how are you?,11,0
"@mrskutcher sorry Demi, just read post that you can attend BGT. Im sure your support for SB has helped tho  a world without paps PLZZ",36,0
"its from all that anal sex, i forgot the lube. damn  may need to go to the E.R.",25,1
is taking the dog to the vet then a play date with Annabelle,15,1
@misulqa i didnt but was close to it. i'm pretty sure i'll be crying when this school year is over though  we all weill be crying.,38,1
"ok, i have to turn off all of my twitter device updates until i get a new battery. phone goes from fully charged to dead in about 5 hours",33,1
@lovemedown yay! your face is back,11,1
Got word from USAA that the minivan is totalled.  Now we need a high valuation for something to buy a new car with.,28,0
@masterluke103 oh how the ladies will suffer now  LOL,16,1
@hot30 guys why did paranoid drop out of the countdown?? thats so not fair  iv voted heaps for it!!!!!,26,1
@joooo The rest of the week is less than 2.5 hours long,18,0
@howardlindzon Obama support still at 821 - he's up 13% - needs to hedge his FAS position  heard he bought some stocktwits sweatbands,40,1
"i feel really sick, and my teeth still hurt.  fml.",15,1
"@infovestment LOL, very true. I've been keeping an eye out for that - they arent very tech savvy so I've been alright thus far",34,0
@hueypriest guess that depends on if you want to be on the jury,17,1
Ooopps over slept. Is it really 10am? Best get up then and get my shizzle in gear,25,0
@AYEJILLA &amp; @andrewEMT suck at trying to scare people but are good at killing naps.   http://myloc.me/218m,36,1
@vivanews_com All breaking news will be tweeted here I hope  welcome to twitter!,21,0
@mikekang That is super sad   How is Bart etc holding up?,17,0
@rocketheartx YES SHE WANTS A COOKIE. SO DO I. ESPECIALLY THAT ONE THAT ARCHIE GOT FROM COOKIE ) ... RP?  mark the date,34,1
"I just managed to stab a piece of bhuja (hot, of course) into the roof of my mouth. Blood everywhere - well, at least in my mouth.",36,1
"@jj1814 WOMAN, I didn't know you came home  you so suck!!! When are you going back!",28,0
start work 2 moro at 6:30.  not looking forward to it,19,1
@HelloLizzi oh hahah thats ok then,10,0
Thanks @Mosskat you little star! Have been offered to come to JA for a weekender but dunno if I can afford to go. Looking into it now...,34,0
"@ajaedandridge  ummm...last night when I DM'd you, you said it was a &quot;good&quot; question.",33,1
"@Janegoth It has, however, got me out of doing the gardening - something for which I am eternally pleased",24,0
The NVIDIA ION-based Lenovo IdeaPad S12 (  http://is.gd/J6Zy ) is awesome.  Fn key to left of Ctrl makes it non-starter for me though,42,0
@capn_mactastic I dunno ;p How'd I end up waking up at 2 am? It's a mysterious world,31,0
My girl needs a hug! She lost here cell phone,12,1
stayn @ home from school. sick. doc says I have bronchitis,15,1
"Oh man, there are dead deer everywhere in michigan.",13,0
"@herecomesdomzi and what about me, huh? I'm crying. Did U forget me?",23,1
I am trying to upload my background from twitbacks. its not working,15,1
@jerseyzmorenita: Sad But True  :: I SHouldnt Right?,19,0
Just thought about my hubby being deployed n now I got the blues  I need a stiff drink but I'm breastfeeding so no booze for me :/ Ugh!!,33,0
My my I have never watched so many movies in one night with my mommy,16,0
Sigh. I'm getting off the computer now to do even MORE homework... Bye,18,0
@MandyyJirouxx but Today mtv does not allow us to vote,18,0
I'm at church now..bout to od on my smoothie bc it might be melted when I come back,23,1
Cruising &quot;Serious Eats NY&quot; does not bode well for a future in GA. Missing NYC gastronomical tour..  http://newyork.seriouseats.com/,40,1
Just got my marks...  BCIT is the death of me I swear!,17,1
@that_kat why not??  xxx,10,0
just woke up to a flat tire,8,0
"@ArnaudJacobs  I always thought scuba diving would give me a entirely new perspective of the world, but too chicken to do it. can u help?",32,1
@talkmaster You realize you just did @inkspotworkshop a solid. Better than a full-page in the AJC.,27,1
Freakin' HAWT guys at this restaurant...where I'm eating dinner with my father,20,1
@kedge0417 is work next door sucking again,14,1
@ilovesarai i think i am going to do lennys.. i dont know! ahh! lol i hate making decsions!,29,1
@cdlstatus are you guys dead again?  I can't load it up,19,1
cant sleep again! I couldnt sleep last night eather!  *Wabble Wabble*,21,0
@hatcherdogg Would love it but have plans,12,0
@Wildchickendew muhahaha you've joined the tweet cult... lol heya  btw twitterific is a good iphone app i use,30,0
"So I played this game , yeahhhhh I lost  I'm inlove ughh....really cause I'm such a fool.",29,1
