prompt,prompt_len,target
Antigonus III Doson,7,42.0
James Tyrrell,4,47.0
Ludwig Albrecht Gebhardi,6,67.0
John Chishull,5,30.0
"Henry I, Count of Zutphen",9,42.0
Wigbert,3,77.0
Bartholomäus May,6,85.0
Albert Krantz,4,69.0
"John Stewart, 1st Earl of Atholl",12,72.0
"Frederick I, Duke of Athens and Neopatria",11,15.0
Aloisio the New,5,31.0
Wilhelm Albert,3,59.0
"Anthony I, Count of Oldenburg",7,68.0
Brynjulf Björnsson,9,72.0
Louis of France,4,12.0
Christopher of Baden-Durlach,7,39.0
Bede,3,63.0
Lady Sun,3,71.0
Hugh the Chaplain,4,87.0
Reuben ben Hoshke,7,23.0
Clitomachus,4,77.0
Leonor Sánchez de Castilla,6,69.0
Edgar Feuchtinger,5,66.0
Louis de Gruuthuse,6,65.0
Peter the Patrician,5,65.0
Philippe de Luxembourg,4,74.0
"Francesco I Gonzaga, Marquess of Mantua",10,49.0
Margaret of Burgundy,4,25.0
Wilhelm von Hanno,4,56.0
William of Ware,4,45.0
Adolf Pinner,4,67.0
Friedrich I. von Goseck,8,92.0
Giovanni Castrocoeli,5,94.0
Jacob van Eyck,5,67.0
Michał Jerzy Mniszech,7,58.0
Claude-Joseph Dorat,6,46.0
Hosni Mubarak,4,92.0
Ebû Bekr Muhammed b. el-Hasen b. Muhammed en-Nakkāş el-Mevsılî el-Bağdâdî,34,82.0
James Mitchell Varnum,6,41.0
Wessel Gansfort,5,70.0
Władysław of Zator,7,38.0
Yi Hwang,3,69.0
João Peres de Vasconcelos,7,65.0
Otto IV,3,37.0
三原春上,5,71.0
Nikolaus Lenau,5,48.0
Abraham of Worms,4,96.0
Gaudentius of Novara,8,91.0
Johannes Schöner,4,70.0
Rognvald Eysteinsson,8,54.0
Dionysius of Halicarnassus,10,53.0
Johann Andreas Silbermann,5,71.0
Flaminio Vacca,5,67.0
Wenceslaus I of Legnica,9,46.0
Rogvolod Vseslavich,8,74.0
Hennig Brand,5,80.0
Johnny Cash,3,71.0
Pietro Farnese,4,65.0
Claude Brasseur,5,84.0
Heinrich Theobald Schenck,6,71.0
"Godfrey III, Count of Louvain",8,48.0
Danese Crivelli,5,52.0
Otto of Bavaria,4,68.0
Tvrtko I of Bosnia,7,53.0
Moritz Abraham Stern,5,87.0
Robert de Stretton,5,84.0
Landulf II of Capua,7,54.0
Pedro Suárez de Toledo,5,35.0
Georg Michael Telemann,5,83.0
Johannes Secundus,4,25.0
Euphemia,3,15.0
Frederick III,3,49.0
Karl Carstens,4,78.0
Dai Zhou,3,60.0
Guido Reni,4,67.0
Leonora Christina,4,77.0
Johann Jakob Wilhelm Heinse,6,57.0
Severus of Naples,5,99.0
Raymund Fugger,5,46.0
Charles X Gustav of Sweden,6,38.0
Sixt Birck,5,53.0
Ferdinand Georg Frobenius,6,68.0
Silvestro Aldobrandini,8,59.0
Gottlieb Graf von Haeseler,8,83.0
"Jean-François de Galaup, comte de La Pérouse",13,47.0
Han Xian,3,96.0
Giovanni d'Agostino,6,60.0
Dou Huaizhen,5,63.0
Bao Zhao,3,52.0
Dimitrios III,5,40.0
Zhang Yudrakpa Tsöndru Drakpa,12,70.0
Adelina of Holland,5,50.0
Stanley Donen,4,95.0
Horace Barks,4,88.0
"Frederick II Eugene, Duke of Württemberg",9,65.0
周盤龍,4,78.0
Christoph Wilhelm Mitscherlich,6,94.0
Werner Eilitz,5,72.0
James Audley,4,84.0
"Frederick William II, Duke of Saxe-Altenburg",12,66.0
John de Graham,4,63.0
Bobbie Rosenfeld,5,65.0
Patriarch Philaret of Moscow,7,80.0
Johann Gottlieb Goldberg,4,29.0
William II of Baux,6,89.0
Anton Fils,3,27.0
Doc Holliday,3,36.0
Þorgils Oddson,6,76.0
Alain I de Rohan,5,63.0
Filippo Lippi,5,63.0
Peter Martyr d'Anghiera,8,69.0
Pierre Louis Dumesnil,6,83.0
Vittoria Accoramboni,7,28.0
Fritz Schaudinn,5,35.0
Matteo di Ser Cambio,5,73.0
Guillaume de Bray,4,81.0
Hu Guozhen,5,79.0
Gasparo da Salò,6,69.0
Baldassarre Longhena,7,86.0
Nicolas Caignet de Fréauville,8,73.0
Торд Ревун,6,60.0
Khalifa bin Salman Al Khalifa,7,85.0
Jan Gossaert,5,54.0
عبد الملک میمونی,7,90.0
Morgan ap Pasgen,5,30.0
Joseph van Crombrugghe,7,72.0
Pierre de Craon,5,64.0
Philip III of Nassau-Weilburg,8,55.0
"Isabel, Countess of Gloucester",6,17.0
Bobby Riggs,3,77.0
Antonín Mrkos,5,78.0
Joshua Lorki,4,19.0
Zhu Shizhen,4,61.0
Hatice Muazzez,6,59.0
Christian Gottlieb Reichard,5,79.0
Antiochus of Sulcis,7,32.0
John IV of Vendôme,6,40.0
Johann Konrad Brandenstein,5,62.0
François de Metz,4,94.0
Guilhèm Adèr,6,63.0
Alberto Lattuada,5,91.0
Krishna II,3,36.0
Senkichi Taniguchi,7,95.0
Chris Benoit,3,40.0
Hans Schlief,4,66.0
Indra Pala,4,30.0
Ferdinand Leitner,4,84.0
Vitale da Bologna,5,70.0
Nazarius,3,55.0
Lieven de Key,5,67.0
Halldóra Eyjólfsdóttir,11,60.0
Stephen II of Hungary,5,30.0
Diego Laynez,4,53.0
Jan IV of Nassau,5,65.0
Yao Chang,3,63.0
Liu Yan,3,53.0
"Henry FitzRoy, 1st Duke of Grafton",11,27.0
Abraham Kirimi,4,43.0
Andreas Keller,3,59.0
Luo Tong,3,35.0
Tommaso da Modena,5,53.0
Anselm of Havelberg,7,59.0
Bonifacius Colyn,7,75.0
"Thomas de Scales, 7th Baron Scales",10,63.0
Adélaïde de Gueldre,9,76.0
"Charles Somerset, Marquess of Worcester",8,38.0
Joyce Jacobson Kaufman,4,87.0
Otto Bauer,3,57.0
Manon Roland,4,39.0
Antonio de' Medici,5,45.0
Werner Naumann,4,73.0
John Parkinson,3,83.0
Patriarch Philaret of Moscow,7,80.0
Eric of Brandenburg,4,50.0
Justus Menius,5,59.0
Volodymyrko Volodarovych,9,49.0
Adelaide of Guelders,6,36.0
Galeazzo Campi,6,61.0
John Halgren of Abbeville,7,57.0
"Henry II, Margrave of Brandenburg-Stendal",11,12.0
John de Cogan,5,45.0
Florian Geyer,4,35.0
Anton Margaritha,4,52.0
John Neville,3,35.0
Hendrik van Ranst,6,67.0
Lotario Rosario,4,46.0
"Philip III, Count of Hanau-Lichtenberg",12,56.0
August Carl Eduard Baldamus,6,81.0
La Belle Châteauneuf,5,41.0
Carl Sternheim,4,64.0
Zhang Heng,3,61.0
Nicolas-Joseph Cugnot,7,80.0
Gregorio de Osset,6,44.0
Charles-Joseph Riepp,6,65.0
Anthony of Padua,4,36.0
Gáspár Heltai,7,64.0
Geng Kuang,5,86.0
Jean-Baptiste Minne-Barth,8,55.0
Saint Thyrsus,5,51.0
Matti Pietikäinen,6,40.0
Kaspar Schlick,5,53.0
Golda Meir,5,80.0
Christina of Schleswig-Holstein-Gottorp,10,52.0
"Alethea Howard, Countess of Arundel",8,69.0
Yolande de Polastron,7,44.0
Nikolai Gogol,5,43.0
Anthon von Ditfurth,7,62.0
Luo Ping,3,66.0
Antoine de Pas de Feuquières,8,63.0
Empress Zhu Manyue,6,39.0
Trygve Lie,5,72.0
Hugh Sykes Davies,4,75.0
Wonhyo,3,69.0
Aldus Manutius,6,66.0
"René-Robert Cavelier, Sieur de La Salle",12,44.0
Gabriel Bethlen,4,49.0
Lewis of Luxembourg,4,52.0
Wang Chao,3,52.0
Eberhard I. von der Marck-Arenberg,13,52.0
Friedrich I. von Lichtenberg,7,6.0
Leo III,3,18.0
Ernst Hugo Heinrich Pfitzer,7,60.0
Emperor Xiaojing of Eastern Wei,7,28.0
Alphonso de Spina,7,79.0
Maelgwn ap Rhys,7,60.0
"Otto III, Count of Waldeck",8,70.0
"Renaud III, Count of Burgundy",8,55.0
Gertrude of Saxony,5,83.0
Athenodoros Cordylion,7,49.0
Kikuchi Takemitsu,6,54.0
"John de Ros, 5th Baron de Ros",11,43.0
Emperor Chongzong of Western Xia,7,55.0
Motouji Ashikaga,7,27.0
Giordano d'Anglano,7,66.0
Theodemar,4,20.0
"Joan of Brittany, Baroness of Drayton",8,61.0
Giovanni Antonio Boltraffio,7,49.0
"John Frederick, Duke of Württemberg",8,46.0
Princess Isabella of Parma,5,22.0
Johannes Mul,3,59.0
Eustace de Vesci,7,47.0
Giovanni di ser Giovanni Guidi,7,80.0
"Henry I, Count of Louvain",7,38.0
Gustav Quentell,5,80.0
Sylvester I,4,35.0
Saint Alexandra,3,53.0
"Frederick I, Count Palatine of Simmern",9,63.0
Michael III,3,27.0
Frederick IV of Denmark,5,59.0
"Friedrich Wilhelm, Count Brandenburg",6,58.0
Edmond de Burgh,5,40.0
John George II,4,66.0
Alexander Sigismund von der Pfalz-Neuburg,11,74.0
Francesco I de' Medici,6,46.0
Jiří Antonín Benda,7,73.0
Yuwen Tai,4,49.0
Theodore Romzha,4,36.0
François Annibal d'Estrées,8,97.0
Eleanor of Leicester,4,60.0
William of Montferrat,6,37.0
Antonia Visconti,4,55.0
Euphrosyne of Greater Poland,8,51.0
Cristofano Allori,6,44.0
Fritz Steinbach,4,61.0
Gottfried Ploucquet,6,74.0
Walter Paveley,4,56.0
Deng Zhi,4,73.0
"Ernest III, Duke of Brunswick-Grubenhagen",11,49.0
谢嘏,3,59.0
Thomas the Archdeacon,5,68.0
Johann Katzianer,5,48.0
Harry Mulisch,4,83.0
Elizabeth Granowska,4,48.0
Johann Zelebor,5,50.0
Judah ben David Hayyuj,8,55.0
Heinrich Seemann,4,59.0
Heo Mok,4,87.0
Benedict Carpzov,4,59.0
Albrecht von Mansfeld,6,80.0
Tobias Stimmer,4,45.0
Guillaume d'Estouteville,7,80.0
Protagoras,4,66.0
Isabella Leonarda,4,84.0
Ivo Pantulf,4,65.0
Pierre d'Oron,6,37.0
Heinrich August Jäschke,6,66.0
Johannes de Cuba,4,73.0
Ferdinand von Trauttmansdorff,7,78.0
Matilda of Andechs,7,95.0
Johann Silberschlag,5,70.0
Robert II,3,46.0
Peter von Beeck,5,24.0
Philipp von Boeselager,7,91.0
"Мидзуно, Ёсихару",11,24.0
"Frederick V, Burgrave of Nuremberg",8,66.0
Johann Waldemar Strom,5,64.0
Hermann Struve,4,66.0
Elena Cornaro Piscopia,6,38.0
Filippo Calendario,5,40.0
Egon VIII of Fürstenberg-Heiligenberg,11,47.0
Lothar I. von Walbeck,8,27.0
Gaetano Giulio Zumbo,6,45.0
Princess Elisabeth Marie of Bavaria,6,83.0
Konrad II the Gray,5,63.0
"Charles V, Duke of Lorraine",7,47.0
Leonhard Rauwolf,5,61.0
Conrad of Wittelsbach,6,75.0
Michael Anton Biermer,5,65.0
"Henry de Beaumont, 5th Earl of Warwick",11,37.0
Duke Huan of Lu,5,56.0
Gonzalo Diego Palomeque,7,60.0
"Eleanor, Fair Maid of Brittany",7,59.0
"Anne Hastings, Countess of Shrewsbury",7,49.0
Ludwig Christoph Heinrich Hölty,7,28.0
Ingeborg of Sweden,6,29.0
"Margaret de Bohun, Countess of Devon",9,80.0
Friedrich Bleek,4,66.0
Walraven I van Brederode,8,17.0
"Renaud III, Count of Burgundy",8,55.0
Shen Buhai,4,48.0
George V of Hanover,5,59.0
Rudolf Diels,4,57.0
"Gilbert Talbot, 7th Earl of Shrewsbury",10,64.0
Sun Fu,3,65.0
Armand de Périgord,6,69.0
Paul Bekker,4,55.0
Anne de Laval,4,81.0
Eduard Hitzig,6,69.0
Azzolino Bernardino della Ciaja,8,84.0
Qian Chuansu,5,35.0
Charles-Antoine Coypel,6,58.0
Al-Aziz Uthman,7,27.0
James Hutton,3,71.0
Anton Braun,3,42.0
Hedwig of Anhalt,6,9.0
Johann von Aldringen,5,46.0
Rastislav,4,50.0
Edward Coke,3,82.0
Theodosios III,5,22.0
Muhammad ibn Marwan,5,51.0
Abu Faris Abdul Aziz I of Morocco,9,23.0
Tibor Czorba,6,79.0
Dionysius the Renegade,6,80.0
"John Devereux, 2nd Baron Devereux",13,56.0
Karoline Pichler,5,74.0
Bernhard von Rohr,4,66.0
"Maximilian Maria, 7th Prince of Thurn and Taxis",15,23.0
Frédéric-Louis Allamand,6,67.0
Alphons Pfyffer von Heidegg,10,69.0
Carlos Rasch,4,89.0
Nicolas de Hanapes,5,66.0
Maarten Tromp,5,55.0
Mokjong,3,29.0
Henry Koster,4,83.0
Pietro del Donzello,6,57.0
Benvenuta Boiani,6,37.0
Christian Lewe,4,72.0
Mark,2,46.0
"Alexander, Margrave of Brandenburg-Ansbach",10,70.0
Abu Dawud at-Tayalisi,9,69.0
Gérard II d'Enghien,8,65.0
Matthew Gregory Lewis,4,43.0
Lu Xisheng,5,94.0
Jean Jaurès,5,55.0
"John Tiptoft, 1st Earl of Worcester",11,43.0
"Bogislaw IX, Duke of Pomerania",10,39.0
Christopher of Baden-Durlach,7,39.0
Al-Muqtafi,7,64.0
Count Palatine Joseph Charles of Sulzbach,9,35.0
Catherine of Bologna,4,50.0
Thomas Gage,3,53.0
Paul Morand,4,88.0
Christoph von Stadion,4,65.0
Friedrich I. von Goseck,8,92.0
Franziska Stading,5,73.0
Luchino Visconti,5,62.0
Dou Zhengu,4,77.0
Wugunai,5,53.0
John of Sittingbourne,5,30.0
Rodulf of Ivry,6,15.0
Kurt Weill,4,50.0
Gerard of Cremona,5,73.0
Alfonso VIII,3,59.0
Thomas B. Jackson,5,84.0
Bolesław IV of Warsaw,7,33.0
Charlotte de La Marck,6,20.0
Friederike Bethmann,6,55.0
Llywelyn Aurdorchog,9,60.0
Ottmar Luscinius,6,50.0
Jacob van Maerlant,6,65.0
Yi Su-hyung,5,93.0
"Guy, Margrave of Tuscany",7,30.0
"Isabella of Ibelin, Queen of Cyprus",10,30.0
Checheyikhen,5,43.0
Li You,3,79.0
Albert Schönhofer,5,93.0
Martin Gropius,5,56.0
Mikhail of Vladimir,4,31.0
Benno Ohnesorg,6,27.0
Jean-François Champollion,7,42.0
Simon of Warwick,4,71.0
Giovanni Francesco Toscani,5,58.0
Henry III of Brunswick-Lüneburg,9,67.0
John II of Jerusalem,5,25.0
Philibert Le Roy,5,46.0
Joachim Burmeister,4,65.0
Ferdinand Franz Wallraf,5,76.0
Katarina Svantepolksdotter,9,79.0
Friedrich von Schaunberg,6,55.0
Catherine of Hanau,5,52.0
Algot Magnuson of Revsnes,9,76.0
萧朴,3,49.0
Charlotte Marie of Saxe-Jena,8,34.0
"Louis I, Duke of Orléans",8,35.0
Friedrich Bessel,3,62.0
Eberhard I.,6,11.0
David Lindsay,3,43.0
Ursula Micaela Morata,6,75.0
William Henry Harrison,4,68.0
Yan Hui,3,31.0
Johann Lauremberg,4,68.0
Andrea Ciccione,4,67.0
Govinda III,4,21.0
Jean-Baptiste Labat,6,75.0
Michael Hastings,3,33.0
Anthony of Novgorod,4,82.0
Lady Yang,3,91.0
Daniel Mauch,4,63.0
Johannes Caselius,4,80.0
Liu Yi,3,34.0
Anna Catharina Materna,6,26.0
"Charles Alexander, Duke of Württemberg",8,53.0
Henry II of Avaugour,7,54.0
Lei Tong,3,68.0
Abraham Mendelssohn Bartholdy,6,59.0
Aindréas of Caithness,9,83.0
"Friedrich Wilhelm, Count Brandenburg",6,58.0
"Josias II, Count of Waldeck-Wildungen",12,33.0
Henry Percy,3,39.0
Roberto di Ridolfi,6,81.0
Ernst May,3,84.0
Johann Sax von Saxenau,7,6.0
Girolamo Frescobaldi,5,60.0
Yuan Tiangang,5,54.0
Anna of Isenburg-Büdingen,8,62.0
Karl Twesten,4,50.0
Antonie van Leeuwenhoek,6,91.0
Tullio Bozza,5,31.0
Guillaume Chauvin,4,62.0
Hadmar II. of Kuenring,9,77.0
Hermogenes of Moscow,6,82.0
Robert III of Loritello,7,32.0
杨政,3,59.0
Roman Steinberg,3,28.0
Frederick William,3,24.0
Ludwig Uhland,4,75.0
Guillaume Dufay,4,77.0
William I of Montpellier,5,70.0
Heinrich Parler the Elder,6,60.0
Nicolas Leblanc,4,64.0
Jacek Kuroń,5,70.0
Antongaleazzo Bentivoglio,9,50.0
William de Mowbray,5,51.0
Francesco I Sforza,5,65.0
Auguste von Harrach,5,73.0
Benedicta of Bjelbo,8,11.0
Nicholas of Ilok,5,67.0
"Hugh I, Duke of Burgundy",7,36.0
Alfred de Rauch,4,98.0
Sidney Wood,3,98.0
Ladislaus Sunthaym,7,73.0
Robert Eitner,5,73.0
Countess Julie von Brandenburg,6,55.0
Herz Cerfbeer of Medelsheim,10,67.0
Juan de Castromocho,6,47.0
"Henry I, Margrave of the Nordmark",10,22.0
"Thomas de Mowbray, 1st Duke of Norfolk",12,33.0
"Juan de la Cerda, 4th Duke of Medinaceli",14,61.0
"William X, Duke of Aquitaine",8,38.0
Austregésilo de Athayde,9,95.0
Lope de Aguirre,5,43.0
Meng Da,3,78.0
Hugo IV.,4,17.0
Guy I of Thouars,6,59.0
Jean d’Estampes,7,60.0
"Agnes of Burgundy, Duchess of Aquitaine",9,73.0
Robert Peche,4,76.0
Heinrich II. von Waldeck,7,43.0
Melchior Feselen,6,43.0
Johann III. von Aarberg,7,87.0
François de Savoie,4,36.0
Georg von Frundsberg,7,55.0
Anneliese Michel,4,24.0
Abba Pantelewon,6,52.0
Vasily Zuyev,5,40.0
Ernst Mosch,4,74.0
Adeliza Basset,5,82.0
Hans Folz,4,78.0
John Neville,3,35.0
"William V, Marquess of Montferrat",10,91.0
Antoine Marcourt,4,71.0
Hans von Bodeck,5,76.0
Jan van Huysum,6,67.0
Princess Marie Victoire d'Arenberg,9,79.0
Henry II of Jerusalem,5,53.0
"John III, Count of Auvergne",7,34.0
"John Frederick, Count Palatine of Sulzbach-Hilpoltstein",15,57.0
Giulio Cesare Corradi,6,62.0
John Hawley,3,58.0
Ælfwold II of Sherborne,8,58.0
John II of Viennois,6,39.0
Heinrich von Morungen,5,22.0
Stanley Cohen,3,98.0
Conrad of Urach,5,57.0
Li Lin,3,56.0
Thomas Shepard,3,44.0
Zhang Mao,3,47.0
Petrus Kirstenius,5,63.0
Bernhard Oldenborch,6,67.0
Gian Giorgio Trissino,6,72.0
Justus von Liebig,6,70.0
Guilhem de la Tor,6,17.0
Heinrich von Achenbach,6,70.0
Baldassare Donato,5,78.0
Juan Bautista de Espinosa,5,51.0
Giovanni Piccolomini,5,62.0
Uriel von Gemmingen,6,46.0
Johann Arzberger,5,57.0
Walter Devereux,5,17.0
Princess Maria Augusta of Saxony,6,81.0
Hervey de Keith,5,89.0
Guibert de Gembloux,7,70.0
耶律古昱,5,69.0
Paul Gerson Unna,6,79.0
Johann Westphal,4,77.0
علی بن جعد,5,95.0
Edmund Hillary,3,89.0
"Robert VII, Lord of Béthune",9,48.0
Max Wien,3,72.0
"William Zouche, 1st Lord Zouche",11,75.0
Georges Pompidou,4,63.0
Pierre II de Grailly,6,71.0
"Alfonso I d'Este, Duke of Ferrara",10,58.0
Johann Michael Feuchtmayer,6,63.0
Vannozza dei Cattanei,7,76.0
Xiao Rui,3,18.0
Francesco Uguccione,5,12.0
Heinrich Taube von Selbach,7,64.0
"Henry XIV, Duke of Bavaria",7,34.0
Nikephoros Bryennios the Younger,9,75.0
Duke Clement Francis of Bavaria,6,48.0
Alexios Komnenos,6,42.0
François Hotman,4,66.0
Caroline von Humboldt,4,63.0
Edmond van Saanen Algi,8,56.0
Gaucher V de Châtillon,7,80.0
Paul Riant,4,52.0
Antonius Thysius,5,75.0
Johann Georg von Soldner,6,57.0
"Charles II, Duke of Brunswick",7,69.0
Theoderich von Wied,6,72.0
Bolesław I the Tall,7,74.0
Władysław IV Vasa,7,53.0
Kazimierz Bein,5,87.0
Simon von Speyer,5,3.0
Alfred Wilhelm Volkmann,5,76.0
August Friedrich Ernst Langbein,6,78.0
"Burchard I, Duke of Swabia",10,56.0
Hector de Galard de Brassac,8,60.0
Gu Kuang,4,89.0
Henry Pelham,3,60.0
Huang Jucai,4,60.0
Margaret Tudor,3,52.0
Heinrich Bebel,4,46.0
Salome I,4,75.0
Johann von Thielmann,5,59.0
Ma Tie,3,32.0
Li Duan,3,60.0
Malcolm Musard,4,34.0
William Walcher,4,30.0
耶律蒲古,5,81.0
Philip V of Spain,5,63.0
Antoine Perrenot de Granvelle,8,69.0
Franz Schlegelberger,4,94.0
Domenico di Campofregoso,8,65.0
Euphrosyne of Masovia,8,35.0
Bruno of Augsburg,4,29.0
Ahasver von Lehndorff,8,51.0
Johann Adam Möhler,5,42.0
Matthias Wedel,4,65.0
"Philipp, Landgrave of Hesse",7,84.0
Li Mi,3,37.0
John Mohun,4,61.0
Gertrude the Great,5,46.0
Albert IV de Prato,5,64.0
Pierre Michault,4,66.0
Theodor Corona Musachi,6,56.0
Philip of France,4,15.0
Carl Alexander Clerck,5,55.0
Isabella de Beauchamp,4,6.0
Qianlong Emperor,5,88.0
Princess Therese of Saxe-Altenburg,9,78.0
"Gerard II, Count of Guelders",9,41.0
Ulrich Khevenhüller,6,42.0
Gonzalo Mena Roelas,6,100.0
"Leopold II, Prince of Anhalt-Dessau",11,51.0
Johannes de Deo,4,78.0
Emperor Ai of Jin,5,24.0
Lingzhi Zhao,4,73.0
Gérard de la Guette,7,22.0
Victor III,3,60.0
Gustav Heinrich Wiedemann,5,73.0
Arnold Houbraken,5,59.0
Michael Wolgemut,5,85.0
Uriel da Costa,5,55.0
Saint Thyrsus,5,51.0
Antoine de Pluvinel,6,65.0
"Reginald II, Duke of Guelders",10,48.0
Magnús Einarsson,6,50.0
Charles Augustus of Nassau-Weilburg,8,68.0
Karl Bryullov,5,53.0
Karl Gottlob Zumpt,6,57.0
Luis Ramírez de Lucena,6,55.0
Jeanne de Navarre,4,61.0
Li Xian,3,31.0
Eleanor of Aragon,4,43.0
Ewald Friedrich von Hertzberg,7,70.0
Christian Friedrich Witt,4,57.0
Peter Waldo,3,77.0
Jörg Syrlin the Younger,6,66.0
Johann Andreas Buchner,5,69.0
小野好古,4,84.0
Johann Philipp Lemke,5,80.0
Dalfi d'Alvernha,8,84.0
Johann Freitag von Loringhoven,7,64.0
Axel Freiherr von dem Bussche-Streithorst,12,74.0
Jakob Rodewitz,4,71.0
Juan Castellar y de Borja,7,64.0
Elmer McCollum,4,88.0
Jean Morin,3,60.0
Friedrich Erhard Niedt,6,34.0
Friedrich Hornemann,4,29.0
Fatima al-Fihri,8,80.0
Mikhail Katukov,4,76.0
Manfred Christ,3,80.0
Johann Friedrich August Kinderling,6,64.0
Alice Kyteler,5,62.0
Jacques Cassini,3,79.0
Alfonso Fernández el Niño,5,38.0
Zlatko Portner,6,58.0
Théodolinde de Beauharnais,9,43.0
Otto von Lutterberg,6,70.0
Xiao Tali,3,26.0
Corrado Caraccioli,6,61.0
Filippo Mazzola,5,45.0
"Thomas Howard, 1st Earl of Suffolk",10,65.0
